frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,27583,11874,53313,53260,15709
1,0.052,27786,11485,52914,53458,16301
2,0.103,24500,11856,54185,53572,12644
3,0.155,25765,11904,53406,53087,13861
4,0.207,24743,11724,54101,53386,13019
5,0.259,25976,11969,56011,53392,14007
6,0.31,25902,11999,55126,53818,13903
7,0.362,25682,11760,56028,53255,13922
8,0.414,25402,11766,54764,53284,13636
9,0.466,25950,12077,55171,54076,13873
10,0.517,26764,12232,55705,54430,14532
11,0.569,25093,11521,56164,53758,13572
12,0.621,25511,11461,52707,53932,14050
13,0.673,16369,11372,53834,53153,4997
14,0.724,14411,11587,55329,53752,2824
15,0.776,13987,11401,54936,54304,2586
16,0.828,14998,11593,53494,54016,3405
17,0.88,15049,11360,57135,53338,3689
18,0.931,16621,11138,56314,53219,5483
19,0.983,15890,11605,53141,53278,4285
20,1.035,15793,11551,55949,53596,4242
21,1.087,15086,11587,54049,53752,3499
22,1.138,14238,11467,52970,53512,2771
23,1.19,14005,11348,56274,53506,2657
24,1.242,16418,11617,54249,52847,4801
25,1.294,25061,11814,53492,53165,13247
26,1.345,25549,12209,56914,53147,13340
27,1.397,27012,11700,53036,52517,15312
28,1.449,22949,11790,53899,53572,11159
29,1.501,23358,11796,54084,53135,11562
30,1.552,22279,11951,54270,53584,10328
31,1.604,19044,11826,54526,53794,7218
32,1.656,24686,11790,55729,53758,12896
33,1.707,24800,11389,56184,53770,13411
34,1.759,26112,11593,55222,53602,14519
35,1.811,23609,11318,53872,53602,12291
36,1.863,24070,11563,53548,53914,12507
37,1.914,24100,11497,55573,53440,12603
38,1.966,27765,11670,54911,53488,16095
39,2.018,28184,12071,54501,53380,16113
40,2.07,26877,11676,54615,53698,15201
41,2.121,27212,11766,55635,53932,15446
42,2.173,27139,11551,55407,53135,15588
43,2.225,26302,11587,53179,53368,14715
44,2.277,25090,12005,54654,53255,13085
45,2.328,24681,11658,54985,53332,13023
46,2.38,23776,12376,52245,54430,11400
47,2.432,24863,12358,53670,52943,12505
48,2.484,26791,12412,53750,53129,14379
49,2.535,26546,12005,55458,53662,14541
50,2.587,29076,11796,54423,53069,17280
51,2.639,24985,11951,52009,53051,13034
52,2.691,19263,11581,56385,53404,7682
53,2.742,26376,12298,55262,53494,14078
54,2.794,25456,11569,54741,53159,13887
55,2.846,26515,11664,54284,52907,14851
56,2.898,25672,11993,54369,53266,13679
57,2.949,25181,12161,55048,52997,13020
58,3.001,25109,12023,52395,53296,13086
59,3.053,25111,11491,53593,52973,13620
60,3.105,25158,11880,54819,53290,13278
61,3.156,26366,11862,56310,52943,14504
62,3.208,25493,11545,54978,53260,13948
63,3.26,25446,11653,54188,54070,13793
64,3.311,27267,11778,53983,53548,15489
65,3.363,27179,11808,56763,53392,15371
66,3.415,25270,11629,53520,53027,13641
67,3.467,23785,12035,53487,53075,11750
68,3.518,25472,11850,53602,52529,13622
69,3.57,26079,11664,53282,53404,14415
70,3.622,24344,11443,53394,53266,12901
71,3.674,24639,11521,53843,53356,13118
72,3.725,26382,11629,52724,52673,14753
73,3.777,26352,11539,53791,52739,14813
74,3.829,26107,11808,54212,53398,14299
75,3.881,27989,11676,51581,52337,16313
76,3.932,27675,11557,54081,53644,16118
77,3.984,26868,11330,53680,53177,15538
78,4.036,27236,11461,54998,53584,15775
79,4.088,27860,11611,55503,53794,16249
80,4.139,25929,11611,53556,53195,14318
81,4.191,26426,11814,52279,54106,14612
82,4.243,25718,11276,52589,53105,14442
83,4.295,26894,11605,52697,52829,15289
84,4.346,27283,11898,55761,53015,15385
85,4.398,28753,11724,54321,53638,17029
86,4.45,29096,11730,55542,52967,17366
87,4.502,25364,11682,55961,52919,13682
88,4.553,27555,11425,53974,52931,16130
89,4.605,27410,11557,53904,52655,15853
90,4.657,28964,11413,55428,52427,17551
91,4.709,25541,11096,53522,53452,14445
92,4.76,27019,11491,54019,53183,15528
93,4.812,27957,11521,57027,53093,16436
94,4.864,24959,11611,54381,52913,13348
95,4.915,21836,11718,54214,53854,10118
96,4.967,21867,11724,55161,53255,10143
97,5.019,27918,11647,54276,52895,16271
98,5.071,28835,11784,54836,53260,17051
99,5.122,23932,11868,54572,52883,12064
100,5.174,20779,11587,53489,52907,9192
101,5.226,24412,11670,56318,52637,12742
102,5.278,24245,11939,54488,53494,12306
103,5.329,25926,12071,56389,53470,13855
104,5.381,21831,11748,52792,53626,10083
105,5.433,13078,11473,55456,53758,1605
106,5.485,11873,11431,54546,52859,442
107,5.536,12620,11658,53916,53141,962
108,5.588,12318,11593,54446,53530,725
109,5.64,11261,11276,55847,52757,-15
110,5.692,13012,11073,53301,53332,1939
111,5.743,12163,11366,56554,53386,797
112,5.795,12294,11658,54739,52973,636
113,5.847,12397,11724,54181,52967,673
114,5.899,12162,11664,53466,52697,498
115,5.95,11687,11730,53448,53255,-43
116,6.002,11393,11647,55039,52697,-254
117,6.054,12368,11455,56637,53159,913
118,6.106,12600,12167,55845,52973,433
119,6.157,11071,11658,55373,52481,-587
120,6.209,11163,11431,54089,53302,-268
121,6.261,11226,11641,54897,53015,-415
122,6.313,11076,11455,54675,53350,-379
123,6.364,11751,11389,53186,53021,362
124,6.416,10674,11174,52653,53338,-500
125,6.468,11380,11563,52079,53788,-183
126,6.519,11505,11079,55050,52913,426
127,6.571,11022,11019,54448,53590,3
128,6.623,11337,11449,54215,53225,-112
129,6.675,11207,11085,55929,53470,122
130,6.726,11977,11658,55800,53195,319
131,6.778,11315,12041,53886,52541,-726
132,6.83,11103,11892,54411,53464,-789
133,6.882,11875,11228,54867,53302,647
134,6.933,11126,11718,56457,53374,-592
135,6.985,11595,11407,55677,52763,188
136,7.037,10442,11551,54014,52955,-1109
137,7.089,10958,11551,54632,53488,-593
138,7.14,12095,11587,55248,53039,508
139,7.192,11507,11509,54015,53201,-2
140,7.244,12279,11234,54809,52775,1045
141,7.296,12058,11413,57228,52385,645
142,7.347,11192,11694,52546,53045,-502
143,7.399,12146,11826,55803,53428,320
144,7.451,12572,11730,56077,53081,842
145,7.503,11603,11706,54499,52829,-103
146,7.554,11787,11664,54140,53195,123
147,7.606,11195,11599,53715,52871,-404
148,7.658,11536,11252,55108,53338,284
149,7.71,11746,11336,52663,53926,410
150,7.761,12198,11431,55999,53350,767
151,7.813,12019,11449,55275,53590,570
152,7.865,11644,11240,54705,54154,404
153,7.917,11290,11186,53663,53225,104
154,7.968,12068,11204,54328,52799,864
155,8.02,12508,11234,54291,53302,1274
156,8.072,12335,11587,54274,53452,748
157,8.123,12464,11282,54758,53003,1182
158,8.175,10755,11503,53564,53386,-748
159,8.227,12595,11473,55404,53225,1122
160,8.279,11421,11383,55979,52817,38
161,8.33,12613,11372,54957,53770,1241
162,8.382,11147,11366,55310,53159,-219
163,8.434,11872,11401,54325,53332,471
164,8.486,11339,11318,53554,53608,21
165,8.537,12140,11306,53788,53207,834
166,8.589,12351,11180,53399,53734,1171
167,8.641,11603,11939,53473,53536,-336
168,8.693,12117,11503,55388,53794,614
169,8.744,11686,11718,55672,52361,-32
170,8.796,11385,11605,53692,53674,-220
171,8.848,11661,11342,53018,53332,319
172,8.9,12054,11425,52073,53195,629
173,8.951,11422,11407,56524,52475,15
174,9.003,11495,11342,54645,52997,153
175,9.055,13133,11395,52020,52667,1738
176,9.107,12277,11449,55926,53566,828
177,9.158,12025,11389,52837,53213,636
178,9.21,12497,11294,55051,52943,1203
179,9.262,13527,12059,55857,53147,1468
180,9.314,11590,11916,54716,53290,-326
181,9.365,12707,11533,55079,53278,1174
182,9.417,11877,11975,55511,53147,-98
183,9.469,11313,11754,54161,53171,-441
184,9.521,13131,11868,55827,52949,1263
185,9.572,12690,11766,52955,53159,924
186,9.624,12067,11682,57228,52685,385
187,9.676,10806,11449,53042,53260,-643
188,9.727,12680,12107,54261,53680,573
189,9.779,13733,11676,56509,52715,2057
190,9.831,13366,12364,55500,52925,1002
191,9.883,11588,12113,55932,53320,-525
192,9.934,11814,11928,56733,52955,-114
193,9.986,11790,11503,53116,53105,287
194,10.038,10937,11395,53598,53314,-458
195,10.09,11267,11461,52084,53476,-194
196,10.141,12592,11808,50853,53374,784
197,10.193,12474,11796,54428,53243,678
198,10.245,11901,11922,53580,53105,-21
199,10.297,11790,11999,56596,53093,-209
200,10.348,12592,11802,55011,52547,790
201,10.4,12842,11748,53920,53542,1094
202,10.452,11517,11473,53984,52649,44
203,10.504,11180,11605,55208,53440,-425
204,10.555,12379,11557,53433,53344,822
205,10.607,12236,11730,55090,53051,506
206,10.659,11135,11653,55425,52385,-518
207,10.711,11558,11533,55995,53392,25
208,10.762,11999,11682,52474,53380,317
209,10.814,12072,11928,52174,52613,144
210,10.866,12073,11694,53254,52541,379
211,10.918,11913,11898,52987,53506,15
212,10.969,12604,11485,54932,52919,1119
213,11.021,11770,11658,53137,52907,112
214,11.073,12117,11700,55493,53788,417
215,11.125,11489,11635,58778,53290,-146
216,11.176,11812,11479,53969,53506,333
217,11.228,12225,11407,55999,53512,818
218,11.28,12309,11880,55342,53608,429
219,11.331,11482,11623,51847,53686,-141
220,11.383,11358,11527,54780,53650,-169
221,11.435,11299,11587,54670,52925,-288
222,11.487,11798,11898,56751,52943,-100
223,11.538,13363,11694,56398,53434,1669
224,11.59,13308,11736,56335,53500,1572
225,11.642,14067,11641,57772,54088,2426
226,11.694,13123,11880,55216,53572,1243
227,11.745,12925,11479,53421,53818,1446
228,11.797,12371,12125,52640,53932,246
