frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,8883,6526,16072,18135,2357
1,0.052,10890,6413,17514,18020,4477
2,0.103,10111,6532,18303,17892,3579
3,0.155,10840,6610,18246,17892,4230
4,0.207,10131,6329,17187,17844,3802
5,0.259,10874,6479,17478,18208,4395
6,0.31,10296,6449,16630,18208,3847
7,0.362,11236,6526,18020,18123,4710
8,0.414,9694,6843,18229,17801,2851
9,0.466,10511,6544,17106,17941,3967
10,0.517,7813,6634,18291,17977,1179
11,0.569,9737,6568,17402,17777,3169
12,0.621,9891,6592,17285,18190,3299
13,0.673,9500,6359,17278,18366,3141
14,0.724,10174,6664,16921,18117,3510
15,0.776,9764,6455,18711,18227,3309
16,0.828,8455,6461,17403,18184,1994
17,0.88,8064,6664,19023,18239,1400
18,0.931,7759,6550,17239,18385,1209
19,0.983,8109,6503,17413,18184,1606
20,1.035,9395,6365,17342,18172,3030
21,1.087,7334,6341,17920,17971,993
22,1.138,7934,6586,19156,18129,1348
23,1.19,9692,6317,17836,18281,3375
24,1.242,8626,6305,17641,17904,2321
25,1.294,8160,6240,17300,17923,1920
26,1.345,8209,6550,17818,18056,1659
27,1.397,9512,6389,18237,17807,3123
28,1.449,10104,6353,17983,18208,3751
29,1.501,8749,6485,18502,17874,2264
30,1.552,8004,6568,18240,18202,1436
31,1.604,8818,6395,17997,18056,2423
32,1.656,8501,6503,18585,18172,1998
33,1.707,8363,6431,19986,17704,1932
34,1.759,7956,6431,17790,18403,1525
35,1.811,10143,6514,18253,18263,3629
36,1.863,8262,6592,18521,18458,1670
37,1.914,11443,6610,18537,18087,4833
38,1.966,10667,6443,17682,18190,4224
39,2.018,9774,6550,19427,18227,3224
40,2.07,9940,6365,17143,18202,3575
41,2.121,10514,6389,17904,18373,4125
42,2.173,10215,6437,17943,18227,3778
43,2.225,10460,6503,18062,18293,3957
44,2.277,10195,6437,18248,17892,3758
45,2.328,10438,6347,18476,18373,4091
46,2.38,9835,6359,18399,18452,3476
47,2.432,8532,6365,17832,18056,2167
48,2.484,9716,6455,18458,18020,3261
49,2.535,9834,6395,16794,18287,3439
50,2.587,10081,6455,18065,18494,3626
51,2.639,8327,6198,19159,18312,2129
52,2.691,8703,6353,17258,18306,2350
53,2.742,9693,6371,17627,18421,3322
54,2.794,9242,6413,17665,18214,2829
55,2.846,8791,6503,17940,18129,2288
