frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,24913,23891,37449,36663,1022
1,0.052,25130,24321,37264,36953,809
2,0.103,24015,23679,35351,36953,336
3,0.155,24629,24679,36933,37430,-50
4,0.207,23535,23709,38116,37550,-174
5,0.259,22916,23600,39440,37128,-684
6,0.31,24314,22697,36481,37490,1617
7,0.362,26973,23218,38072,37176,3755
8,0.414,24609,24691,37580,37375,-82
9,0.466,27213,24321,37088,37261,2892
10,0.517,23918,25424,37082,37074,-1506
11,0.569,24072,24752,36165,37828,-680
12,0.621,24216,24376,36835,37116,-160
13,0.673,23595,23897,39376,37363,-302
14,0.724,25292,24412,36315,37212,880
15,0.776,24607,25067,39813,37309,-460
16,0.828,25353,24182,37486,37128,1171
17,0.88,26069,24061,37376,37315,2008
18,0.931,23668,24449,38111,37206,-781
19,0.983,23386,24043,39006,37424,-657
20,1.035,24280,23237,37798,36941,1043
21,1.087,23435,23164,39327,36875,271
22,1.138,24676,23315,36963,36657,1361
23,1.19,22565,22370,37321,37007,195
24,1.242,24274,23588,40221,36603,686
25,1.294,23676,23661,39435,37351,15
26,1.345,26695,24437,37609,36995,2258
27,1.397,22554,23515,38918,37448,-961
28,1.449,24364,23606,39832,37164,758
29,1.501,24497,24818,37655,37243,-321
30,1.552,25266,23455,37163,37508,1811
31,1.604,22862,24291,37780,37430,-1429
32,1.656,24510,25212,39482,36802,-702
33,1.707,24769,23812,38193,36905,957
34,1.759,23695,24612,38029,37375,-917
35,1.811,24385,24206,37379,37363,179
36,1.863,23349,23558,38180,37418,-209
37,1.914,21657,23364,36216,36911,-1707
38,1.966,23566,23867,37060,37146,-301
39,2.018,24132,24637,38548,37454,-505
40,2.07,24464,23740,38793,37279,724
41,2.121,22450,23527,38259,37116,-1077
42,2.173,23098,23061,38452,37092,37
43,2.225,23770,22449,36791,36500,1321
44,2.277,22933,22685,36747,37508,248
45,2.328,22266,22491,38302,37568,-225
46,2.38,24923,23485,38138,37128,1438
47,2.432,23274,22679,38702,37611,595
48,2.484,23137,23049,41025,36838,88
49,2.535,26339,23776,37737,37049,2563
50,2.587,25825,23230,36034,37369,2595
51,2.639,23628,22630,38187,37098,998
52,2.691,24748,22758,38988,37490,1990
53,2.742,24633,23006,39023,36983,1627
54,2.794,24064,22588,37858,37146,1476
55,2.846,23985,21879,38161,37430,2106
56,2.898,23683,23030,37098,36935,653
57,2.949,22357,23515,35589,37611,-1158
58,3.001,26632,23661,37509,36989,2971
59,3.053,24308,23237,38528,36929,1071
60,3.105,22784,22388,39529,37472,396
61,3.156,24359,23758,38397,36893,601
62,3.208,24679,23430,39325,37339,1249
63,3.26,24331,23394,36119,37454,937
64,3.311,23547,24158,38743,37043,-611
65,3.363,28236,23837,37469,37031,4399
66,3.415,22629,23830,37878,37496,-1201
67,3.467,23969,23212,36171,37243,757
68,3.518,22465,23164,37608,37297,-699
69,3.57,22794,22921,36631,37906,-127
70,3.622,22518,23618,36469,37592,-1100
71,3.674,22871,24467,38830,37665,-1596
72,3.725,23375,22182,36961,37037,1193
73,3.777,22621,21618,37596,37719,1003
74,3.829,22755,21794,38781,37291,961
75,3.881,22647,21812,37875,37556,835
76,3.932,22978,21673,37787,37381,1305
77,3.984,24195,22079,38749,37514,2116
78,4.036,23489,21630,37068,36850,1859
79,4.088,25947,23334,36375,37544,2613
80,4.139,26924,23006,37079,36507,3918
81,4.191,22237,22418,39081,37116,-181
82,4.243,24698,22291,38929,37200,2407
83,4.295,24849,23230,37371,36754,1619
84,4.346,21524,22430,37148,37134,-906
85,4.398,22497,21721,37889,37689,776
86,4.45,23930,22461,38766,37623,1469
87,4.502,23527,21703,37162,37773,1824
88,4.553,22536,22243,37007,37243,293
89,4.605,21558,21612,37202,37526,-54
90,4.657,23239,21237,37859,37013,2002
91,4.709,22409,21655,36488,37122,754
92,4.76,22236,22255,37370,37122,-19
93,4.812,20727,22606,39624,36748,-1879
94,4.864,23229,21224,38140,36941,2005
95,4.915,22079,21715,36310,37104,364
96,4.967,21406,21303,38178,37309,103
97,5.019,21261,22352,37984,37460,-1091
98,5.071,21494,21503,38028,37647,-9
99,5.122,22858,23152,37851,37508,-294
100,5.174,21169,21891,36564,37798,-722
101,5.226,24577,22061,36932,37635,2516
102,5.278,21549,21746,37089,37568,-197
103,5.329,19945,21194,37798,38099,-1249
104,5.381,20903,21030,39036,37110,-127
105,5.433,20080,20424,36845,37321,-344
106,5.485,22264,21249,37617,37056,1015
107,5.536,20764,20588,39020,37544,176
108,5.588,20291,20146,37805,37804,145
109,5.64,20869,21334,38391,37243,-465
110,5.692,22442,21073,38253,37436,1369
111,5.743,20390,21103,37751,37399,-713
112,5.795,19765,21885,38265,37490,-2120
113,5.847,21631,20946,36563,37605,685
114,5.899,20628,21618,36933,36953,-990
115,5.95,20889,21364,38237,36995,-475
116,6.002,21127,20667,37519,37436,460
117,6.054,20868,20412,38086,36778,456
118,6.106,22537,21600,36660,37049,937
119,6.157,21197,21412,35645,37321,-215
120,6.209,20963,21818,37540,37478,-855
121,6.261,23562,22352,38574,36730,1210
122,6.313,21897,21903,37789,37544,-6
123,6.364,23166,21546,38896,37321,1620
124,6.416,20351,21043,38881,37677,-692
125,6.468,21692,21946,37879,38407,-254
126,6.519,21159,21927,38878,37279,-768
127,6.571,20033,21043,37531,37170,-1010
