frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,21816,25607,52253,52624,-3791
1,0.052,23705,25463,52759,53436,-1758
2,0.103,21623,25301,50963,53315,-3678
3,0.155,20034,24208,52195,53188,-4174
4,0.207,20813,23968,52779,53072,-3155
5,0.259,22950,25439,51678,53982,-2489
6,0.31,21970,24779,51751,53127,-2809
7,0.362,23386,24526,50660,52593,-1140
8,0.414,23674,24328,51710,53030,-654
9,0.466,21595,24695,50016,52739,-3100
10,0.517,24601,23992,52170,52606,609
11,0.569,21969,24935,50363,53188,-2966
12,0.621,22056,25097,52326,53545,-3041
13,0.673,24396,24923,51129,53285,-527
14,0.724,22354,23938,53984,53139,-1584
15,0.776,22688,24118,52504,53230,-1430
16,0.828,21905,24154,52584,52860,-2249
17,0.88,20917,24010,52591,52745,-3093
18,0.931,20543,23109,53119,53091,-2566
19,0.983,21706,22971,51726,52630,-1265
20,1.035,22346,24256,49629,53115,-1910
21,1.087,21315,23097,52848,52945,-1782
22,1.138,21647,23734,50637,52139,-2087
23,1.19,23311,23944,51379,52739,-633
24,1.242,21008,23608,51888,52800,-2600
25,1.294,21471,24388,51091,53576,-2917
26,1.345,21096,23169,51109,52642,-2073
27,1.397,21421,24016,52590,52763,-2595
28,1.449,21258,23241,51793,53236,-1983
29,1.501,22146,22995,51295,52757,-849
30,1.552,21674,23343,52386,52442,-1669
31,1.604,22067,22911,51443,53394,-844
32,1.656,22375,23457,52318,52612,-1082
33,1.707,22952,23043,51820,52205,-91
34,1.759,25055,24406,53556,52690,649
35,1.811,22874,24424,51484,52969,-1550
36,1.863,23816,22971,51250,52812,845
37,1.914,21935,22653,51953,52775,-718
38,1.966,24594,22953,52491,53212,1641
39,2.018,20608,22232,52139,52496,-1624
40,2.07,22636,22959,52193,51975,-323
41,2.121,21230,23187,50316,53030,-1957
42,2.173,22354,22250,52026,52078,104
43,2.225,24962,23223,50997,52393,1739
44,2.277,23265,23193,52311,52339,72
