frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,22624,14329,32918,31304,8295
1,0.052,20854,14797,31636,31401,6057
2,0.103,22545,14341,30374,31937,8204
3,0.155,22685,14304,32144,31712,8381
4,0.207,22896,13794,31818,31614,9102
5,0.259,20857,13873,32426,31626,6984
6,0.31,23240,14572,31867,32028,8668
7,0.362,22383,14669,31825,31699,7714
8,0.414,23407,13964,33681,31748,9443
9,0.466,16294,13775,33984,31377,2519
10,0.517,14886,13520,30785,31681,1366
11,0.569,14908,13410,32584,31785,1498
12,0.621,22257,13569,31916,31815,8688
13,0.673,22025,13848,31566,31371,8177
14,0.724,21206,13708,31498,32010,7498
15,0.776,22006,14469,30669,31839,7537
16,0.828,23179,14079,31348,31876,9100
17,0.88,19900,13380,30532,31955,6520
18,0.931,20966,13550,31527,31541,7416
19,0.983,18674,13216,31695,31943,5458
20,1.035,18901,13216,30096,31645,5685
21,1.087,17443,13757,33223,31218,3686
22,1.138,18937,13946,32523,31712,4991
23,1.19,11980,13228,32383,31389,-1248
24,1.242,20434,13398,32781,31444,7036
25,1.294,15761,13842,32758,31852,1919
26,1.345,15292,13812,32585,31779,1480
27,1.397,14177,13429,32284,32071,748
28,1.449,14083,13994,31711,31334,89
29,1.501,14734,13946,31562,31218,788
30,1.552,16292,14152,31401,31821,2140
31,1.604,15811,13781,32596,31486,2030
32,1.656,14243,13763,32396,31499,480
33,1.707,16679,14517,32515,31772,2162
34,1.759,15250,13860,30087,31961,1390
35,1.811,20189,14304,32137,31401,5885
36,1.863,18781,14426,31547,31511,4355
37,1.914,18189,13873,32383,31511,4316
38,1.966,12800,13903,30908,31529,-1103
39,2.018,13365,14086,31398,31432,-721
40,2.07,20727,13635,32727,31103,7092
41,2.121,19275,13660,32143,31590,5615
42,2.173,15701,13368,31293,31858,2333
43,2.225,23946,14025,31633,31961,9921
44,2.277,23196,14231,30948,31882,8965
45,2.328,24268,14523,32651,31407,9745
46,2.38,23410,13824,33390,31298,9586
47,2.432,16939,13666,32191,31639,3273
48,2.484,16736,13435,30640,32199,3301
49,2.535,19825,13331,31481,31779,6494
50,2.587,23985,13617,32075,31419,10368
51,2.639,26079,14043,31788,31474,12036
52,2.691,24653,14523,31581,31553,10130
53,2.742,21511,13642,32576,31626,7869
54,2.794,22261,14657,31597,31882,7604
55,2.846,21596,14529,31807,31681,7067
56,2.898,16974,13946,31889,31352,3028
57,2.949,15688,13672,32510,31657,2016
58,3.001,19507,14250,30798,31779,5257
59,3.053,19719,13453,32178,31322,6266
60,3.105,19886,13897,32623,31273,5989
61,3.156,22417,14134,33003,31322,8283
62,3.208,19748,13812,31301,31401,5936
63,3.26,16374,14092,33096,31450,2282
64,3.311,17652,13933,33687,31450,3719
65,3.363,20760,14213,33597,31912,6547
66,3.415,19343,14225,31984,31821,5118
67,3.467,21760,14536,33455,31614,7224
68,3.518,18373,13611,32003,31712,4762
69,3.57,11781,13368,31484,31803,-1587
70,3.622,13225,13398,32328,32235,-173
71,3.674,11926,13477,32996,31718,-1551
72,3.725,13256,14335,32162,31791,-1079
73,3.777,11904,13459,31677,31937,-1555
74,3.829,12324,12930,30639,31876,-606
75,3.881,12719,12796,31730,31523,-77
76,3.932,14629,13812,33427,31821,817
77,3.984,20831,13702,29957,31772,7129
78,4.036,19689,13204,31638,31815,6485
79,4.088,21263,14098,30032,31882,7165
80,4.139,20636,13623,34099,31937,7013
81,4.191,21823,13940,32289,32059,7883
82,4.243,21035,13946,32497,31365,7089
83,4.295,22972,13806,32966,31864,9166
84,4.346,25943,13429,30583,31815,12514
85,4.398,23482,13751,29019,31815,9731
86,4.45,20942,13727,32884,31912,7215
87,4.502,17073,13569,31791,31687,3504
88,4.553,16434,13319,32517,31876,3115
89,4.605,15696,12729,34032,32071,2967
90,4.657,22665,14402,30786,31785,8263
