frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,7131,6882,20732,21182,249
1,0.052,7018,7006,22679,20944,12
2,0.103,6587,6817,20875,21273,-230
3,0.155,7110,6699,22070,20980,411
4,0.207,6991,6793,20973,21188,198
5,0.259,7085,6834,21028,21230,251
6,0.31,7268,6705,22134,21017,563
7,0.362,6747,6882,21570,21212,-135
8,0.414,7075,6699,21415,20926,376
9,0.466,7656,6681,21650,21206,975
10,0.517,7775,6645,20467,21175,1130
11,0.569,7559,6947,21352,21474,612
12,0.621,7215,6905,20132,21364,310
13,0.673,7338,6834,22665,21358,504
14,0.724,7905,6935,21903,21249,970
15,0.776,6913,6799,20762,21102,114
16,0.828,6263,6693,20412,21297,-430
17,0.88,7748,6728,19533,21444,1020
18,0.931,7029,6669,20938,21157,360
19,0.983,6097,6805,20876,20694,-708
20,1.035,7161,6710,21181,21115,451
21,1.087,6830,6935,21808,21200,-105
22,1.138,7323,6888,21940,21395,435
23,1.19,6949,6923,21984,21029,26
24,1.242,6252,6710,21754,21133,-458
25,1.294,6592,6758,21636,20840,-166
26,1.345,7252,6864,20470,21419,388
27,1.397,8961,6870,19642,21431,2091
28,1.449,6970,6811,20588,21480,159
29,1.501,7904,6781,20557,21072,1123
30,1.552,6405,6805,21864,21364,-400
31,1.604,7076,6852,20811,21273,224
32,1.656,6804,6793,20139,21236,11
33,1.707,7112,6870,20526,21133,242
34,1.759,7380,7035,20590,20999,345
35,1.811,6997,6805,21396,20767,192
36,1.863,6317,6811,21287,21474,-494
37,1.914,6097,6687,21141,21291,-590
38,1.966,7925,6740,21352,21236,1185
39,2.018,8020,6710,21222,21468,1310
40,2.07,6949,6888,19777,21121,61
41,2.121,7949,6764,20115,21188,1185
42,2.173,8155,6817,21163,21370,1338
43,2.225,6863,6852,22093,20901,11
44,2.277,7560,6811,21451,21212,749
45,2.328,6580,6610,20551,21163,-30
46,2.38,6911,6781,21124,21029,130
47,2.432,7858,7041,20055,21431,817
48,2.484,8285,6645,21370,21334,1640
49,2.535,8325,6728,21643,21169,1597
50,2.587,8643,6823,21499,21328,1820
51,2.639,8804,6675,21129,21236,2129
52,2.691,7352,6657,20085,20913,695
53,2.742,8848,6705,21545,21401,2143
54,2.794,9244,6752,21748,21236,2492
55,2.846,8315,6781,21899,21383,1534
56,2.898,8521,6657,22786,21401,1864
57,2.949,8065,6728,21963,21553,1337
58,3.001,7528,6905,21280,21243,623
59,3.053,6925,6663,21358,21474,262
60,3.105,6959,6622,21628,21078,337
61,3.156,8067,6823,21988,21821,1244
62,3.208,7495,6598,21410,21413,897
63,3.26,7961,6722,21596,21425,1239
64,3.311,7416,6858,21877,21431,558
65,3.363,7642,6663,20883,21407,979
66,3.415,8068,6610,21173,21121,1458
67,3.467,7950,6675,21842,21334,1275
68,3.518,6638,6693,21007,21364,-55
69,3.57,7512,6710,21778,21285,802
70,3.622,7488,6651,21001,21163,837
71,3.674,7661,6716,21646,21377,945
72,3.725,7665,6634,21157,21529,1031
73,3.777,7400,6805,21864,21505,595
74,3.829,6253,6829,20830,21243,-576
75,3.881,6188,6710,20539,21157,-522
76,3.932,6035,6569,21302,21175,-534
77,3.984,6614,6752,21858,21249,-138
78,4.036,7796,6693,21717,21023,1103
79,4.088,7136,6799,21887,21279,337
80,4.139,7068,6787,22050,21261,281
81,4.191,7117,6882,21699,21017,235
82,4.243,7006,6799,21331,21511,207
83,4.295,7155,6769,21102,21108,386
84,4.346,6976,6764,20710,21675,212
85,4.398,7373,6657,21421,21200,716
86,4.45,8572,6669,22059,21407,1903
87,4.502,8702,6693,21578,21133,2009
88,4.553,7769,6710,21891,21041,1059
89,4.605,7551,6834,21764,21017,717
90,4.657,9455,6645,21528,21310,2810
91,4.709,8407,6758,21739,21730,1649
92,4.76,8458,6752,21094,21614,1706
93,4.812,8174,6645,21280,21115,1529
94,4.864,9236,6687,21090,21267,2549
95,4.915,8558,6769,21632,21054,1789
96,4.967,8422,6640,22515,21334,1782
97,5.019,9102,6746,21120,21115,2356
98,5.071,8438,6610,21556,21401,1828
99,5.122,7928,6911,21219,21102,1017
100,5.174,7119,6616,21176,21060,503
101,5.226,7425,6823,22248,21407,602
102,5.278,7151,6740,21083,21681,411
103,5.329,7501,6645,20286,21541,856
104,5.381,8566,6710,22060,21255,1856
105,5.433,9154,6811,22357,20944,2343
106,5.485,8663,6752,22004,21163,1911
107,5.536,7144,6805,20540,21431,339
108,5.588,7200,6716,22546,21090,484
109,5.64,8074,6710,21221,21230,1364
110,5.692,8381,6734,20783,21023,1647
111,5.743,7752,6781,21282,21383,971
112,5.795,7458,6746,19855,21614,712
113,5.847,7922,6710,21311,20901,1212
114,5.899,7793,6746,20752,21505,1047
115,5.95,7042,6705,21237,21316,337
116,6.002,7393,6722,20087,21431,671
117,6.054,7390,6687,22510,21224,703
118,6.106,8379,6592,21959,21340,1787
119,6.157,7240,6557,22021,21334,683
120,6.209,6979,6716,20333,21133,263
121,6.261,6308,6557,20983,21322,-249
122,6.313,6184,6598,20967,21243,-414
