frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,4835,4727,12426,12481,108
1,0.052,4911,4909,12291,12389,2
2,0.103,4627,4770,13319,12535,-143
3,0.155,4933,4764,13051,12785,169
4,0.207,5289,4794,11623,12572,495
5,0.259,5171,4685,12623,12742,486
6,0.31,4546,4891,12595,12487,-345
7,0.362,4796,4933,13129,12335,-137
8,0.414,4772,4824,12410,12414,-52
9,0.466,4705,4812,11871,12542,-107
10,0.517,4852,4842,12907,12499,10
11,0.569,5031,4921,12788,12438,110
12,0.621,5076,4812,11484,12542,264
13,0.673,5207,4970,12370,12663,237
14,0.724,5394,4800,12787,12468,594
15,0.776,5250,4794,12809,12444,456
16,0.828,4481,4849,11966,12420,-368
17,0.88,4869,4806,12558,12663,63
18,0.931,4923,4782,13032,12621,141
19,0.983,4927,4849,12707,12505,78
20,1.035,4818,4824,12192,12517,-6
21,1.087,4634,4830,12778,12669,-196
22,1.138,5064,4752,12686,12675,312
23,1.19,4615,4758,12285,12572,-143
24,1.242,4920,4727,12782,12298,193
25,1.294,5523,4818,12446,12633,705
26,1.345,4924,4812,13196,12523,112
27,1.397,4966,4800,13055,12243,166
28,1.449,4395,4849,12273,12493,-454
29,1.501,5367,4873,11820,12176,494
30,1.552,5277,4836,12588,12420,441
31,1.604,5137,4952,11735,12596,185
32,1.656,4712,4897,11953,12633,-185
33,1.707,4921,4952,12703,12675,-31
34,1.759,4907,4697,12321,12511,210
35,1.811,4720,4976,13038,12328,-256
36,1.863,4396,4855,11953,12572,-459
37,1.914,4846,4921,12725,12304,-75
38,1.966,4826,4679,12227,12341,147
39,2.018,4768,4885,11572,12529,-117
40,2.07,5488,4897,13246,12572,591
41,2.121,4724,4873,12231,12596,-149
42,2.173,4743,4733,12790,12444,10
43,2.225,4589,4824,12589,12590,-235
44,2.277,4986,4836,12364,12225,150
45,2.328,5079,4782,12691,12675,297
46,2.38,4871,4891,12741,12882,-20
47,2.432,5398,4745,12392,12377,653
48,2.484,4547,4849,12522,12359,-302
49,2.535,4808,4927,11835,12475,-119
50,2.587,5071,4849,13463,12596,222
51,2.639,4967,4939,12216,12462,28
52,2.691,5178,4903,13273,12389,275
53,2.742,4951,4964,12978,12755,-13
54,2.794,4683,4903,12146,11975,-220
55,2.846,4817,4806,11900,12517,11
56,2.898,5312,4861,11601,12822,451
57,2.949,4929,4891,12233,12268,38
58,3.001,5252,4897,12280,12742,355
59,3.053,5207,4885,13004,12633,322
60,3.105,4538,4939,11731,12730,-401
61,3.156,5136,4842,12410,12834,294
62,3.208,4817,4873,12171,12481,-56
63,3.26,4568,4873,14334,12487,-305
64,3.311,4988,4836,11972,12511,152
65,3.363,5527,4842,12804,12261,685
66,3.415,4934,4770,12342,12292,164
67,3.467,4844,4939,13920,12529,-95
68,3.518,5140,4909,11769,12554,231
69,3.57,5189,4836,11833,12487,353
70,3.622,9470,5091,11951,12840,4379
71,3.674,8909,4921,12358,12602,3988
72,3.725,9159,5012,11850,12572,4147
73,3.777,8477,4976,11891,12602,3501
74,3.829,7132,4952,12426,12548,2180
75,3.881,8506,5024,12681,12554,3482
76,3.932,9798,4964,11965,12736,4834
77,3.984,8293,4849,12566,12554,3444
78,4.036,10135,5121,11974,12420,5014
79,4.088,8913,4970,12377,12322,3943
80,4.139,9030,4915,13068,12499,4115
81,4.191,9777,5000,12081,12663,4777
82,4.243,8322,4824,12379,12456,3498
83,4.295,8310,5036,12339,12328,3274
84,4.346,9373,4758,12187,12596,4615
85,4.398,8288,5006,12725,12864,3282
86,4.45,8311,5000,12783,12566,3311
87,4.502,7771,5200,12701,12596,2571
88,4.553,7892,4988,12390,12517,2904
89,4.605,9887,5091,13058,12858,4796
90,4.657,11770,5103,13364,12529,6667
91,4.709,9991,5127,13427,12639,4864
92,4.76,9637,5230,13314,12450,4407
93,4.812,8214,5006,12623,12535,3208
94,4.864,10170,4970,12531,12724,5200
95,4.915,8839,4952,13205,12712,3887
96,4.967,8016,4897,12457,12554,3119
97,5.019,9057,5042,12277,12785,4015
98,5.071,9252,5018,12695,12736,4234
99,5.122,9974,5073,13259,12608,4901
100,5.174,10922,5121,12759,12633,5801
101,5.226,8115,5024,12557,12493,3091
102,5.278,8279,5049,13274,12566,3230
103,5.329,9601,5067,12944,12590,4534
104,5.381,9351,5000,12027,12481,4351
105,5.433,8869,5049,12148,12353,3820
106,5.485,10494,5194,13556,12596,5300
107,5.536,11065,4909,11986,12742,6156
108,5.588,9483,5085,13231,12651,4398
109,5.64,10670,5176,13041,12462,5494
110,5.692,10750,5103,12168,12371,5647
111,5.743,9092,4988,12442,12542,4104
112,5.795,9590,5103,12463,12736,4487
113,5.847,9197,5055,13152,12401,4142
114,5.899,10536,5176,11759,12657,5360
115,5.95,9814,5103,11962,12523,4711
116,6.002,9718,5097,13238,12560,4621
117,6.054,9464,5127,13045,12718,4337
118,6.106,9517,5158,12224,12322,4359
119,6.157,7164,5012,11988,12694,2152
120,6.209,6573,5085,12702,12523,1488
121,6.261,7159,4958,12751,12341,2201
122,6.313,6554,5103,12718,12675,1451
123,6.364,6515,4952,12235,12444,1563
124,6.416,8689,5073,12574,12633,3616
125,6.468,10328,5049,13108,12535,5279
126,6.519,8948,4885,13182,12633,4063
127,6.571,9851,5236,13028,12663,4615
128,6.623,8966,5212,13006,12359,3754
129,6.675,10050,5206,13887,12651,4844
130,6.726,9985,5049,12524,12706,4936
131,6.778,10103,5085,12413,12834,5018
132,6.83,11108,5042,12064,12815,6066
133,6.882,10700,5170,12604,12542,5530
134,6.933,10698,5139,13118,12377,5559
135,6.985,10886,5200,13076,12517,5686
136,7.037,11038,5115,12878,12450,5923
137,7.089,8576,5152,12318,12456,3424
138,7.14,9426,5206,12495,12462,4220
139,7.192,8793,5103,12277,12493,3690
140,7.244,9232,5006,12185,12602,4226
141,7.296,10167,5224,12540,12414,4943
142,7.347,10901,5055,12464,12736,5846
143,7.399,9516,5085,12006,12493,4431
144,7.451,9578,4921,12436,12493,4657
145,7.503,8413,4945,12066,12548,3468
146,7.554,8476,4861,12357,12408,3615
147,7.606,10104,5152,12721,12980,4952
148,7.658,6291,4721,12248,12456,1570
149,7.71,4986,4758,11569,12481,228
150,7.761,5064,4867,12369,12542,197
151,7.813,4786,4842,12454,12371,-56
152,7.865,5062,4958,12448,12499,104
153,7.917,5747,4824,13418,12639,923
154,7.968,4660,4818,12631,12487,-158
155,8.02,6633,4970,12750,12475,1663
156,8.072,8563,4994,12188,12584,3569
157,8.123,10038,4939,12896,12840,5099
158,8.175,10298,5055,12496,12639,5243
159,8.227,8622,4849,12886,12401,3773
160,8.279,8102,4915,12655,12444,3187
161,8.33,7989,4945,12743,12511,3044
162,8.382,7033,4903,11829,12341,2130
163,8.434,5137,4867,13905,12481,270
164,8.486,4892,4891,12298,12499,1
165,8.537,4808,4824,12651,12773,-16
166,8.589,5644,4909,12603,12590,735
167,8.641,4829,4794,12090,12627,35
168,8.693,4974,4909,12493,12889,65
169,8.744,5203,4915,12691,12602,288
170,8.796,4725,4939,12505,12560,-214
171,8.848,5126,5006,12020,12627,120
172,8.9,4847,4927,12395,12450,-80
173,8.951,4487,4879,12272,12493,-392
174,9.003,4644,4842,13034,12718,-198
175,9.055,5307,4764,13521,12274,543
176,9.107,4889,4830,12156,12401,59
177,9.158,5163,4727,12265,12328,436
178,9.21,5017,4770,13259,12322,247
179,9.262,5360,4836,12441,12572,524
180,9.314,4671,4909,12962,12444,-238
181,9.365,4721,4855,12340,12481,-134
182,9.417,5161,4715,13032,12663,446
183,9.469,4878,4727,12884,12548,151
184,9.521,4803,4921,12339,12523,-118
185,9.572,5745,4921,12063,12633,824
186,9.624,5370,4849,11698,12590,521
187,9.676,4464,4824,12045,12548,-360
188,9.727,5997,4861,11682,13047,1136
189,9.779,8504,4921,12429,12359,3583
190,9.831,8007,4958,11819,12675,3049
191,9.883,7870,4982,12919,12462,2888
192,9.934,5577,4709,13216,12499,868
193,9.986,8718,5000,13185,12499,3718
194,10.038,10285,4952,12959,12590,5333
195,10.09,7180,4824,12676,12505,2356
196,10.141,8358,4879,12312,12669,3479
197,10.193,8379,5042,12298,12621,3337
198,10.245,8598,4958,12537,12633,3640
199,10.297,10181,5036,12625,12462,5145
200,10.348,9253,4976,12304,12529,4277
201,10.4,9280,4976,13211,12554,4304
202,10.452,9634,5006,11921,12627,4628
203,10.504,7203,4873,12949,12675,2330
204,10.555,8669,4745,11447,12426,3924
205,10.607,9149,5018,12875,12511,4131
206,10.659,7950,4921,13103,12548,3029
207,10.711,6134,4830,12594,12724,1304
208,10.762,8367,5012,11843,12255,3355
209,10.814,11009,5030,12252,12627,5979
210,10.866,10035,4861,12112,12542,5174
211,10.918,8200,4952,13115,12335,3248
212,10.969,10234,5103,11638,12645,5131
213,11.021,9768,5018,12158,12481,4750
214,11.073,9454,5067,11940,12578,4387
215,11.125,8590,4909,12697,12554,3681
216,11.176,10734,4970,11936,12377,5764
217,11.228,10787,4855,12788,12468,5932
218,11.28,10003,4939,11955,12542,5064
219,11.331,7945,4867,12619,12176,3078
220,11.383,8276,5030,12698,12201,3246
221,11.435,9776,4855,12391,12450,4921
222,11.487,10016,4952,13037,12608,5064
223,11.538,10739,5018,12808,12389,5721
224,11.59,9125,5024,13190,12645,4101
225,11.642,9600,4933,11839,12225,4667
226,11.694,9830,4964,12509,12785,4866
227,11.745,9049,4861,13102,12645,4188
228,11.797,9269,4891,12750,12730,4378
229,11.849,8219,4927,13139,12438,3292
230,11.901,4914,4849,12620,12645,65
231,11.952,4740,4764,12229,12456,-24
232,12.004,4684,4739,12480,12414,-55
233,12.056,5211,4939,12801,12602,272
234,12.108,5242,4794,11701,12797,448
235,12.159,7461,4812,12726,12633,2649
236,12.211,8983,5055,12801,12389,3928
237,12.263,10623,5073,11980,12420,5550
238,12.315,9978,5006,12748,12444,4972
239,12.366,8417,4988,12030,12505,3429
240,12.418,8339,4958,12365,12316,3381
241,12.47,9038,4927,12521,12523,4111
242,12.522,9470,4879,12463,12578,4591
243,12.573,9381,5067,12417,12322,4314
244,12.625,10370,4994,12364,12353,5376
245,12.677,5645,4824,13133,12736,821
246,12.729,4952,4812,12979,12913,140
247,12.78,7002,4885,11991,12426,2117
248,12.832,9993,4897,11623,12639,5096
249,12.884,9422,4830,13128,12627,4592
250,12.935,10756,4927,12223,12548,5829
251,12.987,8399,4897,11842,12231,3502
252,13.039,8769,4897,12175,12365,3872
253,13.091,9926,4982,12793,12554,4944
254,13.142,11257,5097,12956,12688,6160
255,13.194,11134,4976,12621,12414,6158
256,13.246,10183,4988,12200,12602,5195
257,13.298,9627,4879,13380,12468,4748
258,13.349,9656,5006,12266,12560,4650
259,13.401,10228,5067,12168,12462,5161
260,13.453,9343,4939,13413,12767,4404
261,13.505,10267,4976,12911,12487,5291
262,13.556,9209,4891,12618,12602,4318
263,13.608,8203,4915,12632,12554,3288
264,13.66,9500,5006,11834,12395,4494
265,13.712,9449,5042,11959,12444,4407
266,13.763,9787,5127,13074,12462,4660
267,13.815,10608,4982,12462,12146,5626
268,13.867,9598,5012,12074,12566,4586
269,13.919,9596,5000,13069,12353,4596
270,13.97,10345,5030,12499,12645,5315
271,14.022,8960,5055,12230,12322,3905
272,14.074,4996,4927,12011,12347,69
273,14.126,4581,4861,12559,12535,-280
274,14.177,6855,4909,11822,12347,1946
275,14.229,8537,4994,13048,12694,3543
276,14.281,9049,5103,12131,12335,3946
277,14.333,8007,5109,13323,12401,2898
278,14.384,8376,4812,13708,12383,3564
279,14.436,9168,4909,12358,12347,4259
280,14.488,8711,5000,12566,12755,3711
281,14.54,6106,4867,12346,12554,1239
282,14.591,4567,4818,12848,12420,-251
283,14.643,8522,4867,13196,12316,3655
284,14.695,5851,4891,12822,12669,960
285,14.746,8662,4945,11965,12511,3717
286,14.798,9893,4970,12613,12602,4923
287,14.85,9397,4939,12558,12535,4458
288,14.902,10029,4927,13553,12615,5102
289,14.953,6109,4879,12557,12566,1230
290,15.005,5169,4891,13141,12785,278
291,15.057,4856,4994,13529,12499,-138
292,15.109,5302,4988,12087,12432,314
293,15.16,5272,4897,11997,12700,375
294,15.212,5090,4849,13166,12785,241
295,15.264,5020,4812,12936,12560,208
296,15.316,5374,4824,12375,12444,550
297,15.367,5167,4812,13283,12639,355
298,15.419,4850,4727,13383,12803,123
299,15.471,4643,4703,11856,12688,-60
300,15.523,5305,4915,12860,12511,390
301,15.574,5040,4776,13251,12420,264
302,15.626,4387,4842,12806,12590,-455
303,15.678,4726,4812,12795,12590,-86
304,15.73,4450,4800,12997,12669,-350
305,15.781,5006,4764,12805,12225,242
306,15.833,5145,4770,13271,12584,375
307,15.885,5218,4836,12924,12487,382
308,15.937,4897,4891,13079,12456,6
309,15.988,4733,4703,12946,12505,30
310,16.04,4489,4836,12638,12353,-347
311,16.092,4927,4927,12943,12627,0
312,16.144,4894,4958,12551,12377,-64
313,16.195,4840,4824,12790,12347,16
314,16.247,4527,4842,12885,12280,-315
315,16.299,4942,4952,12749,12274,-10
316,16.35,4558,4830,12171,12925,-272
317,16.402,5058,4782,12799,12213,276
318,16.454,4710,4770,13282,12511,-60
319,16.506,4559,4836,13492,12475,-277
320,16.557,5489,4733,12571,12481,756
321,16.609,5049,4861,13004,12420,188
322,16.661,4908,4776,13467,12432,132
323,16.713,5053,4800,13318,12639,253
324,16.764,5501,4818,12528,12462,683
325,16.816,5349,4830,12968,12560,519
326,16.868,4853,4873,11855,12639,-20
327,16.92,4428,4849,13099,12310,-421
328,16.971,5272,4836,12180,12542,436
329,17.023,4852,4945,12878,12797,-93
330,17.075,4970,4897,12611,12651,73
331,17.127,5094,4824,11963,12621,270
332,17.178,5111,4764,11366,12627,347
333,17.23,4729,4800,12497,12414,-71
334,17.282,5449,4873,12429,12560,576
335,17.334,4666,4921,12978,12542,-255
336,17.385,5138,4873,12411,12414,265
337,17.437,4929,4921,13010,12803,8
338,17.489,4814,4745,12544,12353,69
339,17.541,5071,4879,12470,12621,192
340,17.592,5050,4879,13489,12669,171
341,17.644,4861,4703,12204,12742,158
342,17.696,4969,4836,12528,12456,133
343,17.748,5396,4697,12399,12615,699
344,17.799,5110,4855,13442,12621,255
345,17.851,4923,4806,12126,12535,117
346,17.903,4632,4879,13389,12213,-247
347,17.954,5263,4849,13370,12560,414
348,18.006,5104,4958,13382,12675,146
349,18.058,5060,4897,12625,12584,163
350,18.11,5170,4649,12237,12602,521
351,18.161,4894,4824,13667,12651,70
352,18.213,6967,4879,13667,12529,2088
353,18.265,8654,5030,12251,12615,3624
354,18.317,9389,5018,13079,12700,4371
355,18.368,9664,4939,11916,12639,4725
356,18.42,9248,5000,12755,12913,4248
357,18.472,10296,4939,13103,12694,5357
358,18.524,9275,5000,12727,12633,4275
359,18.575,9342,5024,13102,12560,4318
360,18.627,10724,5042,12973,12456,5682
361,18.679,10121,4982,12414,12700,5139
362,18.731,9480,4970,12092,12608,4510
363,18.782,8860,5055,12484,12182,3805
364,18.834,6425,4891,12341,12627,1534
365,18.886,5364,4794,11919,12669,570
366,18.938,8907,5006,12771,12633,3901
367,18.989,7670,5127,12958,12560,2543
368,19.041,8406,4982,12777,12730,3424
369,19.093,8520,5012,13384,12596,3508
370,19.145,5851,4939,12635,12895,912
371,19.196,7676,4855,12151,12602,2821
372,19.248,5206,4855,12944,12797,351
373,19.3,10004,5055,12557,12675,4949
374,19.352,8340,4939,12633,12493,3401
375,19.403,9661,4976,12419,12487,4685
376,19.455,8595,5018,12704,12523,3577
377,19.507,9699,5121,13060,12657,4578
378,19.558,9576,5036,12970,12657,4540
379,19.61,10089,4970,12848,12499,5119
380,19.662,9714,5158,12563,12627,4556
381,19.714,11091,5091,13351,12535,6000
382,19.765,10935,5085,11538,12657,5850
383,19.817,7358,5061,11527,12608,2297
384,19.869,8866,5042,12168,12572,3824
385,19.921,7459,4897,12141,12420,2562
386,19.972,9729,5018,12935,12602,4711
387,20.024,9145,5097,12971,12572,4048
388,20.076,7781,5097,12330,12426,2684
389,20.128,7430,4958,13229,12706,2472
390,20.179,9632,5030,12275,12377,4602
391,20.231,5757,4945,11130,12432,812
392,20.283,5324,4836,12156,12548,488
393,20.335,5069,4788,12252,12377,281
394,20.386,4940,4855,12248,12377,85
395,20.438,6464,4994,13025,12621,1470
396,20.49,9368,5049,12454,12450,4319
397,20.542,9477,4891,13675,12475,4586
398,20.593,9690,5024,11484,12511,4666
399,20.645,9645,5055,11976,12682,4590
400,20.697,6507,4849,11998,12499,1658
401,20.749,6799,5012,12338,12517,1787
402,20.8,7808,4994,11719,12377,2814
403,20.852,7928,5006,12327,12542,2922
404,20.904,9076,4970,12988,12627,4106
405,20.956,9541,5145,12972,12535,4396
406,21.007,9248,4873,11786,12487,4375
407,21.059,7246,4891,12599,12682,2355
408,21.111,10172,4964,13604,12347,5208
409,21.162,9413,4921,11569,12517,4492
410,21.214,9353,5000,12587,12420,4353
411,21.266,9510,5042,12466,12554,4468
412,21.318,7542,4964,12190,12621,2578
413,21.369,7847,4994,11940,12742,2853
414,21.421,10523,5085,12882,12505,5438
415,21.473,11378,5085,12564,12268,6293
416,21.525,9943,5030,13667,12481,4913
417,21.576,9108,4915,13588,12596,4193
418,21.628,8631,5103,13196,12560,3528
419,21.68,9352,5103,12469,12627,4249
420,21.732,9635,4976,12878,12560,4659
421,21.783,5753,4897,11665,12718,856
422,21.835,5287,4879,12606,12542,408
423,21.887,5412,4812,12324,12523,600
424,21.939,5218,4849,12246,12554,369
425,21.99,9029,4964,11616,12432,4065
426,22.042,7947,4867,12419,12450,3080
427,22.094,9878,4994,12784,12432,4884
428,22.146,9484,5012,12877,12767,4472
429,22.197,8957,4879,13199,12675,4078
430,22.249,7684,4897,12660,12468,2787
431,22.301,10844,4952,13468,12401,5892
432,22.353,10783,5018,12101,12468,5765
433,22.404,9619,4976,12671,12621,4643
434,22.456,9509,4982,12547,12633,4527
435,22.508,8995,5061,12577,12511,3934
436,22.56,10173,4933,13201,12669,5240
437,22.611,8831,4945,12090,12700,3886
438,22.663,8870,5030,12958,12517,3840
439,22.715,9387,4994,12404,12481,4393
440,22.766,8072,4921,12156,12438,3151
441,22.818,7869,4861,12703,12389,3008
442,22.87,9270,5018,12936,12554,4252
443,22.922,8555,5176,12420,12316,3379
444,22.973,9325,5103,12925,12292,4222
445,23.025,8933,4909,12214,12590,4024
446,23.077,7941,4903,12257,12377,3038
447,23.129,8286,4897,12401,12499,3389
448,23.18,9631,4903,12649,12304,4728
449,23.232,7934,4988,11929,12377,2946
450,23.284,9539,5067,13003,12682,4472
451,23.336,7666,4939,12082,12450,2727
452,23.387,9539,5024,12423,12341,4515
453,23.439,9627,5000,12947,12420,4627
454,23.491,9588,4994,13399,12517,4594
455,23.543,8996,5030,13119,12401,3966
456,23.594,9627,5012,12488,12560,4615
457,23.646,9449,5061,12865,12700,4388
458,23.698,10403,5133,12013,12371,5270
459,23.75,9782,5067,12465,12688,4715
460,23.801,9186,5042,11875,12481,4144
461,23.853,8516,4885,12558,12420,3631
462,23.905,7953,4861,12999,12487,3092
463,23.957,5722,4842,12680,12529,880
464,24.008,5756,4824,12046,12456,932
465,24.06,5177,4836,12132,12353,341
466,24.112,5362,4824,11729,12426,538
467,24.164,5007,4855,11692,12584,152
468,24.215,6013,4861,12931,12749,1152
469,24.267,5092,4885,12682,12523,207
470,24.319,5521,4945,12532,12511,576
471,24.37,5515,4824,12738,12645,691
472,24.422,6401,4849,12934,12724,1552
473,24.474,6728,4879,12125,12572,1849
474,24.526,10282,4867,12346,12724,5415
475,24.577,8999,4933,13148,12797,4066
476,24.629,9137,5024,12516,12304,4113
477,24.681,8523,4897,13529,12432,3626
478,24.733,6796,4818,11971,12371,1978
479,24.784,10260,5085,13559,12639,5175
480,24.836,7239,4830,12285,12578,2409
481,24.888,5218,4958,13190,12542,260
482,24.94,5962,4885,12636,12529,1077
483,24.991,5887,4812,11947,12590,1075
484,25.043,6304,4964,13174,12481,1340
485,25.095,5692,4909,12416,12322,783
486,25.147,5024,4939,11227,12773,85
487,25.198,5059,4824,12314,12523,235
488,25.25,5112,4861,13189,12651,251
489,25.302,8981,5030,12227,12444,3951
490,25.354,8803,4982,12002,12560,3821
491,25.405,10307,4970,13094,12395,5337
492,25.457,9350,4945,11820,12377,4405
493,25.509,9271,5079,12373,12578,4192
494,25.561,9427,4976,12262,12462,4451
495,25.612,7993,5158,12701,12608,2835
496,25.664,10616,4867,13141,12523,5749
497,25.716,10296,4976,12490,12578,5320
498,25.768,9472,5006,13130,12718,4466
499,25.819,9655,4842,12233,12432,4813
500,25.871,9990,5061,11605,12414,4929
501,25.923,7693,5091,12763,12499,2602
502,25.974,8824,5024,12356,12231,3800
503,26.026,8977,5018,12800,12426,3959
504,26.078,9879,4903,13372,12554,4976
505,26.13,8735,4867,12092,12231,3868
506,26.181,4996,4909,12559,12481,87
507,26.233,9373,5049,12055,12572,4324
508,26.285,6496,4879,12104,12639,1617
509,26.337,9923,5067,12953,12529,4856
510,26.388,8734,5000,13292,12322,3734
511,26.44,8824,4909,11592,12401,3915
512,26.492,8034,4952,12812,12359,3082
513,26.544,7968,5049,12917,12535,2919
514,26.595,7025,4842,11851,12115,2183
515,26.647,7536,4970,11783,12535,2566
516,26.699,7342,5152,12112,12590,2190
517,26.751,8704,5049,12642,12201,3655
518,26.802,7897,4861,12421,12207,3036
519,26.854,8493,5127,13951,12444,3366
520,26.906,8093,4824,12600,12450,3269
521,26.958,6936,4897,12962,12584,2039
522,27.009,8706,5012,13600,12383,3694
523,27.061,9883,5030,12600,12395,4853
524,27.113,9379,5079,12009,12718,4300
525,27.165,9385,5097,11975,12511,4288
526,27.216,8952,4909,12148,12481,4043
527,27.268,4567,4891,12492,12535,-324
528,27.32,8834,4939,12892,12548,3895
