frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,10401,9855,29195,30081,546
1,0.052,10342,9426,29829,29547,916
2,0.103,10855,9758,28585,29733,1097
3,0.155,9591,9625,30096,29709,-34
4,0.207,9233,9311,30744,29553,-78
5,0.259,9336,9595,31822,29529,-259
6,0.31,8993,9650,31027,29625,-657
7,0.362,10917,9480,31560,30075,1437
8,0.414,13456,9752,30092,29823,3704
9,0.466,12521,9795,29873,30105,2726
10,0.517,11320,9946,30497,29781,1374
11,0.569,10775,9940,30188,29402,835
12,0.621,10260,9643,30109,29907,617
13,0.673,11141,9631,30081,29787,1510
14,0.724,10248,9613,29262,29565,635
15,0.776,10417,9831,30324,30183,586
16,0.828,11035,9450,31923,29504,1585
17,0.88,10252,9637,31482,29949,615
18,0.931,10840,9516,30881,29727,1324
19,0.983,10981,9704,30175,29817,1277
20,1.035,12347,9910,30045,29751,2437
21,1.087,13693,10019,30104,30021,3674
22,1.138,13515,9698,31046,29901,3817
23,1.19,12736,9535,29482,29907,3201
24,1.242,12770,9867,30410,30153,2903
25,1.294,13715,9988,30853,29595,3727
26,1.345,11885,9746,29659,29997,2139
27,1.397,9848,9976,31237,29775,-128
28,1.449,10545,9898,30512,29571,647
29,1.501,9941,9522,30254,29889,419
30,1.552,9864,9625,30674,29565,239
31,1.604,10613,10000,31039,29937,613
32,1.656,12608,9674,31000,29967,2934
33,1.707,12424,9789,31757,30069,2635
34,1.759,11319,9625,30366,29751,1694
35,1.811,10431,9698,32502,29354,733
36,1.863,11925,9643,30630,30057,2282
37,1.914,12233,9547,30392,29961,2686
38,1.966,13396,9516,31347,30273,3880
39,2.018,13079,9728,31080,30279,3351
40,2.07,13072,9825,28808,29841,3247
41,2.121,11601,9577,29175,30003,2024
42,2.173,13007,9904,29839,29943,3103
43,2.225,11516,9656,30587,29835,1860
44,2.277,11093,9595,31812,30021,1498
45,2.328,10365,9456,30151,29979,909
46,2.38,10718,9492,30402,30033,1226
47,2.432,10373,9571,29819,29733,802
48,2.484,9391,9420,30827,29913,-29
49,2.535,10656,9371,30827,29655,1285
50,2.587,9776,9516,30083,29781,260
51,2.639,10626,9819,30589,29697,807
52,2.691,10816,9825,31487,29649,991
53,2.742,11253,9595,30937,29997,1658
54,2.794,10825,9619,32246,30009,1206
55,2.846,9978,9383,28811,29595,595
56,2.898,11047,9650,30877,30075,1397
57,2.949,10758,9716,32067,29456,1042
58,3.001,11731,9650,31182,29877,2081
59,3.053,11445,9825,29486,29601,1620
60,3.105,12372,9522,30665,29589,2850
61,3.156,11967,9516,32055,29847,2451
62,3.208,11706,9607,30992,29661,2099
63,3.26,10992,9752,31182,30003,1240
64,3.311,10639,9795,28804,30297,844
65,3.363,12206,9964,30537,30183,2242
66,3.415,11757,9831,30004,29739,1926
67,3.467,12063,9783,29269,29877,2280
68,3.518,10770,9910,30111,29727,860
69,3.57,11088,9589,29893,30153,1499
70,3.622,11241,9474,31462,29775,1767
71,3.674,11747,9426,29385,30063,2321
72,3.725,10395,9637,31087,29781,758
73,3.777,10626,9329,30575,29913,1297
74,3.829,11486,9728,30231,29913,1758
75,3.881,10547,9504,32100,29769,1043
76,3.932,10812,9547,28270,29763,1265
77,3.984,11006,9504,30882,29757,1502
78,4.036,11426,9583,30011,29751,1843
79,4.088,9366,9571,30026,29985,-205
80,4.139,10715,9559,28589,29883,1156
81,4.191,10511,9250,30175,30051,1261
82,4.243,10476,9299,29947,30171,1177
83,4.295,10455,9438,30108,30363,1017
84,4.346,10146,9595,31508,30003,551
85,4.398,10282,9595,29686,30117,687
86,4.45,9389,9468,30346,29492,-79
87,4.502,9945,9214,30781,29643,731
88,4.553,9949,9516,30856,30453,433
89,4.605,9980,9595,29229,30183,385
90,4.657,9295,9456,30664,29721,-161
91,4.709,9395,9335,30518,30381,60
92,4.76,10722,9662,30339,29853,1060
93,4.812,10605,9758,30715,29667,847
94,4.864,10873,9601,30569,29949,1272
95,4.915,10552,9450,30738,29751,1102
96,4.967,10374,9305,32446,29390,1069
97,5.019,11263,9359,31160,30093,1904
98,5.071,10091,9256,29767,29781,835
99,5.122,11225,9722,31791,30243,1503
100,5.174,12035,9565,30826,29679,2470
101,5.226,12245,9583,28433,29775,2662
102,5.278,12036,9674,30670,29703,2362
103,5.329,11020,9686,30096,29835,1334
104,5.381,12031,9619,30690,29787,2412
105,5.433,11813,9268,29712,29432,2545
106,5.485,10684,9565,30012,29973,1119
107,5.536,10637,9420,30463,30225,1217
108,5.588,11335,9547,29988,30039,1788
109,5.64,11717,9408,29322,29793,2309
110,5.692,12625,9722,29827,29877,2903
111,5.743,12262,9704,29750,30093,2558
112,5.795,11213,9601,31610,30255,1612
113,5.847,11673,9474,29084,29751,2199
114,5.899,11709,9674,30025,30243,2035
115,5.95,11578,9728,30827,30105,1850
116,6.002,11448,9365,30418,29793,2083
117,6.054,12025,9529,29365,29366,2496
118,6.106,11338,9256,30148,30117,2082
119,6.157,11720,9571,30850,29444,2149
120,6.209,10858,9347,31354,29931,1511
121,6.261,9884,9184,30823,29871,700
122,6.313,9736,9299,30154,29793,437
123,6.364,11538,9456,28811,29889,2082
124,6.416,11923,9607,29459,29444,2316
125,6.468,12642,9462,31405,30009,3180
126,6.519,12197,9740,29451,29438,2457
127,6.571,10495,9565,30662,30177,930
128,6.623,11192,9456,30370,30117,1736
129,6.675,9441,9504,29821,29787,-63
130,6.726,12398,9553,29665,29943,2845
131,6.778,11656,9631,31985,29679,2025
132,6.83,11820,9650,29521,29715,2170
133,6.882,9560,9450,30197,29973,110
134,6.933,10705,9565,30472,30285,1140
135,6.985,11686,9589,29913,29300,2097
136,7.037,11324,9377,30335,29757,1947
137,7.089,11728,9329,30649,29769,2399
138,7.14,14082,10000,30629,30009,4082
139,7.192,15841,10291,30480,30027,5550
140,7.244,14606,10170,30928,29943,4436
141,7.296,14930,10285,30510,29799,4645
142,7.347,14570,9958,31629,30081,4612
143,7.399,15054,9970,29979,29661,5084
144,7.451,13851,10061,30697,30213,3790
145,7.503,15389,10043,28606,29847,5346
146,7.554,14557,9910,31987,30219,4647
147,7.606,14472,9619,29669,29679,4853
148,7.658,12859,9577,30310,29697,3282
149,7.71,13555,9698,29987,29673,3857
150,7.761,13224,9940,30484,29901,3284
151,7.813,11890,9692,29927,29835,2198
152,7.865,13791,9910,32257,29889,3881
153,7.917,15392,9988,31623,30117,5404
154,7.968,13657,9873,30216,29991,3784
155,8.02,13737,9885,29863,30099,3852
156,8.072,14324,9650,30921,29655,4674
157,8.123,16021,9922,30556,29925,6099
158,8.175,14941,10091,29739,29931,4850
159,8.227,15028,9891,29146,29571,5137
160,8.279,15292,10025,30756,29883,5267
161,8.33,13937,9722,29874,29865,4215
162,8.382,15204,10025,29877,30075,5179
163,8.434,14353,9686,30702,30105,4667
164,8.486,13742,9891,31032,29859,3851
165,8.537,14394,9904,30929,29823,4490
166,8.589,13179,9771,30063,29811,3408
167,8.641,14454,9643,30198,29733,4811
168,8.693,14715,9819,30052,30057,4896
169,8.744,13962,9565,31502,30033,4397
170,8.796,13407,9910,31288,29625,3497
171,8.848,14921,9771,31081,30069,5150
172,8.9,12894,9722,30417,29577,3172
173,8.951,13891,10079,32100,29817,3812
174,9.003,13134,9849,29257,30033,3285
175,9.055,10266,9401,30647,29414,865
176,9.107,12205,9601,30666,29709,2604
177,9.158,9797,9607,29149,30213,190
178,9.21,11519,9565,29820,29949,1954
179,9.262,11286,9262,29998,29547,2024
180,9.314,12521,9498,31699,29577,3023
181,9.365,14165,9928,29931,29931,4237
182,9.417,13367,9789,30470,30057,3578
183,9.469,12590,9789,32230,30153,2801
184,9.521,11644,9662,29023,29673,1982
185,9.572,10740,9377,30014,30195,1363
186,9.624,12934,9365,31797,29486,3569
187,9.676,12236,9662,29778,29859,2574
188,9.727,12593,9516,30185,29553,3077
189,9.779,12220,9553,29723,29529,2667
190,9.831,11794,9522,29102,29865,2272
191,9.883,13040,9311,30278,29973,3729
192,9.934,11945,9341,29411,29835,2604
193,9.986,11952,9153,30705,30057,2799
194,10.038,12342,9565,29347,29637,2777
195,10.09,11880,9426,29338,29799,2454
196,10.141,11798,9456,31091,29889,2342
197,10.193,10334,9389,30906,30345,945
198,10.245,10870,9172,28649,30063,1698
199,10.297,11945,9208,29431,29877,2737
200,10.348,11169,9468,30129,29288,1701
201,10.4,11455,9486,29466,30087,1969
202,10.452,11459,9504,30980,29673,1955
203,10.504,11325,9541,30465,29595,1784
204,10.555,10283,9256,30099,29979,1027
205,10.607,10810,9450,30688,29595,1360
206,10.659,10071,9601,28932,29763,470
207,10.711,10621,9462,30279,29619,1159
208,10.762,11220,9414,29895,29835,1806
209,10.814,11111,9383,30770,29961,1728
210,10.866,10608,9208,29720,29703,1400
211,10.918,12368,9414,30594,29769,2954
212,10.969,10176,9135,29478,29745,1041
213,11.021,11840,9498,30105,29985,2342
214,11.073,11022,9093,30856,29829,1929
215,11.125,12508,9293,29481,29673,3215
216,11.176,11429,9474,31346,30213,1955
217,11.228,12038,9371,30649,29607,2667
218,11.28,11931,9389,31535,29739,2542
219,11.331,10736,9335,30017,30099,1401
220,11.383,11270,9619,29911,29426,1651
221,11.435,11501,9323,29939,29937,2178
222,11.487,11408,9486,30229,29679,1922
223,11.538,12175,9444,30982,30195,2731
224,11.59,12050,9529,29624,30453,2521
225,11.642,11155,9547,29333,30009,1608
226,11.694,11133,9462,30172,29685,1671
227,11.745,11328,9401,29451,29805,1927
228,11.797,11439,9408,29968,29258,2031
229,11.849,12178,9462,30248,30261,2716
230,11.901,12070,9656,31447,29793,2414
231,11.952,10768,9432,31815,29865,1336
232,12.004,10274,9250,28237,30033,1024
233,12.056,10599,9293,30562,30093,1306
234,12.108,11564,9547,29969,29390,2017
235,12.159,12386,9371,31823,29805,3015
236,12.211,12282,9522,28794,29613,2760
237,12.263,12166,9250,29309,29673,2916
238,12.315,11368,9244,30124,29799,2124
239,12.366,11300,9299,29624,29793,2001
240,12.418,10628,9498,30354,29973,1130
241,12.47,10827,9692,29357,29607,1135
242,12.522,10194,9401,29538,29486,793
243,12.573,11928,9589,29814,29859,2339
244,12.625,10117,9208,29319,29913,909
245,12.677,10205,9274,30159,29901,931
246,12.729,8930,9117,29743,30453,-187
247,12.78,11313,9117,30211,29637,2196
248,12.832,11050,9432,29755,29673,1618
249,12.884,11451,9444,30483,30075,2007
250,12.935,11581,9159,29793,29823,2422
251,12.987,11535,9716,29478,30051,1819
252,13.039,11633,9359,30317,29360,2274
253,13.091,10778,9389,29419,30225,1389
254,13.142,11031,9244,29669,29763,1787
255,13.194,11336,9504,28533,29883,1832
256,13.246,11506,9468,29763,30141,2038
257,13.298,11194,9474,28865,29913,1720
258,13.349,10519,9625,30070,29781,894
259,13.401,10795,9323,29790,29829,1472
260,13.453,11348,9377,28767,29799,1971
261,13.505,10985,9045,29419,30099,1940
262,13.556,11052,9293,28453,29516,1759
263,13.608,12087,9069,29713,29985,3018
264,13.66,10785,9299,28590,29240,1486
265,13.712,10991,9159,29724,29721,1832
266,13.763,11551,9244,31111,29733,2307
267,13.815,11026,9172,29752,29877,1854
268,13.867,9984,9232,29632,29781,752
269,13.919,10797,9353,30574,29799,1444
270,13.97,10671,9438,32337,30351,1233
271,14.022,11206,9141,30102,29787,2065
272,14.074,11632,9323,31021,29781,2309
273,14.126,12305,9347,29405,30285,2958
274,14.177,11487,9238,29278,29997,2249
275,14.229,11628,9420,30206,30429,2208
276,14.281,9011,9383,29697,29811,-372
277,14.333,9764,9111,28171,29733,653
278,14.384,9576,9153,30011,29847,423
279,14.436,8778,9172,30646,29931,-394
280,14.488,10060,9214,29451,29991,846
281,14.54,10944,9274,29039,30345,1670
282,14.591,10443,9087,31522,30141,1356
283,14.643,10512,9232,30324,29769,1280
284,14.695,10688,9238,30303,29456,1450
285,14.746,10691,9389,29568,29787,1302
286,14.798,11156,9244,30218,29667,1912
287,14.85,10003,9159,29815,30075,844
288,14.902,8999,9014,30656,30087,-15
289,14.953,12557,9522,30767,30111,3035
290,15.005,12865,9710,29002,30459,3155
291,15.057,13878,9643,29912,29973,4235
292,15.109,10608,9335,31636,30267,1273
293,15.16,11272,9268,29857,30465,2004
294,15.212,12839,9317,31534,30309,3522
295,15.264,12330,9656,29611,30435,2674
296,15.316,11590,9347,29058,29757,2243
297,15.367,11768,9335,30285,30249,2433
298,15.419,11813,9547,31371,30039,2266
299,15.471,11772,9172,30350,29883,2600
300,15.523,11276,9166,29896,30381,2110
301,15.574,11094,9075,30794,29901,2019
302,15.626,11085,9268,32268,29979,1817
303,15.678,9713,9371,31519,29865,342
304,15.73,10275,9014,31040,30231,1261
305,15.781,10129,9153,29539,29865,976
306,15.833,9615,9498,30257,30003,117
307,15.885,10581,9341,30411,30195,1240
308,15.937,10007,9498,30137,29679,509
309,15.988,10839,9468,29891,30411,1371
310,16.04,10700,9510,29516,29805,1190
311,16.092,11632,9728,27829,30261,1904
312,16.144,9214,9305,30134,29709,-91
313,16.195,10671,9287,29418,29877,1384
314,16.247,11097,9099,31325,29817,1998
315,16.299,11035,9323,29175,29991,1712
316,16.35,11924,9323,30299,29943,2601
317,16.402,11483,9420,30306,30363,2063
318,16.454,11209,9208,29720,29745,2001
319,16.506,10965,9202,30323,29901,1763
320,16.557,11940,9117,30601,29883,2823
321,16.609,11183,9117,29581,30579,2066
322,16.661,10742,9268,29476,30069,1474
323,16.713,11211,9280,31247,30123,1931
324,16.764,12382,9522,30075,29937,2860
325,16.816,12563,9317,30674,29931,3246
326,16.868,11794,9190,30310,30093,2604
327,16.92,11368,9232,30983,29763,2136
328,16.971,12613,9153,31871,29913,3460
329,17.023,11849,9166,31138,30231,2683
330,17.075,11521,9208,28993,30033,2313
331,17.127,11836,9420,31371,30153,2416
332,17.178,12111,9329,30773,30627,2782
333,17.23,11841,9117,31146,30057,2724
334,17.282,12489,9492,30701,30435,2997
335,17.334,10183,9934,30296,30357,249
336,17.385,12680,9637,29229,30147,3043
337,17.437,11703,9359,30163,29955,2344
338,17.489,11194,9613,30486,30597,1581
339,17.541,11622,9353,31565,30273,2269
340,17.592,11722,9311,30829,30435,2411
341,17.644,11823,9105,29651,30363,2718
342,17.696,11955,9069,30522,30549,2886
343,17.748,10478,9359,30712,30321,1119
344,17.799,10023,9238,32775,30159,785
345,17.851,10340,9184,29465,30273,1156
346,17.903,10350,9208,31567,30664,1142
347,17.954,9835,9244,31046,29847,591
348,18.006,9650,9232,30063,30093,418
349,18.058,10061,9317,29578,30549,744
350,18.11,9511,9093,31469,30153,418
351,18.161,8982,9244,29375,30141,-262
352,18.213,10224,9038,30142,30117,1186
353,18.265,9253,8936,29785,30063,317
354,18.317,8946,9226,30843,29865,-280
355,18.368,8683,8972,31142,30231,-289
356,18.42,8437,9032,31550,30213,-595
357,18.472,9328,9051,30532,30039,277
358,18.524,9370,9202,30257,29997,168
