frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,12987,13169,33142,33768,-182
1,0.052,12801,13368,35137,33485,-567
2,0.103,13417,13368,33712,33732,49
3,0.155,13843,13579,34620,33636,264
4,0.207,13549,13476,32584,33576,73
5,0.259,18220,14157,32847,33648,4063
6,0.31,13296,14091,33097,33546,-795
7,0.362,12953,13615,34149,33708,-662
8,0.414,13206,14422,33708,33125,-1216
9,0.466,13713,14681,32066,33425,-968
10,0.517,12374,13856,34070,33780,-1482
11,0.569,13691,13506,32165,33329,185
12,0.621,13882,13368,35620,33089,514
13,0.673,22201,13585,34594,34062,8616
14,0.724,14278,13657,34413,33672,621
15,0.776,13868,13609,32771,33726,259
16,0.828,26721,14061,33846,33630,12660
17,0.88,37705,14338,33171,33503,23367
18,0.931,46185,14778,34160,33696,31407
19,0.983,43755,14958,35120,33726,28797
20,1.035,38723,14669,33031,33359,24054
21,1.087,23396,13832,33805,33041,9564
22,1.138,33772,14163,31919,33269,19609
23,1.19,37643,14350,33280,33095,23293
24,1.242,26870,14663,33391,33564,12207
25,1.294,41216,14296,35271,33371,26920
26,1.345,35768,13392,34225,33263,22376
27,1.397,46794,13573,32418,33317,33221
28,1.449,36754,13615,34908,33323,23139
29,1.501,24704,12621,33157,33293,12083
30,1.552,20862,12946,33681,33666,7916
31,1.604,20819,12549,34878,33521,8270
32,1.656,20376,12747,32226,33636,7629
33,1.707,21182,12452,35181,33606,8730
34,1.759,22184,12639,34344,33702,9545
35,1.811,18328,12428,33222,33684,5900
36,1.863,21476,12729,34283,33077,8747
37,1.914,26992,13097,34884,33582,13895
38,1.966,16114,12850,34221,33431,3264
39,2.018,21252,13073,33335,33101,8179
40,2.07,19739,12771,34523,33576,6968
41,2.121,17365,13091,32872,33630,4274
42,2.173,15012,12609,35200,33401,2403
43,2.225,18191,13055,33107,33612,5136
44,2.277,33144,13555,36033,33365,19589
45,2.328,27591,13759,34755,33834,13832
46,2.38,19565,13675,35379,33594,5890
47,2.432,42653,13934,34445,32951,28719
48,2.484,42544,14296,34118,33401,28248
49,2.535,33928,14043,36178,33467,19885
50,2.587,13738,13675,34858,33714,63
51,2.639,14903,13097,36885,33732,1806
52,2.691,14772,13368,34158,33876,1404
53,2.742,15252,13024,33344,32885,2228
54,2.794,14866,12964,34445,33245,1902
55,2.846,13430,12699,34545,33846,731
56,2.898,15516,12597,33715,33401,2919
57,2.949,14021,12543,32205,33648,1478
58,3.001,14361,12934,35565,33341,1427
59,3.053,14664,12790,33883,33299,1874
60,3.105,13198,12416,35158,33227,782
61,3.156,13012,12838,34021,33726,174
62,3.208,12264,12277,36330,33768,-13
63,3.26,14024,12555,35548,33678,1469
64,3.311,13237,12693,35893,33437,544
65,3.363,12458,12380,34499,33479,78
66,3.415,11519,11916,31669,33744,-397
67,3.467,11919,12597,34139,34351,-678
68,3.518,12557,12573,33714,33359,-16
69,3.57,13540,12910,33924,33756,630
70,3.622,13369,12482,32418,33810,887
71,3.674,14252,12392,33559,33858,1860
72,3.725,12571,12308,33275,33455,263
73,3.777,12571,12217,32834,33636,354
74,3.829,10824,12253,33264,33347,-1429
75,3.881,12787,12753,32930,33702,34
76,3.932,12348,12874,32492,33275,-526
77,3.984,12211,13223,34156,33618,-1012
78,4.036,12895,13133,33060,33401,-238
79,4.088,11654,12922,33676,33816,-1268
80,4.139,12195,12326,32903,33786,-131
81,4.191,11606,12494,33643,33570,-888
82,4.243,11484,12482,33447,33245,-998
83,4.295,11973,12651,33900,33780,-678
84,4.346,12174,12663,33952,33600,-489
85,4.398,12849,12585,34391,33684,264
86,4.45,12457,12621,32873,33485,-164
87,4.502,11339,12133,32797,33407,-794
88,4.553,13351,12675,34064,33768,676
89,4.605,13607,12964,33252,33708,643
90,4.657,12504,13296,33102,33407,-792
91,4.709,11024,12537,33616,33534,-1513
92,4.76,11533,12193,35879,33564,-660
93,4.812,11800,12121,34846,33606,-321
94,4.864,11146,12217,33050,33582,-1071
95,4.915,12136,12169,34298,33365,-33
96,4.967,11677,12476,35219,33515,-799
97,5.019,12020,12506,34287,33900,-486
98,5.071,12210,12308,35471,33359,-98
99,5.122,12054,12687,35510,33942,-633
100,5.174,12919,12633,32301,33846,286
101,5.226,14181,13723,32795,33798,458
102,5.278,14093,13169,33485,33660,924
103,5.329,11992,12314,36037,33822,-322
104,5.381,11938,12404,34645,33449,-466
105,5.433,13102,12621,34955,33852,481
106,5.485,11404,12645,33017,33564,-1241
107,5.536,12456,12747,33403,34272,-291
108,5.588,12522,12856,34416,33786,-334
109,5.64,11629,12326,35328,33702,-697
110,5.692,13214,12573,33907,33702,641
111,5.743,12264,12784,33644,33864,-520
112,5.795,12149,12693,32873,33990,-544
113,5.847,12333,12368,33425,33846,-35
114,5.899,12362,12681,34627,33606,-319
115,5.95,12818,12681,35098,34008,137
116,6.002,13164,12139,32293,33990,1025
117,6.054,13317,12530,34023,33335,787
118,6.106,11959,12874,35041,33479,-915
119,6.157,12574,12283,33639,33269,291
120,6.209,11887,12199,33357,33900,-312
121,6.261,12348,12627,34247,33912,-279
122,6.313,12775,12826,33944,33359,-51
123,6.364,12737,12765,35453,33840,-28
124,6.416,13283,12994,33663,33768,289
125,6.468,13242,12621,33875,33455,621
126,6.519,12624,11850,35788,33311,774
127,6.571,11910,12404,34905,34230,-494
128,6.623,11673,12404,34544,33984,-731
129,6.675,13119,12524,34941,33792,595
130,6.726,12313,12699,34504,33960,-386
131,6.778,13434,12458,32494,33642,976
132,6.83,12019,12392,34235,33221,-373
133,6.882,12376,12561,34002,33774,-185
134,6.933,11541,12320,33736,33473,-779
135,6.985,11781,12296,32695,34044,-515
136,7.037,12833,12934,34065,33774,-101
137,7.089,11754,13278,33791,33600,-1524
138,7.14,10726,12121,33745,33768,-1395
139,7.192,10289,12362,36784,32957,-2073
140,7.244,12350,12344,33997,33666,6
141,7.296,11936,12597,32676,33449,-661
142,7.347,11844,12217,31926,33534,-373
143,7.399,12269,12145,32783,33720,124
144,7.451,13300,12320,34011,33534,980
145,7.503,12991,12518,35974,33954,473
146,7.554,12240,12103,34215,33305,137
