frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,10601,6594,21268,21090,4007
1,0.052,8048,6915,20316,20897,1133
2,0.103,8760,6933,21342,20933,1827
3,0.155,9506,6994,21255,21072,2512
4,0.207,9631,6788,22000,20993,2843
5,0.259,9914,6746,20410,20819,3168
6,0.31,8705,6824,20132,21065,1881
7,0.362,9387,7012,19831,21035,2375
8,0.414,10130,7085,20863,21114,3045
9,0.466,11198,6939,20952,21078,4259
10,0.517,9588,6891,21004,21408,2697
11,0.569,8427,7000,20540,20693,1427
12,0.621,11463,7006,21288,21288,4457
13,0.673,9381,6921,22091,20867,2460
14,0.724,9968,6709,21219,21396,3259
15,0.776,9794,6824,20956,21126,2970
16,0.828,9535,6770,21787,21065,2765
17,0.88,8050,7006,20578,20795,1044
18,0.931,7986,6958,20786,21047,1028
19,0.983,8701,6752,19475,21420,1949
20,1.035,10219,6976,20478,21360,3243
21,1.087,8597,6982,20784,21096,1615
22,1.138,8689,7097,21297,21210,1592
23,1.19,8038,7079,20333,21198,959
24,1.242,9912,7018,20446,21552,2894
25,1.294,8977,7158,19699,21041,1819
26,1.345,10420,6885,20278,20975,3535
27,1.397,11185,6836,20636,21192,4349
28,1.449,10261,6873,20155,21522,3388
29,1.501,10576,6903,20682,21402,3673
30,1.552,10108,7085,20182,21150,3023
31,1.604,11699,7097,20567,21576,4602
32,1.656,12217,6909,20868,21769,5308
33,1.707,8112,6715,19658,21258,1397
34,1.759,8310,6879,20324,21228,1431
35,1.811,8855,6758,20334,21065,2097
36,1.863,8480,6746,19827,21180,1734
37,1.914,8867,6624,21028,20945,2243
38,1.966,10323,6770,22178,20885,3553
39,2.018,6888,6612,21437,20849,276
40,2.07,9565,6727,20479,21444,2838
41,2.121,10567,6830,20153,21468,3737
42,2.173,10596,6667,20773,21059,3929
43,2.225,10528,6679,21271,21041,3849
44,2.277,9387,6782,20415,20861,2605
45,2.328,9654,6758,21056,21035,2896
46,2.38,10422,6885,19667,21408,3537
47,2.432,10449,6788,20391,21258,3661
48,2.484,9879,6758,20017,20915,3121
49,2.535,10432,6830,21703,20861,3602
50,2.587,10810,6546,20317,21072,4264
51,2.639,8623,6752,19810,21150,1871
52,2.691,8432,6958,21495,20969,1474
53,2.742,9368,6879,21207,21156,2489
54,2.794,9500,6800,21578,21390,2700
55,2.846,6929,6564,20352,21041,365
56,2.898,9942,6339,20983,21126,3603
57,2.949,7171,6733,21405,20999,438
58,3.001,9801,6855,20485,21456,2946
59,3.053,10476,6952,21037,21198,3524
60,3.105,10450,7115,22065,21150,3335
61,3.156,10152,6879,20868,21366,3273
62,3.208,9456,6891,20652,21432,2565
63,3.26,10300,7049,19275,21065,3251
64,3.311,9124,6927,20827,21041,2197
65,3.363,8613,6952,21083,21102,1661
66,3.415,7821,6861,21938,21096,960
67,3.467,7393,6861,19810,20945,532
68,3.518,8008,6806,19633,20951,1202
69,3.57,7563,6855,20588,21072,708
70,3.622,8055,6836,22171,21228,1219
71,3.674,8215,6818,20873,20957,1397
72,3.725,8495,6788,21377,21053,1707
73,3.777,6851,6667,21223,21059,184
74,3.829,7773,6939,20141,21673,834
75,3.881,8247,7091,21005,21096,1156
76,3.932,8714,6921,20900,20879,1793
77,3.984,8406,6885,20646,21108,1521
78,4.036,9633,7067,21160,21504,2566
79,4.088,9051,7236,20453,20981,1815
80,4.139,8578,7146,19919,21174,1432
81,4.191,8302,6976,19924,20675,1326
82,4.243,8402,7352,19468,21108,1050
83,4.295,7618,7273,21488,21228,345
84,4.346,7452,7049,20362,21162,403
85,4.398,8215,7049,22091,20975,1166
86,4.45,9250,7230,20330,21120,2020
87,4.502,8120,7127,21791,21306,993
88,4.553,8485,7206,19376,21180,1279
89,4.605,7811,7200,21271,21180,611
90,4.657,7709,7194,21543,20927,515
91,4.709,8022,7297,21112,21156,725
92,4.76,7658,7079,22044,20879,579
93,4.812,8507,7400,20296,20951,1107
94,4.864,8810,7394,20337,20981,1416
95,4.915,8372,7297,21357,21041,1075
96,4.967,7735,7285,21461,21642,450
97,5.019,7835,7709,20633,21198,126
98,5.071,9098,7533,20870,21252,1565
99,5.122,8155,7618,20559,21108,537
100,5.174,10517,7612,19400,21011,2905
101,5.226,9862,7049,19974,21366,2813
102,5.278,11671,7424,20874,21252,4247
103,5.329,12285,7309,20578,21270,4976
104,5.381,11784,7497,20028,21096,4287
105,5.433,10810,7230,21190,20933,3580
106,5.485,11290,7503,21068,21126,3787
107,5.536,7916,7303,20424,21618,613
108,5.588,8302,7091,19851,20645,1211
109,5.64,7490,7121,20598,21258,369
110,5.692,8895,7346,20897,21288,1549
111,5.743,8377,7212,20425,21336,1165
112,5.795,8865,7079,20182,21017,1786
113,5.847,8457,7230,19891,21047,1227
114,5.899,11348,7279,22373,21096,4069
115,5.95,8566,6812,20636,20945,1754
116,6.002,7921,6812,20801,21072,1109
117,6.054,6372,6976,20097,21096,-604
118,6.106,6590,6964,21469,21390,-374
119,6.157,8005,7267,19613,21504,738
120,6.209,8622,6939,20537,21450,1683
121,6.261,10000,7285,20028,21156,2715
122,6.313,8961,7000,21545,21053,1961
123,6.364,8542,7097,19951,20957,1445
124,6.416,7486,6964,21203,21198,522
125,6.468,9488,7273,20866,21035,2215
126,6.519,9753,7491,21659,21228,2262
127,6.571,8811,7182,20247,21138,1629
128,6.623,7120,7546,21328,20603,-426
129,6.675,9896,7497,21202,21306,2399
130,6.726,9273,7412,20010,21246,1861
131,6.778,9649,7455,20535,21474,2194
132,6.83,10252,7279,20772,21011,2973
133,6.882,8688,7376,20371,20993,1312
134,6.933,9056,7152,20403,20975,1904
135,6.985,8597,7309,21582,21288,1288
136,7.037,9381,7218,19811,21096,2163
137,7.089,9309,7406,20903,21114,1903
138,7.14,8417,7412,20592,20873,1005
139,7.192,7435,7315,20771,21174,120
140,7.244,7357,7230,20386,21300,127
141,7.296,6782,7121,21001,21047,-339
142,7.347,7367,7182,20993,21156,185
143,7.399,8396,7649,20289,20723,747
144,7.451,9314,6994,19978,21522,2320
145,7.503,9517,7303,20719,21234,2214
146,7.554,10128,7158,21208,20939,2970
147,7.606,7823,6915,20179,21065,908
148,7.658,8799,7170,20498,21264,1629
149,7.71,8403,7406,19961,21552,997
150,7.761,8855,7036,20671,21150,1819
151,7.813,10462,7103,20417,21065,3359
152,7.865,9125,7036,19868,21462,2089
153,7.917,10070,7206,19906,21126,2864
154,7.968,9122,7261,20372,21258,1861
155,8.02,9459,7479,21680,21366,1980
156,8.072,8081,7236,21118,21023,845
157,8.123,11464,7036,18721,21078,4428
158,8.175,9585,7321,19990,21047,2264
