frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,36644,16082,37500,39344,20562
1,0.052,29700,15605,37990,39423,14095
2,0.103,20848,15394,38730,38627,5454
3,0.155,26486,16281,36363,39435,10205
4,0.207,25520,16179,37436,39808,9341
5,0.259,20493,15593,37700,39332,4900
6,0.31,18610,15641,36585,38892,2969
7,0.362,19543,15847,37279,38802,3696
8,0.414,17684,15472,38216,39477,2212
9,0.466,17071,15792,38939,39453,1279
10,0.517,19159,15647,36828,38742,3512
11,0.569,18822,15979,36277,39284,2843
12,0.621,17351,15690,36856,38736,1661
13,0.673,18116,15382,37278,39157,2734
14,0.724,16610,15496,38317,39013,1114
15,0.776,17763,15526,36740,38977,2237
16,0.828,16230,15043,37643,38525,1187
17,0.88,14571,15551,36216,38748,-980
18,0.931,16790,15454,37178,39362,1336
19,0.983,16326,15176,35951,38657,1150
20,1.035,14941,14832,37173,38537,109
21,1.087,16302,15382,38611,39254,920
22,1.138,16592,15659,37436,38151,933
23,1.19,15279,15351,36639,38471,-72
24,1.242,16251,14808,35838,38916,1443
25,1.294,16115,15019,35609,39471,1096
26,1.345,15562,14989,37550,39109,573
27,1.397,15644,15061,36934,39109,583
28,1.449,15899,14675,38067,39260,1224
29,1.501,15030,15019,36440,39013,11
30,1.552,15104,14735,37140,39531,369
31,1.604,15129,15061,37612,39121,68
32,1.656,14591,14862,37513,39278,-271
33,1.707,14796,14204,37725,40338,592
34,1.759,15112,14633,36444,38844,479
35,1.811,16662,14657,36460,39639,2005
36,1.863,15557,14596,38751,38862,961
37,1.914,15435,14633,38978,39025,802
38,1.966,15893,14856,37815,39266,1037
39,2.018,15341,14602,38462,39127,739
40,2.07,14533,14880,37850,38898,-347
41,2.121,15763,14427,37273,39200,1336
42,2.173,14177,14264,35722,38832,-87
43,2.225,15466,14415,39375,39326,1051
44,2.277,15612,14246,39134,39398,1366
45,2.328,15704,14609,37676,39459,1095
46,2.38,15646,14651,37619,39079,995
47,2.432,15585,14910,36904,39290,675
48,2.484,15177,15019,35733,39025,158
49,2.535,15287,15110,36522,38754,177
50,2.587,15184,14826,37075,39236,358
51,2.639,15953,14796,37313,38826,1157
52,2.691,15458,14705,35387,38934,753
53,2.742,14664,15128,36846,39320,-464
54,2.794,16443,15013,38735,39664,1430
55,2.846,15182,14488,37022,39332,694
56,2.898,14878,14892,37118,39121,-14
57,2.949,14681,14144,37632,38928,537
58,3.001,15295,14844,36852,39260,451
59,3.053,16603,14808,37135,39097,1795
60,3.105,14922,14361,38020,39555,561
61,3.156,15589,14210,37197,39441,1379
62,3.208,15545,14307,38535,39447,1238
63,3.26,14409,14204,36277,39266,205
64,3.311,16424,14065,36378,38609,2359
65,3.363,15644,14524,36367,39055,1120
66,3.415,15749,14180,37201,38350,1569
67,3.467,17973,14530,37677,38603,3443
68,3.518,16099,14669,36063,38850,1430
69,3.57,15494,14747,37451,39073,747
70,3.622,16441,14886,36586,39621,1555
71,3.674,16582,14494,38254,39127,2088
72,3.725,14717,14089,37734,39326,628
73,3.777,15081,14077,38215,39670,1004
74,3.829,15859,14657,38791,39091,1202
75,3.881,15727,14107,39590,39025,1620
76,3.932,16485,14101,36330,38928,2384
77,3.984,17394,14337,38518,39302,3057
78,4.036,15603,14288,36051,39676,1315
79,4.088,15819,14331,37869,40609,1488
80,4.139,16265,14476,37919,39248,1789
81,4.191,16734,15363,36328,39844,1371
82,4.243,17114,14536,35110,39031,2578
83,4.295,15429,14989,37366,39212,440
84,4.346,15325,14276,37950,39350,1049
85,4.398,14963,14198,36725,37982,765
86,4.45,16577,14439,38172,38802,2138
87,4.502,14796,14723,36884,38904,73
88,4.553,14700,14379,37849,39989,321
89,4.605,14686,14294,36436,39356,392
90,4.657,14523,14156,35547,39754,367
91,4.709,14769,14077,36648,39429,692
92,4.76,15927,14500,37365,38916,1427
93,4.812,15131,14301,38948,38820,830
94,4.864,15570,14506,37173,38977,1064
95,4.915,15538,15200,39458,39145,338
96,4.967,16083,14433,37293,39892,1650
97,5.019,16801,14609,35447,38844,2192
98,5.071,15370,14301,37222,39103,1069
99,5.122,15300,14482,36404,39206,818
100,5.174,17983,15563,38734,40091,2420
101,5.226,15607,14941,39004,38922,666
102,5.278,16477,15424,37845,39386,1053
103,5.329,16041,15074,36810,39796,967
104,5.381,15348,15249,36698,38844,99
105,5.433,14946,14838,36266,39471,108
106,5.485,16054,14892,38978,39296,1162
107,5.536,17223,15539,37917,39676,1684
108,5.588,17966,15780,36803,38778,2186
109,5.64,16259,15152,37907,40007,1107
110,5.692,14040,14572,38411,39175,-532
111,5.743,15518,14530,38555,38657,988
112,5.795,15523,14337,39727,39947,1186
113,5.847,17705,14645,39300,39513,3060
114,5.899,14646,14023,37573,39766,623
115,5.95,15407,13944,39053,39477,1463
116,6.002,14312,14089,38286,38681,223
117,6.054,14297,14584,38687,40043,-287
118,6.106,15252,14578,39198,39489,674
119,6.157,14553,14753,38527,39802,-200
120,6.209,13977,14119,38016,39194,-142
121,6.261,15346,14313,36056,39573,1033
122,6.313,13959,14011,39200,39609,-52
123,6.364,14688,14687,36999,39097,1
124,6.416,16156,14512,35940,39573,1644
125,6.468,15087,14150,40594,38971,937
126,6.519,14765,13612,38774,39676,1153
127,6.571,15884,13848,37931,38579,2036
128,6.623,14888,14252,37950,39802,636
129,6.675,15357,13733,40192,40037,1624
130,6.726,14326,13642,39846,39163,684
131,6.778,15261,13691,38513,39905,1570
132,6.83,15217,13823,39314,39067,1394
133,6.882,14610,14150,39353,38778,460
134,6.933,13684,14693,37155,39531,-1009
135,6.985,15029,14192,36366,39181,837
136,7.037,14853,14047,37975,39561,806
137,7.089,16984,13884,39170,40019,3100
138,7.14,13800,14391,36636,38754,-591
139,7.192,18479,14355,38943,39416,4124
140,7.244,21387,14506,38144,39802,6881
141,7.296,23777,14488,37270,39796,9289
142,7.347,23111,14301,36856,39543,8810
143,7.399,20024,14210,38173,38971,5814
144,7.451,17626,14349,37869,39615,3277
145,7.503,15917,14011,37736,39091,1906
146,7.554,15171,14059,38326,39121,1112
147,7.606,14860,13993,36518,39151,867
148,7.658,15534,13944,39153,39332,1590
149,7.71,17378,13974,35990,39356,3404
150,7.761,17503,14125,37430,38657,3378
151,7.813,17858,14530,37752,40115,3328
152,7.865,18303,14264,39149,39886,4039
153,7.917,16926,14319,38103,39664,2607
154,7.968,16473,14512,37774,39067,1961
155,8.02,16257,14403,40081,39844,1854
156,8.072,17708,14572,37995,39549,3136
157,8.123,16215,13823,37128,39410,2392
158,8.175,17523,14313,38977,39392,3210
159,8.227,17299,14246,37855,39621,3053
160,8.279,14803,14506,38609,39501,297
161,8.33,16469,14264,39226,39555,2205
162,8.382,15173,14349,38349,39784,824
163,8.434,14870,15055,38492,38760,-185
164,8.486,16129,15369,37473,39073,760
165,8.537,16561,14482,37707,39639,2079
166,8.589,16478,14910,37197,39676,1568
167,8.641,13621,14753,38507,39941,-1132
168,8.693,16098,14379,38156,38519,1719
169,8.744,16692,14898,37442,38928,1794
170,8.796,17270,14705,39464,39627,2565
171,8.848,18958,14917,39471,38922,4041
172,8.9,16888,14633,38302,39236,2255
173,8.951,16744,14790,38166,39694,1954
174,9.003,17293,14971,38555,39085,2322
