frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,18194,15125,64458,59841,3069
1,0.052,18219,15270,63966,59974,2949
2,0.103,19261,15306,63633,59763,3955
3,0.155,18452,15240,64127,59902,3212
4,0.207,18374,14877,67995,60325,3497
5,0.259,18170,14961,63113,60421,3209
6,0.31,20875,14913,64371,59678,5962
7,0.362,16677,15052,64073,59630,1625
8,0.414,17355,15234,64307,59478,2121
9,0.466,17168,14786,61427,59327,2382
10,0.517,18462,15167,64259,59847,3295
11,0.569,17506,15887,65660,59962,1619
12,0.621,17032,15451,65122,59726,1581
13,0.673,18280,15530,61950,59829,2750
14,0.724,17244,15790,63610,59031,1454
15,0.776,16891,15597,65599,59430,1294
16,0.828,17271,15869,64249,59805,1402
17,0.88,15266,15264,65917,60065,2
18,0.931,15563,15312,64810,60041,251
19,0.983,18780,14743,62886,59636,4037
20,1.035,17388,14907,62842,59714,2481
21,1.087,16707,15022,63950,60470,1685
22,1.138,17794,15040,66654,60361,2754
23,1.19,17006,14913,64274,60657,2093
24,1.242,17768,15276,63006,60059,2492
25,1.294,17369,15457,63704,60089,1912
26,1.345,19299,15106,62963,59503,4193
27,1.397,20984,15457,66479,60047,5527
28,1.449,17975,15403,65901,60355,2572
29,1.501,18516,15185,64248,59303,3331
30,1.552,17911,14973,65315,59914,2938
31,1.604,19132,15996,64450,59436,3136
32,1.656,17747,16365,66611,60585,1382
33,1.707,18652,15935,63785,59424,2717
34,1.759,18894,15397,64083,59509,3497
35,1.811,17845,14895,63766,59212,2950
36,1.863,20261,15808,62776,59690,4453
37,1.914,27955,15427,65723,60192,12528
38,1.966,31321,15155,66595,59648,16166
39,2.018,25144,15010,65323,60288,10134
40,2.07,18788,15554,65224,59339,3234
41,2.121,19819,15899,67244,60421,3920
42,2.173,23416,16189,64647,59484,7227
43,2.225,23085,15560,64782,60131,7525
44,2.277,23363,16062,62707,59841,7301
45,2.328,21118,16026,63932,60119,5092
46,2.38,20280,15639,64324,59261,4641
47,2.432,18386,15875,65742,59491,2511
48,2.484,19461,15796,65808,59926,3665
49,2.535,19080,15663,64897,59394,3417
50,2.587,18934,15494,64014,60180,3440
51,2.639,20277,16087,67386,60258,4190
52,2.691,19417,15742,64689,59624,3675
53,2.742,19866,15554,64870,59932,4312
54,2.794,18389,15451,63597,59696,2938
55,2.846,18186,15463,64239,59714,2723
56,2.898,19455,15548,64793,59055,3907
57,2.949,17538,14973,64633,60307,2565
58,3.001,17874,15179,63612,59624,2695
59,3.053,18900,15693,62151,59829,3207
60,3.105,18259,15094,62751,59769,3165
61,3.156,20355,15318,64400,59309,5037
62,3.208,18516,15342,63905,59466,3174
63,3.26,17058,15603,66379,59249,1455
64,3.311,16232,15675,64511,59182,557
65,3.363,17295,15391,63807,60669,1904
66,3.415,16361,15718,66503,60004,643
67,3.467,18015,14992,65200,59702,3023
68,3.518,17805,15246,63914,60409,2559
69,3.57,20059,15584,63903,59043,4475
70,3.622,23444,15820,64376,59968,7624
71,3.674,22142,15113,66878,59599,7029
72,3.725,18468,15590,64889,59527,2878
73,3.777,17334,15548,62928,59744,1786
74,3.829,15573,14810,66914,59315,763
75,3.881,16388,14998,65682,59206,1390
76,3.932,15959,15197,64662,59031,762
77,3.984,15471,15131,64269,59599,340
78,4.036,16787,14979,63200,60258,1808
79,4.088,15970,15215,67216,59285,755
80,4.139,18816,15258,65284,60494,3558
81,4.191,17148,14562,63123,59914,2586
82,4.243,16796,14471,63494,60724,2325
83,4.295,18372,14562,65294,59992,3810
84,4.346,17433,14205,63460,59333,3228
85,4.398,18681,14913,62541,59823,3768
86,4.45,19405,14907,65823,59690,4498
87,4.502,20709,15167,63195,59521,5542
88,4.553,19720,15088,65759,59793,4632
89,4.605,20453,15113,64988,59515,5340
