frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,22296,12297,42191,44212,9999
1,0.052,24808,12737,42948,43956,12071
2,0.103,26237,12582,40896,44516,13655
3,0.155,28095,12600,43483,44158,15495
4,0.207,28079,12451,42628,43873,15628
5,0.259,28186,12136,42472,44414,16050
6,0.31,27539,12499,43011,43879,15040
7,0.362,26364,12529,43103,44099,13835
8,0.414,25021,12380,42724,43706,12641
9,0.466,25460,12451,42516,43676,13009
10,0.517,25440,12142,43539,43718,13298
11,0.569,25042,12255,42645,43879,12787
12,0.621,14540,11792,42194,43980,2748
13,0.673,13148,11673,42420,44194,1475
14,0.724,11581,11804,41413,44164,-223
15,0.776,18107,11928,42926,44141,6179
16,0.828,24034,12386,42752,43575,11648
17,0.88,22534,12148,42576,43373,10386
18,0.931,11981,11798,44613,43712,183
19,0.983,11539,11643,42197,44414,-104
20,1.035,12005,11881,44200,43992,124
21,1.087,11300,11768,43252,43551,-468
22,1.138,11993,11590,41893,43813,403
23,1.19,12053,11804,40091,43795,249
24,1.242,12366,11744,41439,44129,622
25,1.294,12215,11952,44270,43974,263
26,1.345,12437,11643,42349,44522,794
27,1.397,12711,11417,42756,43325,1294
28,1.449,12948,11946,42266,43325,1002
29,1.501,11794,12172,42523,43694,-378
30,1.552,20160,12101,42586,43438,8059
31,1.604,25661,12006,41988,43444,13655
32,1.656,22304,12220,41302,43771,10084
33,1.707,24761,12196,41095,43688,12565
34,1.759,23450,12184,41059,43789,11266
35,1.811,25441,12059,42820,43307,13382
36,1.863,26108,11940,43573,43325,14168
37,1.914,26168,11946,39608,43515,14222
38,1.966,26594,12154,41916,43361,14440
39,2.018,26817,11893,42856,43343,14924
40,2.07,25583,12249,41748,43146,13334
41,2.121,26749,12273,42742,43468,14476
42,2.173,28452,12178,43097,43307,16274
43,2.225,29526,11958,42172,44051,17568
44,2.277,23920,11893,42906,43545,12027
45,2.328,24204,11940,41878,43498,12264
46,2.38,13672,11619,42679,43599,2053
47,2.432,24820,12035,43019,42962,12785
48,2.484,27831,11923,44529,43569,15908
49,2.535,27603,12107,42395,43974,15496
50,2.587,26375,11952,43170,42938,14423
51,2.639,29490,11958,44633,43545,17532
52,2.691,25598,12178,43878,43253,13420
53,2.742,25366,12083,42570,43253,13283
54,2.794,24519,12196,42913,43230,12323
55,2.846,23467,12374,42394,43652,11093
56,2.898,24159,12315,42942,42855,11844
57,2.949,23975,11881,41923,43629,12094
58,3.001,22185,11952,44972,43063,10233
59,3.053,20069,12012,42124,42771,8057
60,3.105,20025,11976,42531,43599,8049
61,3.156,24143,12083,43416,43599,12060
62,3.208,25026,12220,43913,43813,12806
63,3.26,24513,12273,41653,43349,12240
64,3.311,23039,12148,41523,43152,10891
65,3.363,18244,11554,43315,43146,6690
66,3.415,22117,11982,44625,43533,10135
67,3.467,22904,11917,43431,43307,10987
68,3.518,26368,12178,43228,43944,14190
69,3.57,25462,12249,41211,43408,13213
70,3.622,12289,11649,40952,43795,640
71,3.674,13944,11625,41726,42932,2319
72,3.725,12405,11554,42858,43914,851
73,3.777,13774,11518,40411,43825,2256
74,3.829,25437,12030,42292,43373,13407
75,3.881,25221,11905,41719,43462,13316
76,3.932,20468,12012,41374,43676,8456
77,3.984,23502,11857,41997,43271,11645
78,4.036,23934,12095,42142,44027,11839
79,4.088,20071,11762,41407,43337,8309
80,4.139,32233,12035,42207,43349,20198
81,4.191,32000,11887,41357,43414,20113
82,4.243,31812,12131,42876,43557,19681
