frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,6703,6939,23349,22178,-236
1,0.052,6627,6848,23321,22597,-221
2,0.103,7428,6921,23433,22481,507
3,0.155,6533,6637,23545,22451,-104
4,0.207,7165,6667,24341,22335,498
5,0.259,7480,6885,23911,22317,595
6,0.31,7879,6854,24523,22220,1025
7,0.362,7306,6885,24438,22159,421
8,0.414,6825,6927,24039,22141,-102
9,0.466,6745,6891,22418,22287,-146
10,0.517,6772,6800,23787,21886,-28
11,0.569,7527,6987,23892,22342,540
12,0.621,7219,6842,23027,22159,377
13,0.673,6752,6891,24873,22184,-139
14,0.724,7411,6951,24708,22348,460
15,0.776,6186,7042,24664,22044,-856
16,0.828,6355,6734,24071,22639,-379
17,0.88,7077,6915,25243,21904,162
18,0.931,13000,7205,23522,22342,5795
19,0.983,10352,7126,24073,22068,3226
20,1.035,15124,7126,22912,22099,7998
21,1.087,10350,6963,25191,22208,3387
22,1.138,10489,6764,24826,22439,3725
23,1.19,9656,6703,23403,22093,2953
24,1.242,10469,6812,23399,22451,3657
25,1.294,11660,6927,25886,22269,4733
26,1.345,13491,6903,23474,22372,6588
27,1.397,12898,6866,24444,21801,6032
28,1.449,10264,6746,23982,22445,3518
29,1.501,9848,6951,24378,22275,2897
30,1.552,11978,7138,22410,22257,4840
31,1.604,13181,7066,24694,22299,6115
32,1.656,7650,6498,23101,22530,1152
33,1.707,8733,6655,24031,21777,2078
34,1.759,9074,6758,23155,22493,2316
35,1.811,8052,6758,24430,22165,1294
36,1.863,6801,6788,22611,22475,13
37,1.914,10750,7005,25293,22427,3745
38,1.966,9249,6939,23318,21929,2310
39,2.018,8242,6921,23925,22414,1321
40,2.07,8005,6721,24122,22287,1284
41,2.121,8582,6794,22499,22536,1788
42,2.173,8347,6885,24214,22427,1462
43,2.225,7422,6879,23832,22111,543
44,2.277,7408,6879,25446,22214,529
45,2.328,8516,6842,24924,22093,1674
46,2.38,8506,7102,24708,22427,1404
47,2.432,12837,7029,22816,22220,5808
48,2.484,12267,6951,24426,22062,5316
49,2.535,14560,7090,24552,21953,7470
50,2.587,13972,6963,23415,21929,7009
51,2.639,12074,7054,22748,22081,5020
52,2.691,8731,6661,24799,21983,2070
53,2.742,7229,6728,23700,22621,501
54,2.794,6306,6685,23678,22390,-379
55,2.846,6381,6649,22863,22196,-268
56,2.898,6836,6770,22753,22214,66
57,2.949,6500,6673,23141,22469,-173
58,3.001,6700,6432,24039,22275,268
59,3.053,6417,6697,23903,22609,-280
60,3.105,6932,6649,24913,22378,283
61,3.156,6311,6921,23990,22190,-610
62,3.208,6315,6649,24109,22232,-334
63,3.26,6535,6721,23512,22305,-186
64,3.311,6345,6643,23857,22214,-298
65,3.363,6729,6721,23737,22311,8
66,3.415,6637,6552,24006,21716,85
67,3.467,6955,6721,23686,21886,234
68,3.518,6606,6691,24476,22335,-85
69,3.57,6715,6715,25420,22147,0
70,3.622,7336,6703,24840,22093,633
71,3.674,6395,6673,24298,22329,-278
72,3.725,6772,6679,22749,22202,93
73,3.777,6890,6655,23182,22002,235
74,3.829,6714,6806,25003,22439,-92
75,3.881,7087,6866,25460,21959,221
76,3.932,7508,6891,23873,21989,617
77,3.984,6463,7023,24477,22566,-560
78,4.036,6494,6649,22901,22178,-155
79,4.088,7099,6697,24255,22202,402
80,4.139,7027,6715,24313,22093,312
81,4.191,7052,6812,23461,22287,240
82,4.243,7159,6788,23978,22184,371
83,4.295,7003,6987,24812,22439,16
84,4.346,6744,6903,23885,22281,-159
85,4.398,7080,6993,23682,22250,87
86,4.45,7175,6891,25468,22317,284
87,4.502,6955,6703,25356,22081,252
88,4.553,7350,6842,24742,22396,508
89,4.605,6744,7029,25745,22129,-285
90,4.657,7949,6909,23078,22008,1040
91,4.709,6965,7005,24208,22093,-40
92,4.76,6981,7066,23573,22433,-85
93,4.812,6461,7054,24083,22821,-593
94,4.864,6899,6987,24783,22378,-88
95,4.915,6523,6891,24692,21947,-368
96,4.967,6573,7066,23832,22342,-493
97,5.019,7308,7120,25660,22165,188
98,5.071,6761,6721,24296,22572,40
99,5.122,6673,6903,24629,22281,-230
100,5.174,6694,7193,24035,22220,-499
101,5.226,6667,6987,24998,21862,-320
102,5.278,7655,6957,23105,22220,698
