frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,37005,17908,41461,43817,19097
1,0.052,33810,17569,39884,42797,16241
2,0.103,28920,17018,39880,42845,11902
3,0.155,31881,17351,39015,43201,14530
4,0.207,32309,18228,41297,42894,14081
5,0.259,27099,17992,41759,43189,9107
6,0.31,22918,17539,40922,43129,5379
7,0.362,26924,17442,40361,43823,9482
8,0.414,32794,17587,42424,43081,15207
9,0.466,27746,17914,40591,42888,9832
10,0.517,27556,17781,41480,42972,9775
11,0.569,32065,17672,40473,44028,14393
12,0.621,33197,17333,41189,42731,15864
13,0.673,30822,17490,41740,43123,13332
14,0.724,27575,17569,42072,43256,10006
15,0.776,30447,17865,42815,42453,12582
16,0.828,33078,17605,40987,43346,15473
17,0.88,31715,17647,39694,43630,14068
18,0.931,33328,17151,40522,42333,16177
19,0.983,31507,17526,41532,42556,13981
20,1.035,33970,17726,39702,43479,16244
21,1.087,34464,17986,42202,42103,16478
22,1.138,35276,17169,41525,42677,18107
23,1.19,32826,17436,39434,43069,15390
24,1.242,28464,17587,41177,42761,10877
25,1.294,34660,17418,41238,42966,17242
26,1.345,34328,17315,40115,43666,17013
27,1.397,27534,17073,41035,42242,10461
28,1.449,25281,17666,40655,42592,7615
29,1.501,30517,17224,40514,43509,13293
30,1.552,15710,16679,42103,43962,-969
31,1.604,17081,16613,40925,43437,468
32,1.656,17285,16952,40449,43509,333
33,1.707,15952,16940,40871,42689,-988
34,1.759,15587,16522,41956,42815,-935
35,1.811,15733,16722,44329,42695,-989
36,1.863,16001,16685,41224,42894,-684
37,1.914,16498,16486,42162,43129,12
38,1.966,15099,16710,41022,42755,-1611
39,2.018,16190,16431,39651,42677,-241
40,2.07,15296,16365,40110,42906,-1069
41,2.121,16589,16492,41640,43551,97
42,2.173,15647,16456,40641,43280,-809
43,2.225,17674,16746,38844,43467,928
44,2.277,16010,16474,42148,43020,-464
45,2.328,17118,16897,42134,42984,221
46,2.38,16451,16171,40418,43020,280
47,2.432,16499,16304,41397,42942,195
48,2.484,16130,16595,42014,42616,-465
49,2.535,15050,16329,41240,42839,-1279
50,2.587,16245,16468,41217,43521,-223
51,2.639,17329,17315,43527,42839,14
52,2.691,18667,16335,41846,43020,2332
53,2.742,17486,16734,41372,43503,752
54,2.794,19036,17006,41997,43075,2030
55,2.846,18987,16758,40704,43485,2229
56,2.898,16713,16685,40348,43425,28
57,2.949,16513,16734,40287,42990,-221
58,3.001,16719,16631,41866,43636,88
59,3.053,17602,16885,43507,43033,717
60,3.105,16405,16940,40875,42815,-535
61,3.156,16918,16704,40269,42580,214
62,3.208,17356,16407,43042,42761,949
63,3.26,19427,16782,40698,43153,2645
64,3.311,17412,16685,41898,43340,727
65,3.363,16665,16274,41839,44100,391
66,3.415,18041,16268,39330,43310,1773
67,3.467,15496,16147,41142,42930,-651
68,3.518,15975,16062,41981,43093,-87
69,3.57,16758,15996,40633,43901,762
70,3.622,16653,15760,40014,43195,893
71,3.674,16552,16322,39999,42990,230
72,3.725,16747,15826,40749,42652,921
