frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,15744,12929,75628,62853,2815
1,0.052,14017,12529,73418,62823,1488
2,0.103,14900,12674,75569,61602,2226
3,0.155,15601,12602,78053,62665,2999
4,0.207,14408,12656,72842,62149,1752
5,0.259,14713,12590,74736,63680,2123
6,0.31,15303,12517,77257,62501,2786
7,0.362,14598,12777,74008,62197,1821
8,0.414,15835,12850,74736,62191,2985
9,0.466,14272,12293,75455,62337,1979
10,0.517,16022,12481,76043,62367,3541
11,0.569,15235,12572,77516,62398,2663
12,0.621,15572,12590,74306,62896,2982
13,0.673,15382,12741,73283,62580,2641
14,0.724,13152,12559,72421,62860,593
15,0.776,13897,12402,72866,62355,1495
16,0.828,13929,12299,73617,62301,1630
17,0.88,15103,12632,76344,63005,2471
18,0.931,15479,12215,74091,62635,3264
19,0.983,13935,12608,76956,62483,1327
20,1.035,13131,12203,74298,62592,928
21,1.087,15447,12366,73007,62264,3081
22,1.138,14365,12511,74030,62926,1854
23,1.19,15888,12324,74112,62647,3564
24,1.242,15775,12511,72054,61997,3264
25,1.294,15147,12342,75076,62167,2805
26,1.345,14451,12662,75626,62319,1789
27,1.397,15853,12372,76352,61778,3481
28,1.449,16017,12396,75040,62665,3621
29,1.501,15059,12209,73281,62489,2850
30,1.552,14899,12118,72888,62367,2781
31,1.604,14821,12832,74851,61511,1989
32,1.656,14096,12578,75286,61268,1518
33,1.707,14831,12360,72204,61565,2471
34,1.759,14266,12360,72894,62568,1906
35,1.811,14925,12499,73888,61614,2426
36,1.863,13998,12348,72194,61480,1650
37,1.914,14946,12535,72702,60952,2411
38,1.966,14608,12275,71087,61887,2333
39,2.018,15512,12535,73180,61936,2977
40,2.07,14779,12959,72994,61189,1820
41,2.121,14625,12481,74265,62896,2144
42,2.173,14526,12463,75816,62355,2063
43,2.225,15111,12251,75721,62440,2860
44,2.277,14082,12487,75503,61663,1595
45,2.328,15290,12487,73611,61705,2803
46,2.38,14757,12196,74228,61577,2561
47,2.432,15051,12281,75077,62179,2770
48,2.484,13693,12765,74282,61304,928
49,2.535,14516,12390,73161,61948,2126
50,2.587,15200,12311,75757,61559,2889
51,2.639,14748,12426,76802,62051,2322
52,2.691,15135,12378,75503,61893,2757
53,2.742,14716,12118,71810,61675,2598
54,2.794,14906,12003,72963,61590,2903
55,2.846,14691,12602,73223,62179,2089
56,2.898,14647,12469,74390,61426,2178
57,2.949,14718,12233,69858,62070,2485
58,3.001,14925,12372,72802,62076,2553
59,3.053,15366,12130,70431,61371,3236
60,3.105,14185,12299,69528,61547,1886
61,3.156,14742,11924,74317,62841,2818
62,3.208,15501,12148,71377,61243,3353
63,3.26,14131,12027,71639,61413,2104
64,3.311,14334,12414,72114,61948,1920
65,3.363,12516,12227,70403,61401,289
66,3.415,14399,11942,71223,61559,2457
67,3.467,14439,12160,71725,61231,2279
68,3.518,14697,12432,71692,61328,2265
69,3.57,15870,12233,73770,61255,3637
70,3.622,13437,12275,70650,60915,1162
71,3.674,15039,12330,68231,61383,2709
72,3.725,13941,12136,70527,61407,1805
73,3.777,15391,11967,69484,61814,3424
74,3.829,15506,11954,72584,61547,3552
75,3.881,15732,12063,72066,60502,3669
76,3.932,14374,12015,72166,61328,2359
77,3.984,14044,11930,70418,61474,2114
78,4.036,15271,12118,71749,62070,3153
79,4.088,15312,11912,70286,61231,3400
80,4.139,13359,12160,75258,60453,1199
81,4.191,15515,12142,71204,61529,3373
82,4.243,15517,12106,71197,60465,3411
83,4.295,15589,11894,70115,61170,3695
84,4.346,15651,12082,71094,61377,3569
85,4.398,14237,11954,70566,60964,2283
86,4.45,15610,12305,72022,60696,3305
87,4.502,15118,11779,70954,60818,3339
88,4.553,15560,12251,70067,61462,3309
89,4.605,15354,12112,72144,60520,3242
90,4.657,15179,11973,71699,60958,3206
91,4.709,14369,11755,69197,61833,2614
92,4.76,14472,12166,70462,61462,2306
93,4.812,15399,11840,74206,60848,3559
94,4.864,14928,12033,75765,61061,2895
95,4.915,14723,12112,72873,61018,2611
96,4.967,15997,12620,71581,61699,3377
97,5.019,15168,12203,72658,60727,2965
98,5.071,14840,12172,69003,61219,2668
99,5.122,14922,11749,70380,61091,3173
100,5.174,15768,11991,71423,60222,3777
101,5.226,14272,11973,69633,61693,2299
102,5.278,15474,11846,72839,61140,3628
103,5.329,15031,11906,71901,60405,3125
104,5.381,15076,11918,70593,61219,3158
105,5.433,13224,12027,71784,60484,1197
106,5.485,14736,11973,73446,61316,2763
107,5.536,14885,12057,71582,59584,2828
108,5.588,14673,11749,69589,60180,2924
109,5.64,13858,11924,72638,60854,1934
110,5.692,13913,11706,72110,60198,2207
111,5.743,14809,11827,69695,60077,2982
112,5.795,15744,11579,69555,60113,4165
113,5.847,14654,11973,71807,59797,2681
114,5.899,15494,11634,72537,60180,3860
115,5.95,14206,11876,70599,60526,2330
116,6.002,15124,11682,71690,60441,3442
117,6.054,15619,11592,72463,60964,4027
118,6.106,14385,11706,71108,60107,2679
119,6.157,15049,11791,73191,60314,3258
120,6.209,14702,11749,68970,61055,2953
121,6.261,13870,11646,69887,60538,2224
122,6.313,15256,11761,72203,60374,3495
123,6.364,14723,11991,67356,60751,2732
124,6.416,16343,11785,71551,60222,4558
125,6.468,13673,11846,70949,60107,1827
126,6.519,14165,11700,71439,60623,2465
127,6.571,13795,11761,69677,61328,2034
128,6.623,14877,11682,68371,60611,3195
129,6.675,13982,11713,70285,61018,2269
130,6.726,13158,11507,70167,60198,1651
131,6.778,14298,11513,70534,61012,2785
132,6.83,13181,11501,72791,60162,1680
133,6.882,13333,11501,71082,60988,1832
134,6.933,14120,11719,69116,61462,2401
135,6.985,13320,11797,69084,60168,1523
136,7.037,14088,11700,69748,60156,2388
137,7.089,13040,11495,69790,60988,1545
138,7.14,14451,11827,69792,60344,2624
139,7.192,15081,11749,71839,60259,3332
140,7.244,13959,11458,69677,59572,2501
141,7.296,15386,11543,71796,60210,3843
142,7.347,14364,11688,68458,60326,2676
143,7.399,15250,11495,70369,60617,3755
144,7.451,14168,11525,70341,59779,2643
145,7.503,14555,11549,69052,59524,3006
146,7.554,14176,11664,68924,59961,2512
147,7.606,14646,11549,68149,59633,3097
148,7.658,14249,11307,69100,60156,2942
149,7.71,14325,11325,69676,59906,3000
150,7.761,14949,11719,70933,59973,3230
151,7.813,14528,11331,70810,60222,3197
152,7.865,14311,11458,69351,60174,2853
153,7.917,14316,11404,69409,61213,2912
154,7.968,15596,11343,69236,59663,4253
155,8.02,14863,11386,68739,58734,3477
156,8.072,15085,11319,67652,60301,3766
157,8.123,15129,11688,68756,59748,3441
158,8.175,12962,11422,71488,59390,1540
159,8.227,11363,11216,69400,59202,147
160,8.279,11325,11265,67816,58673,60
161,8.33,10764,11489,70512,60095,-725
162,8.382,10758,11422,71409,58679,-664
163,8.434,11486,11337,70968,59937,149
164,8.486,11849,11120,68656,59518,729
165,8.537,11473,11579,67920,60150,-106
166,8.589,11884,11374,68022,59803,510
167,8.641,10931,11229,68411,58661,-298
168,8.693,12086,11035,68151,59493,1051
169,8.744,11470,11331,69888,59408,139
170,8.796,11352,11259,70904,59840,93
171,8.848,12375,11259,67749,59366,1116
172,8.9,11585,10841,67448,59305,744
173,8.951,11288,11077,71202,58406,211
174,9.003,10925,10980,71471,58788,-55
175,9.055,12100,11331,69316,59335,769
176,9.107,12637,11325,68549,59463,1312
177,9.158,11492,11192,67042,58545,300
178,9.21,11968,11616,67336,59019,352
179,9.262,11199,11295,68157,58260,-96
180,9.314,11060,11495,67170,59688,-435
181,9.365,10799,11144,67751,59560,-345
182,9.417,11045,11368,69511,59068,-323
183,9.469,11560,10926,68699,58570,634
184,9.521,10787,11047,66849,59894,-260
185,9.572,11565,11410,68224,59724,155
186,9.624,11745,11108,67439,59669,637
187,9.676,11320,10938,67373,59275,382
188,9.727,10968,11440,67665,58363,-472
189,9.779,12330,11307,65071,59232,1023
