1,89.29,230.63,557.35,4075,299,299
2,89.29,230.63,557.35,4051,248,248
3,89.29,230.63,557.35,4457,320,320
4,89.29,230.63,557.35,4625,401,401
5,89.29,230.63,557.35,3587,269,269
6,89.29,230.63,557.35,3578,163,163
7,89.29,230.63,557.35,3996,212,212
8,89.29,230.63,557.35,4368,218,218
9,89.29,230.63,557.35,3860,59,59
10,89.29,230.63,557.35,4020,62,62
11,89.29,230.63,557.35,4371,0,0
12,89.29,230.63,557.35,4665,121,121
13,89.29,230.63,557.35,3537,0,0
14,89.29,230.63,557.35,4037,195,195
15,89.29,230.63,557.35,4072,319,319
16,89.29,230.63,557.35,3816,0,0
17,89.29,230.63,557.35,4252,243,243
18,89.29,230.63,557.35,4093,290,290
19,89.29,230.63,557.35,4086,197,197
20,89.29,230.63,557.35,4656,167,167
21,89.29,230.63,557.35,3668,5,5
22,89.29,230.63,557.35,3506,24,24
23,89.29,230.63,557.35,4240,223,223
24,89.29,230.63,557.35,4733,300,300
25,89.29,230.63,557.35,4171,240,240
26,89.29,230.63,557.35,3805,245,245
27,89.29,230.63,557.35,3753,201,201
28,89.29,230.63,557.35,4200,73,73
29,89.29,230.63,557.35,4422,239,239
30,89.29,230.63,557.35,4278,39,39
31,89.29,230.63,557.35,4962,64,64
32,89.29,230.63,557.35,4596,244,244
33,89.29,230.63,557.35,4350,55,55
34,89.29,230.63,557.35,4678,235,235
35,89.29,230.63,557.35,3811,130,130
36,89.29,230.63,557.35,5398,92,92
37,89.29,230.63,557.35,4555,193,193
38,89.29,230.63,557.35,4747,299,299
39,89.29,230.63,557.35,5640,531,531
40,89.29,230.63,557.35,4388,407,407
41,89.29,230.63,557.35,4985,158,158
42,89.29,230.63,557.35,5541,385,385
43,89.29,230.63,557.35,4922,569,569
44,89.29,230.63,557.35,5626,533,533
45,89.29,230.63,557.35,5593,40,40
46,89.29,230.63,557.35,4429,419,419
47,89.29,230.63,557.35,4878,506,506
48,89.29,230.63,557.35,5462,493,493
49,89.29,230.63,557.35,5048,282,282
50,89.29,230.63,557.35,5015,390,390
51,89.29,230.63,557.35,5518,0,0
52,89.29,230.63,557.35,5004,594,594
53,89.29,230.63,557.35,5822,454,454
54,89.29,230.63,557.35,5510,20,20
55,89.29,230.63,557.35,4300,88,88
56,89.29,230.63,557.35,4170,361,361
57,89.29,230.63,557.35,5107,437,437
58,89.29,230.63,557.35,4634,84,84
59,89.29,230.63,557.35,4865,0,0
60,89.29,230.63,557.35,5029,38,38
61,89.29,230.63,557.35,8222,1428,1428
62,89.29,230.63,557.35,6077,603,603
63,89.29,230.63,557.35,5185,426,426
64,89.29,230.63,557.35,5275,441,441
