1,97.56,225.1,2371.25,355.24,0.95,-1,0,1,1.02,0.29
2,97.28,225.19,1542.27,475.64,0.81,-1,0,1,2.96,0.27
3,97.08,225.01,1548.76,761.5,0.85,-1,0,1,2.71,0.57
4,97.57,225.3,2040.58,638.3,1.01,-1,0,1,-1.63,0.19
5,97.38,225.28,2525.39,0,1.18,-1,0,1,-2.25,0.24
7,97.37,225.52,2634.14,377.54,1.06,-1,0,1,1.79,0.09
8,97.44,225.47,7110,1222.98,0.42,-1,0,1,2.81,0.1
9,97.48,225.56,1660.94,1140.58,0.7,-1,0,1,0.37,0.12
10,97.4,225.48,5878,1080.9,0.41,-1,0,1,3,0.12
11,97.36,225.36,2065.36,648.25,0.78,-1,0,1,2.89,0.47
12,97.59,225.77,1714.21,0,1.9,-1,0,1,1.14,0.64
13,97.15,225.31,858.21,955.22,0.71,-1,0,1,2.1,0.2
14,97.22,225.12,1850.89,0,1.2,-1,0,1,-2.41,0.35
15,97.43,225.39,4690,899.8,0.38,-1,0,1,-2.89,0.19
16,97.45,225.2,2172.07,833.93,0.63,-1,0,1,-2.94,0.42
17,97.31,225.6,1398.8,848.78,0.71,-1,0,1,-0.79,0.19
18,97.41,225.44,4682,901.91,0.38,-1,0,1,0.67,0.14
19,97.37,225.3,1438.26,328.41,1.18,-1,0,1,-2.49,0.17
20,97.44,225.14,2426.55,753.11,0.67,-1,0,1,-0.17,0.39
21,97.1,225.34,2258.8,1092.15,0.53,-1,0,1,-2.96,0.14
22,96.99,225.42,1588.49,1079.24,0.61,-1,0,1,3.11,0.24
23,97.2,225.3,2335.57,478.97,0.9,-1,0,1,-3.01,0.22
24,97.01,225.42,2103.55,1112.45,0.53,-1,0,1,-2.21,0.37
25,97.35,225.27,2253.71,0,1.28,-1,0,1,-2.76,0.07
26,97.29,225.24,2945.73,552.12,0.77,-1,0,1,0.48,0.09
27,97.34,225.3,1815.1,925.3,0.51,-1,0,1,2.93,0.2
28,97.38,225.5,3796,1024.28,0.37,-1,0,1,0.72,0.14
29,97.33,225.38,3092.38,895.77,0.51,-1,0,1,-3.06,0.17
30,97.38,225.22,3019.58,0,1.01,-1,0,1,0.53,0.12
31,97.33,225.32,3084.68,320.08,0.97,-1,0,1,2.32,0.16
32,97.21,225.42,1849.57,536.04,0.89,-1,0,1,2.56,0.35
33,97.25,225.07,1875.44,846.24,0.68,-1,0,1,0.55,0.22
34,97.35,225.26,2459.73,394.75,0.92,-1,0,1,-1.99,0.21
35,97.33,225.48,2119.73,1155.03,0.65,-1,0,1,-1.11,0.16
36,97.48,225.42,4234,1079.49,0.38,-1,0,1,-2.79,0.18
37,97.5,225.24,2003.24,0,1.36,-1,0,1,2.62,0.27
38,97.38,225.48,5804,1166.83,0.39,-1,0,1,-2.89,0.23
39,97.37,225.25,3662.9,276.35,0.94,-1,0,1,-2.6,0.25
40,97.32,225.49,4074,1177.48,0.33,-1,0,1,-1.53,0.15
41,97.42,225.38,2092.7,763.07,0.94,-1,0,1,-1.86,0.16
42,97.31,225.28,5222.04,108.71,0.91,-1,0,1,2.56,0.2
43,97.21,225.45,2987.86,1017.62,0.75,-1,0,1,1.87,0.07
44,97.21,225.38,3760.48,1448.5,0.61,-1,0,1,-2.45,0.21
45,97.41,225.43,8886,1507.96,0.39,-1,0,1,-1.91,0.34
46,97.2,225.16,3480.08,0,0.97,-1,0,1,1.01,0.11
47,97.14,225.25,2235.18,413.7,0.82,-1,0,1,-0.39,0.08
48,97.06,225.25,3111.62,0,1.09,-1,0,1,2.03,0.06
49,97,225.27,1612.84,785.76,0.71,-1,0,1,2.24,0.12
50,97.01,225.15,1546.14,806.54,0.79,-1,0,1,-1.75,0.51
51,97.39,225.5,4418,998.81,0.38,-1,0,1,-1.29,0.13
52,97.46,225.39,1574.97,759.1,0.77,-1,0,1,-3.01,0.39
53,97.2,225.1,1951.85,453.61,0.79,-1,0,1,3,0.83
54,97.66,225.79,976.6,999.51,0.81,-1,0,1,2.69,0.76
55,97.15,225.23,2463.38,0,1.05,-1,0,1,2.78,0.34
56,97.47,225.35,4217.3,865.67,0.37,-1,0,1,-2.79,0.47
57,97,225.34,2152.32,375.1,0.95,-1,0,1,3.02,0.41
58,97.39,225.49,4854,1067.21,0.38,-1,0,1,-3.11,0.27
59,97.13,225.43,2038.68,905.94,0.56,-1,0,1,-0.26,0.28
60,97.39,225.51,4720,1096.09,0.38,-1,0,1,3.09,0.11
61,97.5,225.51,1374.12,888.41,0.66,-1,0,1,-0.17,0.07
62,97.43,225.51,3904,995.72,0.39,-1,0,1,1.64,0.27
63,97.16,225.56,1371.8,1048.6,0.78,-1,0,1,2.51,0.44
64,97.11,225.12,2244,496.88,0.71,-1,0,1,2.84,0.34
65,97.34,225.37,2900.27,454.98,0.96,-1,0,1,-2.86,0.19
66,97.17,225.28,5152.99,1021.34,0.68,-1,0,1,2.22,0.19
67,97.31,225.41,5260.55,1648.89,0.52,-1,0,1,1.88,0.06
68,97.24,225.42,4864.5,982.19,0.73,-1,0,1,2.75,0.2
69,97.28,225.22,4372.54,0.57,1.04,-1,0,1,1.9,0.21
70,97.32,225.43,3585.4,749.83,0.74,-1,0,1,1.97,0.16
71,97.16,225.41,2644.22,666.97,0.73,-1,0,1,-0.11,0.08
72,97.2,225.34,2584.78,537.93,0.88,-1,0,1,2.44,0.16
73,97.26,225.2,2391.33,702.27,0.69,-1,0,1,0.05,0.09
74,97.29,225.28,2213.77,586.01,0.78,-1,0,1,2.99,0.18
75,97.33,225.46,4995.92,1018.31,0.48,-1,0,1,-2.71,0.44
76,97.16,225.05,1814.54,529.11,0.79,-1,0,1,-0.76,0.2
77,97.16,225.26,3611.65,661.55,0.66,-1,0,1,2.96,0.31
78,97.36,225.49,2366.6,738.67,0.78,-1,0,1,1.11,0.25
79,97.16,225.34,2959.77,1061.05,0.5,-1,0,1,2.94,0.15
80,97.19,225.19,2934.18,255.34,0.91,-1,0,1,-1.98,0.32
81,97.19,225.51,1807.79,1008.38,0.55,-1,0,1,-2.03,0.22
82,97.4,225.42,2551.13,0,1.1,-1,0,1,-2.98,0.16
83,97.28,225.31,2265.16,358.56,0.91,-1,0,1,-2.08,0.21
84,97.41,225.48,5024,1164.67,0.38,-1,0,1,-1.67,0.12
85,97.45,225.37,5732,1259.72,0.36,-1,0,1,-1.61,0.24
86,97.22,225.3,2849.63,1125.35,0.57,-1,0,1,-1.72,0.22
87,97.17,225.52,3427.57,1033.88,0.59,-1,0,1,-2.93,0.25
88,97.42,225.54,1948.9,759.55,0.89,-1,0,1,-2.88,0.31
89,97.12,225.45,1916.96,1074.49,0.79,-1,0,1,-1.1,0.12
90,97.22,225.51,2296.51,578.38,0.86,-1,0,1,-2.46,0.3
91,97.47,225.36,1747.58,784.03,0.81,-1,0,1,-2.92,0.33
92,97.15,225.31,3575.96,0,0.95,-1,0,1,2.61,0.3
93,97.43,225.42,2550.58,656.67,0.7,-1,0,1,-3.01,0.31
94,97.13,225.47,1931.83,718.69,0.62,-1,0,1,-2.26,0.23
95,97.36,225.46,5314,1057.92,0.38,-1,0,1,-1.38,0.22
96,97.22,225.3,2227.11,1053.63,0.67,-1,0,1,-3.05,0.23
97,97.02,225.41,1086.63,735.39,0.44,-1,0,1,2.76,0.68
98,97.63,225.12,1041.13,761.09,0.7,-1,0,1,-2.7,0.52
99,97.28,225.51,1292.13,756.19,0.72,-1,0,1,-2.47,0.25
100,97.5,225.41,6412,1150.71,0.41,-1,0,1,1.21,0.22
101,97.29,225.35,3588.79,276.65,0.94,-1,0,1,3,0.24
102,97.27,225.11,2280.18,0,1.23,-1,0,1,1.59,0.34
103,97.35,225.45,5297.51,977.43,0.37,-1,0,1,0.7,0.04
104,97.31,225.46,3013.1,1096.36,0.56,-1,0,1,-2.8,0.22
105,97.12,225.35,2139.83,473.85,0.78,-1,0,1,-0.72,0.15
106,97.21,225.46,2286.42,1175.93,0.5,-1,0,1,-1.76,0.04
107,97.26,225.47,2300.34,852.65,0.42,-1,0,1,2.74,0.25
108,97.24,225.22,2668.64,888.5,0.57,-1,0,1,-0.52,0.14
109,97.3,225.34,3175.33,364.66,0.89,-1,0,1,-0.97,0.15
110,97.43,225.42,7440,1464.74,0.38,-1,0,1,-2.58,0.04
111,97.47,225.41,7028,1371.93,0.4,-1,0,1,1.92,0.17
112,97.31,225.38,3732.69,1146.49,0.62,-1,0,1,2.55,0.07
113,97.34,225.32,5842.07,734.94,0.74,-1,0,1,2.08,0.13
114,97.35,225.45,2921.08,819.23,0.58,-1,0,1,3.11,0.17
115,97.2,225.38,2817.87,1130.67,0.59,-1,0,1,-1.65,0.22
116,97.4,225.47,4461.27,954.53,0.48,-1,0,1,-0.79,0.04
117,97.41,225.42,2542.71,700.41,0.81,-1,0,1,-1.32,0.23
118,97.31,225.22,2586.18,495.55,0.76,-1,0,1,-2.71,0.16
119,97.16,225.25,3584.37,0,0.98,-1,0,1,1.54,0.19
120,97.34,225.29,3459.55,1231.77,0.47,-1,0,1,2.9,0.26
121,97.29,225.54,3030.24,1127.38,0.44,-1,0,1,2.93,0.19
122,97.28,225.35,2629.7,1155.19,0.52,-1,0,1,-1.15,0.08
123,97.3,225.43,3655.8,933.31,0.49,-1,0,1,-1.98,0.11
124,97.41,225.45,2527.9,186.62,1.05,-1,0,1,-1.66,0.13
125,97.38,225.33,2665.95,144.94,1,-1,0,1,-2.34,0.23
126,97.17,225.4,2260.92,744.62,0.88,-1,0,1,-3.02,0.3
127,97.44,225.54,5402,1141.1,0.4,-1,0,1,-2.4,0.37
128,97.13,225.33,2972.71,1225.4,0.56,-1,0,1,-2.56,0.16
129,97.17,225.49,2491.59,919.61,0.78,-1,0,1,0.04,0.2
130,97.24,225.3,3037.84,0,1.09,-1,0,1,2.07,0.07
131,97.27,225.24,2621.52,0,1.19,-1,0,1,-3.13,0.27
132,97.43,225.45,5832,1089.32,0.4,-1,0,1,-1.94,0.39
