337,175.84,68.11,2304.81,0,1.26,-1,0,1,1.4,1.74
338,177.54,68.43,4343.36,1519.42,0.33,-1,0,1,1.24,0.09
339,177.54,68.52,4349.46,1725.94,0.31,-1,0,1,1.25,1.31
340,176.29,68.92,0,1928.05,3,-1,0,1,1.71,0.57
342,175.95,68.46,2298.15,0,2.17,-1,0,1,2.71,1.45
343,177.23,67.77,1023.72,1506.42,0.78,-1,0,1,1.24,0.94
345,176.67,68.53,4379.63,1869.56,0.28,-1,0,1,2.54,0.94
346,175.78,68.25,2313.68,0,1.44,-1,0,1,2.67,1.76
347,177.46,67.73,5044.18,1521.43,0.3,-1,0,1,0.45,1.27
348,176.55,68.62,4182.58,1355.19,0.32,-1,0,1,2.84,1.9
349,174.75,69.23,1930.14,0,2.35,-1,0,1,-0.88,0.75
350,175.35,68.79,801.4,1421.61,0.67,-1,0,1,-3.01,0.58
351,175.39,68.21,2327.67,0,1.56,-1,0,1,-0.57,0.53
352,175.28,68.73,624.75,1374.05,0.72,-1,0,1,-2.62,2.04
353,176.04,70.62,1319.74,598.66,3,-1,0,1,1.04,1.67
356,176.28,68.97,1334.44,515.87,3,-1,0,1,-2.48,1.33
358,177.51,68.47,3510.61,1620.69,0.33,-1,0,1,-2.09,2.44
359,175.16,67.8,2761.22,0,1.86,-1,0,1,-2.67,1.11
360,175.42,68.88,1808.35,0,2.41,-1,0,1,2.15,0.74
361,175.59,68.16,2151.08,0,1.49,-1,0,1,2.8,1.2
364,176.42,69.03,3402.92,1719.41,0.24,-1,0,-1,-0.28,1.7
366,174.9,68.26,2301.51,0,2.04,-1,0,1,-2.66,1.4
367,173.53,68,3110.53,1871.11,0.23,-1,0,1,-0,2.46
368,175.47,69.52,4086.08,1551.87,0.31,-1,0,1,-2.18,0.09
369,175.54,69.58,4326,1465.49,0.32,-1,0,1,-0.05,1.06
372,175.6,68.52,5164,1601.89,0.34,-1,0,1,-1.55,0.52
375,175.6,68,2236.03,0,1.5,-1,0,1,2.82,0.55
377,175.05,67.99,1726.54,0,2.74,-1,0,1,1.96,0.78
379,175.79,67.76,1351.81,475.9,3,-1,0,1,2.66,0.38
381,175.76,68.14,2624.1,0,1.23,-1,0,1,-1.78,0.56
382,175.54,67.62,4416,1573.49,0.3,-1,0,1,-2.65,0.96
383,174.75,68.16,2054.5,0,2.52,-1,0,1,-2.71,0.96
384,175.7,68.06,2272.77,0,1.18,-1,0,1,-1.97,0.32
385,175.4,67.95,2020.52,1584.72,0.23,-1,0,1,3.07,1.67
386,175.5,69.62,2143.24,1657.35,0.31,-1,0,1,0.25,1.81
387,175.26,67.83,2158.19,214.88,1.6,-1,0,1,-2.97,0.37
388,175.3,67.46,2222.87,0,1.99,-1,0,1,-2.41,1.1
389,174.99,68.52,2377.26,2042.3,0.27,-1,0,1,0.89,0.9
390,175.76,68.05,744.53,1890.65,0.47,-1,0,1,NaN,1.75
391,177.41,68.63,3725.09,1292.71,0.28,-1,0,1,NaN,NaN
