399,171.49,79.54,3022,1245.4,0.29,-1,0,1,-0.52,0.57
400,171.21,79.05,1699.22,0,1.84,-1,0,1,-2.4,1.34
401,170.05,78.38,2547.09,1289.85,0.21,-1,0,1,2.34,1.34
403,170.46,79.65,1474.87,439.45,3,-1,0,1,-3.06,1.8
405,168.85,78.85,2445.71,0,1.65,-1,0,1,-1.75,1.47
406,170.1,79.61,1077.51,758.68,1.99,-1,0,1,-2.24,1.11
408,170.5,78.58,2159.25,1488.15,0.3,-1,0,1,2.62,1.59
409,168.99,79.05,2115.07,0,1.43,-1,0,1,-2.24,0.65
410,169.42,78.58,3335.26,1334.49,0.29,-1,0,1,-3.07,2.05
411,167.38,78.43,3764,1329.09,0.39,-1,0,1,-0.27,1.14
413,168.5,78.59,3694,1287.19,0.32,-1,0,1,-2.9,1.75
416,170.24,78.36,1670.35,1244.58,0.26,-1,0,1,1.59,0.85
419,169.4,78.27,1474.14,17.97,2.58,-1,0,1,-2.41,0.57
420,169.47,77.7,3616.78,1232.14,0.29,-1,0,1,2,1.32
421,168.47,78.56,3514,1297.72,0.31,-1,0,1,-2.87,0.06
422,168.45,78.51,2960,963.59,0.36,-1,0,1,1.66,0.08
423,168.46,78.58,2982,1005.35,0.33,-1,0,1,-2.3,0.02
426,168.43,78.58,3668.36,1048.44,0.34,-1,0,1,-0.45,0.1
427,168.49,78.66,1161.43,1117.08,0.51,-1,0,1,-3.04,2.11
428,170.37,79.62,3516.78,1126.58,0.29,-1,0,1,0.53,1.67
429,168.97,78.71,1617.74,15.91,1.71,-1,0,1,3.01,1.07
430,168.48,77.76,758.72,910.44,0.91,-1,0,1,-0.15,0.84
431,168.95,78.45,744.37,686.58,1.48,-1,0,1,2.41,1.21
434,169.78,79.34,548.02,928.3,0.63,-1,0,1,2.81,2.3
435,167.49,79.15,3274,1049.83,0.28,-1,0,1,-2.74,2.05
438,169.48,78.65,2557.55,1043.24,0.28,-1,0,1,-2.39,1.14
439,168.35,78.48,3141.79,1062.81,0.32,-1,0,1,0.18,0.43
440,168.61,78.81,1180.85,1081.99,0.56,-1,0,1,3.04,2.11
441,169.58,80.68,2387.99,1079.06,0.33,-1,0,1,0.79,2.08
442,168.44,78.94,4072.11,1196.92,0.25,-1,0,1,2.3,0.35
443,168.52,78.6,2917.95,1188.43,0.32,-1,0,1,-0.68,0.63
444,168.89,79.12,1815.41,0,1.4,-1,0,1,2.18,1.51
445,170.35,79.5,1259.92,50.67,2.39,-1,0,1,2.5,1.75
446,169.01,80.64,1256.12,989.25,0.29,-1,0,-1,-0.15,2.29
448,169.51,78.4,3180,1110.65,0.32,-1,0,1,NaN,2.19
449,169.67,76.22,1367.41,8.8,3,-1,0,1,NaN,NaN
