294,154.75,62.66,1531.59,1267.47,0.82,-1,0,1,-0.24,1.65
295,154.54,64.3,1311.06,1893.33,0.66,-1,0,1,2.63,0.43
296,154.59,64.72,1332,1759.18,0.49,-1,0,1,-3.04,2.84
297,152.93,62.41,728.12,1559.13,1.13,-1,0,1,2.77,1.3
298,153.57,63.54,5138.55,1933.36,0.3,-1,0,1,-1.38,0.89
299,152.88,62.98,1136.52,1297.8,0.81,-1,0,1,-2.55,0.84
300,152.24,63.52,2007.58,1716.56,0.31,-1,0,1,2.14,2.18
301,154.41,63.29,2526.51,1841.09,0.32,-1,0,1,1.96,0.49
302,154.18,63.73,1723.41,536.76,1.75,-1,0,1,2.88,1.81
303,152.99,62.37,1772.89,1711.15,0.57,-1,0,1,1.86,2.14
304,154.77,63.55,608.73,1531.35,1.35,-1,0,1,-0.83,0.43
305,154.44,63.83,935.2,1426.05,1,-1,0,1,2.71,0.67
306,154.4,64.49,4846,1678.8,0.32,-1,0,1,1.7,1.19
307,153.96,63.39,1025.12,1164.26,0.86,-1,0,1,2.17,0.92
309,154.86,63.16,636.98,1618.83,0.56,-1,0,1,1.74,0.99
311,154.52,64.09,1988.05,35.1,2.32,-1,0,1,0.38,1.11
312,153.55,63.54,4796,1838.04,0.3,-1,0,1,2.92,0.79
313,153.06,62.92,1262.67,1168.32,1.2,-1,0,1,1.29,1.33
314,154.1,63.76,2309.3,0,1.76,-1,0,1,-2.88,0.81
315,153.79,64.51,1675.53,1765.8,0.58,-1,0,1,-3,1.09
316,154.46,63.64,5434.61,1937.74,0.3,-1,0,1,-3.13,0.89
317,153.83,64.27,2156.33,0,2.96,-1,0,1,3,1.22
318,154.7,63.41,1416.06,1904.63,0.65,-1,0,1,2.55,0.67
320,154.29,63.95,0,1986.28,3,-1,0,1,1.29,0.48
321,154.32,63.47,2413.52,0,1.98,-1,0,1,-2.44,0.07
322,154.38,63.46,5492.52,2063.73,0.3,-1,0,1,-2.22,0.47
323,153.97,63.24,1455.47,837.53,1.73,-1,0,1,-2.33,0.72
324,154.09,63.95,2732.56,0,1.27,-1,0,1,-0.43,0.08
326,154.14,63.88,1072.21,1657.74,0.63,-1,0,1,0.26,0.07
327,154.15,63.82,2282.64,0,1.82,-1,0,1,2.38,1.28
328,154.74,62.68,1406.37,1210.77,1.05,-1,0,1,2.3,1.22
330,155.08,63.84,2647.45,23.59,2.08,-1,0,1,-2.23,0.76
331,154.39,63.52,4032.4,1887.05,0.29,-1,0,1,-0.15,0.58
332,154.52,64.08,6084,2094.26,0.25,-1,0,1,-1.05,1.43
334,155.05,65.41,2823.4,71.36,2.57,-1,0,1,3.13,0.46
335,155.51,65.48,6389.96,2526.36,0.32,-1,0,1,3.03,1.77
336,153.75,65.25,3125.1,0,3,-1,0,1,-2.02,1.7
337,155.44,65.28,1438.48,2059.44,0.74,-1,0,1,-0.93,1.3
338,154.89,64.1,2394.28,102,2.54,-1,0,1,2.88,2.45
339,152.49,63.6,4658,1877.27,0.28,-1,0,1,-0.67,2.33
340,154.82,63.47,2161,1839.83,0.51,-1,0,1,-2.69,0.78
341,155.4,62.95,2045.1,1875.7,1.32,-1,0,1,2.49,1.95
342,153.53,63.49,4745.16,2012.27,0.34,-1,0,1,2.63,1.71
343,154.55,62.12,1477.88,766.69,3,-1,0,1,-0.13,1.26
344,154.38,63.37,5297.62,1774.46,0.29,-1,0,1,-2.9,0.22
345,154.38,63.58,4742.64,1878.74,0.28,-1,0,1,-2.79,1.42
346,154.72,62.2,1009.77,1699.77,0.85,-1,0,1,1.78,1.63
348,153.81,63.56,2007.07,0,1.74,-1,0,1,2.44,0.83
349,153.23,62.96,1501.21,1035.55,1.06,-1,0,1,1.99,1.15
350,154.38,63.07,2020.98,0,2.21,-1,0,1,-2.58,0.75
351,154.01,63.72,1930.72,52.34,2.08,-1,0,1,-1.23,0.59
352,154.53,63.44,1265.04,1602.67,0.36,-1,0,1,-1.98,1.21
353,154.35,62.24,1141.74,1464.98,0.76,-1,0,1,-0.41,0.28
355,154.11,62.39,3304.34,0,2.79,-1,0,1,-1.15,0.71
356,153.71,62.97,1404.59,879.19,1.17,-1,0,1,2.25,0.59
357,154.02,63.47,1142.81,1251.5,0.78,-1,0,1,2.42,2.62
358,151.42,63.13,1522.68,877.18,1.58,-1,0,1,0.79,0.79
359,152.08,62.69,485.05,1631.1,0.94,-1,0,1,0.27,1.61
360,153.66,63.01,1136.32,1585.63,0.17,-1,0,1,-2.04,1.89
362,155.34,63.86,656.08,1127.42,0.97,-1,0,1,-0.89,0.47
363,155.34,63.4,3962.98,1335.31,0.28,-1,0,1,-2.62,1.07
365,154.51,62.73,2826.16,1428.13,0.29,-1,0,1,1.92,0.78
366,154.79,63.45,1143.56,870.45,0.79,-1,0,1,0.2,2.47
368,152.32,63.53,983.06,1139.68,0.56,-1,0,1,3,1.74
369,150.61,63.24,1132.64,495.6,3,-1,0,1,3.14,2.03
370,152.64,63.3,2457.72,1305.83,0.33,-1,0,1,NaN,2.64
371,150.01,63.23,793.12,797.16,0.92,-1,0,1,NaN,NaN
