1,132.47,125.73,616.2,3126,20,20
2,132.47,125.73,616.2,2678,0,0
3,132.47,125.73,616.2,4032,202,202
4,132,125.94,616.2,5270,591,591
5,132.1,126.29,616.2,4558,264,264
6,132.15,125.52,616.2,5416,431,431
7,131.28,126.35,616.2,4726,262,262
8,132.34,125.46,616.2,4919,235,235
9,131.53,125.64,616.2,4767,292,292
11,132.39,125.55,616.2,4622,273,273
12,131.82,125.31,616.2,5666,596,596
13,131.87,125.49,616.2,5184,384,384
15,131.98,125.51,616.2,6958,824,824
16,131.38,125.58,616.2,5038,180,180
17,132.5,124.16,616.2,3592,202,202
19,131.96,125.91,616.2,4315,213,213
20,131.6,125.26,616.2,4533,189,189
21,131.9,125.62,616.2,4577,368,368
22,131.82,125.65,616.2,6317,544,544
25,132.58,127.3,616.2,4059,157,157
26,131.42,125.4,616.2,4828,234,234
27,132.34,125.5,616.2,4968,267,267
28,131.58,125.47,616.2,4808,136,136
29,131.82,125.94,616.2,4403,229,229
31,131.62,125.27,616.2,5198,285,285
32,131.89,125.5,616.2,6056,456,456
33,131.97,125.7,616.2,5297,430,430
34,131.89,125.82,616.2,6000,819,819
35,131.55,125.52,616.2,6122,300,300
37,131.6,125.54,616.2,4296,113,113
40,132.42,125.61,616.2,4027,218,218
41,132.48,125.6,616.2,4292,233,233
43,131.4,125.57,616.2,4779,224,224
44,131.97,125.76,616.2,4588,237,237
45,132.08,125.58,616.2,4191,257,257
46,131.67,126.36,616.2,4020,239,239
47,131.82,125.63,616.2,4765,372,372
50,132.46,125.38,616.2,3952,265,265
52,131.14,126.05,616.2,4604,406,406
53,131.7,125.62,616.2,4136,241,241
54,131.4,124.68,616.2,3939,166,166
56,131.49,125.64,616.2,4532,276,276
57,131.56,125.56,616.2,4790,202,202
58,131.49,125.36,616.2,5223,304,304
59,132.98,126.51,616.2,4089,244,244
60,132.9,126.06,616.2,4099,336,336
61,132.9,126.06,616.2,2874,0,0
62,132.9,126.06,616.2,2762,35,35
63,132.9,126.06,616.2,3231,121,121
64,132.9,126.06,616.2,5064,687,687
65,132.9,126.06,616.2,3357,198,198
66,132.9,126.06,616.2,3336,243,243
67,132.9,126.06,616.2,3579,294,294
68,132.9,126.06,616.2,3904,380,380
69,132.9,126.06,616.2,4006,310,310
70,132.9,126.06,616.2,3600,292,292
71,132.9,126.06,616.2,4142,420,420
72,132.9,126.06,616.2,3808,433,433
73,132.9,126.06,616.2,4870,684,684
74,132.9,126.06,616.2,4454,644,644
75,132.9,126.06,616.2,4455,481,481
76,132.9,126.06,616.2,3696,283,283
77,132.9,126.06,616.2,3567,197,197
78,132.9,126.06,616.2,3567,242,242
79,132.9,126.06,616.2,3789,364,364
80,132.9,126.06,616.2,4612,618,618
81,132.9,126.06,616.2,4052,447,447
82,132.9,126.06,616.2,3849,298,298
83,132.9,126.06,616.2,3716,188,188
84,132.9,126.06,616.2,3098,90,90
85,132.9,126.06,616.2,4068,433,433
86,132.9,126.06,616.2,4595,522,522
87,132.9,126.06,616.2,6540,1370,1370
88,132.9,126.06,616.2,4549,520,520
89,132.9,126.06,616.2,3944,438,438
90,132.9,126.06,616.2,3592,262,262
91,132.9,126.06,616.2,3865,331,331
92,132.9,126.06,616.2,3340,147,147
93,132.9,126.06,616.2,3870,404,404
94,132.9,126.06,616.2,3382,135,135
95,132.9,126.06,616.2,3554,344,344
96,132.9,126.06,616.2,3088,202,202
97,132.9,126.06,616.2,3383,203,203
98,132.9,126.06,616.2,3398,233,233
99,132.9,126.06,616.2,4229,354,354
100,132.9,126.06,616.2,4481,731,731
101,132.9,126.06,616.2,3058,91,91
102,132.9,126.06,616.2,3441,182,182
103,132.9,126.06,616.2,3074,119,119
104,132.9,126.06,616.2,3187,130,130
105,132.9,126.06,616.2,5162,692,692
106,132.9,126.06,616.2,4427,431,431
107,132.9,126.06,616.2,3312,206,206
108,132.9,126.06,616.2,3372,176,176
109,132.9,126.06,616.2,3294,232,232
110,132.9,126.06,616.2,3476,251,251
111,132.9,126.06,616.2,3167,88,88
112,132.9,126.06,616.2,3845,271,271
113,132.9,126.06,616.2,3887,438,438
114,132.9,126.06,616.2,4592,513,513
115,132.9,126.06,616.2,2957,125,125
116,132.9,126.06,616.2,3279,183,183
117,132.9,126.06,616.2,3522,245,245
118,132.9,126.06,616.2,4482,444,444
119,132.9,126.06,616.2,3665,287,287
120,132.9,126.06,616.2,3155,136,136
121,132.9,126.06,616.2,3072,157,157
122,132.9,126.06,616.2,3803,268,268
123,132.9,126.06,616.2,3531,246,246
124,132.9,126.06,616.2,3273,181,181
125,132.9,126.06,616.2,2709,0,0
126,132.9,126.06,616.2,3917,389,389
127,132.9,126.06,616.2,3641,218,218
128,132.9,126.06,616.2,3531,397,397
129,132.9,126.06,616.2,3207,100,100
130,132.9,126.06,616.2,3707,274,274
131,132.9,126.06,616.2,3391,152,152
132,132.9,126.06,616.2,3156,80,80
133,132.9,126.06,616.2,2940,96,96
134,132.9,126.06,616.2,3122,194,194
135,132.9,126.06,616.2,3320,239,239
136,132.9,126.06,616.2,3751,263,263
137,132.9,126.06,616.2,3201,249,249
138,132.9,126.06,616.2,3181,127,127
139,132.9,126.06,616.2,3363,168,168
140,132.9,126.06,616.2,3256,161,161
141,132.9,126.06,616.2,2777,0,0
142,132.9,126.06,616.2,2566,33,33
143,132.9,126.06,616.2,3004,152,152
144,132.9,126.06,616.2,3722,278,278
145,132.9,126.06,616.2,2888,127,127
146,132.9,126.06,616.2,3460,287,287
147,132.9,126.06,616.2,3235,242,242
148,132.9,126.06,616.2,3684,298,298
149,132.9,126.06,616.2,3362,195,195
150,132.9,126.06,616.2,3703,249,249
151,132.9,126.06,616.2,3280,156,156
152,132.9,126.06,616.2,2877,109,109
153,132.9,126.06,616.2,3622,282,282
154,132.9,126.06,616.2,2924,192,192
155,132.9,126.06,616.2,3015,195,195
156,132.9,126.06,616.2,3145,188,188
157,132.9,126.06,616.2,3234,155,155
158,132.9,126.06,616.2,3040,96,96
159,132.9,126.06,616.2,2757,70,70
160,132.9,126.06,616.2,3020,92,92
