frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,15193,15809,52463,56238,-616
1,0.052,14983,16231,51762,56510,-1248
2,0.103,15542,17311,52167,56090,-1769
3,0.155,15165,17196,53210,56202,-2031
4,0.207,17822,17474,50830,56108,348
5,0.259,18116,17250,51463,55476,866
6,0.31,17787,17733,54403,56628,54
7,0.362,16054,17112,54103,55606,-1058
8,0.414,16547,17015,52245,56031,-468
9,0.466,16181,17679,51016,56043,-1498
10,0.517,15590,16792,54585,56291,-1202
11,0.569,15790,16147,52941,56362,-357
12,0.621,13849,16617,52444,55807,-2768
13,0.673,16212,16346,51869,55777,-134
14,0.724,14978,16050,53256,55712,-1072
15,0.776,16712,15592,51579,56273,1120
16,0.828,15962,15803,54222,56362,159
17,0.88,15237,15923,52656,56870,-686
18,0.931,16768,15525,52144,55417,1243
19,0.983,15093,15519,52479,56037,-426
20,1.035,14474,15465,51943,55576,-991
21,1.087,15748,16291,50855,56315,-543
22,1.138,16305,16297,52399,55907,8
23,1.19,16175,16732,52421,55352,-557
24,1.242,16188,16255,52308,56161,-67
25,1.294,15481,16370,51472,55960,-889
26,1.345,14687,16303,53052,56244,-1616
27,1.397,15494,15736,51253,56232,-242
28,1.449,14620,15652,52826,55564,-1032
29,1.501,14944,15417,51018,55564,-473
30,1.552,13801,16424,52758,55925,-2623
31,1.604,15229,15941,52580,55812,-712
32,1.656,14930,15465,51981,56752,-535
33,1.707,14736,15996,51878,55682,-1260
34,1.759,15267,15694,53302,56161,-427
35,1.811,15237,15543,51836,56646,-306
36,1.863,16225,15815,53644,56102,410
37,1.914,17911,16207,52184,56474,1704
38,1.966,17481,16303,51632,56900,1178
39,2.018,15730,16460,52762,56126,-730
40,2.07,17087,16243,52395,56114,844
41,2.121,14676,16104,52107,56279,-1428
42,2.173,15440,15839,50845,56285,-399
43,2.225,14990,16309,52698,55576,-1319
44,2.277,15972,15990,50440,57154,-18
45,2.328,15597,15622,49577,56126,-25
46,2.38,15663,16153,51830,56250,-490
47,2.432,16240,16243,52794,57059,-3
48,2.484,15676,16128,51720,55789,-452
49,2.535,15439,16569,54086,56439,-1130
50,2.587,15650,16707,52634,56191,-1057
51,2.639,15017,15664,53612,56019,-647
52,2.691,15490,16213,51557,55954,-723
53,2.742,18195,16587,52606,56468,1608
54,2.794,16612,16671,53202,56522,-59
55,2.846,16063,16038,53547,55594,25
56,2.898,16646,16321,52814,55588,325
57,2.949,16052,16273,51609,57319,-221
58,3.001,15701,16502,52806,56273,-801
59,3.053,16346,15899,54355,56019,447
60,3.105,15089,16014,51836,56108,-925
61,3.156,16263,15899,55250,55937,364
62,3.208,15397,15797,52357,56776,-400
63,3.26,16245,15809,52229,56173,436
64,3.311,15441,16261,52387,55907,-820
65,3.363,16263,16062,54305,55322,201
66,3.415,17036,16062,53145,56799,974
67,3.467,14804,16237,54799,57071,-1433
68,3.518,15157,15555,51969,55564,-398
69,3.57,24121,16014,53136,56876,8107
70,3.622,25689,15761,51129,55482,9928
71,3.674,27668,16394,50483,56167,11274
72,3.725,24372,16134,50854,56628,8238
73,3.777,25834,15537,52409,56155,10297
74,3.829,25083,16092,53643,56332,8991
75,3.881,27436,16147,53960,56197,11289
76,3.932,26985,16894,52554,56533,10091
77,3.984,21815,15827,53575,56486,5988
78,4.036,14491,15984,52722,56297,-1493
79,4.088,14598,15785,52972,56315,-1187
80,4.139,14828,15622,53588,55877,-794
81,4.191,17667,15175,51755,56072,2492
82,4.243,15620,15622,52446,56149,-2
83,4.295,15819,15736,52209,56055,83
84,4.346,15438,15833,53298,55931,-395
85,4.398,15424,15218,52536,56533,206
86,4.45,13590,15350,51413,56303,-1760
87,4.502,14489,15272,50826,55824,-783
88,4.553,16589,15537,54707,56197,1052
89,4.605,15879,15429,53285,55482,450
90,4.657,14554,15501,53826,56380,-947
91,4.709,15646,15489,51982,55942,157
92,4.76,14604,15845,52437,57225,-1241
93,4.812,14660,15097,53166,56912,-437
94,4.864,17040,16026,54550,56279,1014
95,4.915,15634,16008,52660,56681,-374
96,4.967,15435,15960,53201,55996,-525
97,5.019,14079,15724,51555,56575,-1645
98,5.071,15874,15767,51518,56055,107
99,5.122,15922,15923,53701,56717,-1
100,5.174,15877,15948,52750,55222,-71
101,5.226,15482,15724,53853,56516,-242
102,5.278,15132,16038,52400,56197,-906
103,5.329,15275,16062,53732,56604,-787
104,5.381,15690,16291,52811,56858,-601
105,5.433,16358,15815,51638,56457,543
106,5.485,15445,15767,53575,56338,-322
107,5.536,14437,15115,53201,56267,-678
108,5.588,14754,15622,52841,55907,-868
109,5.64,14997,16050,51281,56143,-1053
110,5.692,15967,15622,53317,56114,345
111,5.743,15183,15803,53002,55877,-620
