frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,17367,12975,36352,38385,4392
1,0.052,22215,13113,37730,38367,9102
2,0.103,15885,12886,40086,38739,2999
3,0.155,16080,13239,38060,38877,2841
4,0.207,16170,12760,39792,38817,3410
5,0.259,16555,12916,35251,38949,3639
6,0.31,13979,12406,37459,38379,1573
7,0.362,15391,12568,38288,38583,2823
8,0.414,17664,12957,37689,38739,4707
9,0.466,16136,12514,38772,38685,3622
10,0.517,16549,12346,40052,38871,4203
11,0.569,14923,12185,37620,38943,2738
12,0.621,20221,12951,36486,38212,7270
13,0.673,17723,12424,36185,38553,5299
14,0.724,18413,12532,38107,38799,5881
15,0.776,15163,12251,37309,38559,2912
16,0.828,17757,12472,37982,38433,5285
17,0.88,14812,12005,37937,38260,2807
18,0.931,14673,12676,39685,39200,1997
19,0.983,14837,12538,36779,38295,2299
20,1.035,14851,11825,38059,38559,3026
21,1.087,15947,11711,37318,38439,4236
22,1.138,12411,11963,37358,38985,448
23,1.19,14732,12047,37744,38230,2685
24,1.242,16134,12089,39296,39123,4045
25,1.294,15888,12287,38508,38194,3601
26,1.345,12163,11891,36424,38266,272
27,1.397,12156,12035,36949,38080,121
28,1.449,11582,12095,37576,38715,-513
29,1.501,11282,11963,37386,38188,-681
30,1.552,12388,11574,37997,38242,814
31,1.604,14385,11975,39006,38194,2410
32,1.656,13384,11568,40246,38301,1816
33,1.707,13057,11262,37875,38391,1795
34,1.759,12321,11478,37278,38307,843
35,1.811,12387,11759,37780,39063,628
36,1.863,12472,11999,37845,38266,473
37,1.914,12488,12125,39500,39470,363
38,1.966,11872,11915,37798,38421,-43
39,2.018,11734,11891,38826,38439,-157
40,2.07,12546,11735,35183,38595,811
41,2.121,12424,11807,38103,38218,617
42,2.173,11347,11580,37840,38056,-233
43,2.225,12731,11681,36311,38643,1050
44,2.277,11508,11418,35287,38152,90
45,2.328,12368,11921,36081,38817,447
46,2.38,13458,11855,38931,38481,1603
47,2.432,13846,12275,37128,38739,1571
48,2.484,12303,12209,38753,38469,94
49,2.535,12387,11406,37895,38805,981
50,2.587,11327,11670,35237,38865,-343
51,2.639,11503,11598,36587,38505,-95
52,2.691,12653,12233,37742,38697,420
53,2.742,12536,12101,36478,38955,435
54,2.794,11293,12514,36348,38158,-1221
55,2.846,12274,12299,38175,38841,-25
56,2.898,12241,12305,37754,38439,-64
57,2.949,12215,12233,36592,38212,-18
58,3.001,12215,11316,37802,38541,899
59,3.053,11820,11849,35831,38487,-29
60,3.105,11730,11771,39091,38295,-41
61,3.156,12567,11831,36750,38913,736
62,3.208,11061,11819,36513,38122,-758
63,3.26,12521,12173,37514,38062,348
64,3.311,11253,11969,37592,38517,-716
65,3.363,10521,11687,35435,38409,-1166
66,3.415,11268,11634,36189,38529,-366
67,3.467,11721,11640,36234,38583,81
68,3.518,13083,11825,38129,39206,1258
69,3.57,11799,11873,35325,38505,-74
70,3.622,11084,11981,38792,38745,-897
71,3.674,11757,12287,37663,38355,-530
72,3.725,11673,11646,38573,38056,27
73,3.777,11159,11658,37574,38277,-499
74,3.829,10858,11861,39073,38421,-1003
75,3.881,11489,11723,37572,38289,-234
76,3.932,11124,11466,36870,39003,-342
77,3.984,11214,11412,38772,38301,-198
78,4.036,10401,11526,38557,38775,-1125
79,4.088,11709,11190,37891,38781,519
80,4.139,11396,11538,37366,38631,-142
81,4.191,11431,11370,38284,38295,61
82,4.243,11116,11652,37371,38931,-536
83,4.295,11760,11681,37780,38272,79
84,4.346,11931,11765,38631,38523,166
85,4.398,12415,11831,37056,38451,584
86,4.45,11705,11496,38347,38230,209
87,4.502,10714,11676,37744,38757,-962
88,4.553,11793,11777,36901,38709,16
89,4.605,11342,11556,38581,39009,-214
90,4.657,12244,11711,38309,38283,533
91,4.709,11048,11616,37427,38475,-568
92,4.76,11621,11616,37834,38277,5
93,4.812,11357,11352,37828,38751,5
94,4.864,11020,11699,36720,39045,-679
95,4.915,11574,11568,36643,38649,6
96,4.967,10607,11634,36802,39087,-1027
97,5.019,11385,11705,38403,38236,-320
98,5.071,10801,11418,39192,38272,-617
99,5.122,10844,11460,37689,39099,-616
100,5.174,11059,11699,39025,38403,-640
101,5.226,11351,11711,37451,39015,-360
102,5.278,11999,11562,37665,38385,437
103,5.329,12898,11975,37768,39111,923
104,5.381,11389,11897,35799,38709,-508
105,5.433,10890,11699,37808,39129,-809
106,5.485,11662,11735,36049,38008,-73
107,5.536,11545,11849,38040,38745,-304
108,5.588,11065,11472,37931,39063,-407
109,5.64,11126,11622,38453,38667,-496
110,5.692,11345,11592,39316,39015,-247
111,5.743,12085,12071,39045,38613,14
112,5.795,12999,11897,37651,38397,1102
113,5.847,11183,11472,36745,39374,-289
114,5.899,11336,11753,36823,38985,-417
115,5.95,11312,11514,38320,38769,-202
116,6.002,10458,11610,37287,39332,-1152
117,6.054,14309,11795,38159,38421,2514
118,6.106,11886,11813,38175,38685,73
119,6.157,10412,11556,37982,38343,-1144
120,6.209,11851,11634,37226,38739,217
121,6.261,11149,11382,36007,38769,-233
122,6.313,10592,11520,36814,38517,-928
123,6.364,11660,11568,38632,38541,92
124,6.416,11856,11885,35019,38937,-29
125,6.468,12435,11676,39307,38679,759
126,6.519,12285,12053,36904,38266,232
127,6.571,12685,12370,37171,38409,315
128,6.623,11161,11945,37063,38829,-784
129,6.675,11748,11646,37176,38355,102
130,6.726,12045,11969,37222,38955,76
131,6.778,11461,11460,40270,39410,1
132,6.83,12065,11885,38885,38973,180
133,6.882,11719,11502,38134,38248,217
134,6.933,10607,11370,37627,38487,-763
135,6.985,11227,11184,37056,39033,43
136,7.037,11078,11646,37550,38601,-568
137,7.089,11239,11711,37154,37900,-472
138,7.14,13297,11999,37967,38877,1298
139,7.192,11589,11735,38785,39009,-146
140,7.244,11731,11424,37224,38445,307
141,7.296,11538,11610,37274,38589,-72
142,7.347,12427,11969,36984,38254,458
143,7.399,12098,12083,37456,38565,15
144,7.451,10835,11280,37825,38943,-445
145,7.503,10891,11184,35938,38889,-293
146,7.554,11436,11262,37729,38493,174
147,7.606,11666,11376,37830,38595,290
148,7.658,10693,11316,37690,39009,-623
149,7.71,12049,12059,36301,38487,-10
150,7.761,11283,11532,36871,38415,-249
151,7.813,11706,11406,38576,38026,300
152,7.865,12849,12173,37159,38475,676
153,7.917,12364,11933,37717,39164,431
154,7.968,11558,11741,39109,38451,-183
155,8.02,11205,11903,37256,38907,-698
156,8.072,11992,11634,36907,38877,358
157,8.123,11960,12089,36308,39194,-129
158,8.175,11542,12077,36683,38841,-535
159,8.227,12068,11646,37689,38625,422
160,8.279,13672,11723,37483,38230,1949
161,8.33,11629,11544,38121,38847,85
162,8.382,11521,11807,36219,38619,-286
163,8.434,11657,12053,40422,38973,-396
164,8.486,12357,11568,38132,39500,789
165,8.537,13350,11981,37203,38625,1369
166,8.589,13599,11993,37054,38667,1606
167,8.641,14397,12305,37202,38835,2092
168,8.693,15048,12305,36706,38775,2743
169,8.744,15332,12173,39573,37924,3159
170,8.796,14683,12628,36404,39200,2055
171,8.848,15365,12418,37615,38919,2947
172,8.9,14610,12281,39238,38415,2329
