frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,11483,10828,44618,44324,655
1,0.052,11903,10828,46324,44747,1075
2,0.103,11005,10960,46246,45086,45
3,0.155,12565,10966,46551,44300,1599
4,0.207,11623,11152,46511,44094,471
5,0.259,11722,11152,47173,45619,570
6,0.31,11580,11470,46235,44644,110
7,0.362,11845,11476,45471,44481,369
8,0.414,10495,11224,45316,44880,-729
9,0.466,11866,11134,46046,44058,732
10,0.517,10737,11008,45978,44251,-271
11,0.569,11492,11080,46332,44421,412
12,0.621,11320,10792,45415,45026,528
13,0.673,10707,10864,46969,44172,-157
14,0.724,10984,11500,43671,45104,-516
15,0.776,20840,11752,45714,44312,9088
16,0.828,25245,11734,44475,43779,13511
17,0.88,20551,11728,44518,44705,8823
18,0.931,12696,11848,46197,44160,848
19,0.983,10723,11290,44154,45244,-567
20,1.035,11639,10882,45911,44384,757
21,1.087,11569,10846,45665,45177,723
22,1.138,10979,10918,47225,45594,61
23,1.19,10877,11098,48268,45467,-221
24,1.242,10705,10966,45966,44421,-261
25,1.294,10601,10546,43833,45504,55
26,1.345,10628,10119,46061,44203,509
27,1.397,10373,10588,49214,44590,-215
28,1.449,11068,10840,46145,45873,228
29,1.501,14966,11428,46685,45038,3538
30,1.552,15724,11080,47012,45443,4644
31,1.604,11143,11116,46964,45389,27
32,1.656,11157,11170,45958,44778,-13
33,1.707,10774,10588,45540,44251,186
34,1.759,10712,10756,47151,45171,-44
35,1.811,10857,10756,45808,45467,101
36,1.863,11385,11278,43784,45812,107
37,1.914,10117,10840,46802,44554,-723
38,1.966,12019,10732,44676,44106,1287
39,2.018,11063,10984,46568,45044,79
40,2.07,10944,10996,45109,45262,-52
41,2.121,10792,10948,44719,45649,-156
42,2.173,11198,10630,46236,46036,568
43,2.225,11845,10780,46125,44995,1065
44,2.277,11394,11152,46066,46036,242
45,2.328,10609,11140,46915,45310,-531
46,2.38,10554,11134,46503,44772,-580
47,2.432,11369,11176,45637,44917,193
48,2.484,10264,11044,45645,44983,-780
49,2.535,12699,11092,46700,45074,1607
50,2.587,13596,10972,43460,44705,2624
51,2.639,11805,11650,46203,44989,155
52,2.691,11239,10930,44239,45026,309
53,2.742,10946,10492,46474,44941,454
54,2.794,10520,11482,44481,44753,-962
55,2.846,11259,11314,46186,45564,-55
56,2.898,10426,10666,48271,45740,-240
57,2.949,11802,10954,44455,45316,848
58,3.001,10346,11026,46106,44626,-680
59,3.053,11001,11128,44842,45498,-127
60,3.105,11728,10996,45223,44469,732
61,3.156,10789,11050,45762,45310,-261
62,3.208,12112,10930,46308,45098,1182
63,3.26,10853,10696,48983,46018,157
64,3.311,11022,11110,44566,46066,-88
65,3.363,10978,11380,46086,45806,-402
66,3.415,10836,11380,44647,46194,-544
67,3.467,11083,11818,45533,43882,-735
68,3.518,11326,11506,45441,44687,-180
69,3.57,10446,10960,46895,45389,-514
70,3.622,11894,11128,47242,44838,766
71,3.674,10397,10810,45399,45685,-413
72,3.725,12257,10960,46471,45286,1297
73,3.777,11124,11308,44882,44747,-184
