frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,22359,19983,66310,55985,2376
1,0.052,18745,19118,66019,56925,-373
2,0.103,17682,19130,68178,55058,-1448
3,0.155,18830,19390,67340,56515,-560
4,0.207,19311,18851,63843,55545,460
5,0.259,20974,18724,67780,56069,2250
6,0.31,19359,19130,65464,56154,229
7,0.362,20713,19329,65419,54720,1384
8,0.414,17885,18997,67905,55527,-1112
9,0.466,18967,19408,62771,55810,-441
10,0.517,18752,19257,65052,54841,-505
11,0.569,19734,19033,63583,56292,701
12,0.621,19342,18960,64470,56539,382
13,0.673,18479,18761,63517,55088,-282
14,0.724,21468,19142,63092,56376,2326
15,0.776,18710,18301,64568,55335,409
16,0.828,18486,18416,62975,55624,70
17,0.88,17414,18615,67917,56322,-1201
18,0.931,17585,19172,65003,54931,-1587
19,0.983,19404,18997,63414,56316,407
20,1.035,20878,19057,66155,55720,1821
21,1.087,18892,19148,63937,56816,-256
22,1.138,19296,19160,62946,55895,136
23,1.19,18046,19535,66191,55178,-1489
24,1.242,17424,19124,65866,54985,-1700
25,1.294,19967,19807,63283,55389,160
26,1.345,31300,20448,62940,56611,10852
27,1.397,28492,20618,67238,55214,7874
28,1.449,30613,20067,63540,55889,10546
29,1.501,32827,19396,64962,55142,13431
30,1.552,30968,19293,64820,56569,11675
31,1.604,28138,19487,65108,55738,8651
32,1.656,22479,19922,65178,56744,2557
33,1.707,18799,19922,67029,56563,-1123
34,1.759,19334,19614,64235,55539,-280
35,1.811,19760,20049,65476,57081,-289
36,1.863,23124,19021,66530,56033,4103
37,1.914,31214,20152,66314,55931,11062
38,1.966,30239,20128,68596,56274,10111
39,2.018,32514,20739,64313,56033,11775
40,2.07,31079,20092,64983,56015,10987
41,2.121,30016,18821,66300,56599,11195
42,2.173,32036,20279,65202,57129,11757
43,2.225,29049,19698,66458,55497,9351
44,2.277,28989,19232,63825,56069,9757
45,2.328,31013,19807,68701,56557,11206
46,2.38,32449,19335,66958,56816,13114
47,2.432,28882,19196,64919,56623,9686
48,2.484,31145,18779,66701,54768,12366
49,2.535,31398,19287,63668,54973,12111
50,2.587,29317,18694,65322,55226,10623
51,2.639,20386,19608,62947,56244,778
52,2.691,17701,18603,62587,55431,-902
53,2.742,17513,18416,65149,55630,-903
54,2.794,18873,19015,63909,55076,-142
55,2.846,18792,18591,63933,55389,201
56,2.898,17168,18997,63487,55581,-1829
57,2.949,18278,18712,63440,55871,-434
58,3.001,18064,18748,64144,55347,-684
59,3.053,18270,17968,64044,55413,302
60,3.105,19139,17938,62337,55684,1201
61,3.156,28928,18827,63993,54624,10101
62,3.208,30880,18627,62960,55286,12253
63,3.26,31332,18349,63614,56130,12983
64,3.311,29531,19075,63714,55509,10456
65,3.363,33291,19408,62913,56340,13883
66,3.415,29517,18821,64533,55865,10696
67,3.467,31135,19093,63889,55160,12042
68,3.518,29471,18894,63065,54479,10577
69,3.57,32065,19323,64550,54389,12742
70,3.622,32810,19311,64433,55220,13499
71,3.674,26943,19444,63980,54570,7499
72,3.725,30080,19214,60902,54931,10866
73,3.777,31921,19366,63767,56214,12555
74,3.829,29505,18597,65362,54985,10908
75,3.881,28720,18609,64445,54997,10111
76,3.932,28813,18882,65757,55268,9931
77,3.984,31666,19275,62373,56515,12391
78,4.036,28875,18416,64786,55335,10459
79,4.088,26224,18882,63112,55979,7342
80,4.139,19367,18876,59614,55816,491
81,4.191,16630,18634,65162,55208,-2004
82,4.243,17385,18252,62789,55371,-867
83,4.295,18147,19226,61393,54534,-1079
84,4.346,18632,18361,65302,55009,271
85,4.398,19133,18561,61618,55907,572
86,4.45,18236,18627,64333,55256,-391
87,4.502,17972,17581,63169,55371,391
88,4.553,17926,17962,63485,55913,-36
89,4.605,18000,18071,62329,55178,-71
90,4.657,18964,18077,63165,55738,887
91,4.709,17131,17944,63893,56503,-813
92,4.76,18399,18470,60520,55479,-71
93,4.812,18078,19184,62799,54714,-1106
94,4.864,18376,18343,62634,56009,33
95,4.915,16612,18162,61029,54997,-1550
96,4.967,18307,18567,61695,54967,-260
97,5.019,20710,18627,63527,55124,2083
98,5.071,19932,18277,64121,54738,1655
99,5.122,17145,18385,63828,57738,-1240
100,5.174,18685,17539,63828,54889,1146
101,5.226,17059,17079,62319,55323,-20
102,5.278,17392,17236,62917,56232,156
103,5.329,17038,16679,64676,54871,359
104,5.381,18457,17127,62107,56768,1330
105,5.433,16980,17926,64529,54672,-946
106,5.485,17371,17690,62254,55804,-319
107,5.536,20332,17920,63326,56684,2412
108,5.588,17349,17635,64571,55931,-286
109,5.64,17735,17992,65831,55828,-257
110,5.692,17318,18222,65465,54341,-904
111,5.743,16732,17647,61950,54606,-915
112,5.795,17353,17163,63304,55196,190
113,5.847,16694,17575,64585,54901,-881
114,5.899,18305,17430,65164,55106,875
115,5.95,17380,17908,64005,54528,-528
116,6.002,17596,18107,63547,55907,-511
117,6.054,17091,17272,63592,55449,-181
118,6.106,16578,17847,64719,54275,-1269
119,6.157,16642,17986,63978,54949,-1344
120,6.209,16411,17557,62698,54883,-1146
121,6.261,16958,17411,62767,55431,-453
122,6.313,18498,17587,62238,54678,911
123,6.364,17000,17418,63600,55178,-418
124,6.416,16889,17551,63168,54028,-662
125,6.468,18255,17339,62574,55148,916
126,6.519,16533,17684,64565,55943,-1151
127,6.571,15892,16946,64396,55702,-1054
128,6.623,16873,16976,61868,55521,-103
129,6.675,16710,17115,64609,55419,-405
130,6.726,16888,16903,63566,55003,-15
131,6.778,17699,17593,62024,54943,106
132,6.83,17224,17569,63014,55389,-345
133,6.882,17271,16504,64188,55557,767
134,6.933,16908,17176,63144,55545,-268
135,6.985,16150,17224,64714,55100,-1074
