frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,15210,13015,33435,34169,2195
1,0.052,13607,13141,33292,34470,466
2,0.103,13483,12594,34742,34307,889
3,0.155,13196,13171,31181,34632,25
4,0.207,13896,12883,35182,33959,1013
5,0.259,13571,13651,33440,34301,-80
6,0.31,14517,12973,34362,34464,1544
7,0.362,15163,13351,33353,34295,1812
8,0.414,14634,13213,35134,34812,1421
9,0.466,13851,12991,33267,34193,860
10,0.517,14641,12955,35044,34139,1686
11,0.569,14066,12528,33026,34698,1538
12,0.621,14470,12564,32820,34500,1906
13,0.673,12657,12414,32819,33797,243
14,0.724,12943,13039,35756,34686,-96
15,0.776,13005,12973,35217,34488,32
16,0.828,14366,12660,35666,34362,1706
17,0.88,13898,12684,32997,34271,1214
18,0.931,13627,12678,33975,34085,949
19,0.983,13497,12877,34574,34338,620
20,1.035,12741,12798,33914,34782,-57
21,1.087,13413,12804,33290,34572,609
22,1.138,14309,12852,34602,34368,1457
23,1.19,12864,12949,34004,34193,-85
24,1.242,13409,12456,33239,34241,953
25,1.294,13945,12438,35034,33923,1507
26,1.345,14833,13369,35244,34758,1464
27,1.397,13672,13003,33902,34073,669
28,1.449,13201,12618,35224,34644,583
29,1.501,13155,12756,32617,34163,399
30,1.552,13429,12612,34929,34145,817
31,1.604,16308,13153,33792,34464,3155
32,1.656,14045,12372,34764,33731,1673
33,1.707,13497,13063,33476,34410,434
34,1.759,13940,12450,34071,34223,1490
35,1.811,13575,12714,33199,34356,861
36,1.863,13944,12804,34567,34109,1140
37,1.914,15028,12858,31297,34253,2170
38,1.966,15190,13033,33548,34470,2157
39,2.018,14255,12744,33236,34289,1511
40,2.07,19704,13237,32181,34512,6467
41,2.121,27198,13165,33346,34187,14033
42,2.173,25618,12979,33601,34314,12639
43,2.225,14039,13105,34228,34590,934
44,2.277,14276,13123,36626,34301,1153
45,2.328,12938,13231,33537,34139,-293
46,2.38,12187,12810,34029,34500,-623
47,2.432,13855,13387,33561,34728,468
48,2.484,13984,13507,34724,34229,477
49,2.535,17197,13381,34242,34283,3816
50,2.587,14187,13069,33287,34133,1118
51,2.639,13004,12678,34433,34133,326
52,2.691,13412,12654,34150,34746,758
53,2.742,13524,12750,35991,34380,774
54,2.794,14278,13021,34244,34151,1257
55,2.846,16065,12889,33560,34836,3176
56,2.898,14906,13273,33709,34217,1633
57,2.949,15215,13087,33707,33953,2128
58,3.001,18004,12720,34073,34109,5284
59,3.053,17292,12901,34440,33875,4391
60,3.105,14452,12210,35087,33989,2242
61,3.156,12687,12630,33206,34235,57
62,3.208,14159,12672,34233,34566,1487
63,3.26,13932,13345,34513,34181,587
64,3.311,13738,13141,34107,34494,597
65,3.363,14613,12642,33843,34037,1971
66,3.415,13173,13063,34392,34289,110
67,3.467,12103,12540,33358,34109,-437
68,3.518,13124,12672,32570,34121,452
69,3.57,13338,13003,34447,34380,335
70,3.622,14974,13021,33858,34289,1953
71,3.674,13485,12750,34485,34782,735
72,3.725,15670,13147,34161,34091,2523
73,3.777,15409,12955,33292,34139,2454
74,3.829,12968,12582,34703,34241,386
75,3.881,13404,12546,34231,34944,858
76,3.932,12821,12612,32388,34356,209
77,3.984,14654,12979,33549,33935,1675
78,4.036,14064,12961,33914,34151,1103
79,4.088,14775,13177,35130,34097,1598
80,4.139,12573,12786,31171,34776,-213
81,4.191,13653,13597,33849,34259,56
82,4.243,15345,12846,32833,33983,2499
83,4.295,13785,13309,33333,34223,476
84,4.346,14403,13741,34698,34500,662
85,4.398,13423,13351,34221,34055,72
86,4.45,13566,13591,34262,34320,-25
87,4.502,13473,13771,36272,34686,-298
88,4.553,13892,13585,34299,34722,307
89,4.605,13916,13771,33645,34199,145
90,4.657,13872,14042,34014,34277,-170
91,4.709,15614,15477,34920,34782,137
92,4.76,14653,14306,35780,33947,347
93,4.812,14265,13555,35447,34668,710
94,4.864,15694,13910,34576,34151,1784
95,4.915,14343,13801,34139,34734,542
96,4.967,14869,13813,33641,34199,1056
