frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,27816,18776,55361,57206,9040
1,0.052,28718,17844,54411,57724,10874
2,0.103,27093,18520,57982,56761,8573
3,0.155,26732,17954,53482,57004,8778
4,0.207,26444,18612,52479,57687,7832
5,0.259,27136,17838,51831,56968,9298
6,0.31,28109,18289,55350,57833,9820
7,0.362,26315,18533,52479,56919,7782
8,0.414,28330,19190,55038,56608,9140
9,0.466,26812,18862,54895,57577,7950
10,0.517,27416,19044,56009,57090,8372
11,0.569,26070,18362,51880,57242,7708
12,0.621,26764,18989,55274,57309,7775
13,0.673,27708,18204,52291,57175,9504
14,0.724,27686,18466,53344,57754,9220
15,0.776,26292,19014,54019,56724,7278
16,0.828,27675,18289,53877,57017,9386
17,0.88,29352,18520,54717,57535,10832
18,0.931,27802,18569,53247,57327,9233
19,0.983,27642,18581,55025,57821,9061
20,1.035,29892,19197,54322,57285,10695
21,1.087,25985,18484,53629,57358,7501
22,1.138,26868,18106,53899,57327,8762
23,1.19,27948,18496,53589,57894,9452
24,1.242,26763,18374,55893,57821,8389
25,1.294,26736,18100,52731,57480,8636
26,1.345,27106,18557,54893,57358,8549
27,1.397,28027,19349,53087,57407,8678
28,1.449,28942,18466,55446,57273,10476
29,1.501,26145,17911,54373,57748,8234
30,1.552,29799,18727,52769,56816,11072
31,1.604,26341,18557,54233,57431,7784
32,1.656,27478,18593,55851,57273,8885
33,1.707,26581,18429,55024,56688,8152
34,1.759,26751,18356,52471,57529,8395
35,1.811,26029,18204,53335,56706,7825
36,1.863,26696,18520,53827,57766,8176
37,1.914,27062,17917,56937,57199,9145
38,1.966,27001,17990,53774,57291,9011
39,2.018,25731,17168,55335,56395,8563
40,2.07,27744,18344,53199,56956,9400
41,2.121,27306,17911,53944,57827,9395
42,2.173,26194,18642,55163,57437,7552
43,2.225,26422,18429,54258,57589,7993
44,2.277,26687,18429,54555,57035,8258
45,2.328,27573,18983,54675,57260,8590
46,2.38,26135,19258,51238,57565,6877
47,2.432,26758,18350,54478,57486,8408
48,2.484,25946,17929,54486,57784,8017
49,2.535,26164,17942,52932,57425,8222
50,2.587,28639,17862,54081,57157,10777
51,2.639,26078,18155,51963,57699,7923
52,2.691,27579,18313,52891,57315,9266
53,2.742,27197,18557,54426,57583,8640
54,2.794,25120,17905,54724,57279,7215
55,2.846,26834,17722,52903,57663,9112
56,2.898,25718,17759,53246,57199,7959
57,2.949,25363,17966,53817,57656,7397
58,3.001,25045,17868,53160,57480,7177
59,3.053,26455,18258,54450,58022,8197
60,3.105,24702,17680,54081,56688,7022
61,3.156,26959,18088,55556,56273,8871
62,3.208,25859,17497,55432,57797,8362
63,3.26,25369,18271,53906,56602,7098
64,3.311,27034,18100,56195,57212,8934
65,3.363,24636,18057,54740,58156,6579
66,3.415,26365,18015,54104,57669,8350
67,3.467,26152,17789,52205,57973,8363
68,3.518,26260,17954,56474,57425,8306
69,3.57,28383,17369,55266,57193,11014
70,3.622,26374,17728,53270,57260,8646
71,3.674,25894,17594,54347,57949,8300
72,3.725,26405,17911,55101,57419,8494
73,3.777,25238,17314,54900,57681,7924
74,3.829,24751,17314,55494,58235,7437
75,3.881,24889,18307,52987,57376,6582
76,3.932,24373,17716,54933,57230,6657
77,3.984,25646,17692,53379,56773,7954
78,4.036,25018,17576,54275,57882,7442
79,4.088,26821,17692,55782,57376,9129
80,4.139,25402,17491,54810,57291,7911
81,4.191,24025,17661,52620,56828,6364
82,4.243,25091,17546,52365,57169,7545
83,4.295,24977,17083,52959,57675,7894
84,4.346,25923,17016,54273,57589,8907
85,4.398,25310,17783,53996,58016,7527
86,4.45,25817,17923,53280,57687,7894
87,4.502,24869,17613,52590,57760,7256
88,4.553,26063,17320,53248,56736,8743
89,4.605,24776,17509,52386,57638,7267
90,4.657,26611,17186,51564,57303,9425
91,4.709,24438,16930,53793,57193,7508
92,4.76,25131,17119,55787,57730,8012
93,4.812,25339,16723,56737,58010,8616
94,4.864,24534,17211,51903,57437,7323
95,4.915,24655,17009,53109,56925,7646
96,4.967,25551,17838,54638,57681,7713
97,5.019,23943,17570,54213,57650,6373
98,5.071,24651,17296,53821,58107,7355
99,5.122,24033,17296,55570,57078,6737
100,5.174,25099,17131,54461,57309,7968
101,5.226,25674,17186,54353,57925,8488
102,5.278,24305,16888,56397,56840,7417
103,5.329,23590,17095,53836,57547,6495
104,5.381,23478,17375,53723,57632,6103
105,5.433,24128,17229,53198,57114,6899
106,5.485,24748,18155,53443,57730,6593
107,5.536,24177,17558,54293,57882,6619
108,5.588,23423,18356,54827,57102,5067
109,5.64,26209,17284,54177,57376,8925
110,5.692,25114,17150,53965,57260,7964
111,5.743,25615,17954,55599,57797,7661
112,5.795,26369,18124,55781,57321,8245
113,5.847,27412,17826,53517,56834,9586
114,5.899,26773,18167,52645,57766,8606
115,5.95,25999,18179,55870,58193,7820
116,6.002,23730,17978,53509,57772,5752
117,6.054,23655,16875,52192,58022,6780
118,6.106,24264,16754,55065,57279,7510
119,6.157,23511,17107,54313,57608,6404
120,6.209,24401,17016,55893,56413,7385
121,6.261,23516,17692,56582,57535,5824
122,6.313,23496,17162,53277,58107,6334
123,6.364,23740,16522,55447,57553,7218
124,6.416,23613,16425,56081,57096,7188
125,6.468,23693,15846,55294,57583,7847
126,6.519,24524,16443,54049,58248,8081
127,6.571,22501,16492,52246,57462,6009
128,6.623,24446,16796,55155,57748,7650
129,6.675,23835,17058,55201,57199,6777
130,6.726,24464,16717,53580,57480,7747
131,6.778,24276,16565,54605,57273,7711
132,6.83,24844,17150,53626,57784,7694
133,6.882,23220,17649,54915,57778,5571
134,6.933,24267,17253,55229,57675,7014
135,6.985,23268,16601,55358,57529,6667
136,7.037,23477,16522,53103,57687,6955
137,7.089,23427,16979,55297,58132,6448
138,7.14,25244,17271,54122,57492,7973
139,7.192,25140,17856,52890,58010,7284
140,7.244,22355,17247,55571,57279,5108
141,7.296,22968,17119,54892,57644,5849
142,7.347,22457,17424,55499,56883,5033
143,7.399,26500,17296,54236,57699,9204
144,7.451,24383,16906,55391,57407,7477
145,7.503,22329,16735,54221,57541,5594
146,7.554,20872,16632,54649,57260,4240
147,7.606,24201,16626,52868,58382,7575
148,7.658,24731,17022,54283,57717,7709
149,7.71,24171,17430,54963,57358,6741
150,7.761,24743,17101,52545,56846,7642
151,7.813,23562,17144,54597,57449,6418
152,7.865,22963,16815,55422,56937,6148
153,7.917,22886,16327,55268,57480,6559
154,7.968,23632,16498,55021,56663,7134
155,8.02,25507,17381,51755,56633,8126
156,8.072,23936,18015,55941,57900,5921
157,8.123,24958,17753,52624,57273,7205
158,8.175,24146,17235,53878,57376,6911
159,8.227,23686,16936,53638,57803,6750
160,8.279,25344,16729,56315,57906,8615
161,8.33,25713,16790,55858,57388,8923
162,8.382,23329,16540,54625,58144,6789
163,8.434,22909,17022,56160,57724,5887
164,8.486,23676,17942,56543,57455,5734
165,8.537,25323,17844,53443,57851,7479
166,8.589,23449,17271,54103,56621,6178
167,8.641,24079,17363,55263,57376,6716
168,8.693,22371,16644,53932,57589,5727
169,8.744,23115,17211,55657,57882,5904
170,8.796,25661,17119,51644,58187,8542
171,8.848,23144,16924,52705,58315,6220
172,8.9,22588,17046,53792,57565,5542
173,8.951,24610,16949,54584,57029,7661
174,9.003,22493,16821,52678,58235,5672
175,9.055,22959,16796,54544,57571,6163
176,9.107,22938,17442,54919,57711,5496
177,9.158,22571,16723,56732,57449,5848
178,9.21,21708,16498,52964,57778,5210
179,9.262,21040,16626,55464,57675,4414
180,9.314,22526,16352,53675,57992,6174
181,9.365,22146,16437,53462,57979,5709
182,9.417,22717,16266,57124,57864,6451
183,9.469,21976,16370,55727,57559,5606
184,9.521,22301,16254,54734,57638,6047
185,9.572,23242,16589,53960,58187,6653
186,9.624,22587,16553,52751,58199,6034
187,9.676,24925,16949,53788,57504,7976
188,9.727,23058,16973,56586,57888,6085
189,9.779,23421,17308,54513,57535,6113
190,9.831,22240,16796,54610,57254,5444
191,9.883,21878,16705,53855,57199,5173
192,9.934,23717,16674,54221,57510,7043
193,9.986,21882,16735,55293,58284,5147
194,10.038,23278,16924,56708,57919,6354
195,10.09,25374,16449,53127,57230,8925
196,10.141,25828,16412,54708,58266,9416
197,10.193,21422,16254,53933,57650,5168
198,10.245,22004,16455,54625,58302,5549
199,10.297,23174,16230,54003,57687,6944
200,10.348,23077,16010,55865,58333,7067
201,10.4,22368,16144,53175,57388,6224
202,10.452,22551,16321,54270,58357,6230
203,10.504,21511,16260,53567,57937,5251
204,10.555,22671,15761,56043,57967,6910
205,10.607,22943,15889,53631,57943,7054
206,10.659,24054,16157,55665,57468,7897
207,10.711,28763,16936,53019,57656,11827
208,10.762,22946,16400,54918,57851,6546
209,10.814,24273,16041,53500,57236,8232
210,10.866,23089,15675,55103,57407,7414
211,10.918,22697,15706,54011,57602,6991
212,10.969,24500,15627,53823,57998,8873
213,11.021,22661,15547,54939,57827,7114
214,11.073,24826,16211,53511,58290,8615
215,11.125,22009,15919,54792,57919,6090
216,11.176,23936,15968,54613,57474,7968
217,11.228,22547,15675,54460,57644,6872
218,11.28,22763,16534,52600,58327,6229
219,11.331,24678,15895,54905,57693,8783
220,11.383,24069,16004,55885,57529,8065
221,11.435,22812,15304,54972,57291,7508
222,11.487,21714,15480,55575,58942,6234
223,11.538,22581,15560,56777,57315,7021
224,11.59,23619,15590,53128,57254,8029
225,11.642,21942,15669,55596,58168,6273
226,11.694,22397,16291,54747,57608,6106
227,11.745,23332,15864,53645,57693,7468
228,11.797,22896,15791,53669,58053,7105
229,11.849,21420,15828,55240,57833,5592
230,11.901,24702,15962,54718,57315,8740
231,11.952,23694,16412,54178,58138,7282
232,12.004,23901,16333,54224,58217,7568
233,12.056,22350,16010,53838,58065,6340
234,12.108,22865,16016,54275,57449,6849
235,12.159,24107,16114,56420,58595,7993
236,12.211,22478,16406,54978,57772,6072
237,12.263,21667,16224,54301,57431,5443
238,12.315,22520,15907,56641,57644,6613
239,12.366,23733,16010,55289,57431,7723
240,12.418,23496,15980,56633,57321,7516
241,12.47,22913,15992,53693,58126,6921
242,12.522,21847,16175,54309,57236,5672
243,12.573,23589,15700,55529,58272,7889
244,12.625,23418,16236,53455,57419,7182
245,12.677,23033,16796,56369,57943,6237
246,12.729,25324,16047,53095,57681,9277
247,12.78,27147,16571,55222,57870,10576
248,12.832,23485,15895,52524,57888,7590
249,12.884,21689,15718,53807,57370,5971
250,12.935,22381,15980,53326,58564,6401
251,12.987,23219,16053,54249,58406,7166
252,13.039,23520,15803,55850,57705,7717
253,13.091,22740,15925,54923,57510,6815
254,13.142,22231,16157,52810,57498,6074
255,13.194,25249,16102,53532,57669,9147
256,13.246,23495,16004,54026,57522,7491
257,13.298,23253,16047,53732,57760,7206
258,13.349,22704,16053,55321,57388,6651
259,13.401,22307,16163,56331,57681,6144
260,13.453,23696,15925,53013,57748,7771
261,13.505,23228,15706,53694,57382,7522
262,13.556,22001,16023,55233,57717,5978
263,13.608,24303,15675,53644,58187,8628
264,13.66,21416,16035,53248,58034,5381
265,13.712,21903,16583,51906,57742,5320
266,13.763,23749,16053,55011,57809,7696
267,13.815,24996,16601,54515,58814,8395
268,13.867,23003,16674,53630,58077,6329
269,13.919,24801,16303,55281,58309,8498
270,13.97,23469,16504,51973,57931,6965
271,14.022,23435,15712,53319,58168,7723
272,14.074,23893,15980,54733,58443,7913
273,14.126,23046,15663,53382,57821,7383
274,14.177,21184,15870,53574,57163,5314
275,14.229,22661,15834,53012,57961,6827
276,14.281,23610,15407,52625,57845,8203
277,14.333,23565,15328,53571,57443,8237
278,14.384,23048,16090,55335,57797,6958
279,14.436,22169,15809,52234,58528,6360
280,14.488,22993,16254,53284,58692,6739
281,14.54,22604,16230,53104,58394,6374
282,14.591,22484,17107,53092,57510,5377
283,14.643,24077,16553,54025,58485,7524
284,14.695,23489,16339,54373,57736,7150
285,14.746,22106,16242,54481,57206,5864
286,14.798,23109,16382,53105,57687,6727
287,14.85,21901,15815,52871,57535,6086
288,14.902,22200,16553,53707,57943,5647
289,14.953,23554,16010,55454,57821,7544
290,15.005,22085,15815,53398,58101,6270
291,15.057,22579,15450,53723,58290,7129
292,15.109,21552,15529,54521,58193,6023
293,15.16,22651,15840,53421,57541,6811
294,15.212,22548,15834,53125,57736,6714
295,15.264,21103,15962,55326,57754,5141
296,15.316,22669,15974,53562,57742,6695
297,15.367,20574,15517,52698,57925,5057
298,15.419,20929,15523,52890,57492,5406
299,15.471,21310,15371,53700,57614,5939
300,15.523,20862,15779,52946,58376,5083
301,15.574,20341,15377,55330,57931,4964
302,15.626,22313,15145,55108,57480,7168
303,15.678,24346,15340,55663,57370,9006
304,15.73,21030,15365,55912,57815,5665
305,15.781,22065,15352,53282,57327,6713
306,15.833,22446,14871,54636,57602,7575
307,15.885,22437,15383,54750,57937,7054
308,15.937,21433,14798,52103,57858,6635
309,15.988,26238,15346,54544,58211,10892
310,16.04,31040,15663,52730,58083,15377
311,16.092,21613,15224,54815,57145,6389
312,16.144,24782,15505,56756,58759,9277
313,16.195,21365,15590,56464,58528,5775
314,16.247,23949,15730,53525,58241,8219
315,16.299,23435,15426,55271,57919,8009
316,16.35,22000,15212,57342,58138,6788
317,16.402,22531,16071,56801,57285,6460
318,16.454,20922,15687,55703,57431,5235
319,16.506,23042,15687,57616,57248,7355
320,16.557,21851,15407,54334,58174,6444
321,16.609,23237,15413,55545,58412,7824
322,16.661,21863,15602,54783,57571,6261
323,16.713,23699,15371,56271,57084,8328
324,16.764,21493,15986,55443,58028,5507
325,16.816,20391,15462,53349,58321,4929
326,16.868,21207,15127,55164,57035,6080
327,16.92,20194,15121,56096,57656,5073
328,16.971,22456,15115,54011,57876,7341
329,17.023,22277,16041,55095,57754,6236
330,17.075,22019,15681,55207,57900,6338
331,17.127,20305,15627,56325,58120,4678
332,17.178,21945,15194,52451,57906,6751
333,17.23,20481,15517,55763,57833,4964
334,17.282,21807,15809,50982,57876,5998
335,17.334,21122,15651,54001,58400,5471
336,17.385,20553,15791,53474,57906,4762
337,17.437,21408,15511,57717,58254,5897
338,17.489,23238,15480,55938,58339,7758
339,17.541,21251,15499,56438,57376,5752
340,17.592,21665,15767,53870,57675,5898
341,17.644,22021,16260,52540,58241,5761
342,17.696,22617,15870,53994,58193,6747
343,17.748,23503,15998,53799,58503,7505
344,17.799,21829,15657,55089,58284,6172
345,17.851,21285,15511,56672,57730,5774
346,17.903,21579,15584,55303,57979,5995
347,17.954,19692,15553,50946,58077,4139
348,18.006,20688,15395,56067,56919,5293
349,18.058,21412,14950,54066,57236,6462
350,18.11,20353,15821,54804,58083,4532
351,18.161,20959,15535,53223,57187,5424
352,18.213,20253,15103,55816,58327,5150
353,18.265,21109,15121,56302,58028,5988
354,18.317,22069,15243,53999,58333,6826
355,18.368,20075,15151,55170,57656,4924
356,18.42,19785,14798,55588,57766,4987
357,18.472,18891,14987,54390,57992,3904
358,18.524,20217,15547,54044,57498,4670
359,18.575,22142,15474,56146,58388,6668
360,18.627,21312,15560,54948,58162,5752
361,18.679,19695,15084,54070,58156,4611
362,18.731,21211,15511,52874,57876,5700
363,18.782,21517,15736,52334,57327,5781
364,18.834,21713,15121,53067,56864,6592
365,18.886,19396,14999,56309,58290,4397
366,18.938,19622,15779,56341,58028,3843
367,18.989,21263,15450,53031,58126,5813
368,19.041,21604,15907,55234,58235,5697
369,19.093,20818,15925,52985,57535,4893
370,19.145,20779,15681,54829,58046,5098
371,19.196,20686,15480,55223,57681,5206
372,19.248,19599,15419,54412,57919,4180
373,19.3,23337,15968,53764,58046,7369
374,19.352,21074,15614,53788,57851,5460
375,19.403,20835,16053,55727,57717,4782
376,19.455,20723,15401,55256,57693,5322
377,19.507,22445,16309,55164,58613,6136
378,19.558,21465,16266,55593,58613,5199
379,19.61,21978,15785,55746,57791,6193
380,19.662,22109,15657,55212,58162,6452
381,19.714,21193,15700,53382,57827,5493
382,19.765,19540,15340,53993,57669,4200
383,19.817,21132,15468,53222,57565,5664
384,19.869,20027,15785,56249,57449,4242
385,19.921,19806,15413,54380,57486,4393
386,19.972,21191,15218,53261,58132,5973
387,20.024,20440,14902,54061,57139,5538
388,20.076,20487,14847,55978,57212,5640
389,20.128,20439,15328,54961,57370,5111
390,20.179,21331,15358,54753,58369,5973
391,20.231,20901,15742,53395,57321,5159
392,20.283,20323,15998,54781,57437,4325
393,20.335,22270,15876,52598,57888,6394
394,20.386,20071,16132,53602,58053,3939
395,20.438,22049,16016,53354,57474,6033
396,20.49,19992,15127,53862,57797,4865
397,20.542,19210,15413,54655,57632,3797
398,20.593,21182,15779,53456,57199,5403
399,20.645,19693,15547,52619,57462,4146
400,20.697,20071,15645,56555,57730,4426
401,20.749,20459,15505,54284,57705,4954
402,20.8,19397,15535,52921,57711,3862
403,20.852,21503,15145,53167,57035,6358
404,20.904,22048,15182,53972,58168,6866
405,20.956,17826,15486,50035,57894,2340
406,21.007,20475,15572,55015,57072,4903
407,21.059,20850,15627,55280,57474,5223
408,21.111,21202,15925,54508,57297,5277
409,21.162,20564,15523,53822,57236,5041
410,21.214,22390,15499,54698,57236,6891
411,21.266,23483,15529,54226,57687,7954
412,21.318,22374,15560,56421,57705,6814
413,21.369,22026,16053,53288,57340,5973
414,21.421,22066,15456,52309,57108,6610
415,21.473,24656,15249,54264,57224,9407
416,21.525,23470,15304,52219,56913,8166
417,21.576,22845,15620,53082,57303,7225
418,21.628,21541,15681,55070,57504,5860
419,21.68,21074,15218,52907,57285,5856
420,21.732,21291,15383,53957,58150,5908
421,21.783,19792,15956,52176,57279,3836
422,21.835,19365,14908,55869,57577,4457
423,21.887,19446,15535,55588,57839,3911
424,21.939,20023,15176,50994,57797,4847
425,21.99,21287,15663,54320,56736,5624
426,22.042,20602,15285,53522,57516,5317
427,22.094,20548,15164,54818,56986,5384
428,22.146,20685,15505,55551,57535,5180
429,22.197,20286,15121,54138,58290,5165
430,22.249,20752,14816,54218,58181,5936
431,22.301,19429,14792,53284,58107,4637
432,22.353,19648,15151,53101,57340,4497
433,22.404,20148,14908,55501,58095,5240
434,22.456,19177,14536,53565,57102,4641
435,22.508,20997,14591,53784,58150,6406
