frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,29800,21746,49094,51654,8054
1,0.052,24324,21133,48343,51376,3191
2,0.103,20953,19908,50487,52016,1045
3,0.155,22518,19470,48834,51358,3048
4,0.207,20925,19986,50451,51986,939
5,0.259,23811,19578,48351,51702,4233
6,0.31,22377,20431,48701,51116,1946
7,0.362,21514,19836,49565,51406,1678
8,0.414,19922,19338,50533,51153,584
9,0.466,20794,19710,49363,51412,1084
10,0.517,27487,21422,49253,51467,6065
11,0.569,24041,20635,49598,51086,3406
12,0.621,22854,19872,49804,51642,2982
13,0.673,21968,20689,48377,51956,1279
14,0.724,24328,20461,50348,50965,3867
15,0.776,24888,21271,51229,51835,3617
16,0.828,22609,20683,48167,51708,1926
17,0.88,19687,20058,49898,50802,-371
18,0.931,31083,21578,51662,50483,9505
19,0.983,21744,20713,47995,51467,1031
20,1.035,28438,19884,49241,51527,8554
21,1.087,27396,19860,49580,50965,7536
22,1.138,30660,20335,48211,51720,10325
23,1.19,23817,19548,50903,51636,4269
24,1.242,21485,20719,49812,51859,766
25,1.294,21017,19416,47855,51201,1601
26,1.345,20539,19458,46986,50778,1081
27,1.397,22258,19884,50198,50869,2374
28,1.449,21599,19464,50269,51110,2135
29,1.501,22358,21187,50526,51533,1171
30,1.552,24936,20491,52872,51708,4445
31,1.604,27255,21704,52117,51877,5551
32,1.656,20456,19242,49048,50929,1214
33,1.707,23524,21187,47363,51666,2337
34,1.759,20696,19998,50058,51593,698
35,1.811,22586,19560,47106,51509,3026
36,1.863,21138,19680,52054,50827,1458
37,1.914,19890,19344,48388,52028,546
38,1.966,21016,19043,49205,51563,1973
39,2.018,23622,19164,49730,52143,4458
40,2.07,21355,19350,49883,51913,2005
41,2.121,20477,19302,49020,51950,1175
42,2.173,20513,19019,50267,51599,1494
43,2.225,19365,19710,48766,51521,-345
44,2.277,22083,18809,49167,51044,3274
45,2.328,20962,17914,49461,51581,3048
46,2.38,20271,18635,49138,51648,1636
47,2.432,19742,18473,52109,51774,1269
48,2.484,19242,18635,50266,51448,607
49,2.535,20101,19055,49451,51424,1046
50,2.587,18420,19296,47387,50549,-876
51,2.639,23332,19494,46257,50947,3838
52,2.691,26842,19230,51005,51412,7612
53,2.742,23283,18737,51537,51364,4546
54,2.794,19359,18071,49251,51907,1288
55,2.846,20835,18077,48653,51352,2758
56,2.898,19829,17824,49137,51491,2005
57,2.949,20372,17992,51222,51587,2380
58,3.001,23147,18473,49879,51298,4674
59,3.053,22109,18269,49832,51165,3840
60,3.105,25683,18443,49389,51080,7240
61,3.156,19938,19608,50354,51388,330
62,3.208,25397,19103,47801,51436,6294
63,3.26,19080,18485,49277,51473,595
64,3.311,30383,18803,51048,51032,11580
65,3.363,20965,18665,50104,51273,2300
66,3.415,20087,19007,48771,51636,1080
67,3.467,22763,18311,48961,51322,4452
68,3.518,22769,18737,51610,51515,4032
69,3.57,25537,19128,49369,51092,6409
70,3.622,21906,18131,49874,51394,3775
71,3.674,30450,18563,50447,51829,11887
72,3.725,23094,19290,49188,51611,3804
73,3.777,25197,18845,51328,51020,6352
74,3.829,29418,18713,52316,51436,10705
75,3.881,20043,18191,49903,51599,1852
76,3.932,19707,17500,48491,51768,2207
77,3.984,21240,18010,49532,51014,3230
78,4.036,19081,17140,48284,51183,1941
79,4.088,17826,17764,49187,51195,62
80,4.139,22778,18203,48124,50881,4575
81,4.191,29869,18581,48770,50996,11288
82,4.243,24810,18743,47720,50887,6067
83,4.295,22656,18569,49841,50941,4087
84,4.346,21129,18497,49170,50821,2632
85,4.398,19938,18004,48809,50150,1934
86,4.45,20833,17962,48893,50664,2871
87,4.502,18546,17608,50976,50911,938
88,4.553,22548,17974,48599,51847,4574
89,4.605,20731,17182,51606,51448,3549
90,4.657,21494,17872,48709,51412,3622
91,4.709,19276,17434,49277,50712,1842
92,4.76,23146,17584,50355,51026,5562
93,4.812,23774,17944,50857,49969,5830
94,4.864,18980,17206,51163,51406,1774
95,4.915,20843,17314,49918,50489,3529
96,4.967,26003,17758,50736,51153,8245
97,5.019,20521,18004,49574,51122,2517
98,5.071,21782,17578,48016,50893,4204
