id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
100,131.120,67.770,126.49,70.89,783.14,3654.0,393.0,393.0
101,131.120,67.770,126.49,70.89,783.14,3900.0,461.0,461.0
102,131.120,67.770,126.49,70.89,783.14,3660.0,422.0,422.0
103,131.120,67.770,126.49,70.89,783.14,3582.0,308.0,308.0
104,131.120,67.770,126.49,70.89,783.14,4675.0,459.0,459.0
105,131.120,67.770,126.49,70.89,783.14,3699.0,382.0,382.0
106,131.120,67.770,126.49,70.89,783.14,3353.0,222.0,222.0
107,131.120,67.770,126.49,70.89,783.14,4088.0,381.0,381.0
108,131.120,67.770,126.49,70.89,783.14,4086.0,392.0,392.0
109,131.120,67.770,126.49,70.89,783.14,3635.0,235.0,235.0
110,131.120,67.770,126.49,70.89,783.14,3299.0,53.0,53.0
111,131.120,67.770,126.49,70.89,783.14,3593.0,206.0,206.0
112,131.120,67.770,126.49,70.89,783.14,3561.0,150.0,150.0
113,131.120,67.770,126.49,70.89,783.14,3520.0,277.0,277.0
114,131.120,67.770,126.49,70.89,783.14,3406.0,154.0,154.0
115,131.120,67.770,126.49,70.89,783.14,3577.0,368.0,368.0
116,131.120,67.770,126.49,70.89,783.14,3594.0,403.0,403.0
117,131.120,67.770,126.49,70.89,783.14,3134.0,179.0,179.0
118,131.120,67.770,126.49,70.89,783.14,3688.0,274.0,274.0
119,131.120,67.770,126.49,70.89,783.14,3536.0,244.0,244.0
120,131.120,67.770,126.49,70.89,783.14,3614.0,268.0,268.0
121,131.120,67.770,126.49,70.89,783.14,3322.0,215.0,215.0
122,131.120,67.770,126.49,70.89,783.14,2559.0,208.0,208.0
123,131.120,67.770,126.49,70.89,783.14,3407.0,314.0,314.0
124,131.120,67.770,126.49,70.89,783.14,3535.0,260.0,260.0
125,131.120,67.770,126.49,70.89,783.14,3439.0,296.0,296.0
126,131.120,67.770,126.49,70.89,783.14,2952.0,292.0,292.0
127,131.120,67.770,126.49,70.89,783.14,3008.0,210.0,210.0
128,131.120,67.770,126.49,70.89,783.14,3157.0,281.0,281.0
129,131.120,67.770,126.49,70.89,783.14,3484.0,250.0,250.0
130,131.120,67.770,126.49,70.89,783.14,3491.0,238.0,238.0
131,131.120,67.770,126.49,70.89,783.14,3746.0,317.0,317.0
132,131.120,67.770,126.49,70.89,783.14,3126.0,188.0,188.0
133,131.120,67.770,126.49,70.89,783.14,3180.0,248.0,248.0
134,131.120,67.770,126.49,70.89,783.14,3565.0,275.0,275.0
135,131.120,67.770,126.49,70.89,783.14,3432.0,258.0,258.0
136,131.120,67.770,126.49,70.89,783.14,3321.0,290.0,290.0
137,131.120,67.770,126.49,70.89,783.14,3618.0,253.0,253.0
138,131.120,67.770,126.49,70.89,783.14,3416.0,242.0,242.0
139,131.120,67.770,126.49,70.89,783.14,3177.0,281.0,281.0
140,131.120,67.770,126.49,70.89,783.14,3413.0,314.0,314.0
141,131.120,67.770,126.49,70.89,783.14,3752.0,408.0,408.0
142,131.120,67.770,126.49,70.89,783.14,2727.0,229.0,229.0
143,131.120,67.770,126.49,70.89,783.14,3277.0,231.0,231.0
144,131.120,67.770,126.49,70.89,783.14,3457.0,279.0,279.0
145,131.120,67.770,126.49,70.89,783.14,3458.0,272.0,272.0
146,131.120,67.770,126.49,70.89,783.14,3463.0,221.0,221.0
147,131.120,67.770,126.49,70.89,783.14,2956.0,230.0,230.0
148,131.120,67.770,126.49,70.89,783.14,3033.0,210.0,210.0
149,131.120,67.770,126.49,70.89,783.14,3372.0,263.0,263.0
150,131.120,67.770,126.49,70.89,783.14,3369.0,363.0,363.0
151,131.120,67.770,126.49,70.89,783.14,3270.0,362.0,362.0
152,131.120,67.770,126.49,70.89,783.14,3252.0,279.0,279.0
153,131.120,67.770,126.49,70.89,783.14,3148.0,224.0,224.0
154,131.120,67.770,126.49,70.89,783.14,3108.0,230.0,230.0
155,131.120,67.770,126.49,70.89,783.14,3270.0,330.0,330.0
156,131.120,67.770,126.49,70.89,783.14,3088.0,215.0,215.0
157,131.120,67.770,126.49,70.89,783.14,3664.0,246.0,246.0
158,131.120,67.770,126.49,70.89,783.14,3528.0,307.0,307.0
159,131.120,67.770,126.49,70.89,783.14,3573.0,237.0,237.0
160,131.120,67.770,126.49,70.89,783.14,3266.0,241.0,241.0
161,131.120,67.770,126.49,70.89,783.14,3786.0,369.0,369.0
162,131.120,67.770,126.49,70.89,783.14,3445.0,359.0,359.0
163,131.120,67.770,126.49,70.89,783.14,2818.0,197.0,197.0
164,131.120,67.770,126.49,70.89,783.14,3594.0,350.0,350.0
165,131.120,67.770,126.49,70.89,783.14,2910.0,273.0,273.0
166,131.120,67.770,126.49,70.89,783.14,3412.0,387.0,387.0
167,131.120,67.770,126.49,70.89,783.14,3026.0,307.0,307.0
168,131.120,67.770,126.49,70.89,783.14,3800.0,362.0,362.0
169,131.120,67.770,126.49,70.89,783.14,3328.0,288.0,288.0
170,131.120,67.770,126.49,70.89,783.14,3720.0,250.0,250.0
