id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
1,154.610,187.590,155.46,187.69,485.03,4221.0,274.0,274.0
2,154.610,187.590,155.46,187.69,485.03,4487.0,412.0,412.0
3,154.610,187.590,155.46,187.69,485.03,4039.0,336.0,336.0
4,154.610,187.590,155.46,187.69,485.03,3584.0,229.0,229.0
5,154.610,187.590,155.46,187.69,485.03,4104.0,372.0,372.0
6,154.610,187.590,155.46,187.69,485.03,3538.0,269.0,269.0
7,154.610,187.590,155.46,187.69,485.03,4716.0,750.0,750.0
8,154.610,187.590,155.46,187.69,485.03,4536.0,376.0,376.0
9,154.610,187.590,155.46,187.69,485.03,4664.0,388.0,388.0
10,154.610,187.590,155.46,187.69,485.03,4074.0,360.0,360.0
11,154.610,187.590,155.46,187.69,485.03,3807.0,307.0,307.0
12,154.610,187.590,155.46,187.69,485.03,4636.0,587.0,587.0
13,154.610,187.590,155.46,187.69,485.03,4138.0,357.0,357.0
14,154.610,187.590,155.46,187.69,485.03,3881.0,303.0,303.0
15,154.610,187.590,155.46,187.69,485.03,4284.0,336.0,336.0
16,154.610,187.590,155.46,187.69,485.03,4572.0,351.0,351.0
17,154.610,187.590,155.46,187.69,485.03,4334.0,402.0,402.0
18,154.610,187.590,155.46,187.69,485.03,3505.0,243.0,243.0
19,154.610,187.590,155.46,187.69,485.03,4937.0,445.0,445.0
20,154.610,187.590,155.46,187.69,485.03,4866.0,455.0,455.0
21,154.610,187.590,155.46,187.69,485.03,3897.0,368.0,368.0
22,154.610,187.590,155.46,187.69,485.03,4759.0,528.0,528.0
23,154.610,187.590,155.46,187.69,485.03,4157.0,357.0,357.0
24,154.610,187.590,155.46,187.69,485.03,3806.0,266.0,266.0
25,154.610,187.590,155.46,187.69,485.03,3877.0,295.0,295.0
26,154.610,187.590,155.46,187.69,485.03,4022.0,329.0,329.0
27,154.610,187.590,155.46,187.69,485.03,3701.0,288.0,288.0
28,154.610,187.590,155.46,187.69,485.03,3195.0,141.0,141.0
29,154.610,187.590,155.46,187.69,485.03,3335.0,298.0,298.0
30,154.610,187.590,155.46,187.69,485.03,3226.0,101.0,101.0
31,154.610,187.590,155.46,187.69,485.03,3400.0,326.0,326.0
32,154.610,187.590,155.46,187.69,485.03,3550.0,138.0,138.0
33,154.610,187.590,155.46,187.69,485.03,3333.0,148.0,148.0
34,154.610,187.590,155.46,187.69,485.03,2917.0,138.0,138.0
35,154.610,187.590,155.46,187.69,485.03,3078.0,180.0,180.0
36,154.610,187.590,155.46,187.69,485.03,2930.0,151.0,151.0
37,154.610,187.590,155.46,187.69,485.03,3704.0,137.0,137.0
38,154.610,187.590,155.46,187.69,485.03,3028.0,127.0,127.0
39,154.610,187.590,155.46,187.69,485.03,3466.0,246.0,246.0
40,154.610,187.590,155.46,187.69,485.03,2910.0,131.0,131.0
41,154.610,187.590,155.46,187.69,485.03,3029.0,114.0,114.0
42,154.610,187.590,155.46,187.69,485.03,2790.0,243.0,243.0
43,154.610,187.590,155.46,187.69,485.03,3796.0,519.0,519.0
44,154.610,187.590,155.46,187.69,485.03,3952.0,330.0,330.0
