id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
1,60.490,164.650,60.18,164.94,509.43,2946.0,32.0,32.0
2,60.490,164.650,60.18,164.94,509.43,2690.0,0.0,0.0
3,60.490,164.650,60.18,164.94,509.43,2759.0,0.0,0.0
4,60.490,164.650,60.18,164.94,509.43,2893.0,0.0,0.0
5,60.490,164.650,60.18,164.94,509.43,2959.0,49.0,49.0
6,60.490,164.650,60.18,164.94,509.43,4803.0,281.0,281.0
7,60.490,164.650,60.18,164.94,509.43,4928.0,266.0,266.0
8,60.490,164.650,60.18,164.94,509.43,3227.0,0.0,0.0
9,60.490,164.650,60.18,164.94,509.43,3994.0,129.0,129.0
10,60.490,164.650,60.18,164.94,509.43,3185.0,33.0,33.0
11,60.490,164.650,60.18,164.94,509.43,3653.0,0.0,0.0
12,60.490,164.650,60.18,164.94,509.43,2546.0,0.0,0.0
13,60.490,164.650,60.18,164.94,509.43,3024.0,0.0,0.0
14,60.490,164.650,60.18,164.94,509.43,2938.0,0.0,0.0
15,60.490,164.650,60.18,164.94,509.43,3334.0,0.0,0.0
16,60.490,164.650,60.18,164.94,509.43,3520.0,0.0,0.0
17,60.490,164.650,60.18,164.94,509.43,3602.0,0.0,0.0
18,60.490,164.650,60.18,164.94,509.43,5105.0,346.0,346.0
19,60.490,164.650,60.18,164.94,509.43,3590.0,0.0,0.0
20,60.490,164.650,60.18,164.94,509.43,3664.0,143.0,143.0
21,60.490,164.650,60.18,164.94,509.43,3741.0,47.0,47.0
22,60.490,164.650,60.18,164.94,509.43,3730.0,61.0,61.0
23,60.490,164.650,60.18,164.94,509.43,2507.0,0.0,0.0
24,60.490,164.650,60.18,164.94,509.43,2957.0,0.0,0.0
25,60.490,164.650,60.18,164.94,509.43,3075.0,0.0,0.0
26,60.490,164.650,60.18,164.94,509.43,2886.0,10.0,10.0
27,60.490,164.650,60.18,164.94,509.43,3340.0,58.0,58.0
28,60.490,164.650,60.18,164.94,509.43,3348.0,44.0,44.0
29,60.490,164.650,60.18,164.94,509.43,4774.0,358.0,358.0
30,60.490,164.650,60.18,164.94,509.43,3677.0,83.0,83.0
31,60.490,164.650,60.18,164.94,509.43,3630.0,100.0,100.0
32,60.490,164.650,60.18,164.94,509.43,4000.0,206.0,206.0
33,60.490,164.650,60.18,164.94,509.43,4316.0,262.0,262.0
34,60.490,164.650,60.18,164.94,509.43,3343.0,99.0,99.0
35,60.490,164.650,60.18,164.94,509.43,2837.0,45.0,45.0
36,60.490,164.650,60.18,164.94,509.43,3474.0,155.0,155.0
37,60.490,164.650,60.18,164.94,509.43,3157.0,18.0,18.0
38,60.490,164.650,60.18,164.94,509.43,3452.0,131.0,131.0
39,60.490,164.650,60.18,164.94,509.43,3323.0,104.0,104.0
40,60.490,164.650,60.18,164.94,509.43,3401.0,122.0,122.0
41,60.490,164.650,60.18,164.94,509.43,2915.0,0.0,0.0
42,60.490,164.650,60.18,164.94,509.43,3152.0,74.0,74.0
43,60.490,164.650,60.18,164.94,509.43,3241.0,14.0,14.0
44,60.490,164.650,60.18,164.94,509.43,3455.0,55.0,55.0
45,60.490,164.650,60.18,164.94,509.43,3584.0,147.0,147.0
46,60.490,164.650,60.18,164.94,509.43,3310.0,93.0,93.0
47,60.490,164.650,60.18,164.94,509.43,2990.0,0.0,0.0
48,60.490,164.650,60.18,164.94,509.43,5971.0,607.0,607.0
49,60.490,164.650,60.03,164.94,509.43,5882.0,800.0,800.0
50,60.490,164.650,60.42,164.72,509.43,5884.0,592.0,592.0
51,60.490,164.650,60.03,164.9,509.43,5064.0,437.0,437.0
