62,92.67,150.17,635.5
63,92.61,149.62,1956.52
64,91.8,152.01,615.96
66,92.62,150.69,2077.13
67,92.36,150.37,1160.17
68,92.48,150.23,-109.17000000000007
69,92.68,150.34,-287.34000000000003
70,92.22,149.86,1449.81
71,92.48,150.44,2171.2799999999997
72,92.97,150.14,1341.97
73,93.09,147.96,1169.9199999999998
74,92.58,150.41,2863.7
75,92.81,149.78,-179.75
76,92.54,150.57,1430.54
77,92.53,150.11,1418.52
78,93.13,148.06,1403.55
79,92.98,149.74,-129.2299999999999
80,92.89,149.1,1718.23
81,92.44,149.89,744.2499999999999
82,92.97,149.57,1685.8300000000002
83,92.49,150.11,644.2099999999999
84,92.75,150.43,2579.46
85,92.48,150.7,474.5
87,92.28,150.44,2812.38
90,92.68,150.08,1146.81
91,93.41,151.45,2343.17
92,92.52,149.83,334.33000000000004
93,91.98,150.04,-329.2199999999999
94,92.31,150.09,1481.75
95,92.46,149.8,1576.6699999999998
96,93.1,149.44,818.8599999999999
97,92.58,150.34,161.63
98,92.42,150.14,988.8599999999999
99,93.56,150.0,1535.8899999999999
100,92.32,150.06,510.7500000000001
101,92.64,150.39,1673.11
102,92.35,149.97,1256.4099999999999
103,92.55,150.03,1251.2299999999998
104,92.97,150.12,1616.54
105,92.89,150.09,1077.48
106,92.59,150.4,326.31000000000006
107,92.7,150.21,1660.85
108,92.6,149.51,2007.08
109,92.42,149.6,1464.84
110,92.95,149.91,-381.81999999999994
111,92.65,149.93,1325.8
112,93.64,150.37,-593.8299999999999
113,92.82,150.02,1823.19
114,92.58,150.19,1713.04
115,92.68,150.31,808.58
116,92.67,150.14,1378.2
118,92.48,149.36,2049.59
119,92.66,149.64,1853.56
120,92.79,150.12,1151.42
121,92.61,150.28,527.36
122,92.6,150.39,1753.75
123,92.62,149.76,1120.13
124,92.66,149.6,1863.9500000000003
