2,201.22,193.03,-589.93
3,201.22,192.92,2600.6
4,201.54,193.29,2321.36
5,200.65,192.87,1709.03
6,200.95,192.37,2160.54
7,201.4,193.23,643.58
8,201.22,193.35,2471.18
9,201.25,193.06,2923.59
10,201.53,193.03,-542.73
11,201.44,193.42,2961.7699999999995
12,201.98,193.51,1822.25
13,200.61,192.66,1519.7999999999997
14,201.47,193.38,2557.87
15,200.99,193.21,-117.38999999999987
16,201.37,192.54,3450.08
17,201.27,192.99,2216.23
18,201.47,193.54,2575.75
19,201.72,193.3,-681.5400000000001
20,201.55,193.22,1619.7199999999998
21,201.59,193.25,-382.8800000000001
22,201.43,193.35,3750.8300000000004
23,201.54,193.54,2066.63
24,201.18,192.44,-721.3200000000002
25,201.39,193.36,4428.44
26,201.49,193.14,3490.24
27,200.4,192.88,3578.8599999999997
28,201.63,193.24,-713.1800000000001
29,201.39,193.42,3760.96
30,201.42,193.08,-416.89999999999986
31,201.04,193.54,3106.9
32,201.33,193.12,71.01999999999998
33,201.45,193.48,2695.25
34,202.09,193.99,1586.04
35,201.61,193.56,2957.37
36,201.1,192.78,-544.9100000000001
37,203.2,193.04,-34.42000000000007
38,201.39,192.8,-152.6400000000001
39,201.14,192.92,126.99000000000001
40,201.53,193.42,2816.54
41,201.97,194.05,-540.3100000000001
42,201.33,193.45,3182.05
43,201.28,192.71,1724.75
44,200.87,193.04,2121.25
45,201.43,193.52,2875.42
46,201.65,193.21,241.47000000000003
47,201.45,194.0,139.46000000000004
48,200.95,192.68,-783.3
49,201.47,193.51,2553.25
50,201.03,193.15,2018.42
51,201.92,193.11,1511.63
52,201.47,193.64,3354.8999999999996
53,201.02,193.4,2099.33
54,201.65,193.43,3228.41
55,201.44,193.41,2190.85
56,202.13,193.15,1763.5
57,201.15,193.46,-714.7399999999999
58,202.23,193.19,-552.78
59,201.09,193.1,2009.24
60,201.34,192.99,2392.82
61,200.97,193.21,61.36999999999989
62,201.59,193.07,91.86999999999989
63,201.01,192.99,44.74000000000001
64,201.52,193.48,2605.13
65,201.47,193.4,2916.5
66,201.43,192.65,4485.719999999999
67,201.5,192.99,3572.8900000000003
68,201.08,193.28,-619.15
69,201.09,193.47,2687.54
70,201.47,193.39,4680.849999999999
71,201.78,193.39,428.96000000000004
72,201.54,193.1,677.5400000000002
73,201.48,193.38,4143.48
74,201.01,192.98,-512.1100000000001
75,201.61,193.43,3403.69
76,201.99,193.26,2217.16
77,200.95,193.21,656.3800000000001
78,201.97,193.54,752.45
80,201.89,193.62,1995.91
81,201.46,193.33,3392.3599999999997
82,201.46,193.0,3143.96
83,200.97,193.1,1904.2
85,201.54,192.89,-647.09
86,201.55,192.78,432.5799999999999
87,201.1,193.17,1791.03
88,201.41,193.44,2503.75
89,201.34,193.01,-588.77
90,200.82,192.2,1677.34
91,201.7,193.15,2000.67
92,201.86,193.35,2307.63
93,201.65,193.15,1922.87
94,201.55,193.44,2327.8900000000003
95,200.54,192.68,2474.3399999999997
96,201.43,192.63,2241.3500000000004
97,201.39,193.13,59.62999999999988
98,201.15,193.54,629.1999999999999
99,201.59,193.5,3198.23
100,200.64,193.02,-320.48
101,201.42,193.22,-349.32000000000005
102,201.36,193.69,2183.5
103,201.88,193.31,-71.96000000000004
104,201.02,193.42,-152.6099999999999
105,201.23,193.01,-250.7500000000001
106,201.33,193.09,2055.39
107,200.38,192.61,1982.2199999999998
108,201.54,193.49,2581.48
109,201.03,193.64,2170.39
110,201.42,192.99,29.319999999999936
111,201.88,193.04,2062.36
112,202.08,193.5,250.68000000000006
113,200.84,192.96,2227.99
114,201.03,193.15,2300.35
115,201.46,192.57,2679.4100000000003
116,201.5,193.01,1222.1499999999999
117,201.52,193.72,2185.02
118,201.49,193.38,-590.02
119,201.49,193.28,-304.1199999999999
120,201.36,193.21,120.01000000000022
121,201.27,193.53,-1138.34
122,201.58,193.36,5640.339999999999
123,201.32,193.5,-26.170000000000073
124,201.44,193.18,3978.77
125,201.33,193.29,-440.45000000000005
126,201.1,193.18,342.56999999999994
127,201.39,193.32,3391.39
128,201.27,192.79,2442.44
129,201.41,193.48,4704.4400000000005
130,201.68,192.69,2585.65
131,201.25,193.61,3159.21
132,201.53,193.43,3459.3500000000004
134,200.96,193.65,3166.28
135,201.06,193.17,298.9799999999998
136,201.54,193.05,2980.94
137,201.31,193.03,-12.850000000000136
138,201.63,193.6,3081.4299999999994
139,201.11,192.95,-644.3800000000001
140,201.52,193.43,3698.27
141,201.23,193.07,2488.9700000000003
142,201.29,192.91,-484.1500000000001
143,201.46,193.45,3823.7300000000005
144,201.56,193.51,3506.3900000000003
145,201.5,193.41,2846.29
146,201.69,193.52,3356.8599999999997
147,199.76,192.99,400.5999999999999
148,201.11,193.36,1827.23
149,200.96,193.25,-144.5
150,201.4,193.34,2614.6800000000003
151,201.8,193.31,-472.87
152,201.42,192.53,2389.41
154,201.29,193.01,1866.8
155,199.84,191.53,-367.31000000000006
156,201.27,192.94,-889.17
157,201.58,193.42,2392.82
158,202.06,193.87,1688.05
159,201.23,192.7,1500.15
160,201.14,193.21,2174.64
161,201.37,193.27,1726.77
162,201.48,193.07,-168.49
163,201.49,193.47,2473.2799999999997
165,201.48,192.6,2372.54
166,201.1,193.33,-639.73
167,202.25,193.36,-600.4
168,199.39,193.01,366.52
169,201.1,192.38,668.39
170,200.48,192.52,2268.63
171,200.5,193.02,822.6500000000001
172,200.85,192.74,794.0300000000001
173,202.16,193.02,1999.12
175,201.38,192.68,1740.69
176,200.64,193.45,2307.66
177,201.29,192.96,147.67000000000007
178,201.46,192.64,1526.9499999999998
179,201.33,192.99,2102.16
180,200.91,192.97,1600.98
181,201.51,193.25,2158.9800000000005
182,201.41,193.19,139.76999999999998
183,200.91,193.17,1693.65
184,200.96,192.39,1862.05
185,202.35,193.55,2724.63
186,201.56,193.48,2605.87
187,201.53,193.58,2904.7799999999997
188,200.48,192.7,2593.55
189,201.87,193.79,1809.53
190,200.75,192.6,1658.24
191,201.24,192.92,1849.75
192,201.45,193.05,2837.86
193,201.26,193.47,2155.34
194,200.53,193.02,605.6500000000001
195,201.36,193.11,1635.44
196,201.41,192.59,2456.01
197,201.23,193.05,2278.71
198,199.93,192.93,-326.8899999999999
199,201.59,193.02,58.58999999999992
200,201.75,193.05,2484.69
201,201.45,193.43,4567.85
202,201.63,193.37,-65.89999999999964
203,201.51,193.46,13341.29
204,201.52,193.45,15860.119999999999
205,201.3,193.33,1159.87
206,201.31,193.28,14675.54
207,201.56,193.35,717.1100000000006
208,201.57,193.47,15774.39
209,201.53,193.54,1080.7799999999997
210,201.51,193.46,19720.73
211,201.54,193.33,-16.159999999999854
212,201.52,193.47,17586.02
213,201.33,193.39,1909.0900000000001
214,202.44,194.46,2888.2799999999997
215,201.58,194.62,2146.5699999999997
