14,156.56,129.02,564.0299999999999
15,156.53,129.04,1697.4899999999998
16,158.01,130.76,1223.29
17,156.85,129.04,1473.31
19,157.3,128.63,1905.24
21,157.48,128.78,2064.85
22,157.19,128.85,1268.56
23,158.01,129.39,-34.530000000000086
24,157.38,129.53,1501.7
25,157.29,129.11,653.9100000000001
27,157.99,129.33,384.8399999999999
28,156.56,128.61,1427.04
30,157.34,129.48,2313.11
31,157.47,128.99,681.2400000000001
32,156.98,129.47,338.45000000000005
33,157.27,128.56,2135.05
34,157.62,129.36,1811.71
37,157.71,128.97,1151.03
39,157.0,129.26,-414.97
40,156.77,129.1,1329.5800000000002
41,157.08,128.88,1348.12
42,157.54,129.11,177.14
43,157.01,129.44,-69.60000000000002
44,156.88,128.41,1092.21
45,157.33,128.53,1931.74
46,156.86,128.82,163.20000000000005
47,156.42,128.44,1718.95
48,157.05,129.17,1291.96
50,157.7,128.54,288.94999999999993
51,156.94,129.75,1333.74
53,157.17,128.68,1091.49
55,157.47,129.04,2370.9
56,156.89,129.06,1270.17
57,156.91,128.91,-73.21000000000004
58,157.0,129.17,214.94000000000005
61,157.47,128.84,128.14
62,156.81,128.59,1185.71
63,156.59,128.82,3132.7400000000007
65,156.58,129.56,1633.58
67,156.6,129.54,1159.6200000000001
69,157.68,128.51,1474.99
72,156.92,129.05,1228.68
74,157.44,129.41,2802.82
75,157.4,129.39,1799.29
76,157.48,129.35,1653.65
77,157.43,129.48,1419.42
79,156.65,128.66,2041.8899999999999
80,156.84,129.33,1342.17
81,156.7,129.54,2279.11
