236,213.58,195.31,4167.2
237,213.98,194.62,-1410.09
238,216.23,193.04,2673.1800000000003
239,214.63,195.56,1091.6
240,214.28,193.96,-1537.25
241,214.37,195.45,5432.05
242,213.55,196.27,4679.18
243,214.35,193.63,-479.10000000000036
244,214.65,194.67,-1376.9
245,214.99,194.86,-1006.5700000000002
246,214.35,195.17,3912.8999999999996
247,213.5,195.09,3135.62
248,214.87,192.78,4215.47
249,213.53,195.44,5257.01
250,214.29,194.76,-1471.9699999999998
251,213.61,195.52,4251.42
253,214.16,195.09,3697.45
255,214.88,195.23,3522.59
256,214.49,194.31,1107.1599999999999
257,214.43,192.7,3279.25
258,214.71,192.86,3315.68
259,215.46,192.57,3740.9
260,214.57,194.85,-492.8599999999999
261,214.61,194.54,3675.8399999999997
262,214.15,195.14,3606.01
263,215.01,195.85,3795.9
264,214.25,195.07,3545.8100000000004
265,214.3,194.67,138.57999999999993
266,214.5,195.66,-1529.5
267,214.39,194.88,4037.42
268,214.61,194.45,5416.709999999999
269,214.81,194.79,3304.6400000000003
270,213.76,195.68,-1205.3899999999999
271,214.09,195.45,399.9199999999996
272,215.0,193.07,4044.23
273,214.75,195.52,-649.4700000000003
274,214.57,194.54,5751.14
275,214.44,195.45,5136.93
276,215.42,195.38,-766.9100000000001
278,214.51,195.66,3659.44
279,214.0,194.87,-2238.96
280,214.15,195.35,4127.85
281,214.39,195.21,-1880.29
282,213.54,194.69,-74.75999999999976
283,214.39,194.6,4924.07
284,214.24,193.55,-2867.53
285,212.73,194.47,837.7600000000002
