190,206.49,164.51,3093.92
191,206.51,164.07,16.299999999999955
192,206.68,164.46,3167.8
193,207.05,164.2,-715.69
194,207.68,164.32,-148.69000000000005
195,206.99,163.88,2117.09
196,206.53,164.09,3288.9300000000003
197,206.25,164.37,2730.1200000000003
198,207.98,163.66,489.18999999999994
199,207.0,164.41,1762.81
201,206.59,164.33,3585.3200000000006
204,207.07,164.56,263.07000000000005
205,206.5,164.4,2737.21
206,206.86,164.04,1220.05
207,206.49,164.23,993.6099999999999
208,206.52,164.33,2910.57
209,208.12,166.0,2314.11
210,206.77,164.37,582.2000000000003
211,206.48,164.1,-207.87999999999988
213,207.45,163.7,2633.42
214,207.29,164.52,2155.86
215,208.47,165.74,1998.7
216,206.5,164.21,2982.49
217,206.42,164.48,2731.2
218,207.55,164.4,2567.08
219,208.3,166.82,52.58000000000004
220,207.16,164.39,-187.9000000000001
222,208.19,164.61,2117.88
223,208.12,164.98,2434.42
224,208.28,164.6,1155.74
225,209.04,165.43,1496.4699999999998
227,206.92,164.92,-1752.35
228,207.46,166.63,2474.8
229,208.87,166.6,2841.2699999999995
230,208.63,166.21,-390.06000000000006
231,206.44,164.97,3084.02
232,206.91,165.25,548.9100000000001
233,207.4,164.33,1848.84
234,206.89,163.97,346.80999999999995
235,207.93,163.51,-184.36
237,207.2,164.67,1932.21
239,205.35,164.31,2802.3899999999994
240,206.38,163.97,1768.8199999999997
241,208.16,163.56,858.69
242,206.51,164.57,2403.27
244,206.73,164.26,692.5799999999999
245,206.84,163.33,-262.1600000000001
246,206.69,163.98,137.81999999999994
247,207.09,164.33,1932.16
248,208.05,166.05,2375.73
249,206.86,164.11,1794.97
250,206.52,164.55,2621.21
251,208.16,166.32,-595.5899999999999
252,206.46,164.34,2658.45
253,208.03,165.43,1064.31
254,206.4,164.77,1655.41
255,206.46,164.57,2779.7
256,208.47,166.38,2109.67
257,206.53,164.33,803.6600000000001
258,206.97,164.15,1846.89
260,206.61,164.4,4718.35
261,207.42,164.4,-1651.34
262,208.41,164.68,1516.5099999999998
264,207.06,163.91,-620.78
265,207.05,164.17,1386.94
266,208.71,166.57,638.6499999999999
267,206.47,164.63,2415.5699999999997
268,207.19,165.19,1780.27
269,206.54,164.63,2505.07
