271,93.54,230.43,2265.68
272,94.68,232.58,2827.01
274,94.23,232.87,-329.7299999999999
275,93.71,233.21,1178.76
276,93.96,232.53,2778.78
277,94.33,232.84,-118.30000000000007
278,93.56,231.59,2056.42
279,92.94,232.71,1575.61
282,94.46,232.45,3113.7799999999997
284,93.33,230.99,1761.51
285,93.46,230.5,2232.28
287,93.19,230.98,1967.24
288,93.52,232.34,1686.14
289,93.53,231.85,-875.2800000000001
290,93.94,232.27,2081.59
291,93.19,231.75,552.35
292,93.8,232.26,2215.53
293,93.17,231.99,-229.64
294,93.56,231.16,570.4200000000001
295,93.45,231.55,4310.3
296,94.01,232.59,1039.59
297,93.84,232.19,2506.89
298,94.34,232.74,-246.96000000000004
299,94.51,232.44,2180.3
300,94.23,232.74,192.42999999999984
301,94.47,233.09,389.27
302,94.54,232.61,3773.56
303,94.85,232.72,312.56999999999994
305,94.24,233.17,-239.82999999999993
306,94.47,232.54,2151.76
307,94.27,232.69,466.70000000000005
308,94.03,232.15,1534.24
309,92.74,232.82,1712.98
310,94.22,232.27,1558.17
311,94.4,232.96,987.44
312,94.39,232.98,-94.09999999999991
313,94.18,233.21,-242.70000000000005
314,93.6,232.49,2022.02
315,93.78,232.94,1742.25
317,94.37,232.82,28.069999999999936
318,93.94,232.82,376.0799999999999
319,94.39,232.55,2941.95
320,93.5,233.02,1857.08
321,93.44,232.14,4414.4
322,93.38,232.05,9220.4
323,94.5,232.56,1856.46
324,93.44,230.43,2171.24
325,94.32,230.58,-1284.03
326,94.56,232.64,739.29
327,94.89,232.81,586.7800000000001
328,94.56,232.63,4702.9400000000005
329,94.09,232.83,318.99
330,94.75,232.62,387.8399999999999
331,94.33,232.99,736.6899999999998
333,94.45,232.71,3393.42
334,94.12,232.32,1753.3899999999999
335,93.68,231.44,2319.96
338,94.24,232.57,-29.59999999999991
