file_name,avg_x,avg_y,max_distance
247,48.15860215053763,180.70774193548388,7.980813454587497
248,154.518,175.26666666666668,1.798827889982184
249,128.73023255813953,68.62162790697674,3.734178768652811
25,106.57503759398496,176.66142857142856,1.2669009213372888
251,202.86108108108107,100.31594594594596,7.715641101301352
252,74.40752688172044,180.60559139784945,3.295177114929284
253,189.4819491525424,219.29322033898308,4.02268111118956
254,201.81266666666667,208.0435,4.0259449442887885
255,145.2240677966102,109.99305084745762,3.02212890902672
256,85.38027027027029,227.63202702702705,0.572027090875404
257,196.3264814814815,212.2377777777778,2.2179909794475927
258,179.80959183673468,156.4930612244898,2.2098391637242147
259,125.84893617021274,158.80021276595744,1.5188479348979151
26,106.72368421052632,237.86184210526315,2.4735306363302323
260,59.08826923076924,201.13538461538465,2.3657128680929085
261,116.59918604651162,193.13552325581395,1.1040289878822662
262,79.07522727272728,76.25886363636363,3.428458635553659
263,170.6079591836735,68.85408163265305,2.373300123818621
264,94.02377358490568,186.62566037735849,1.4422365547353546
265,164.04166666666666,65.29071428571429,3.907768021138094
266,209.3067391304348,118.82108695652173,7.750383080964541
267,178.80019607843136,224.95019607843136,2.241101374550287
268,216.56866666666664,148.03422222222224,1.515370011451021
269,96.94151315789476,154.0961842105263,0.8320399834783243
27,108.84795918367348,211.07234693877552,0.9326894837259028
270,69.09595041322315,99.23669421487602,1.339074882986161
271,175.82179487179485,68.45615384615384,2.336749893708377
272,170.93412371134022,227.39577319587625,3.01622362797604
273,95.02269565217392,232.7467826086957,2.870329516134188
274,54.395,127.77710526315786,2.291166494564995
275,120.60622950819672,76.09573770491804,0.644949806279725
276,151.8518918918919,235.2451351351352,7.839847468366069
277,79.52754901960783,156.47686274509806,1.826711436763499
278,142.56835443037974,181.77291139240504,1.0639875055437389
279,162.76375,153.30291666666668,1.5117779497811266
28,110.94444444444444,234.2668518518519,1.516043839465824
281,199.09377777777777,92.39644444444444,6.3603738728528505
282,221.72114285714284,151.6922857142857,3.1433332106967664
283,110.57934426229508,236.3719672131148,3.1634543847164305
285,160.56466666666668,163.33016666666666,2.3230601525191155
286,173.3584090909091,167.56787878787878,1.41860187260445
287,216.11415094339625,154.16490566037734,1.735054176084419
288,54.939,187.0745454545455,1.7273142124204464
289,76.5935135135135,220.6845945945946,4.312200911172848
29,112.20819639278557,71.13859719438877,0.6786921662535179
290,87.81524590163934,70.1834426229508,5.8215446398776
293,196.3692156862745,212.1378431372549,2.58713206582664
294,180.47629629629623,224.0894444444444,4.70146580256943
295,105.7436206896552,237.28344827586207,3.623388226698762
297,170.92729166666666,203.65729166666665,3.102492627464586
299,53.6036559139785,192.5111827956989,1.417666844093384
3,48.66229166666667,175.47562500000004,3.099090494380772
30,116.02125,182.1073214285714,0.4553273799797385
300,132.03364583333334,178.9034375,2.5749215409096173
301,185.8143103448276,77.095,2.672386662821125
302,79.2944262295082,222.84475409836065,2.835399684927442
303,169.18057142857143,78.77314285714284,2.599630507497192
304,164.04606557377045,65.1783606557377,2.9766377450942536
305,116.0109433962264,214.04245283018872,0.6146814796841167
306,72.0555072463768,85.82507246376811,2.413622474819896
307,118.44358490566036,240.49452830188685,3.687201137040276
308,153.71692307692308,64.2746153846154,3.784155225308648
309,48.56036144578313,180.06819277108434,1.111269663128304
31,117.3012087912088,191.54054945054943,2.165286978009612
310,162.79,153.37310344827586,2.4180455153180715
311,132.3435064935065,171.3905194805195,0.5906739220922645
312,145.31641509433962,110.2932075471698,2.2527476992577946
313,193.93645161290328,216.4035483870968,2.141817743557609
314,203.51487179487177,104.26564102564102,4.239163157216808
315,221.88162162162163,162.32891891891896,1.8114727511400268
316,125.06272727272726,194.67939393939395,1.6347389521540003
317,106.0209375,175.77109374999998,2.546613967643188
318,201.6433846153846,208.18276923076925,3.2985305424756644
32,121.21306451612902,170.19483870967738,0.8116911246217651
320,96.43566666666666,71.29766666666669,1.0271502108044397
321,50.44405405405406,148.3291891891892,2.971384391302592
322,84.95604166666666,71.395,3.6141894898307134
323,134.62851063829785,239.85638297872345,1.0081425847834828
324,196.6391111111111,89.26955555555556,3.437627555433614
325,178.60195121951222,225.25512195121948,6.161006671995573
326,94.10363636363635,112.89545454545454,0.7540661128040098
327,118.5596,182.30920000000003,1.377971262399884
328,58.14648648648648,201.0802702702703,2.1143400955014013
33,121.35256140350876,158.60950877192985,1.9277581185139367
34,121.57716535433072,166.51149606299208,0.965618828647908
35,125.88949602122015,115.22655172413792,2.50408460935487
36,126.1657627118644,129.58389830508474,1.9593866038272447
37,127.80784274193547,238.78375,1.982801904800824
38,131.6035270541082,233.43124248497,1.2342066634433535
39,136.522,71.61422222222222,5.195450108235132
4,54.371818181818185,127.91424242424245,2.68102424474645
40,139.16540540540538,66.19324324324323,3.127359089098903
41,144.70054347826087,172.60809782608695,2.563262315145092
42,146.08642857142857,63.9752380952381,2.015247167253857
43,145.3974538745387,224.15963099631,0.5171872327105229
44,146.9498969072165,159.5221443298969,2.1158555751667683
45,152.18253968253967,163.89253968253968,0.6946497655654809
46,154.5475,175.01,0.5827145527614523
47,154.49464114832534,210.41258373205736,2.095779989924558
48,154.50393939393942,219.33450216450217,1.0995659653332803
49,161.23514285714285,99.3084285714286,1.689479312373719
5,55.68774390243903,159.08504065040648,1.3688288011108452
50,163.00193548387097,153.27812316715543,1.5241994952905256
51,164.7304,129.27759999999998,1.2187181462503731
52,169.44452127659574,79.27425531914893,2.4484693952488668
53,170.76973451327433,141.42796460176993,2.907645058900809
54,170.70204081632656,121.94734693877552,1.6874721402361654
55,171.0466,203.795,3.1179898267954504
56,172.63472868217056,134.99441860465114,1.3313803616727338
57,175.15827956989247,145.80913978494627,0.6842415476632262
58,185.0347272727272,159.9063636363636,1.239921965019864
59,189.47689320388352,219.54038834951456,3.4865290132564755
6,59.03150300601202,111.62078156312626,2.0013512129267053
60,193.64261904761904,217.18674603174605,3.315328275556435
61,201.6958823529412,208.1291176470588,1.418642712358797
62,201.3516826923077,193.19461538461536,2.2485837633765744
63,203.4247540983607,101.53098360655738,2.843055207553196
64,207.29,164.6904678362573,2.906555644736001
65,217.45367346938767,129.78897959183675,2.7586140125620826
66,72.22019230769232,86.01288461538464,3.02235782453476
67,76.27401639344262,220.3725819672132,7.272958437755227
68,173.54454545454544,167.51969696969698,0.6967236060931126
69,67.17450704225351,203.8561971830986,0.3362860329734606
7,58.09986885245901,196.10616393442623,1.3305417280099885
70,121.97873170731708,68.46282926829268,3.429021100968373
71,131.90325581395345,125.65511627906976,1.778658243938133
72,189.42454545454547,81.66250000000001,2.451818360889187
73,203.55331797235024,123.4009447004608,2.837959189669416
74,92.72555555555554,150.20111111111115,1.883881598334442
75,197.08807228915663,91.38265060240964,2.6259256350013804
76,68.0921546961326,174.58994475138124,0.6768922357410443
77,172.90433333333334,215.0493333333333,1.6025373283917257
78,147.1325,234.88359375,7.697713567354859
79,161.6906779661017,235.5866101694915,2.011090037027054
8,60.42872340425532,186.95617021276595,1.6243143624405874
80,219.0548484848485,132.49151515151513,7.484079570368772
81,133.1290280777538,190.90058315334767,2.1073727898018806
82,157.14591836734695,129.08775510204083,1.8822964874426087
83,92.049417989418,68.67185185185186,0.9754405114470156
84,130.45435897435894,67.9623076923077,3.655434481587448
85,115.00573770491803,121.03754098360656,2.085144870735298
86,155.56644444444444,167.40457777777775,1.6193072037902203
87,65.29576470588235,212.0681176470588,0.5270006795659398
88,51.513648648648655,132.04189189189188,3.442177284722505
89,132.53848837209307,161.69255813953487,1.1095576287072533
9,62.88803278688525,209.1255737704918,0.7682962964507991
90,51.32095930232558,140.82973837209303,4.80100211805278
91,171.30763157894737,66.90921052631579,3.224879585031071
92,69.30492063492062,98.92174603174604,3.0252719081791146
93,57.56386363636364,119.89545454545453,4.0729344065123785
94,179.08081632653062,224.7938775510204,2.153582536752928
95,106.98040816326532,89.64428571428572,3.1394891309466213
96,83.92959821428572,72.62834821428571,3.2753716033188924
97,199.66973684210524,169.87456140350875,2.4652631969102448
98,132.17342105263157,178.8813157894737,1.3176625089660428
99,171.5465306122449,227.0957142857143,3.5901534552954333
