327,170.67,69.3,1595.04
328,169.6,68.62,3550.8799999999997
329,169.55,69.48,2504.04
331,170.07,69.44,2345.52
332,169.55,68.48,3131.5800000000004
333,170.65,69.18,2305.04
334,170.86,69.63,613.1399999999999
335,170.53,68.46,1435.4099999999999
336,170.55,68.53,2991.46
337,170.74,68.78,-275.22
338,170.33,68.72,576.05
339,170.42,69.04,2413.67
340,170.94,69.35,2372.9900000000002
342,169.91,68.6,4354.759999999999
343,169.0,68.45,2025.3999999999999
344,170.38,68.77,-525.8900000000001
345,170.66,68.81,342.28
347,170.07,69.69,4461.39
348,170.98,68.4,1497.34
349,170.92,69.03,-678.14
350,170.75,69.22,2454.94
351,170.81,68.89,-13.650000000000091
352,170.92,69.16,-623.1200000000001
353,171.23,68.96,2515.43
354,171.1,67.5,2210.08
355,169.58,68.49,3590.8900000000003
356,172.14,68.37,2226.6
357,172.46,67.37,3211.1000000000004
358,170.8,69.26,234.99
360,170.08,68.76,2209.95
362,170.46,68.64,795.5999999999999
363,170.79,69.25,1560.52
364,169.56,69.59,-563.29
365,170.45,68.99,2012.89
366,170.14,69.68,-31.79000000000019
367,169.99,69.03,-111.95000000000005
368,171.81,69.26,668.75
369,170.51,68.47,2978.4
370,171.48,66.93,1976.15
371,170.92,68.52,2096.29
373,170.27,69.19,129.7299999999998
374,170.94,69.52,-671.2299999999999
376,170.96,69.36,2383.0
378,171.52,68.37,3121.62
379,170.43,69.56,3535.21
381,169.87,69.14,2364.84
382,170.46,69.0,788.3199999999999
384,172.06,68.07,1660.55
385,170.92,68.54,2155.62
