295,154.54,64.3,-582.27
296,154.59,64.72,-427.18000000000006
297,152.93,62.41,-831.0100000000001
298,153.57,63.54,3205.1900000000005
299,152.88,62.98,-161.27999999999997
300,152.24,63.52,291.02
301,154.41,63.29,685.4200000000003
302,154.18,63.73,1186.65
303,152.99,62.37,61.74000000000001
304,154.77,63.55,-922.6199999999999
305,154.44,63.83,-490.8499999999999
306,154.4,64.49,3167.2
307,153.96,63.39,-139.1400000000001
309,154.86,63.16,-981.8499999999999
311,154.52,64.09,1952.95
312,153.55,63.54,2957.96
313,153.06,62.92,94.35000000000014
314,154.1,63.76,2309.3
315,153.79,64.51,-90.26999999999998
316,154.46,63.64,3496.87
317,153.83,64.27,2156.33
318,154.7,63.41,-488.57000000000016
320,154.29,63.95,-1986.28
321,154.32,63.47,2413.52
322,154.38,63.46,3428.7900000000004
323,153.97,63.24,617.94
324,154.09,63.95,2732.56
326,154.14,63.88,-585.53
327,154.15,63.82,2282.64
328,154.74,62.68,195.5999999999999
330,155.08,63.84,2623.8599999999997
331,154.39,63.52,2145.3500000000004
332,154.52,64.08,3989.74
334,155.05,65.41,2752.04
335,155.51,65.48,3863.6
336,153.75,65.25,3125.1
337,155.44,65.28,-620.96
338,154.89,64.1,2292.28
339,152.49,63.6,2780.73
340,154.82,63.47,321.1700000000001
341,155.4,62.95,169.39999999999986
342,153.53,63.49,2732.89
343,154.55,62.12,711.19
344,154.38,63.37,3523.16
345,154.38,63.58,2863.9000000000005
346,154.72,62.2,-690.0
348,153.81,63.56,2007.07
349,153.23,62.96,465.6600000000001
350,154.38,63.07,2020.98
351,154.01,63.72,1878.38
352,154.53,63.44,-337.6300000000001
353,154.35,62.24,-323.24
355,154.11,62.39,3304.34
356,153.71,62.97,525.3999999999999
357,154.02,63.47,-108.69000000000005
358,151.42,63.13,645.5000000000001
359,152.08,62.69,-1146.05
360,153.66,63.01,-449.3100000000002
362,155.34,63.86,-471.34000000000003
363,155.34,63.4,2627.67
365,154.51,62.73,1398.0299999999997
366,154.79,63.45,273.1099999999999
368,152.32,63.53,-156.62000000000012
369,150.61,63.24,637.0400000000001
370,152.64,63.3,1151.8899999999999
371,150.01,63.23,-4.039999999999964
