373,55.14,187.09,1085.14
374,55.05,187.2,1224.44
376,54.55,187.23,-86.86000000000001
377,54.9,186.9,516.49
379,54.47,187.01,1110.5600000000002
380,54.87,186.79,1450.28
381,54.94,186.91,1390.19
382,54.96,187.28,1234.69
383,55.47,186.85,2269.42
384,53.5,188.03,1623.3200000000002
386,54.6,186.47,1602.12
387,54.62,186.96,206.92999999999995
389,54.85,186.82,397.71000000000015
390,55.48,186.9,113.66999999999996
391,55.08,187.33,-120.00999999999999
392,55.09,187.01,1354.05
394,54.76,186.43,2537.4700000000003
396,54.52,186.81,1292.85
397,55.08,187.18,1439.57
399,54.81,187.07,185.31000000000006
400,55.03,188.39,1982.83
401,54.51,187.4,1669.4299999999998
402,55.2,187.19,-287.95
403,54.47,187.49,1878.3600000000001
404,54.56,186.71,1556.8999999999999
405,54.52,186.65,1898.6399999999999
406,54.95,187.48,-96.24000000000001
407,54.65,186.63,1860.3399999999997
410,55.59,187.43,1406.5899999999997
411,54.99,186.58,264.80999999999995
413,55.39,186.38,1943.8200000000002
414,54.95,186.74,1398.67
415,55.45,187.41,2053.2
416,54.56,187.36,1425.6100000000001
417,54.55,187.32,1949.13
418,55.51,187.45,-193.23000000000002
419,54.96,187.23,181.41000000000008
420,55.05,186.74,1119.72
421,54.55,187.42,1732.48
422,55.45,186.71,2225.62
423,54.91,186.52,1191.28
424,54.8,186.97,1206.24
425,55.57,186.7,2235.42
426,55.08,187.0,1503.87
427,54.51,187.53,1590.08
428,55.44,187.18,207.66999999999996
429,55.08,186.96,1496.78
430,54.64,186.96,667.86
431,54.76,186.65,79.19999999999993
432,55.58,186.59,1618.63
433,54.78,187.0,1445.45
434,54.95,187.52,168.24
435,55.6,186.73,-236.59000000000003
436,54.83,186.83,1302.51
437,54.56,187.05,1881.22
439,54.59,186.72,1287.5100000000002
440,54.99,187.21,470.07
441,55.53,186.93,-294.41
442,55.24,187.11,1360.78
443,55.07,187.73,1154.88
444,54.49,187.35,1851.17
445,55.03,186.46,689.3299999999999
446,55.03,187.39,160.9000000000001
447,55.2,186.97,1278.67
448,54.99,187.59,20.909999999999968
449,54.73,186.48,2185.56
450,54.86,187.0,464.81000000000006
451,54.48,186.68,2347.04
452,54.65,186.55,3023.43
453,54.72,187.03,1357.44
454,55.0,187.21,238.48000000000002
455,55.03,187.11,308.56000000000006
456,55.12,187.17,518.34
457,54.61,187.24,1353.9299999999998
458,54.9,186.87,1090.42
459,54.87,186.68,439.74
460,54.88,186.18,1099.91
461,54.96,187.51,1406.8400000000001
462,55.05,187.05,1429.55
463,54.88,187.48,-388.28999999999996
464,54.84,186.67,1079.68
465,54.89,187.08,585.5399999999998
466,54.61,187.29,2433.26
467,54.83,187.28,-68.33000000000004
468,54.53,187.36,1658.54
469,54.95,187.55,2245.17
470,54.47,186.49,1859.3200000000002
471,55.03,187.61,361.29999999999995
472,54.89,187.02,1298.34
473,55.43,187.46,1508.2800000000002
474,55.11,187.11,1367.5
476,55.05,187.14,1241.16
477,55.01,186.95,1237.71
478,55.35,187.48,2438.36
479,54.65,187.36,2512.19
480,55.25,187.18,1202.7
481,55.49,186.72,1601.1399999999999
482,55.1,187.55,32.979999999999905
483,55.01,187.75,1347.92
484,54.88,187.55,1030.69
485,55.31,186.69,656.31
488,54.88,187.28,1026.77
491,55.39,187.45,1583.1599999999999
493,55.32,186.81,1426.87
494,55.17,186.67,-11.980000000000018
495,54.88,187.13,164.77999999999997
496,54.72,187.31,2284.4700000000003
498,54.64,186.99,1708.13
499,54.94,187.46,2118.49
500,55.05,186.94,1332.66
