2,91.72,177.64,2995.87
3,91.77,177.61,1733.65
4,91.61,177.48,4192.68
5,91.88,177.6,3493.4399999999996
6,91.79,177.85,4774.38
7,91.61,177.54,1104.24
8,91.88,177.54,1650.57
9,91.81,177.63,2486.1900000000005
10,91.77,177.69,3178.3599999999997
11,91.8,177.68,2845.83
12,91.82,177.47,4643.589999999999
13,91.74,177.49,2630.92
14,91.77,177.4,3713.29
15,91.82,177.65,4964.02
16,91.78,177.67,2940.61
17,91.68,177.57,4160.950000000001
18,91.71,177.59,3354.39
19,91.84,177.59,3259.16
20,91.76,177.64,4910.76
21,91.7,177.58,3475.6499999999996
22,91.72,177.54,4406.17
23,91.74,177.59,3151.91
24,91.77,177.51,3755.6800000000003
25,91.75,177.52,3519.2099999999996
26,91.66,177.74,3959.74
27,91.69,177.44,1681.4200000000003
28,91.53,177.54,4928.91
29,91.74,177.81,2433.24
30,91.82,177.84,4847.95
31,91.81,177.53,4385.06
32,91.66,177.67,2791.37
33,91.69,177.58,2283.5200000000004
34,91.88,177.56,2425.62
35,91.87,177.6,1063.8400000000001
36,91.77,177.63,4668.83
37,91.86,177.68,3423.31
38,91.82,177.49,2241.88
39,91.75,177.48,4242.45
40,91.79,177.62,2610.8900000000003
41,91.83,177.65,2913.2799999999997
42,91.73,177.44,1267.56
43,91.74,177.62,3153.6800000000003
44,91.72,177.62,2548.95
45,91.79,177.71,4078.1100000000006
46,91.82,177.62,4602.94
47,91.89,177.71,4445.77
48,91.93,177.54,3644.63
49,91.81,177.52,1837.78
50,91.68,177.73,2430.49
51,91.67,177.69,2245.71
52,91.83,177.68,5785.6
53,91.7,177.65,3253.4800000000005
54,91.68,177.61,3719.1200000000003
55,91.77,177.56,3477.33
56,91.78,177.76,4957.41
57,91.79,177.6,4724.49
58,91.9,177.42,1667.2
59,91.77,177.67,3770.3199999999997
60,91.65,177.59,2255.7699999999995
61,91.62,177.63,2764.17
62,91.71,177.64,3269.5099999999998
63,91.75,177.71,2607.89
64,91.73,177.54,2679.5
65,91.74,177.65,2614.61
66,91.58,177.54,1844.28
67,91.62,177.77,2292.0
68,91.86,177.67,4109.25
69,91.6,177.67,3086.3
70,91.66,177.73,4002.98
71,91.77,177.47,4093.87
72,91.62,177.62,2331.56
73,91.78,177.62,3686.23
74,91.68,177.56,1992.6299999999999
75,91.56,177.57,3600.17
76,91.77,177.42,1244.9899999999998
77,91.79,177.8,2494.74
78,91.79,177.45,2627.0200000000004
79,91.82,177.46,3571.31
80,91.68,177.63,1794.8700000000001
81,91.8,177.63,2461.01
82,91.9,177.67,1325.6899999999998
83,91.8,177.68,1608.63
84,91.72,177.68,2194.71
85,91.71,177.72,3939.66
86,91.7,177.61,2690.02
87,91.76,177.58,4383.75
88,91.67,177.8,2668.83
89,91.68,177.61,2103.0499999999997
90,91.9,177.61,2976.53
91,91.56,177.67,1261.37
92,91.82,177.61,1814.7700000000002
93,91.65,177.72,2361.72
94,91.71,177.64,1910.75
95,91.61,177.55,3841.9900000000002
96,91.77,177.62,5254.97
97,91.81,177.75,3759.94
98,91.57,177.66,2654.7199999999993
99,91.7,177.62,4934.59
100,91.74,177.65,3270.59
101,91.62,177.63,2255.3199999999997
102,91.65,177.64,2791.58
103,91.7,177.62,3016.1
104,91.66,177.58,2452.36
105,91.84,177.72,4861.09
106,91.75,177.55,4286.860000000001
107,91.67,177.68,5046.96
108,91.79,177.65,2562.75
109,91.73,177.55,2931.12
110,91.72,177.61,3073.64
111,91.68,177.68,3254.2200000000003
112,91.68,177.53,3315.65
113,91.76,177.74,3433.87
114,91.9,177.57,1627.23
115,91.72,177.6,3082.27
116,91.55,177.76,2287.2999999999997
117,91.61,177.76,2167.01
118,91.73,177.65,2597.4400000000005
119,91.65,177.76,3700.85
120,91.77,177.71,3538.5099999999998
121,91.84,177.9,4668.16
122,91.66,177.66,3361.96
123,91.68,177.62,2113.3399999999997
124,91.77,177.56,2838.69
125,91.64,177.42,2336.21
126,91.69,177.64,2374.05
127,91.56,177.63,2629.16
128,91.67,177.77,2764.59
129,91.63,177.7,2147.92
130,91.76,177.54,3078.6600000000003
131,91.6,177.78,3301.9500000000007
132,91.76,177.63,2482.4900000000002
133,91.52,177.58,3451.4199999999996
134,91.69,177.66,4353.56
135,91.74,177.68,3516.7
136,91.5,177.85,2537.83
137,91.48,177.54,3107.16
138,91.63,177.53,2221.88
139,91.78,177.69,2342.57
140,91.62,177.66,2713.15
141,91.54,177.5,5018.05
142,91.73,177.66,3145.18
