id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
19,122.560,143.600,122.35,143.56,1039.39,36699.0,4301.0,4301.0
20,122.560,143.600,122.35,143.56,1039.39,35138.0,3882.0,3882.0
21,122.560,143.600,122.35,143.56,1039.39,36309.0,4525.0,4525.0
22,122.560,143.600,122.35,143.56,1039.39,34769.0,4368.0,4368.0
23,122.560,143.600,122.35,143.56,1039.39,32583.0,147.0,147.0
24,122.560,143.600,122.35,143.56,1039.39,36518.0,4532.0,4532.0
25,122.560,143.600,122.35,143.56,1039.39,36716.0,5237.0,5237.0
26,122.560,143.600,122.35,143.56,1039.39,34299.0,3242.0,3242.0
27,122.560,143.600,122.35,143.56,1039.39,35931.0,4665.0,4665.0
28,122.560,143.600,122.35,143.56,1039.39,33908.0,2055.0,2055.0
29,122.560,143.600,122.35,143.56,1039.39,36528.0,3671.0,3671.0
30,122.560,143.600,122.35,143.56,1039.39,36025.0,3839.0,3839.0
31,122.560,143.600,122.35,143.56,1039.39,34357.0,2307.0,2307.0
32,122.560,143.600,122.35,143.56,1039.39,33928.0,2332.0,2332.0
33,122.560,143.600,122.35,143.56,1039.39,35108.0,5235.0,5235.0
34,122.560,143.600,122.35,143.56,1039.39,36962.0,5969.0,5969.0
35,122.560,143.600,122.35,143.56,1039.39,35012.0,4152.0,4152.0
36,122.560,143.600,122.35,143.56,1039.39,33885.0,3213.0,3213.0
37,122.560,143.600,122.35,143.56,1039.39,34260.0,3488.0,3488.0
38,122.560,143.600,122.35,143.56,1039.39,33242.0,2698.0,2698.0
39,122.560,143.600,122.35,143.56,1039.39,33905.0,3734.0,3734.0
40,122.560,143.600,122.35,143.56,1039.39,32073.0,1197.0,1197.0
41,122.560,143.600,122.35,143.56,1039.39,33043.0,2537.0,2537.0
42,122.560,143.600,122.35,143.56,1039.39,36275.0,5322.0,5322.0
43,122.560,143.600,122.35,143.56,1039.39,32144.0,2082.0,2082.0
44,122.560,143.600,122.35,143.56,1039.39,35169.0,4586.0,4586.0
45,122.560,143.600,122.35,143.56,1039.39,33074.0,1805.0,1805.0
46,122.560,143.600,122.35,143.56,1039.39,34848.0,3025.0,3025.0
47,122.560,143.600,122.35,143.56,1039.39,36281.0,5757.0,5757.0
48,122.560,143.600,122.35,143.56,1039.39,34278.0,3267.0,3267.0
49,122.560,143.600,122.35,143.56,1039.39,32820.0,3389.0,3389.0
50,122.560,143.600,122.35,143.56,1039.39,31370.0,1049.0,1049.0
51,122.560,143.600,122.35,143.56,1039.39,31662.0,1959.0,1959.0
52,122.560,143.600,122.35,143.56,1039.39,30346.0,555.0,555.0
53,122.560,143.600,122.35,143.56,1039.39,33604.0,4287.0,4287.0
54,122.560,143.600,122.35,143.56,1039.39,33842.0,2551.0,2551.0
55,122.560,143.600,122.35,143.56,1039.39,32138.0,2606.0,2606.0
56,122.560,143.600,122.35,143.56,1039.39,31720.0,1956.0,1956.0
57,122.560,143.600,122.35,143.56,1039.39,32123.0,2492.0,2492.0
58,122.560,143.600,122.35,143.56,1039.39,33595.0,3445.0,3445.0
59,122.560,143.600,122.35,143.56,1039.39,31873.0,1835.0,1835.0
60,122.560,143.600,122.35,143.56,1039.39,31556.0,2069.0,2069.0
61,122.560,143.600,122.35,143.56,1039.39,33508.0,3609.0,3609.0
62,122.560,143.600,122.35,143.56,1039.39,32457.0,4179.0,4179.0
63,122.560,143.600,122.35,143.56,1039.39,32517.0,3458.0,3458.0
64,122.560,143.600,122.35,143.56,1039.39,31709.0,2570.0,2570.0
65,122.560,143.600,122.35,143.56,1039.39,33391.0,3615.0,3615.0
66,122.560,143.600,122.35,143.56,1039.39,32003.0,3043.0,3043.0
67,122.560,143.600,122.35,143.56,1039.39,30062.0,970.0,970.0
68,122.560,143.600,122.35,143.56,1039.39,31561.0,2161.0,2161.0
69,122.560,143.600,122.35,143.56,1039.39,31177.0,3046.0,3046.0
70,122.560,143.600,122.35,143.56,1039.39,31987.0,3410.0,3410.0
71,122.560,143.600,122.35,143.56,1039.39,31425.0,2034.0,2034.0
72,122.560,143.600,122.35,143.56,1039.39,32532.0,3490.0,3490.0
73,122.560,143.600,122.35,143.56,1039.39,31744.0,1951.0,1951.0
74,122.560,143.600,122.35,143.56,1039.39,31993.0,1860.0,1860.0
75,122.560,143.600,122.35,143.56,1039.39,33651.0,3315.0,3315.0
76,122.560,143.600,122.35,143.56,1039.39,31263.0,2306.0,2306.0
77,122.560,143.600,122.35,143.56,1039.39,32485.0,3153.0,3153.0
78,122.560,143.600,122.35,143.56,1039.39,31840.0,3410.0,3410.0
79,122.560,143.600,122.35,143.56,1039.39,30639.0,1358.0,1358.0
80,122.560,143.600,122.35,143.56,1039.39,32816.0,3829.0,3829.0
81,122.560,143.600,122.35,143.56,1039.39,33588.0,4400.0,4400.0
82,122.560,143.600,122.35,143.56,1039.39,31057.0,2469.0,2469.0
83,122.560,143.600,122.35,143.56,1039.39,31829.0,2165.0,2165.0
84,122.560,143.600,122.35,143.56,1039.39,30222.0,848.0,848.0
85,122.560,143.600,122.35,143.56,1039.39,30005.0,1916.0,1916.0
86,122.560,143.600,122.35,143.56,1039.39,30266.0,1221.0,1221.0
87,122.560,143.600,122.35,143.56,1039.39,30467.0,3527.0,3527.0
88,122.560,143.600,122.35,143.56,1039.39,31453.0,2824.0,2824.0
89,122.560,143.600,122.35,143.56,1039.39,30978.0,2420.0,2420.0
90,122.560,143.600,122.35,143.56,1039.39,30436.0,2297.0,2297.0
91,122.560,143.600,122.35,143.56,1039.39,30524.0,1915.0,1915.0
92,122.560,143.600,122.35,143.56,1039.39,30393.0,1710.0,1710.0
93,122.560,143.600,122.35,143.56,1039.39,29795.0,721.0,721.0
94,122.560,143.600,122.35,143.56,1039.39,30337.0,2049.0,2049.0
95,122.560,143.600,122.35,143.56,1039.39,29791.0,1683.0,1683.0
96,122.560,143.600,122.35,143.56,1039.39,31353.0,1899.0,1899.0
97,122.560,143.600,122.35,143.56,1039.39,31582.0,3177.0,3177.0
98,122.560,143.600,122.35,143.56,1039.39,31648.0,3155.0,3155.0
99,122.560,143.600,122.35,143.56,1039.39,31863.0,3652.0,3652.0
100,122.560,143.600,122.35,143.56,1039.39,30592.0,1906.0,1906.0
101,122.560,143.600,122.35,143.56,1039.39,31033.0,2650.0,2650.0
102,122.560,143.600,122.35,143.56,1039.39,29950.0,2361.0,2361.0
103,122.560,143.600,122.35,143.56,1039.39,29684.0,2249.0,2249.0
104,122.560,143.600,122.35,143.56,1039.39,28090.0,582.0,582.0
105,122.560,143.600,122.35,143.56,1039.39,31844.0,3231.0,3231.0
106,122.560,143.600,122.35,143.56,1039.39,30953.0,2763.0,2763.0
107,122.560,143.600,122.35,143.56,1039.39,30614.0,2049.0,2049.0
108,122.560,143.600,122.35,143.56,1039.39,29826.0,1495.0,1495.0
109,122.560,143.600,122.35,143.56,1039.39,29359.0,2092.0,2092.0
110,122.560,143.600,122.35,143.56,1039.39,31212.0,2274.0,2274.0
111,122.560,143.600,122.35,143.56,1039.39,31677.0,3103.0,3103.0
112,122.560,143.600,122.35,143.56,1039.39,29768.0,1701.0,1701.0
113,122.560,143.600,122.35,143.56,1039.39,30428.0,2242.0,2242.0
114,122.560,143.600,122.35,143.56,1039.39,29932.0,2139.0,2139.0
115,122.560,143.600,122.35,143.56,1039.39,31511.0,3924.0,3924.0
116,122.560,143.600,122.35,143.56,1039.39,29119.0,897.0,897.0
117,122.560,143.600,122.35,143.56,1039.39,30861.0,2618.0,2618.0
118,122.560,143.600,122.35,143.56,1039.39,31539.0,3064.0,3064.0
119,122.560,143.600,122.35,143.56,1039.39,30553.0,2472.0,2472.0
120,122.560,143.600,122.35,143.56,1039.39,28778.0,1385.0,1385.0
121,122.560,143.600,122.35,143.56,1039.39,29959.0,2246.0,2246.0
122,122.560,143.600,122.35,143.56,1039.39,28529.0,1982.0,1982.0
123,122.560,143.600,122.35,143.56,1039.39,30658.0,2439.0,2439.0
124,122.560,143.600,122.35,143.56,1039.39,28830.0,1995.0,1995.0
125,122.560,143.600,122.35,143.56,1039.39,29184.0,1682.0,1682.0
126,122.560,143.600,122.35,143.56,1039.39,31592.0,3175.0,3175.0
127,122.560,143.600,122.35,143.56,1039.39,30038.0,2092.0,2092.0
128,122.560,143.600,122.35,143.56,1039.39,29879.0,1684.0,1684.0
129,122.560,143.600,122.35,143.56,1039.39,29913.0,1519.0,1519.0
130,122.560,143.600,122.35,143.56,1039.39,29683.0,1348.0,1348.0
131,122.560,143.600,122.35,143.56,1039.39,29813.0,1396.0,1396.0
132,122.560,143.600,122.35,143.56,1039.39,32143.0,3943.0,3943.0
133,122.560,143.600,122.35,143.56,1039.39,27082.0,0.0,0.0
134,122.560,143.600,122.35,143.56,1039.39,28952.0,917.0,917.0
135,122.560,143.600,122.35,143.56,1039.39,28170.0,386.0,386.0
136,122.560,143.600,122.35,143.56,1039.39,29535.0,1492.0,1492.0
137,122.560,143.600,122.35,143.56,1039.39,28573.0,1086.0,1086.0
138,122.560,143.600,122.35,143.56,1039.39,29682.0,1754.0,1754.0
139,122.560,143.600,122.35,143.56,1039.39,30049.0,1998.0,1998.0
