id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
179,20.190,14.040,20.13,13.98,987.49,28141.0,0.0,0.0
180,20.190,14.040,20.13,13.98,987.49,24747.0,0.0,0.0
181,20.190,14.040,20.13,13.98,987.49,28311.0,373.0,373.0
182,20.190,14.040,20.13,13.98,987.49,25334.0,0.0,0.0
183,20.190,14.040,20.13,13.98,987.49,28184.0,0.0,0.0
184,20.190,14.040,20.13,13.98,987.49,27566.0,164.0,164.0
185,20.190,14.040,20.13,13.98,987.49,27918.0,0.0,0.0
186,20.190,14.040,20.13,13.98,987.49,27238.0,0.0,0.0
187,20.190,14.040,20.13,13.98,987.49,26901.0,0.0,0.0
188,20.190,14.040,20.13,13.98,987.49,25557.0,0.0,0.0
189,20.190,14.040,20.13,13.98,987.49,26496.0,0.0,0.0
190,20.190,14.040,20.13,13.98,987.49,26465.0,0.0,0.0
191,20.190,14.040,20.13,13.98,987.49,27942.0,154.0,154.0
192,20.190,14.040,20.13,13.98,987.49,27247.0,0.0,0.0
193,20.190,14.040,20.13,13.98,987.49,27956.0,0.0,0.0
194,20.190,14.040,20.13,13.98,987.49,26242.0,0.0,0.0
195,20.190,14.040,20.13,13.98,987.49,25612.0,0.0,0.0
196,20.190,14.040,20.13,13.98,987.49,27396.0,0.0,0.0
197,20.190,14.040,20.13,13.98,987.49,26998.0,0.0,0.0
198,20.190,14.040,20.13,13.98,987.49,27364.0,263.0,263.0
199,20.190,14.040,20.13,13.98,987.49,27136.0,0.0,0.0
200,20.190,14.040,20.13,13.98,987.49,25346.0,0.0,0.0
201,20.190,14.040,20.13,13.98,987.49,26260.0,0.0,0.0
202,20.190,14.040,20.13,13.98,987.49,26907.0,0.0,0.0
203,20.190,14.040,20.13,13.98,987.49,27732.0,40.0,40.0
204,20.190,14.040,20.13,13.98,987.49,26897.0,0.0,0.0
205,20.190,14.040,20.13,13.98,987.49,28071.0,379.0,379.0
206,20.190,14.040,20.13,13.98,987.49,26909.0,0.0,0.0
207,20.190,14.040,20.13,13.98,987.49,30382.0,689.0,689.0
208,20.190,14.040,20.13,13.98,987.49,28488.0,879.0,879.0
209,20.190,14.040,20.13,13.98,987.49,25481.0,0.0,0.0
210,20.190,14.040,20.13,13.98,987.49,25474.0,0.0,0.0
211,20.190,14.040,20.13,13.98,987.49,26526.0,0.0,0.0
212,20.190,14.040,20.13,13.98,987.49,24543.0,0.0,0.0
213,20.190,14.040,20.13,13.98,987.49,29423.0,302.0,302.0
214,20.190,14.040,20.13,13.98,987.49,26206.0,0.0,0.0
215,20.190,14.040,20.13,13.98,987.49,26079.0,0.0,0.0
216,20.190,14.040,20.13,13.98,987.49,26989.0,0.0,0.0
217,20.190,14.040,20.13,13.98,987.49,26785.0,0.0,0.0
218,20.190,14.040,20.13,13.98,987.49,26201.0,0.0,0.0
219,20.190,14.040,20.13,13.98,987.49,26288.0,0.0,0.0
220,20.190,14.040,20.13,13.98,987.49,26866.0,0.0,0.0
221,20.190,14.040,20.13,13.98,987.49,27705.0,51.0,51.0
222,20.190,14.040,20.13,13.98,987.49,28675.0,0.0,0.0
223,20.190,14.040,20.13,13.98,987.49,29159.0,1361.0,1361.0
224,20.190,14.040,20.13,13.98,987.49,26991.0,317.0,317.0
225,20.190,14.040,20.13,13.98,987.49,24750.0,0.0,0.0
226,20.190,14.040,20.13,13.98,987.49,25813.0,0.0,0.0
227,20.190,14.040,20.13,13.98,987.49,25816.0,0.0,0.0
228,20.190,14.040,20.13,13.98,987.49,24986.0,0.0,0.0
229,20.190,14.040,20.13,13.98,987.49,28043.0,0.0,0.0
230,20.190,14.040,20.13,13.98,987.49,24989.0,0.0,0.0
231,20.190,14.040,20.13,13.98,987.49,26217.0,0.0,0.0
232,20.190,14.040,20.13,13.98,987.49,25395.0,0.0,0.0
233,20.190,14.040,20.13,13.98,987.49,27595.0,388.0,388.0
234,20.190,14.040,20.13,13.98,987.49,27391.0,0.0,0.0
235,20.190,14.040,20.13,13.98,987.49,26712.0,0.0,0.0
236,20.190,14.040,20.13,13.98,987.49,25766.0,0.0,0.0
237,20.190,14.040,20.13,13.98,987.49,26425.0,0.0,0.0
238,20.190,14.040,20.13,13.98,987.49,25458.0,0.0,0.0
239,20.190,14.040,20.13,13.98,987.49,27576.0,0.0,0.0
240,20.190,14.040,20.13,13.98,987.49,28066.0,0.0,0.0
241,20.190,14.040,20.13,13.98,987.49,27944.0,0.0,0.0
242,20.190,14.040,20.13,13.98,987.49,27333.0,0.0,0.0
243,20.190,14.040,20.13,13.98,987.49,28203.0,618.0,618.0
244,20.190,14.040,20.13,13.98,987.49,26454.0,0.0,0.0
245,20.190,14.040,20.13,13.98,987.49,27395.0,0.0,0.0
246,20.190,14.040,20.13,13.98,987.49,25406.0,0.0,0.0
247,20.190,14.040,20.13,13.98,987.49,28797.0,336.0,336.0
248,20.190,14.040,20.13,13.98,987.49,26281.0,0.0,0.0
249,20.190,14.040,20.13,13.98,987.49,26011.0,0.0,0.0
250,20.190,14.040,20.13,13.98,987.49,27979.0,0.0,0.0
251,20.190,14.040,20.13,13.98,987.49,26803.0,0.0,0.0
252,20.190,14.040,20.13,13.98,987.49,26804.0,0.0,0.0
253,20.190,14.040,20.13,13.98,987.49,26260.0,0.0,0.0
254,20.190,14.040,20.13,13.98,987.49,26995.0,0.0,0.0
255,20.190,14.040,20.13,13.98,987.49,26639.0,0.0,0.0
256,20.190,14.040,20.13,13.98,987.49,27089.0,0.0,0.0
257,20.190,14.040,20.13,13.98,987.49,27584.0,0.0,0.0
258,20.190,14.040,20.13,13.98,987.49,25230.0,0.0,0.0
259,20.190,14.040,20.13,13.98,987.49,26076.0,0.0,0.0
260,20.190,14.040,20.13,13.98,987.49,27236.0,0.0,0.0
261,20.190,14.040,20.13,13.98,987.49,25051.0,0.0,0.0
