id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
520,223.620,248.400,223.52,248.56,1028.68,23876.0,420.0,420.0
521,223.620,248.400,223.52,248.56,1028.68,23771.0,189.0,189.0
522,223.620,248.400,223.52,248.56,1028.68,22311.0,0.0,0.0
523,223.620,248.400,223.52,248.56,1028.68,22627.0,0.0,0.0
524,223.620,248.400,223.52,248.56,1028.68,23887.0,0.0,0.0
525,223.620,248.400,223.52,248.56,1028.68,24818.0,1218.0,1218.0
526,223.620,248.400,223.52,248.56,1028.68,24170.0,0.0,0.0
527,223.620,248.400,223.52,248.56,1028.68,23423.0,0.0,0.0
528,223.620,248.400,223.52,248.56,1028.68,22424.0,0.0,0.0
529,223.620,248.400,223.52,248.56,1028.68,23359.0,0.0,0.0
530,223.620,248.400,223.52,248.56,1028.68,22964.0,0.0,0.0
531,223.620,248.400,223.52,248.56,1028.68,24620.0,548.0,548.0
532,223.620,248.400,223.52,248.56,1028.68,24422.0,587.0,587.0
533,223.620,248.400,223.52,248.56,1028.68,25467.0,1767.0,1767.0
534,223.620,248.400,223.52,248.56,1028.68,23344.0,0.0,0.0
535,223.620,248.400,223.52,248.56,1028.68,25366.0,1558.0,1558.0
536,223.620,248.400,223.52,248.56,1028.68,22695.0,0.0,0.0
537,223.620,248.400,223.52,248.56,1028.68,23475.0,0.0,0.0
538,223.620,248.400,223.52,248.56,1028.68,23898.0,0.0,0.0
539,223.620,248.400,223.52,248.56,1028.68,23864.0,0.0,0.0
540,223.620,248.400,223.52,248.56,1028.68,23938.0,586.0,586.0
541,223.620,248.400,223.52,248.56,1028.68,24339.0,454.0,454.0
542,223.620,248.400,223.52,248.56,1028.68,26174.0,2080.0,2080.0
543,223.620,248.400,223.52,248.56,1028.68,24912.0,927.0,927.0
544,223.620,248.400,223.52,248.56,1028.68,23575.0,990.0,990.0
545,223.620,248.400,223.52,248.56,1028.68,22991.0,0.0,0.0
546,223.620,248.400,223.52,248.56,1028.68,24544.0,531.0,531.0
547,223.620,248.400,223.52,248.56,1028.68,23930.0,0.0,0.0
548,223.620,248.400,223.52,248.56,1028.68,23854.0,474.0,474.0
549,223.620,248.400,223.52,248.56,1028.68,24546.0,115.0,115.0
550,223.620,248.400,223.52,248.56,1028.68,23123.0,0.0,0.0
551,223.620,248.400,223.52,248.56,1028.68,24567.0,676.0,676.0
552,223.620,248.400,223.52,248.56,1028.68,24052.0,0.0,0.0
553,223.620,248.400,223.52,248.56,1028.68,22597.0,0.0,0.0
554,223.620,248.400,223.52,248.56,1028.68,23089.0,0.0,0.0
555,223.620,248.400,223.52,248.56,1028.68,22340.0,0.0,0.0
556,223.620,248.400,223.52,248.56,1028.68,22460.0,0.0,0.0
557,223.620,248.400,223.52,248.56,1028.68,23310.0,0.0,0.0
558,223.620,248.400,223.52,248.56,1028.68,23906.0,497.0,497.0
559,223.620,248.400,223.52,248.56,1028.68,24544.0,801.0,801.0
560,223.620,248.400,223.52,248.56,1028.68,23624.0,145.0,145.0
561,223.620,248.400,223.52,248.56,1028.68,23803.0,0.0,0.0
562,223.620,248.400,223.52,248.56,1028.68,23660.0,118.0,118.0
563,223.620,248.400,223.52,248.56,1028.68,22890.0,0.0,0.0
564,223.620,248.400,223.52,248.56,1028.68,23194.0,0.0,0.0
565,223.620,248.400,223.52,248.56,1028.68,24077.0,188.0,188.0
566,223.620,248.400,223.52,248.56,1028.68,23731.0,187.0,187.0
567,223.620,248.400,223.52,248.56,1028.68,23503.0,218.0,218.0
