id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
1,47.890,40.740,48.15,40.86,1039.95,43040.0,9773.0,9773.0
2,47.890,40.740,48.15,40.86,1039.95,41191.0,7723.0,7723.0
3,47.890,40.740,48.15,40.86,1039.95,36419.0,4118.0,4118.0
4,47.890,40.740,48.15,40.86,1039.95,38435.0,6203.0,6203.0
5,47.890,40.740,48.15,40.86,1039.95,38970.0,6235.0,6235.0
6,47.890,40.740,48.15,40.86,1039.95,40450.0,7263.0,7263.0
7,47.890,40.740,48.15,40.86,1039.95,35232.0,2853.0,2853.0
8,47.890,40.740,48.15,40.86,1039.95,36697.0,3987.0,3987.0
9,47.890,40.740,48.15,40.86,1039.95,37725.0,4705.0,4705.0
10,47.890,40.740,48.15,40.86,1039.95,39052.0,6093.0,6093.0
11,47.890,40.740,48.15,40.86,1039.95,35048.0,3362.0,3362.0
12,47.890,40.740,48.15,40.86,1039.95,35841.0,3754.0,3754.0
13,47.890,40.740,48.15,40.86,1039.95,38208.0,5389.0,5389.0
14,47.890,40.740,48.15,40.86,1039.95,37068.0,4098.0,4098.0
15,47.890,40.740,48.15,40.86,1039.95,36285.0,3714.0,3714.0
16,47.890,40.740,48.15,40.86,1039.95,37976.0,5940.0,5940.0
17,47.890,40.740,48.15,40.86,1039.95,37368.0,4439.0,4439.0
18,47.890,40.740,48.15,40.86,1039.95,40005.0,7434.0,7434.0
19,47.890,40.740,48.15,40.86,1039.95,39223.0,6000.0,6000.0
20,47.890,40.740,48.15,40.86,1039.95,36057.0,4739.0,4739.0
21,47.890,40.740,48.15,40.86,1039.95,37167.0,6256.0,6256.0
22,47.890,40.740,48.15,40.86,1039.95,37652.0,6301.0,6301.0
23,47.890,40.740,48.15,40.86,1039.95,35550.0,4305.0,4305.0
24,47.890,40.740,48.15,40.86,1039.95,33574.0,2142.0,2142.0
25,47.890,40.740,48.15,40.86,1039.95,35959.0,3784.0,3784.0
26,47.890,40.740,48.15,40.86,1039.95,32958.0,2436.0,2436.0
27,47.890,40.740,48.15,40.86,1039.95,35068.0,3901.0,3901.0
28,47.890,40.740,48.15,40.86,1039.95,33460.0,2429.0,2429.0
29,47.890,40.740,48.15,40.86,1039.95,35548.0,3756.0,3756.0
30,47.890,40.740,48.15,40.86,1039.95,40563.0,9062.0,9062.0
31,47.890,40.740,48.15,40.86,1039.95,42175.0,9984.0,9984.0
32,47.890,40.740,48.15,40.86,1039.95,38833.0,6737.0,6737.0
33,47.890,40.740,48.15,40.86,1039.95,43224.0,10210.0,10210.0
34,47.890,40.740,48.15,40.86,1039.95,41367.0,8888.0,8888.0
35,47.890,40.740,48.15,40.86,1039.95,38551.0,7723.0,7723.0
36,47.890,40.740,48.15,40.86,1039.95,38674.0,7796.0,7796.0
37,47.890,40.740,48.15,40.86,1039.95,34634.0,3186.0,3186.0
38,47.890,40.740,48.15,40.86,1039.95,34310.0,4441.0,4441.0
39,47.890,40.740,48.15,40.86,1039.95,33619.0,3287.0,3287.0
40,47.890,40.740,48.15,40.86,1039.95,36318.0,5325.0,5325.0
41,47.890,40.740,48.15,40.86,1039.95,35965.0,5107.0,5107.0
42,47.890,40.740,48.15,40.86,1039.95,38028.0,5775.0,5775.0
43,47.890,40.740,48.15,40.86,1039.95,37914.0,6042.0,6042.0
44,47.890,40.740,48.02,40.71,1039.95,38690.0,7067.0,7067.0
45,47.890,40.740,48.15,40.86,1039.95,36390.0,4637.0,4637.0
46,47.890,40.740,48.15,40.86,1039.95,35984.0,5176.0,5176.0
47,47.890,40.740,48.15,40.86,1039.95,36501.0,4989.0,4989.0
48,47.890,40.740,48.17,40.44,1039.95,38771.0,8334.0,8334.0
49,47.890,40.740,48.23,40.63,1039.95,38451.0,8224.0,8224.0
50,47.890,40.740,47.91,40.79,1039.95,41695.0,9531.0,9531.0
51,47.890,40.740,48.33,40.35,1039.95,43116.0,11605.0,11605.0
52,47.890,40.740,48.44,40.52,1039.95,38648.0,7944.0,7944.0
53,47.890,40.740,48.3,40.78,1039.95,38551.0,6668.0,6668.0
54,47.890,40.740,47.75,40.59,1039.95,40771.0,10633.0,10633.0
55,47.890,40.740,47.59,40.68,1039.95,40912.0,9656.0,9656.0
56,47.890,40.740,48.15,40.86,1039.95,34804.0,4279.0,4279.0
