id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
185,59.000,215.800,59.31,215.53,1179.16,24563.0,0.0,0.0
186,59.000,215.800,59.31,215.53,1179.16,28021.0,1052.0,1052.0
187,59.000,215.800,59.31,215.53,1179.16,26572.0,700.0,700.0
188,59.000,215.800,59.31,215.53,1179.16,26632.0,230.0,230.0
189,59.000,215.800,59.31,215.53,1179.16,26075.0,0.0,0.0
190,59.000,215.800,59.31,215.53,1179.16,25526.0,0.0,0.0
191,59.000,215.800,59.31,215.53,1179.16,27979.0,1012.0,1012.0
192,59.000,215.800,59.31,215.53,1179.16,24955.0,0.0,0.0
193,59.000,215.800,59.31,215.53,1179.16,27233.0,417.0,417.0
194,59.000,215.800,59.31,215.53,1179.16,27014.0,0.0,0.0
195,59.000,215.800,59.31,215.53,1179.16,25859.0,0.0,0.0
196,59.000,215.800,59.31,215.53,1179.16,28202.0,1764.0,1764.0
197,59.000,215.800,59.31,215.53,1179.16,26843.0,575.0,575.0
198,59.000,215.800,59.31,215.53,1179.16,28210.0,1499.0,1499.0
199,59.000,215.800,59.31,215.53,1179.16,25706.0,0.0,0.0
200,59.000,215.800,59.31,215.53,1179.16,25900.0,0.0,0.0
201,59.000,215.800,59.31,215.53,1179.16,26078.0,0.0,0.0
202,59.000,215.800,59.31,215.53,1179.16,25661.0,0.0,0.0
203,59.000,215.800,59.31,215.53,1179.16,27372.0,793.0,793.0
204,59.000,215.800,59.31,215.53,1179.16,26644.0,380.0,380.0
205,59.000,215.800,59.31,215.53,1179.16,26276.0,0.0,0.0
206,59.000,215.800,59.31,215.53,1179.16,27037.0,1078.0,1078.0
207,59.000,215.800,59.31,215.53,1179.16,27624.0,0.0,0.0
208,59.000,215.800,59.31,215.53,1179.16,25776.0,0.0,0.0
209,59.000,215.800,59.31,215.53,1179.16,25434.0,0.0,0.0
210,59.000,215.800,59.31,215.53,1179.16,25648.0,0.0,0.0
211,59.000,215.800,59.31,215.53,1179.16,24769.0,0.0,0.0
212,59.000,215.800,59.31,215.53,1179.16,25547.0,0.0,0.0
213,59.000,215.800,59.31,215.53,1179.16,26558.0,0.0,0.0
214,59.000,215.800,59.31,215.53,1179.16,25756.0,0.0,0.0
215,59.000,215.800,59.31,215.53,1179.16,25758.0,332.0,332.0
216,59.000,215.800,59.31,215.53,1179.16,25638.0,0.0,0.0
217,59.000,215.800,59.31,215.53,1179.16,26993.0,70.0,70.0
218,59.000,215.800,59.31,215.53,1179.16,26140.0,258.0,258.0
219,59.000,215.800,59.31,215.53,1179.16,26422.0,0.0,0.0
220,59.000,215.800,59.31,215.53,1179.16,24641.0,0.0,0.0
221,59.000,215.800,59.31,215.53,1179.16,26937.0,719.0,719.0
222,59.000,215.800,59.31,215.53,1179.16,24387.0,0.0,0.0
223,59.000,215.800,59.31,215.53,1179.16,24612.0,0.0,0.0
224,59.000,215.800,59.31,215.53,1179.16,25901.0,272.0,272.0
225,59.000,215.800,59.31,215.53,1179.16,27847.0,1524.0,1524.0
226,59.000,215.800,59.31,215.53,1179.16,26252.0,0.0,0.0
227,59.000,215.800,59.31,215.53,1179.16,23026.0,0.0,0.0
228,59.000,215.800,59.31,215.53,1179.16,26204.0,0.0,0.0
229,59.000,215.800,59.31,215.53,1179.16,26149.0,333.0,333.0
230,59.000,215.800,59.31,215.53,1179.16,24561.0,0.0,0.0
231,59.000,215.800,59.31,215.53,1179.16,25129.0,0.0,0.0
232,59.000,215.800,59.31,215.53,1179.16,23597.0,0.0,0.0
233,59.000,215.800,59.31,215.53,1179.16,27585.0,1130.0,1130.0
234,59.000,215.800,59.31,215.53,1179.16,26340.0,0.0,0.0
235,59.000,215.800,59.31,215.53,1179.16,27951.0,1388.0,1388.0
236,59.000,215.800,59.31,215.53,1179.16,26806.0,458.0,458.0
237,59.000,215.800,59.31,215.53,1179.16,27304.0,1290.0,1290.0
238,59.000,215.800,59.31,215.53,1179.16,26361.0,40.0,40.0
239,59.000,215.800,59.31,215.53,1179.16,25537.0,0.0,0.0
240,59.000,215.800,59.31,215.53,1179.16,26323.0,588.0,588.0
241,59.000,215.800,59.31,215.53,1179.16,24956.0,0.0,0.0
242,59.000,215.800,59.31,215.53,1179.16,25516.0,0.0,0.0
243,59.000,215.800,59.31,215.53,1179.16,25276.0,0.0,0.0
244,59.000,215.800,59.31,215.53,1179.16,24119.0,0.0,0.0
245,59.000,215.800,59.31,215.53,1179.16,23373.0,0.0,0.0
246,59.000,215.800,59.31,215.53,1179.16,25925.0,0.0,0.0
247,59.000,215.800,59.31,215.53,1179.16,25852.0,0.0,0.0
248,59.000,215.800,59.31,215.53,1179.16,25350.0,217.0,217.0
249,59.000,215.800,59.31,215.53,1179.16,23940.0,0.0,0.0
250,59.000,215.800,59.31,215.53,1179.16,24875.0,0.0,0.0
251,59.000,215.800,59.31,215.53,1179.16,24392.0,0.0,0.0
252,59.000,215.800,59.31,215.53,1179.16,24344.0,0.0,0.0
253,59.000,215.800,59.31,215.53,1179.16,24534.0,0.0,0.0
254,59.000,215.800,59.31,215.53,1179.16,26884.0,582.0,582.0
255,59.000,215.800,59.31,215.53,1179.16,25085.0,0.0,0.0
256,59.000,215.800,59.31,215.53,1179.16,24782.0,0.0,0.0
257,59.000,215.800,59.31,215.53,1179.16,26852.0,984.0,984.0
258,59.000,215.800,59.31,215.53,1179.16,24697.0,0.0,0.0
259,59.000,215.800,59.31,215.53,1179.16,26127.0,607.0,607.0
260,59.000,215.800,59.31,215.53,1179.16,25567.0,0.0,0.0
261,59.000,215.800,59.31,215.53,1179.16,26030.0,73.0,73.0
262,59.000,215.800,59.31,215.53,1179.16,26754.0,90.0,90.0
263,59.000,215.800,59.31,215.53,1179.16,26714.0,0.0,0.0
264,59.000,215.800,59.31,215.53,1179.16,24541.0,0.0,0.0
265,59.000,215.800,59.31,215.53,1179.16,26262.0,0.0,0.0
266,59.000,215.800,59.31,215.53,1179.16,26470.0,515.0,515.0
267,59.000,215.800,59.31,215.53,1179.16,24122.0,0.0,0.0
268,59.000,215.800,59.31,215.53,1179.16,26005.0,0.0,0.0
269,59.000,215.800,59.31,215.53,1179.16,26780.0,616.0,616.0
270,59.000,215.800,59.31,215.53,1179.16,27466.0,1553.0,1553.0
271,59.000,215.800,59.31,215.53,1179.16,26741.0,1038.0,1038.0
272,59.000,215.800,59.31,215.53,1179.16,24774.0,0.0,0.0
273,59.000,215.800,59.31,215.53,1179.16,26331.0,0.0,0.0
274,59.000,215.800,59.31,215.53,1179.16,25858.0,0.0,0.0
275,59.000,215.800,59.31,215.53,1179.16,26213.0,467.0,467.0
276,59.000,215.800,59.31,215.53,1179.16,26106.0,636.0,636.0
277,59.000,215.800,59.31,215.53,1179.16,25707.0,0.0,0.0
278,59.000,215.800,59.31,215.53,1179.16,27468.0,742.0,742.0
279,59.000,215.800,59.31,215.53,1179.16,26874.0,843.0,843.0
280,59.000,215.800,59.31,215.53,1179.16,27021.0,983.0,983.0
281,59.000,215.800,59.31,215.53,1179.16,25429.0,0.0,0.0
