id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
99,212.070,8.680,211.97,8.5,1117.11,31858.0,3738.0,3738.0
100,212.070,8.680,211.97,8.5,1117.11,32636.0,4318.0,4318.0
101,212.070,8.680,211.97,8.5,1117.11,33183.0,4867.0,4867.0
102,212.070,8.680,211.97,8.5,1117.11,34556.0,6703.0,6703.0
103,212.070,8.680,211.97,8.5,1117.11,32819.0,4208.0,4208.0
104,212.070,8.680,211.97,8.5,1117.11,33384.0,4434.0,4434.0
105,212.070,8.680,211.97,8.5,1117.11,35720.0,6715.0,6715.0
106,212.070,8.680,211.97,8.5,1117.11,39558.0,10236.0,10236.0
107,212.070,8.680,211.97,8.5,1117.11,40151.0,10833.0,10833.0
108,212.070,8.680,211.97,8.5,1117.11,37225.0,7019.0,7019.0
109,212.070,8.680,211.97,8.5,1117.11,36689.0,7469.0,7469.0
110,212.070,8.680,211.97,8.5,1117.11,37663.0,8685.0,8685.0
111,212.070,8.680,211.97,8.5,1117.11,31323.0,3441.0,3441.0
112,212.070,8.680,211.97,8.5,1117.11,33314.0,5770.0,5770.0
113,212.070,8.680,211.97,8.5,1117.11,30742.0,2276.0,2276.0
114,212.070,8.680,211.97,8.5,1117.11,32742.0,2888.0,2888.0
115,212.070,8.680,211.97,8.5,1117.11,35207.0,5865.0,5865.0
116,212.070,8.680,211.97,8.5,1117.11,42156.0,12312.0,12312.0
117,212.070,8.680,211.97,8.5,1117.11,41101.0,11098.0,11098.0
118,212.070,8.680,211.97,8.5,1117.11,43490.0,12911.0,12911.0
119,212.070,8.680,211.97,8.5,1117.11,39571.0,11008.0,11008.0
120,212.070,8.680,211.97,8.5,1117.11,46755.0,15623.0,15623.0
121,212.070,8.680,211.97,8.5,1117.11,34765.0,5324.0,5324.0
122,212.070,8.680,211.97,8.5,1117.11,35116.0,6413.0,6413.0
123,212.070,8.680,211.97,8.5,1117.11,39103.0,9520.0,9520.0
124,212.070,8.680,211.97,8.5,1117.11,39934.0,11231.0,11231.0
125,212.070,8.680,211.97,8.5,1117.11,31838.0,3955.0,3955.0
126,212.070,8.680,211.97,8.5,1117.11,37897.0,7683.0,7683.0
