id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
813,222.310,32.600,222.38,32.71,1016.19,36678.0,10479.0,10479.0
814,222.310,32.600,222.38,32.71,1016.19,39238.0,12114.0,12114.0
815,222.310,32.600,222.38,32.71,1016.19,37696.0,11239.0,11239.0
816,222.310,32.600,222.38,32.71,1016.19,35321.0,9184.0,9184.0
817,222.310,32.600,222.38,32.71,1016.19,31921.0,6260.0,6260.0
818,222.310,32.600,222.38,32.71,1016.19,33549.0,7741.0,7741.0
819,222.310,32.600,222.38,32.71,1016.19,30332.0,5742.0,5742.0
820,222.310,32.600,222.38,32.71,1016.19,34341.0,8409.0,8409.0
821,222.310,32.600,222.38,32.71,1016.19,38996.0,12934.0,12934.0
822,222.310,32.600,222.38,32.71,1016.19,39731.0,12400.0,12400.0
823,222.310,32.600,222.38,32.71,1016.19,36454.0,9294.0,9294.0
824,222.310,32.600,222.38,32.71,1016.19,39586.0,12758.0,12758.0
825,222.310,32.600,222.38,32.71,1016.19,35063.0,8731.0,8731.0
826,222.310,32.600,222.38,32.71,1016.19,31842.0,6263.0,6263.0
827,222.310,32.600,222.38,32.71,1016.19,37405.0,10788.0,10788.0
828,222.310,32.600,222.38,32.71,1016.19,35866.0,10163.0,10163.0
829,222.310,32.600,222.38,32.71,1016.19,32396.0,5488.0,5488.0
830,222.310,32.600,222.38,32.71,1016.19,38512.0,10996.0,10996.0
831,222.310,32.600,222.38,32.71,1016.19,38507.0,11541.0,11541.0
832,222.310,32.600,222.38,32.71,1016.19,37436.0,10510.0,10510.0
833,222.310,32.600,222.38,32.71,1016.19,34850.0,8867.0,8867.0
834,222.310,32.600,222.38,32.71,1016.19,35877.0,10010.0,10010.0
835,222.310,32.600,222.38,32.71,1016.19,35710.0,9379.0,9379.0
836,222.310,32.600,222.38,32.71,1016.19,34071.0,7485.0,7485.0
837,222.310,32.600,222.38,32.71,1016.19,37959.0,11447.0,11447.0
838,222.310,32.600,222.38,32.71,1016.19,37362.0,10922.0,10922.0
839,222.310,32.600,222.38,32.71,1016.19,36798.0,9240.0,9240.0
840,222.310,32.600,222.38,32.71,1016.19,37798.0,11003.0,11003.0
841,222.310,32.600,222.38,32.71,1016.19,36571.0,9067.0,9067.0
842,222.310,32.600,222.38,32.71,1016.19,35615.0,9214.0,9214.0
843,222.310,32.600,222.38,32.71,1016.19,32393.0,5801.0,5801.0
844,222.310,32.600,222.38,32.71,1016.19,34535.0,8054.0,8054.0
845,222.310,32.600,222.38,32.71,1016.19,35779.0,9756.0,9756.0
846,222.310,32.600,222.38,32.71,1016.19,33748.0,8280.0,8280.0
847,222.310,32.600,222.38,32.71,1016.19,37906.0,11663.0,11663.0
848,222.310,32.600,222.38,32.71,1016.19,36078.0,9315.0,9315.0
849,222.310,32.600,222.38,32.71,1016.19,36660.0,10098.0,10098.0
850,222.310,32.600,222.38,32.71,1016.19,29740.0,4124.0,4124.0
851,222.310,32.600,222.38,32.71,1016.19,35776.0,9743.0,9743.0
852,222.310,32.600,222.38,32.71,1016.19,33990.0,7522.0,7522.0
853,222.310,32.600,222.38,32.71,1016.19,35294.0,9221.0,9221.0
854,222.310,32.600,222.38,32.71,1016.19,34403.0,9032.0,9032.0
855,222.310,32.600,222.38,32.71,1016.19,37762.0,11968.0,11968.0
856,222.310,32.600,222.38,32.71,1016.19,35438.0,9565.0,9565.0
857,222.310,32.600,222.38,32.71,1016.19,39417.0,12600.0,12600.0
858,222.310,32.600,222.38,32.71,1016.19,35141.0,8427.0,8427.0
859,222.310,32.600,222.38,32.71,1016.19,35961.0,9956.0,9956.0
860,222.310,32.600,222.38,32.71,1016.19,36671.0,10202.0,10202.0
861,222.310,32.600,222.38,32.71,1016.19,34003.0,8301.0,8301.0
862,222.310,32.600,222.38,32.71,1016.19,36053.0,9385.0,9385.0
863,222.310,32.600,222.38,32.71,1016.19,36120.0,9237.0,9237.0
864,222.310,32.600,222.38,32.71,1016.19,35120.0,9425.0,9425.0
865,222.310,32.600,222.38,32.71,1016.19,34220.0,8579.0,8579.0
866,222.310,32.600,222.38,32.71,1016.19,35996.0,8903.0,8903.0
867,222.310,32.600,222.38,32.71,1016.19,36363.0,9739.0,9739.0
868,222.310,32.600,222.38,32.71,1016.19,39456.0,12624.0,12624.0
869,222.310,32.600,222.38,32.71,1016.19,37185.0,10139.0,10139.0
870,222.310,32.600,222.38,32.71,1016.19,36064.0,9945.0,9945.0
871,222.310,32.600,222.38,32.71,1016.19,37047.0,10446.0,10446.0
872,222.310,32.600,222.38,32.71,1016.19,34632.0,7736.0,7736.0
873,222.310,32.600,222.38,32.71,1016.19,32479.0,6353.0,6353.0
