frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,14789,9710,47726,49033,5079
1,0.052,14629,9892,46469,49466,4737
2,0.103,15106,10133,49640,48665,4973
3,0.155,15901,9934,50245,49659,5967
4,0.207,14658,10254,46973,49539,4404
5,0.259,16950,9662,49963,49322,7288
6,0.31,16283,9892,47596,48810,6391
7,0.362,16323,10121,46531,49454,6202
8,0.414,13996,9801,48608,49370,4195
9,0.466,15724,10188,50042,49039,5536
10,0.517,15080,10158,48801,49045,4922
11,0.569,16573,10188,49137,49045,6385
12,0.621,15943,10363,48435,49268,5580
13,0.673,15477,9807,48448,49364,5670
14,0.724,14174,9843,48610,49177,4331
15,0.776,15081,10000,47363,48406,5081
16,0.828,15928,10115,49378,49195,5813
17,0.88,16364,10067,49127,49418,6297
18,0.931,16234,9837,49011,49671,6397
19,0.983,14852,9643,51183,49201,5209
20,1.035,15065,9704,48761,49262,5361
21,1.087,15345,10079,49609,48960,5266
22,1.138,16710,10013,47295,49683,6697
23,1.19,14795,9583,47730,49478,5212
24,1.242,15632,9777,50506,48906,5855
25,1.294,15602,9589,48550,49316,6013
26,1.345,17055,9583,48569,49201,7472
27,1.397,16256,9643,47993,49581,6613
28,1.449,15739,9807,46960,49960,5932
29,1.501,16514,10049,47914,49328,6465
30,1.552,15293,9910,47224,49689,5383
31,1.604,15490,9722,47730,49159,5768
32,1.656,16019,9698,49218,48936,6321
33,1.707,17064,9746,47824,49864,7318
34,1.759,15353,9825,49151,49189,5528
35,1.811,17564,9976,50511,50280,7588
36,1.863,15989,10297,48780,50147,5692
37,1.914,15543,10248,49180,49153,5295
38,1.966,16783,10164,49422,49280,6619
39,2.018,16212,9758,48596,49045,6454
40,2.07,18425,9976,49232,50322,8449
41,2.121,18228,10031,49868,49400,8197
42,2.173,16384,9934,49971,49599,6450
43,2.225,16103,9958,48663,49340,6145
44,2.277,15400,9474,50475,49629,5926
45,2.328,16473,10121,47307,49274,6352
46,2.38,16374,10115,48770,49888,6259
47,2.432,17437,9807,49439,49503,7630
48,2.484,16717,10031,49940,49153,6686
49,2.535,17402,10055,49719,49400,7347
50,2.587,14943,9631,47503,49774,5312
51,2.639,15411,9637,49335,48774,5774
52,2.691,16710,9601,50532,49888,7109
53,2.742,15518,9704,47920,48954,5814
54,2.794,16194,10079,49363,49882,6115
55,2.846,13778,9910,46906,50051,3868
56,2.898,14680,10067,46067,49171,4613
57,2.949,15632,10085,49460,49725,5547
58,3.001,16639,10267,50135,49527,6372
59,3.053,15292,10079,49477,49268,5213
60,3.105,15178,10067,47782,49521,5111
61,3.156,15500,9789,49701,50641,5711
62,3.208,15886,9777,51088,49105,6109
63,3.26,16846,9964,50562,49539,6882
64,3.311,15250,10170,46489,49400,5080
65,3.363,16907,10176,49023,49828,6731
66,3.415,16737,10224,49975,49671,6513
67,3.467,16403,9855,49490,49689,6548
68,3.518,15606,10164,48317,49611,5442
69,3.57,14597,10019,46683,49798,4578
70,3.622,14384,9674,49910,49484,4710
71,3.674,16584,10236,49300,49924,6348
72,3.725,15373,10025,48839,50087,5348
73,3.777,15840,9958,47963,49448,5882
74,3.829,16304,10085,49869,49370,6219
75,3.881,14366,9559,48680,49635,4807
76,3.932,14991,9613,48061,49466,5378
77,3.984,16754,10079,48638,48990,6675
78,4.036,15845,10031,47330,49635,5814
79,4.088,14879,9940,49802,49418,4939
80,4.139,14647,9898,49350,50045,4749
81,4.191,15831,9940,48749,49810,5891
82,4.243,17004,9831,50093,49924,7173
83,4.295,17195,9734,48388,49780,7461
84,4.346,17594,9710,49206,49810,7884
85,4.398,15288,9849,49426,49985,5439
86,4.45,14727,9698,49334,49400,5029
87,4.502,15469,9662,46823,49195,5807
88,4.553,16558,9813,47368,49268,6745
89,4.605,17055,9849,46884,49274,7206
90,4.657,15656,9716,49421,49388,5940
91,4.709,16340,9873,49353,50171,6467
92,4.76,16069,9988,47268,49442,6081
93,4.812,16174,9668,49843,48888,6506
94,4.864,16549,10109,48212,48942,6440
95,4.915,15868,10406,50332,49575,5462
96,4.967,16270,10103,49320,49448,6167
