frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,27154,14775,48536,50515,12379
1,0.052,27218,15010,48899,50533,12208
2,0.103,25967,14980,50530,51105,10987
3,0.155,24892,14793,51268,50752,10099
4,0.207,24608,15288,48916,50307,9320
5,0.259,25971,14612,49982,49954,11359
6,0.31,25018,14189,49888,49985,10829
7,0.362,24279,13821,50584,50131,10458
8,0.414,26126,14431,50995,50180,11695
9,0.466,26397,14787,48854,50106,11610
10,0.517,26455,15028,49047,50088,11427
11,0.569,25167,14714,48350,50393,10453
12,0.621,25996,14364,50017,50752,11632
13,0.673,24410,14316,49957,50301,10094
14,0.724,27720,14406,49211,50734,13314
15,0.776,24866,14207,48926,51087,10659
16,0.828,23485,14394,49748,50314,9091
17,0.88,25903,14413,49709,50100,11490
18,0.931,27353,14491,48004,49905,12862
19,0.983,26423,14588,51207,50009,11835
20,1.035,25504,13779,51189,49845,11725
21,1.087,26390,14135,50861,50173,12255
22,1.138,26206,14358,49209,50649,11848
23,1.19,23299,13827,49682,50618,9472
24,1.242,25236,14008,49115,50667,11228
25,1.294,25472,14370,49473,50910,11102
26,1.345,28048,14720,52247,50113,13328
27,1.397,28135,14557,53087,50466,13578
28,1.449,24128,14376,49314,50253,9752
29,1.501,25023,13954,49830,50910,11069
30,1.552,25672,14527,49862,50259,11145
31,1.604,24013,14081,51643,50862,9932
32,1.656,24467,13827,48373,50021,10640
33,1.707,24738,13785,47390,50600,10953
34,1.759,25970,13700,50745,49851,12270
35,1.811,24538,13875,49790,50673,10663
36,1.863,25773,14008,53078,50655,11765
37,1.914,26415,13592,49109,50679,12823
38,1.966,26943,14455,50354,50338,12488
39,2.018,26923,14225,48907,49924,12698
40,2.07,25162,13785,49853,50301,11377
41,2.121,24505,14340,47993,50259,10165
42,2.173,24937,13863,49802,50435,11074
43,2.225,24928,13972,49208,50502,10956
44,2.277,26073,14069,50778,50399,12004
45,2.328,25948,13942,50284,50789,12006
46,2.38,23842,14056,50456,50052,9786
47,2.432,24453,13887,49687,50173,10566
48,2.484,24575,13930,50664,49845,10645
49,2.535,26523,14123,48037,50088,12400
50,2.587,25975,14467,48842,50521,11508
51,2.639,27343,14358,50202,50703,12985
52,2.691,26025,14195,49673,50295,11830
53,2.742,23917,13827,48644,49918,10090
54,2.794,24806,14020,49390,49698,10786
55,2.846,25288,14141,48489,49814,11147
56,2.898,25897,13918,48819,50180,11979
57,2.949,25324,14509,50876,49869,10815
58,3.001,23937,13996,48642,50283,9941
59,3.053,26955,13694,50134,50454,13261
60,3.105,23650,13749,49555,50965,9901
61,3.156,24934,13767,50973,50119,11167
62,3.208,26515,13924,49989,50113,12591
63,3.26,26340,13881,50539,50496,12459
64,3.311,26625,13924,51254,50399,12701
65,3.363,25347,13652,49213,50374,11695
66,3.415,25085,14044,49729,49924,11041
67,3.467,25722,13495,48887,50545,12227
68,3.518,24796,13688,49165,50728,11108
69,3.57,26133,13984,49344,50338,12149
70,3.622,26318,13712,50046,50106,12606
71,3.674,24285,13549,48789,49966,10736
72,3.725,25424,13827,49628,50100,11597
73,3.777,25867,13682,51178,50673,12185
74,3.829,26284,14201,48800,50880,12083
75,3.881,25388,13640,48750,50393,11748
76,3.932,26640,13978,48638,50423,12662
77,3.984,25978,13942,49734,50448,12036
78,4.036,25130,14262,48799,50119,10868
79,4.088,25356,14213,50564,50454,11143
80,4.139,23922,14123,47584,50417,9799
81,4.191,25903,13918,49534,49875,11985
82,4.243,25879,13954,49193,50021,11925
83,4.295,24554,14334,48311,50332,10220
84,4.346,26106,13996,49026,50527,12110
85,4.398,28328,14630,47829,50977,13698
86,4.45,25420,14014,49996,50904,11406
87,4.502,26101,14310,48699,50429,11791
88,4.553,25495,14165,49781,50192,11330
89,4.605,25091,13694,50457,50533,11397
90,4.657,24100,13755,49080,50234,10345
91,4.709,25892,14111,48889,50539,11781
92,4.76,26644,14250,49122,50186,12394
93,4.812,29063,14207,50260,50180,14856
94,4.864,25772,13990,46719,50064,11782
95,4.915,26046,14026,47954,50307,12020
96,4.967,26922,14171,51256,49814,12751
97,5.019,25501,14322,50239,50198,11179
98,5.071,27013,14117,48573,49972,12896
99,5.122,25903,13893,50076,49759,12010
100,5.174,25825,14147,50280,50100,11678
101,5.226,26415,13869,48150,50649,12546
102,5.278,25785,14400,52013,50539,11385
103,5.329,26728,14744,49157,50813,11984
104,5.381,26522,14425,50222,51105,12097
105,5.433,25958,14250,50990,50502,11708
106,5.485,25233,14503,49329,49991,10730
107,5.536,26623,14081,48817,50466,12542
108,5.588,26917,13918,49790,51020,12999
109,5.64,25359,14256,49741,50240,11103
110,5.692,25189,14075,48913,49905,11114
111,5.743,26998,14437,48134,50307,12561
112,5.795,25433,14497,50562,49363,10936
113,5.847,25981,14515,47903,50125,11466
114,5.899,26570,14388,51170,50539,12182
115,5.95,23593,14787,51321,50125,8806
116,6.002,25107,14262,52774,50277,10845
117,6.054,25805,14859,50385,49717,10946
118,6.106,26200,14473,49017,50332,11727
119,6.157,25986,14352,50198,50807,11634
120,6.209,26815,14986,50358,50204,11829
121,6.261,26350,14648,47726,50728,11702
122,6.313,28240,14237,49303,50350,14003
123,6.364,29100,14497,50170,50307,14603
124,6.416,27155,14503,48137,50173,12652
125,6.468,27692,14648,51296,50600,13044
126,6.519,25770,14509,49482,50636,11261
127,6.571,24748,14382,49228,50192,10366
128,6.623,26549,14563,50445,50015,11986
129,6.675,27716,14751,48950,50240,12965
130,6.726,26307,14376,48982,50502,11931
131,6.778,26835,14684,49710,50636,12151
132,6.83,26763,14575,49327,50356,12188
133,6.882,27397,14666,49229,50435,12731
134,6.933,26940,14624,48125,50046,12316
135,6.985,26718,13773,49340,50216,12945
136,7.037,27027,14171,49063,50058,12856
137,7.089,26121,13827,48424,50691,12294
138,7.14,25613,14606,48257,50210,11007
139,7.192,26489,14841,51457,50247,11648
140,7.244,26570,14636,50616,49826,11934
141,7.296,28085,14201,47562,50508,13884
142,7.347,25723,13869,48013,50277,11854
143,7.399,25276,14274,50758,50344,11002
144,7.451,27314,14334,50149,50667,12980
145,7.503,25984,14811,48257,50216,11173
146,7.554,24935,14708,49619,50557,10227
147,7.606,25919,14449,50723,50588,11470
148,7.658,22798,14286,49778,50563,8512
149,7.71,24826,14268,49091,50368,10558
150,7.761,23875,14600,49334,50935,9275
151,7.813,25643,14497,50205,50399,11146
152,7.865,25827,14817,50946,50557,11010
153,7.917,26695,14515,51862,50058,12180
154,7.968,25286,14642,49253,50612,10644
155,8.02,26282,14895,50552,49905,11387
156,8.072,26724,15155,51190,50728,11569
157,8.123,25144,14950,48233,50283,10194
158,8.175,25975,14805,50069,50399,11170
159,8.227,25023,14231,50214,50971,10792
160,8.279,24755,14310,49664,50716,10445
161,8.33,23390,13688,50200,50569,9702
162,8.382,24234,14111,49860,49455,10123
163,8.434,25271,14376,48477,49753,10895
164,8.486,26186,14147,49167,50454,12039
165,8.537,25675,13863,52048,50789,11812
166,8.589,23625,13942,49415,50027,9683
167,8.641,24590,14280,48935,50703,10310
168,8.693,25091,14310,47710,50271,10781
169,8.744,25386,14672,50362,50338,10714
170,8.796,25729,14183,48173,51191,11546
171,8.848,27048,14002,50280,51136,13046
172,8.9,27332,14304,48424,50247,13028
173,8.951,24581,13972,50977,50204,10609
174,9.003,26033,14539,49289,50697,11494
175,9.055,24393,14334,49581,49650,10059
176,9.107,26124,13924,50503,50265,12200
177,9.158,25591,14141,49164,50642,11450
178,9.21,26197,13761,50249,50247,12436
179,9.262,26327,13954,50471,50033,12373
180,9.314,24298,13803,48779,49960,10495
181,9.365,25896,14268,51018,50423,11628
182,9.417,24775,14382,49148,50149,10393
183,9.469,24462,14449,48871,50125,10013
184,9.521,25187,14286,51000,50716,10901
185,9.572,25051,14388,47360,50161,10663
186,9.624,24335,13869,47682,50429,10466
187,9.676,24801,14998,49834,50283,9803
188,9.727,25891,14582,54490,50228,11309
189,9.779,25361,14630,48661,50210,10731
190,9.831,25706,14829,49661,50076,10877
191,9.883,25167,14292,47676,50649,10875
192,9.934,25208,14871,49382,50161,10337
193,9.986,25514,14612,50124,50314,10902
194,10.038,26076,14660,50246,49930,11416
195,10.09,26749,15179,49596,49814,11570
196,10.141,27392,14503,49782,50502,12889
197,10.193,25280,14183,48432,50569,11097
198,10.245,26222,13803,45903,50033,12419
199,10.297,25149,14099,49251,50795,11050
200,10.348,25215,14304,48828,50405,10911
201,10.4,31673,14177,48119,50119,17496
202,10.452,23908,14177,49045,50228,9731
203,10.504,26815,14123,50712,50301,12692
204,10.555,26807,14171,49136,50502,12636
205,10.607,24490,13761,50241,50131,10729
206,10.659,25366,13664,50155,50545,11702
207,10.711,26833,14280,52170,50186,12553
208,10.762,26054,14141,51723,50295,11913
209,10.814,26411,14455,49072,50332,11956
210,10.866,26536,14244,49919,49863,12292
211,10.918,24664,14135,50394,50094,10529
212,10.969,25108,13761,50707,50009,11347
213,11.021,26001,13622,48525,50521,12379
214,11.073,23637,13562,49839,50088,10075
215,11.125,26418,13755,51170,49912,12663
216,11.176,27834,13881,48342,50490,13953
217,11.228,24124,14563,48748,50655,9561
218,11.28,24418,14419,50221,50417,9999
219,11.331,26195,15131,49427,51020,11064
220,11.383,27177,14805,48866,50496,12372
221,11.435,25435,14231,48576,50405,11204
222,11.487,26330,14419,49586,50856,11911
223,11.538,26860,14159,49752,49832,12701
224,11.59,27068,14135,49722,50703,12933
225,11.642,25061,14334,49838,50685,10727
226,11.694,27032,14678,49741,50374,12354
227,11.745,27157,14334,50675,51081,12823
228,11.797,26096,13954,48513,49838,12142
229,11.849,25313,14467,50014,49966,10846
230,11.901,25066,14014,49311,50338,11052
231,11.952,26157,14449,48323,50314,11708
232,12.004,24822,14274,49336,50106,10548
233,12.056,28103,14213,49018,50228,13890
234,12.108,26539,14304,49659,49930,12235
235,12.159,28019,14497,48145,50265,13522
236,12.211,25980,14660,49649,50545,11320
237,12.263,25220,14280,49940,50350,10940
238,12.315,25656,13598,49789,50813,12058
239,12.366,24671,13785,49151,50046,10886
240,12.418,26243,14225,48674,50186,12018
241,12.47,28085,13942,50619,50746,14143
242,12.522,25697,14111,48406,50362,11586
243,12.573,27444,14002,47204,50679,13442
244,12.625,25543,13936,47704,50880,11607
245,12.677,24593,13833,48330,50454,10760
246,12.729,25476,14165,48937,50210,11311
247,12.78,24238,14147,50708,50332,10091
248,12.832,25541,14014,47997,49680,11527
249,12.884,24585,13912,49913,50381,10673
250,12.935,26120,13978,50144,50789,12142
251,12.987,25381,14014,48914,51191,11367
252,13.039,25599,13912,49810,50697,11687
253,13.091,24981,14310,50580,50429,10671
254,13.142,24661,14159,52636,50819,10502
255,13.194,24271,13543,49586,50588,10728
256,13.246,24190,13773,47958,50649,10417
257,13.298,25156,14062,50209,50064,11094
258,13.349,25533,14153,50831,49875,11380
259,13.401,24559,13399,48998,50222,11160
260,13.453,24437,13906,52491,50831,10531
261,13.505,24294,14835,50470,50332,9459
262,13.556,26011,14835,51964,50338,11176
263,13.608,25609,14183,50777,50131,11426
264,13.66,23537,13972,49944,50691,9565
265,13.712,24498,13809,51027,49991,10689
266,13.763,23270,13833,47368,50904,9437
267,13.815,25954,13893,48798,50588,12061
268,13.867,25502,14117,49881,50320,11385
269,13.919,26211,14105,51444,50496,12106
270,13.97,27032,13857,49550,50301,13175
271,14.022,25468,15034,50010,49778,10434
272,14.074,24969,15101,48488,50563,9868
273,14.126,26356,14889,48732,50496,11467
274,14.177,26203,14533,49845,50222,11670
275,14.229,24864,14612,50073,50222,10252
276,14.281,24387,14183,49466,50320,10204
277,14.333,25727,15004,49417,50448,10723
278,14.384,25336,14219,50140,50356,11117
279,14.436,24706,14141,50139,50021,10565
280,14.488,25291,14654,49321,49936,10637
281,14.54,27587,15312,50084,49570,12275
282,14.591,25415,15028,49114,50186,10387
283,14.643,25036,14026,50001,50003,11010
284,14.695,25559,13700,49898,49924,11859
285,14.746,25447,14195,49180,49717,11252
286,14.798,23584,14008,48813,49601,9576
287,14.85,24773,14117,49247,49546,10656
288,14.902,23860,13918,48738,49972,9942
289,14.953,24532,13924,52089,50186,10608
290,15.005,26836,13857,48619,50070,12979
291,15.057,25232,13592,49055,50143,11640
292,15.109,25167,13236,49909,50368,11931
293,15.16,25877,13314,47731,50113,12563
294,15.212,25533,13580,50027,49205,11953
295,15.264,23572,13724,48390,50734,9848
296,15.316,23142,13598,49643,50709,9544
297,15.367,24758,14069,50204,50131,10689
298,15.419,24984,14189,50488,49808,10795
299,15.471,25105,14322,48410,49211,10783
300,15.523,22167,13821,50972,49972,8346
301,15.574,22529,13598,49643,49558,8931
302,15.626,23846,13175,49941,49820,10671
303,15.678,25686,13881,48910,50125,11805
304,15.73,24000,13906,49391,49564,10094
305,15.781,22459,13580,48734,50131,8879
306,15.833,22602,13604,48613,49503,8998
307,15.885,23656,13399,47785,49765,10257
308,15.937,23773,13236,48111,49558,10537
309,15.988,23289,13187,49445,50009,10102
310,16.04,23661,13682,48480,50356,9979
311,16.092,23575,13308,49312,50332,10267
312,16.144,23464,13423,48066,50009,10041
313,16.195,23253,13700,48045,50399,9553
314,16.247,23212,13314,48755,49784,9898
315,16.299,24447,13513,51533,50356,10934
316,16.35,29204,13441,50091,49832,15763
