frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,12029,13464,48243,49682,-1435
1,0.052,13920,14125,48057,49562,-205
2,0.103,12339,14035,49152,49556,-1696
3,0.155,12347,13957,47285,48630,-1610
4,0.207,11900,14383,46770,49784,-2483
5,0.259,13117,13921,47152,49490,-804
6,0.31,12404,14047,46263,49484,-1643
7,0.362,13118,13759,47434,49141,-641
8,0.414,13257,14245,48435,49472,-988
9,0.466,11992,13771,49639,49490,-1779
10,0.517,11919,13248,47569,49706,-1329
11,0.569,12462,13302,49052,49616,-840
12,0.621,12458,13500,47266,49616,-1042
13,0.673,11690,13410,47700,49177,-1720
14,0.724,12312,13422,49091,49177,-1110
15,0.776,12022,13825,46948,49442,-1803
16,0.828,11972,13416,47246,49556,-1444
17,0.88,13150,13044,46503,49376,106
18,0.931,12876,13020,48578,49730,-144
19,0.983,11734,13404,47210,49814,-1670
20,1.035,11532,13608,47668,49159,-2076
21,1.087,11992,13657,49151,49652,-1665
22,1.138,11411,13620,48073,49189,-2209
23,1.19,11395,13014,47950,49340,-1619
24,1.242,11824,13272,48920,50187,-1448
25,1.294,11824,12816,47382,49472,-992
26,1.345,12311,13218,48086,49358,-907
27,1.397,12367,13134,49427,49959,-767
28,1.449,13870,13116,47304,49646,754
29,1.501,13019,13428,46213,49219,-409
30,1.552,13578,13795,47146,49550,-217
31,1.604,13220,13086,47385,49334,134
32,1.656,14048,13284,47149,49748,764
33,1.707,12765,12966,47115,49472,-201
34,1.759,12318,13741,47552,49376,-1423
35,1.811,12464,13164,50402,49784,-700
36,1.863,12504,13146,46766,48979,-642
37,1.914,12603,13729,49522,49502,-1126
38,1.966,13362,13428,48200,49256,-66
39,2.018,12135,13536,47951,49177,-1401
40,2.07,12657,13170,46141,48967,-513
41,2.121,12616,13506,48764,49832,-890
42,2.173,12245,12882,48236,48955,-637
43,2.225,12405,12960,47739,49057,-555
44,2.277,12511,13050,48849,49298,-539
45,2.328,12529,13272,46836,49262,-743
46,2.38,11603,13320,48960,49538,-1717
47,2.432,12118,13014,47390,49087,-896
48,2.484,13788,13705,48779,50163,83
49,2.535,12257,13548,47768,49616,-1291
50,2.587,13060,13194,46120,49442,-134
51,2.639,12591,13002,46439,49382,-411
52,2.691,13415,12948,47544,48913,467
53,2.742,12771,13284,49180,49310,-513
54,2.794,12838,13236,45714,49556,-398
55,2.846,12859,13681,47544,49370,-822
56,2.898,11903,13933,47691,49147,-2030
57,2.949,11766,13536,47991,49887,-1770
58,3.001,12116,14041,48438,49298,-1925
