frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,14375,15431,57162,62770,-1056
1,0.052,15245,16193,56241,62328,-948
2,0.103,15243,16103,59195,62085,-860
3,0.155,15540,15695,57616,62176,-155
4,0.207,15464,15839,57814,62043,-375
5,0.259,15782,16356,55503,62783,-574
6,0.31,15698,16085,58203,62340,-387
7,0.362,14863,15881,55174,62710,-1018
8,0.414,16329,15875,58042,61533,454
9,0.466,16354,15557,58425,61921,797
10,0.517,15280,16350,58248,61260,-1070
11,0.569,15808,16325,59896,62934,-517
12,0.621,16066,15635,57464,62109,431
13,0.673,15732,15701,58594,63031,31
14,0.724,14919,15467,57253,62722,-548
15,0.776,16029,15761,57818,63383,268
16,0.828,14859,15725,55242,61861,-866
17,0.88,15896,15995,58667,62085,-99
18,0.931,16160,15497,57077,62085,663
19,0.983,15731,15437,56387,62522,294
20,1.035,15901,15347,56139,62328,554
21,1.087,15729,15815,57728,62346,-86
22,1.138,15846,15659,55510,62036,187
23,1.19,15097,15629,57577,61885,-532
24,1.242,14667,16103,56867,62182,-1436
25,1.294,14734,15461,58178,62588,-727
26,1.345,16183,15317,58908,62273,866
27,1.397,14890,15713,57454,61982,-823
28,1.449,15764,16145,56754,61958,-381
29,1.501,16502,15911,56667,61339,591
30,1.552,15973,15665,57267,62291,308
31,1.604,17747,15911,56020,61994,1836
32,1.656,15060,15845,57687,60890,-785
33,1.707,14977,15701,56884,62400,-724
34,1.759,16321,15839,57908,60744,482
35,1.811,16371,15569,57115,61387,802
36,1.863,14634,15971,57633,62176,-1337
37,1.914,14295,16037,55198,62036,-1742
38,1.966,15074,15671,56970,61393,-597
39,2.018,14796,15797,59500,61551,-1001
40,2.07,15140,15701,57619,62121,-561
41,2.121,17362,15569,56126,61727,1793
42,2.173,15463,16061,57991,62115,-598
43,2.225,14712,15587,56952,61721,-875
44,2.277,14664,15191,58300,62491,-527
45,2.328,17145,15857,57975,62255,1288
46,2.38,15099,15353,57909,61654,-254
47,2.432,15458,15821,58914,61630,-363
48,2.484,14101,15473,58336,62091,-1372
49,2.535,15065,16247,56788,61211,-1182
50,2.587,15213,15899,57200,62218,-686
51,2.639,15836,15929,57721,61691,-93
52,2.691,15796,15581,55530,61939,215
53,2.742,16266,15521,55716,61854,745
54,2.794,16170,15587,55917,61309,583
55,2.846,14868,15815,57896,60866,-947
56,2.898,15915,16067,57739,62546,-152
57,2.949,16304,16067,57200,62218,237
58,3.001,16466,15509,58048,60963,957
59,3.053,17095,15641,58884,61848,1454
60,3.105,16409,15611,58991,60884,798
61,3.156,16837,15779,55157,61903,1058
62,3.208,16383,15485,54444,62231,898
63,3.26,15842,15323,57419,63341,519
64,3.311,15071,15605,56794,60951,-534
65,3.363,16416,15047,58823,61381,1369
66,3.415,16104,15095,58313,61023,1009
67,3.467,17450,15785,55434,62346,1665
68,3.518,18396,16217,56905,61842,2179
69,3.57,16873,15749,56411,61272,1124
70,3.622,16097,15395,56110,62000,702
71,3.674,15961,15929,56616,62607,32
72,3.725,16459,15371,56073,62012,1088
73,3.777,15985,15443,57410,62400,542
74,3.829,17067,15689,57627,60854,1378
75,3.881,15443,16109,57431,61430,-666
76,3.932,16292,16614,57246,62849,-322
77,3.984,16754,16620,56226,62776,134
78,4.036,16274,16199,59461,61836,75
79,4.088,15107,16259,58608,62206,-1152
80,4.139,15154,15527,55425,62758,-373
81,4.191,14836,16169,57571,61484,-1333
82,4.243,15038,16043,57531,62315,-1005
83,4.295,16245,15749,56457,62607,496
84,4.346,14727,15689,55539,62685,-962
85,4.398,15501,16157,57288,61982,-656
86,4.45,17243,16542,53705,61193,701
87,4.502,16617,15755,57835,62043,862
88,4.553,16279,15989,58244,61327,290
89,4.605,15055,16500,56776,62831,-1445
90,4.657,18334,16614,56716,62249,1720
91,4.709,15894,16674,55749,62425,-780
92,4.76,16358,16950,56399,62200,-592
93,4.812,15312,16301,56757,61078,-989
94,4.864,15746,16127,57217,61114,-381
95,4.915,15649,15671,57610,62831,-22
96,4.967,14304,15617,59519,61733,-1313
97,5.019,15961,15539,56448,61060,422
98,5.071,15062,16121,58638,62831,-1059
99,5.122,16324,15743,58163,61933,581
100,5.174,16776,16277,57717,61072,499
101,5.226,16271,16404,56877,61794,-133
102,5.278,16754,16464,57632,61569,290
103,5.329,15627,16584,56265,62067,-957
104,5.381,17819,16283,55402,61581,1536
105,5.433,15987,15785,58011,60763,202
106,5.485,17034,15065,59084,60471,1969
107,5.536,14967,14975,58693,62315,-8
108,5.588,16221,14933,56525,61642,1288
109,5.64,15432,15497,54453,61721,-65
110,5.692,16034,15167,56345,61660,867
111,5.743,14713,15251,57234,61400,-538
112,5.795,16644,15191,55477,61933,1453
113,5.847,15771,15191,58912,61503,580
114,5.899,13964,14771,56667,62746,-807
115,5.95,14928,15023,55452,62595,-95
116,6.002,15215,15317,55791,60841,-102
117,6.054,15540,15551,57484,62273,-11
118,6.106,14650,15125,57538,61375,-475
119,6.157,14997,15659,54086,60568,-662
120,6.209,13276,15383,53755,61557,-2107
121,6.261,15121,14975,56050,61254,146
122,6.313,15055,15191,57463,61867,-136
123,6.364,14231,14969,56792,61114,-738
124,6.416,15560,15239,56676,61497,321
125,6.468,14681,15197,57094,62212,-516
126,6.519,15264,15569,56318,62576,-305
127,6.571,15292,15353,56533,62607,-61
128,6.623,15210,15269,55799,62067,-59
129,6.675,14281,15407,56417,62479,-1126
130,6.726,15030,15323,59089,61594,-293
131,6.778,15108,15437,56381,61569,-329
132,6.83,15660,15317,58215,61460,343
133,6.882,15138,15761,58254,60914,-623
134,6.933,14943,15257,54446,62055,-314
135,6.985,15042,15389,56956,62558,-347
136,7.037,15184,15497,56784,61915,-313
137,7.089,15968,15683,57188,61418,285
138,7.14,15396,15605,56591,61709,-209
139,7.192,15114,15797,59787,61921,-683
140,7.244,15411,15149,57243,61994,262
141,7.296,16454,15641,57518,61733,813
142,7.347,15827,15263,56481,62115,564
143,7.399,15128,15485,56588,61630,-357
144,7.451,14686,15455,56984,61157,-769
145,7.503,16010,15011,56106,62564,999
146,7.554,15520,15065,54405,60399,455
147,7.606,15441,15101,55021,61454,340
148,7.658,14236,14825,55693,62607,-589
149,7.71,14789,15065,54938,62055,-276
150,7.761,15418,15389,56217,62164,29
151,7.813,15745,15749,57482,60653,-4
152,7.865,14886,15509,56065,61509,-623
153,7.917,16016,15041,57571,62291,975
154,7.968,15954,15641,56628,61745,313
155,8.02,15863,15329,58322,61848,534
156,8.072,15301,15353,59236,61321,-52
157,8.123,14132,15155,57315,61211,-1023
158,8.175,15662,15707,55602,62607,-45
159,8.227,15490,15833,56569,61770,-343
160,8.279,15503,15551,58133,61976,-48
161,8.33,16113,15317,56004,61230,796
162,8.382,16214,16013,56559,62285,201
163,8.434,15237,15845,57316,61387,-608
164,8.486,14538,15713,55343,61284,-1175
165,8.537,15622,15167,55499,61721,455
166,8.589,15049,15497,57010,61709,-448
167,8.641,15319,16019,56720,61072,-700
168,8.693,15842,15059,56981,62006,783
169,8.744,16429,14993,57458,61357,1436
170,8.796,16291,15431,59268,60368,860
171,8.848,15388,15473,56018,62394,-85
172,8.9,15986,16223,57973,61685,-237
173,8.951,17318,15281,56244,61818,2037
174,9.003,17884,15509,58505,61545,2375
175,9.055,15508,15539,59365,61660,-31
176,9.107,15548,15497,57875,63268,51
177,9.158,15926,15719,56125,60945,207
178,9.21,16378,15911,57709,61430,467
179,9.262,14746,15545,56169,61478,-799
180,9.314,15058,15179,56448,62540,-121
181,9.365,16638,15083,56495,62692,1555
182,9.417,16275,15341,56459,62085,934
183,9.469,15493,15209,57076,61636,284
184,9.521,16340,15431,57124,61642,909
185,9.572,15583,15377,57998,61818,206
186,9.624,15380,15251,56582,61430,129
187,9.676,16027,14789,57744,61218,1238
188,9.727,17012,15467,56306,61594,1545
189,9.779,21692,14957,56583,61327,6735
190,9.831,23839,15023,56831,61315,8816
191,9.883,22450,15719,56963,61254,6731
192,9.934,23479,15413,55970,60174,8066
193,9.986,26540,15437,57259,62091,11103
194,10.038,21262,15239,58586,61454,6023
195,10.09,22928,15119,59361,61169,7809
196,10.141,22290,14831,56142,61497,7459
197,10.193,22988,15233,54873,61976,7755
198,10.245,21935,15161,57133,61029,6774
199,10.297,21722,15173,56640,60678,6549
200,10.348,21513,14897,56472,62085,6616
201,10.4,20555,14777,57604,62103,5778
202,10.452,21682,14513,56802,61612,7169
203,10.504,20711,14501,55471,61357,6210
204,10.555,22909,14777,56780,60963,8132
205,10.607,21931,15059,56459,61594,6872
206,10.659,23712,15497,55844,61515,8215
207,10.711,22633,14933,59223,61515,7700
208,10.762,21937,15179,57336,62413,6758
209,10.814,20585,15233,57675,61387,5352
210,10.866,23465,15047,57207,60951,8418
211,10.918,23464,15683,56685,61654,7781
212,10.969,22819,16157,55444,62570,6662
213,11.021,21782,15647,56370,62370,6135
214,11.073,24507,14885,55691,61794,9622
215,11.125,23019,15575,56073,62115,7444
216,11.176,23068,15191,55830,62152,7877
217,11.228,25173,15143,56801,61806,10030
218,11.28,21560,15329,56835,60641,6231
219,11.331,21760,15893,57941,61600,5867
220,11.383,22013,15713,57364,61430,6300
221,11.435,22271,15887,57553,60156,6384
222,11.487,21324,15515,55875,60817,5809
223,11.538,21164,15221,56833,63438,5943
224,11.59,21556,15161,57104,61557,6395
225,11.642,19161,15233,57850,62382,3928
226,11.694,22257,15395,56908,61387,6862
227,11.745,21931,15575,56438,61066,6356
228,11.797,25049,15401,59271,61970,9648
229,11.849,24529,15053,56797,62073,9476
230,11.901,21317,14801,58294,62049,6516
231,11.952,22378,14825,53439,61958,7553
232,12.004,22542,14933,58879,62279,7609
233,12.056,19970,15155,57863,62237,4815
234,12.108,19812,15533,56297,62485,4279
235,12.159,21277,16578,55573,61685,4699
236,12.211,21963,15857,56960,61375,6106
237,12.263,18708,15809,57835,60593,2899
238,12.315,20016,15989,55813,60805,4027
239,12.366,20063,15767,57698,62722,4296
240,12.418,17683,15695,59009,62043,1988
241,12.47,19048,15923,58101,62504,3125
242,12.522,17464,14735,59272,63134,2729
