frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,6400,7087,26618,27198,-687
1,0.052,7101,7147,26759,27287,-46
2,0.103,7748,7159,26008,27785,589
3,0.155,9118,7407,27081,26973,1711
4,0.207,7504,7184,27045,27169,320
5,0.259,6642,7166,26616,27044,-524
6,0.31,6813,7184,28734,27565,-371
7,0.362,7328,7178,26298,27405,150
8,0.414,7120,7226,25733,26997,-106
9,0.466,7508,6912,28307,27340,596
10,0.517,7429,7105,27476,27139,324
11,0.569,7178,7141,25618,27222,37
12,0.621,6938,7069,26007,27275,-131
13,0.673,7239,6942,26107,26973,297
14,0.724,7744,7208,27961,27056,536
15,0.776,7277,7298,26354,27210,-21
16,0.828,7476,7172,27748,27074,304
17,0.88,7243,7196,26767,27246,47
18,0.931,6562,7063,27426,27151,-501
19,0.983,6382,7111,25631,27038,-729
20,1.035,7164,7081,25993,26683,83
21,1.087,7166,7304,27244,27228,-138
22,1.138,7326,7153,26851,27423,173
23,1.19,6562,7027,27843,27062,-465
24,1.242,7099,7129,25789,27246,-30
25,1.294,6744,6870,26995,26849,-126
26,1.345,7714,7141,28416,26890,573
27,1.397,7069,7172,26838,27020,-103
28,1.449,6875,7111,27447,27109,-236
29,1.501,7113,7153,25842,26938,-40
30,1.552,7181,7117,27655,27358,64
31,1.604,6757,7196,26672,26943,-439
32,1.656,6983,7256,27314,27151,-273
33,1.707,6782,7093,26975,27204,-311
34,1.759,6576,7166,26615,27690,-590
35,1.811,6810,6973,25866,26748,-163
36,1.863,7799,7280,26666,27169,519
37,1.914,7123,6973,27794,26689,150
38,1.966,7247,7220,26626,26825,27
39,2.018,7950,7274,27116,27151,676
40,2.07,7209,6894,27080,27050,315
41,2.121,7689,7153,27351,27186,536
42,2.173,6981,7099,26243,26813,-118
43,2.225,6974,6918,26507,27642,56
44,2.277,7094,6912,27044,26896,182
45,2.328,7411,6888,28079,27281,523
46,2.38,7122,7123,26600,27352,-1
47,2.432,6639,6948,26361,26801,-309
48,2.484,7016,7063,27345,27097,-47
49,2.535,6752,7105,25294,26926,-353
50,2.587,6529,6985,26721,26902,-456
51,2.639,6655,7033,26123,27139,-378
52,2.691,7108,7063,27238,26677,45
53,2.742,7037,7111,27155,26866,-74
54,2.794,7172,7226,25448,26908,-54
55,2.846,6890,7063,26758,26730,-173
56,2.898,7039,6997,26418,26630,42
57,2.949,6973,7111,26731,27246,-138
58,3.001,7304,7087,26113,26985,217
59,3.053,6917,7135,26557,26837,-218
60,3.105,7625,7208,27653,27559,417
61,3.156,7080,7081,27353,26949,-1
62,3.208,7399,7051,25581,26997,348
63,3.26,7640,7178,26972,27086,462
64,3.311,6792,7178,27347,27263,-386
65,3.363,6417,7123,26535,27364,-706
66,3.415,7024,7051,26701,26884,-27
67,3.467,6997,7286,27789,26701,-289
68,3.518,7290,6960,27669,27103,330
69,3.57,7422,7232,28484,27352,190
70,3.622,7384,7292,27482,27370,92
71,3.674,6816,7184,26829,27015,-368
72,3.725,7325,7129,26390,27216,196
73,3.777,7131,6997,26927,26967,134
74,3.829,7148,7075,26748,26772,73
75,3.881,7632,7129,27852,27151,503
76,3.932,6731,6924,26497,27180,-193
77,3.984,7355,6997,27100,26991,358
78,4.036,6729,6966,27293,26932,-237
79,4.088,7257,7105,26683,27056,152
80,4.139,8125,6912,26159,27198,1213
81,4.191,7703,7087,25843,27210,616
82,4.243,7629,7033,25059,26949,596
83,4.295,6690,6930,26939,27482,-240
84,4.346,7141,6991,27392,27257,150
85,4.398,6977,7063,25690,27352,-86
86,4.45,7505,7045,26014,27103,460
87,4.502,6690,7027,25872,27068,-337
88,4.553,6940,7214,26814,27151,-274
89,4.605,7175,7081,26921,26784,94
90,4.657,7002,6979,25578,26908,23
91,4.709,6994,6973,27792,26410,21
92,4.76,8042,7003,25842,26967,1039
93,4.812,6837,6936,26203,26813,-99
94,4.864,8017,6924,25687,27269,1093
95,4.915,6748,6997,27119,26618,-249
96,4.967,6798,7268,26771,26979,-470
97,5.019,6603,6966,27526,27115,-363
98,5.071,6850,6930,26737,26724,-80
99,5.122,6775,7117,28341,27121,-342
100,5.174,7853,7129,26665,27009,724
101,5.226,6707,6912,26375,26653,-205
102,5.278,6719,6888,27711,26665,-169
103,5.329,7238,7123,27485,27174,115
104,5.381,6702,6930,28896,26594,-228
105,5.433,7124,7075,25838,27299,49
106,5.485,7351,7045,26207,26938,306
107,5.536,6588,7009,27448,27530,-421
108,5.588,7430,7009,26996,27068,421
109,5.64,6768,6973,27776,26861,-205
110,5.692,6955,7141,27031,27198,-186
111,5.743,6756,7057,27829,27086,-301
112,5.795,7238,7184,27200,27139,54
113,5.847,6994,7208,27113,27346,-214
114,5.899,7372,7117,24156,26908,255
115,5.95,6533,7081,28624,27317,-548
116,6.002,7245,7039,26738,27228,206
117,6.054,7011,7129,26726,27026,-118
118,6.106,7554,7238,26908,27097,316
119,6.157,6670,7244,27231,27121,-574
120,6.209,7292,7208,25732,27139,84
121,6.261,7413,7057,26269,27097,356
122,6.313,7612,7111,26343,27192,501
123,6.364,6663,7153,26685,27518,-490
124,6.416,6962,7087,26016,27299,-125
125,6.468,7457,6942,25850,27009,515
126,6.519,7120,7045,28335,27092,75
127,6.571,8208,7057,27931,27216,1151
128,6.623,7750,7178,26923,27708,572
129,6.675,7426,7051,26726,27583,375
130,6.726,7435,7117,27197,27263,318
131,6.778,6971,7123,27390,26973,-152
132,6.83,6842,7292,27321,27216,-450
133,6.882,6754,6960,26178,26837,-206
134,6.933,7183,7202,28355,26600,-19
135,6.985,6375,7328,28047,26949,-953
136,7.037,6986,7075,27125,26511,-89
137,7.089,7119,7135,29379,26973,-16
138,7.14,7558,7172,28147,27228,386
139,7.192,6869,7196,27727,26896,-327
140,7.244,7096,7027,28372,26855,69
141,7.296,7134,7081,27154,26985,53
142,7.347,7293,6936,28794,27032,357
143,7.399,7131,7027,27758,26825,104
144,7.451,6938,6924,27147,26553,14
145,7.503,7460,7039,26383,27097,421
146,7.554,6817,7135,26677,26866,-318
147,7.606,6017,7286,27291,26807,-1269
148,7.658,7176,7063,27945,27269,113
149,7.71,6899,7063,26610,27074,-164
150,7.761,7259,7099,25825,27352,160
151,7.813,7281,6966,24777,27317,315
152,7.865,7123,7039,26597,26795,84
153,7.917,7161,6906,28617,27228,255
154,7.968,7066,7129,26693,26837,-63
155,8.02,6826,7069,25533,26955,-243
156,8.072,6680,6979,26647,26801,-299
157,8.123,7278,6912,26425,27174,366
158,8.175,7071,6936,26283,27240,135
159,8.227,6972,7135,26907,27056,-163
160,8.279,6885,6894,27407,27340,-9
161,8.33,7315,7003,26265,27145,312
162,8.382,6732,7033,27016,26594,-301
163,8.434,6387,7153,27651,26872,-766
164,8.486,7661,7057,27840,26908,604
165,8.537,6284,7099,26373,26766,-815
166,8.589,7498,6991,27624,26695,507
167,8.641,7742,6912,26473,27251,830
168,8.693,7585,7268,25339,27305,317
169,8.744,6800,7021,26457,27174,-221
170,8.796,7006,6912,28211,26476,94
171,8.848,7655,7021,26539,26979,634
172,8.9,6987,7003,26362,27263,-16
173,8.951,7208,6936,25897,26677,272
174,9.003,6938,6948,27936,27139,-10
175,9.055,6915,7063,26587,26837,-148
176,9.107,7127,6906,26868,26819,221
177,9.158,6901,7075,26121,27311,-174
178,9.21,7338,6773,27700,26932,565
179,9.262,7135,6930,25748,26671,205
180,9.314,6686,6966,26396,26825,-280
181,9.365,7588,6930,27135,26961,658
182,9.417,7157,6942,27848,27015,215
183,9.469,7475,7081,27516,26736,394
184,9.521,7837,7141,25914,27340,696
185,9.572,7940,6954,26794,27169,986
186,9.624,7114,6930,27713,26742,184
187,9.676,7206,6997,25906,27222,209
188,9.727,7085,7003,28046,27109,82
189,9.779,7166,6930,25412,26932,236
190,9.831,7038,7039,25745,26754,-1
191,9.883,6715,6966,26455,26707,-251
192,9.934,7919,7141,27822,27169,778
193,9.986,7991,6876,26235,26600,1115
194,10.038,7540,7220,26462,26884,320
195,10.09,6892,6930,26763,26476,-38
196,10.141,6479,6966,27886,27376,-487
197,10.193,7600,7069,25362,26878,531
198,10.245,7026,6997,27178,26902,29
199,10.297,7329,7159,26479,26760,170
200,10.348,6705,7190,26496,27092,-485
201,10.4,7533,6731,26191,27038,802
202,10.452,7467,7105,26545,27180,362
203,10.504,6853,7190,25761,26736,-337
204,10.555,6605,7280,27158,26801,-675
205,10.607,6671,7081,28716,26600,-410
206,10.659,7333,6960,27345,26914,373
207,10.711,6447,7256,26371,26624,-809
208,10.762,7376,7069,26486,27121,307
209,10.814,6769,7172,26842,26861,-403
210,10.866,7519,7099,26079,26724,420
211,10.918,7173,7141,26210,26837,32
212,10.969,6266,6985,26708,26754,-719
213,11.021,7079,6954,27735,26997,125
214,11.073,7392,6991,27388,26973,401
215,11.125,7220,7075,27894,27204,145
216,11.176,6527,7141,26837,27009,-614
217,11.228,6689,6997,26646,26784,-308
218,11.28,6997,7099,26908,26861,-102
219,11.331,7724,7009,27152,27180,715
220,11.383,7833,6948,27272,27145,885
221,11.435,7064,6997,26022,26683,67
222,11.487,7048,6954,27169,27044,94
223,11.538,6987,6936,27036,27097,51
224,11.59,7640,6822,27587,27103,818
225,11.642,6859,7172,26938,26985,-313
226,11.694,6837,7075,27631,26635,-238
227,11.745,6953,7153,27037,26683,-200
228,11.797,6859,6991,27870,27074,-132
229,11.849,7105,7075,25408,27145,30
230,11.901,7380,6948,27832,27092,432
231,11.952,6987,7027,26080,27133,-40
232,12.004,7149,7039,25786,27293,110
233,12.056,7069,7003,25234,27032,66
234,12.108,6515,7069,27813,27092,-554
235,12.159,7324,7081,26477,26866,243
236,12.211,6463,6973,28256,27003,-510
237,12.263,7014,7244,26646,26884,-230
238,12.315,6637,7099,27602,27246,-462
239,12.366,7443,7015,27565,26813,428
240,12.418,7266,7069,25854,26576,197
241,12.47,7011,7129,27278,26902,-118
242,12.522,7088,7027,27627,27583,61
243,12.573,8039,7033,27231,27305,1006
244,12.625,6933,7135,26150,27074,-202
245,12.677,6458,6912,27292,27139,-454
246,12.729,6492,7214,27180,27210,-722
247,12.78,7177,7123,26271,27222,54
248,12.832,6979,7105,28089,27417,-126
249,12.884,7022,6900,27676,27139,122
250,12.935,6934,7141,27377,27056,-207
251,12.987,7047,7063,26865,27423,-16
252,13.039,6483,7051,27378,26938,-568
253,13.091,7162,7123,26441,27210,39
254,13.142,6801,7129,28225,26890,-328
255,13.194,7604,7087,26727,26701,517
256,13.246,6847,7141,26853,27565,-294
257,13.298,7002,6966,28115,27447,36
258,13.349,7485,7087,27629,27103,398
259,13.401,6684,6936,26987,27139,-252
260,13.453,7486,7063,25704,27334,423
261,13.505,7762,7141,26821,27228,621
262,13.556,7497,6930,25949,27405,567
263,13.608,7171,6991,26953,26943,180
264,13.66,6887,7147,28905,27257,-260
265,13.712,7058,6942,25820,26967,116
266,13.763,7075,6991,26487,26967,84
267,13.815,7219,7039,26522,26653,180
268,13.867,7021,7214,28474,26547,-193
269,13.919,7403,7021,27496,27216,382
270,13.97,7737,7111,26490,26813,626
271,14.022,7273,7045,25936,27352,228
272,14.074,7347,6894,26402,26695,453
273,14.126,7067,6870,25618,26938,197
