frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,10641,9783,33361,31957,858
1,0.052,9507,9651,33085,31927,-144
2,0.103,9686,9814,30482,32292,-128
3,0.155,10609,9567,31541,32148,1042
4,0.207,10607,9808,32326,32628,799
5,0.259,10062,9916,32668,32544,146
6,0.31,9573,9898,31072,31998,-325
7,0.362,9606,9916,32216,32424,-310
8,0.414,9250,9705,32008,31765,-455
9,0.466,8789,9633,31704,31879,-844
10,0.517,9996,9922,32158,32358,74
11,0.569,9583,9868,32350,31962,-285
12,0.621,9641,9952,32854,32046,-311
13,0.673,10181,9693,32840,32058,488
14,0.724,10567,9862,32674,32064,705
15,0.776,9440,9458,32277,32010,-18
16,0.828,9455,9747,31403,32088,-292
17,0.88,9708,9434,35224,31615,274
18,0.931,10466,9663,32905,31933,803
19,0.983,9318,9609,30871,31705,-291
20,1.035,10211,9898,33109,32250,313
21,1.087,8606,9561,32602,32220,-955
22,1.138,9729,9512,32698,32286,217
23,1.19,9083,9554,32389,31861,-471
24,1.242,9884,9440,33504,32196,444
25,1.294,8813,9410,32253,31921,-597
26,1.345,9768,9699,32785,31825,69
27,1.397,9941,9585,32392,31897,356
28,1.449,9670,9753,31260,32160,-83
29,1.501,9317,9554,31882,32232,-237
30,1.552,10646,9494,32633,32292,1152
31,1.604,9601,9410,32426,31591,191
32,1.656,9759,9530,30414,31933,229
33,1.707,10076,9386,33026,32232,690
34,1.759,10055,9512,31675,31705,543
35,1.811,9759,9729,33852,32628,30
36,1.863,9478,9374,32666,32364,104
37,1.914,9574,9615,32157,32382,-41
38,1.966,9988,9386,32231,31705,602
39,2.018,9494,9567,32400,32022,-73
40,2.07,9664,9500,32646,31639,164
41,2.121,9552,9645,32277,31957,-93
42,2.173,10504,9615,32459,31561,889
43,2.225,10832,9277,31379,32088,1555
44,2.277,9515,9554,30977,31939,-39
45,2.328,9599,9561,33536,31729,38
46,2.38,9489,9416,33031,31897,73
47,2.432,9501,9392,30923,32232,109
48,2.484,9610,9404,32858,31831,206
49,2.535,9643,9380,31994,32154,263
50,2.587,9779,9567,32568,32196,212
51,2.639,10218,9729,30967,31891,489
52,2.691,10016,9404,30803,31657,612
53,2.742,9638,9561,32528,31909,77
54,2.794,9330,9428,31188,32586,-98
55,2.846,9259,9374,32900,32004,-115
56,2.898,9314,9428,32539,31819,-114
57,2.949,9865,9193,31240,32178,672
58,3.001,9627,9494,32871,32250,133
59,3.053,10368,9410,33393,31855,958
60,3.105,9697,9585,32187,32328,112
61,3.156,9443,9518,31275,32298,-75
62,3.208,9266,9464,31909,31986,-198
63,3.26,9736,9416,31698,31980,320
64,3.311,9704,9548,32835,31663,156
65,3.363,9348,9561,33270,32370,-213
66,3.415,9607,9398,31148,32088,209
67,3.467,9514,9253,31146,31819,261
68,3.518,9399,9705,33819,32298,-306
69,3.57,9711,9356,31175,32250,355
70,3.622,9842,9175,32619,32142,667
71,3.674,9162,9277,32389,32568,-115
72,3.725,9734,9434,31675,32046,300
73,3.777,10037,9332,32167,32148,705
74,3.829,10284,9482,31711,31561,802
75,3.881,9520,9464,30426,32034,56
76,3.932,10411,9627,30463,31813,784
77,3.984,9720,9633,33216,32058,87
78,4.036,9997,9271,32311,32028,726
79,4.088,9956,9380,31725,31939,576
80,4.139,10119,9506,32447,31879,613
81,4.191,8962,9627,31101,32040,-665
82,4.243,9779,9410,31413,32526,369
83,4.295,10370,9548,31312,32232,822
84,4.346,10010,9217,31580,31867,793
85,4.398,10064,9470,31706,31729,594
86,4.45,9929,9500,33647,32286,429
87,4.502,9671,9621,31430,32394,50
88,4.553,9936,9524,32520,32040,412
89,4.605,8915,9482,32983,31843,-567
90,4.657,9523,9368,32736,32394,155
91,4.709,9480,9422,30024,31633,58
92,4.76,9225,9488,32193,31873,-263
93,4.812,10207,9488,32889,31711,719
94,4.864,10431,9434,32966,31837,997
95,4.915,10468,9338,31706,32118,1130
