frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,25635,27972,100469,81732,-2337
1,0.052,27657,28854,97871,80670,-1197
2,0.103,26701,28489,98649,81623,-1788
3,0.155,31914,28410,100204,81781,3504
4,0.207,32403,29097,97715,80986,3306
5,0.259,29006,29091,99817,80883,-85
6,0.31,27909,29091,97115,79062,-1182
7,0.362,30980,28070,98392,80294,2910
8,0.414,29895,28051,99790,82224,1844
9,0.466,31830,27936,97263,81435,3894
10,0.517,36011,28422,98647,80707,7589
11,0.569,31274,29073,97024,80513,2201
12,0.621,29618,28392,98166,81805,1226
13,0.673,27839,28848,98121,81380,-1009
14,0.724,28381,27985,96905,81459,396
15,0.776,28368,27425,98269,81538,943
16,0.828,27272,28246,97663,80282,-974
17,0.88,27859,27243,99486,79906,616
18,0.931,32156,27091,94710,79796,5065
19,0.983,27917,27401,99502,80591,516
20,1.035,27156,27158,98552,81793,-2
21,1.087,25825,27243,96073,81447,-1418
22,1.138,26964,27158,96298,82746,-194
23,1.19,26707,28203,97976,79991,-1496
24,1.242,24894,27456,98689,81168,-2562
25,1.294,25050,27225,96920,80488,-2175
26,1.345,25859,27748,98481,80931,-1889
27,1.397,29273,27620,97525,81550,1653
28,1.449,26889,28094,98956,81210,-1205
29,1.501,25998,27559,97719,81101,-1561
30,1.552,29630,27523,98177,80749,2107
31,1.604,27374,26562,95285,81186,812
32,1.656,28638,27255,97670,80306,1383
33,1.707,30169,27182,97149,81283,2987
34,1.759,24506,26471,96363,80877,-1965
35,1.811,24908,26903,98913,80695,-1995
36,1.863,24684,26611,99626,81223,-1927
37,1.914,24574,27450,99059,81386,-2876
38,1.966,24275,25742,96439,80919,-1467
39,2.018,24470,26155,94647,80858,-1685
40,2.07,24405,26119,97164,80276,-1714
41,2.121,26671,26277,95175,81119,394
42,2.173,27479,25833,98322,80009,1646
43,2.225,25265,26112,94628,81854,-847
44,2.277,25567,25930,97572,80731,-363
45,2.328,25334,25395,96081,81356,-61
46,2.38,24495,25809,96844,80767,-1314
47,2.432,25281,26313,96329,81471,-1032
48,2.484,30188,27018,95344,81132,3170
49,2.535,28159,26520,97578,82406,1639
50,2.587,25111,25809,96170,81374,-698
51,2.639,23449,26198,96578,80962,-2749
52,2.691,28741,26556,94968,80616,2185
53,2.742,27933,25827,93938,80591,2106
54,2.794,26152,26574,93428,82333,-422
55,2.846,25508,26033,97376,81362,-525
56,2.898,26225,26623,93532,81556,-398
57,2.949,24133,27109,96870,81059,-2976
58,3.001,24142,25760,94893,81617,-1618
59,3.053,23718,25158,96212,81447,-1440
60,3.105,24490,25480,95483,81641,-990
61,3.156,25917,26283,92961,80713,-366
62,3.208,26384,27504,95398,81095,-1120
63,3.26,25123,26909,96080,80294,-1786
64,3.311,26065,26246,92683,80992,-181
65,3.363,24256,25906,99653,80949,-1650
66,3.415,25684,25809,95873,82163,-125
67,3.467,25493,26240,97430,81423,-747
68,3.518,25518,25821,95051,81368,-303
69,3.57,27071,26830,92827,81477,241
70,3.622,28345,26416,92528,80628,1929
71,3.674,26561,26252,96611,81204,309
72,3.725,25236,26362,93929,81162,-1126
73,3.777,25539,25863,96516,80440,-324
74,3.829,23625,25669,95454,81647,-2044
75,3.881,25262,25341,94042,80361,-79
76,3.932,25262,25571,94179,81502,-309
77,3.984,24075,25103,96135,81496,-1028
78,4.036,23695,25742,96330,81393,-2047
79,4.088,25637,25334,94449,81223,303
80,4.139,23036,25158,94339,81326,-2122
81,4.191,23833,25146,93312,80264,-1313
82,4.243,21861,24848,96619,81295,-2987
83,4.295,22723,24690,95556,79936,-1967
84,4.346,23796,24921,94150,81890,-1125
85,4.398,24721,25553,93167,81198,-832
86,4.45,22583,25608,94546,81113,-3025
87,4.502,23196,25541,96806,81866,-2345
88,4.553,24157,24976,94101,81963,-819
89,4.605,22953,25134,96320,80482,-2181
90,4.657,23757,25249,95003,81107,-1492
91,4.709,22845,25055,95008,80664,-2210
92,4.76,23608,25541,95153,80282,-1933
93,4.812,23972,26410,92824,80658,-2438
94,4.864,23186,24751,95195,80537,-1565
95,4.915,24384,25499,93503,82600,-1115
96,4.967,23949,24988,95596,82157,-1039
97,5.019,23049,25097,93691,81908,-2048
98,5.071,22999,25237,92749,81192,-2238
99,5.122,23781,24793,93816,80676,-1012
100,5.174,23438,24562,94585,81265,-1124
101,5.226,24052,25432,96221,79827,-1380
102,5.278,26045,25341,98382,80992,704
103,5.329,26451,25122,96556,79317,1329
104,5.381,21912,24629,93804,81453,-2717
105,5.433,23607,24015,95630,80464,-408
106,5.485,22272,24751,95805,81356,-2479
107,5.536,23022,24556,96627,80385,-1534
108,5.588,23487,24240,94183,80846,-753
109,5.64,23630,23633,94523,81320,-3
110,5.692,22699,24015,96702,80094,-1316
111,5.743,20409,23298,95252,81999,-2889
112,5.795,22577,23177,94562,81150,-600
113,5.847,22758,23104,94378,80258,-346
114,5.899,25161,23608,97772,81672,1553
115,5.95,22840,23377,95448,80519,-537
116,6.002,24040,23304,92980,80968,736
117,6.054,23888,23262,95425,80385,626
118,6.106,24009,23547,95101,82309,462
119,6.157,21650,24806,97833,81660,-3156
120,6.209,22184,24003,96305,81089,-1819
121,6.261,21494,24684,94609,80646,-3190
122,6.313,23315,23657,95270,80846,-342
123,6.364,23648,23578,96017,80689,70
124,6.416,24890,24283,94973,81265,607
125,6.468,22922,23863,93991,82024,-941
126,6.519,22090,23499,92183,81338,-1409
127,6.571,21920,23450,96548,80070,-1530
128,6.623,23651,23067,94654,81028,584
129,6.675,21723,22964,92901,80221,-1241
130,6.726,22386,23079,96652,80598,-693
131,6.778,24177,23730,93660,81508,447
