frame,Time [s],CH1,BGND1,CH2,BGND2,intensity
0,0.0,19781,10867,50478,36029,8914
1,0.052,19957,10489,49844,35813,9468
2,0.103,19686,10717,47448,36450,8969
3,0.155,19909,10915,48948,35891,8994
4,0.207,18324,10741,48249,36083,7583
5,0.259,20653,10909,47781,36264,9744
6,0.31,18670,10687,48158,36089,7983
7,0.362,20747,11070,51299,35657,9677
8,0.414,20082,10771,48127,35753,9311
9,0.466,17951,10867,47814,35975,7084
10,0.517,21263,11076,47076,35849,10187
11,0.569,20822,11202,47816,36107,9620
12,0.621,21305,11005,46936,35903,10300
13,0.673,20387,10855,49950,36396,9532
14,0.724,18434,10891,49043,36005,7543
15,0.776,21247,10891,46022,36708,10356
16,0.828,20791,11130,46430,36462,9661
17,0.88,18667,10873,47946,36222,7794
18,0.931,19412,10825,46527,36420,8587
19,0.983,20411,11011,46668,36306,9400
20,1.035,15256,10663,50100,36294,4593
21,1.087,18178,10693,47039,36246,7485
22,1.138,19736,11052,46628,36089,8684
23,1.19,19743,10867,46165,36258,8876
24,1.242,16173,10669,48967,35855,5504
25,1.294,22077,10885,50105,36486,11192
26,1.345,19040,11118,47931,36438,7922
27,1.397,20950,10795,49808,36600,10155
28,1.449,19989,10999,48157,36510,8990
29,1.501,15142,10849,46137,36053,4293
30,1.552,14786,10627,47873,37021,4159
31,1.604,15390,11011,48287,36288,4379
32,1.656,15629,10951,49019,36402,4678
33,1.707,14322,10951,48547,36150,3371
34,1.759,15564,10561,48927,36654,5003
35,1.811,13139,10939,49297,36264,2200
36,1.863,15207,10729,49258,36630,4478
37,1.914,13720,10807,47814,36186,2913
38,1.966,17297,11029,47570,36168,6268
39,2.018,22071,10831,48527,36360,11240
40,2.07,17024,11082,48654,36258,5942
41,2.121,18254,10837,50450,36150,7417
42,2.173,21925,10801,49526,36023,11124
43,2.225,20413,11076,49869,36047,9337
44,2.277,20524,10849,47415,36594,9675
45,2.328,20298,10669,49100,36438,9629
46,2.38,17306,10999,47860,36041,6307
47,2.432,20286,11041,47234,36144,9245
48,2.484,21237,10963,47968,36396,10274
49,2.535,21417,10687,47139,36077,10730
50,2.587,19574,10717,46585,36192,8857
51,2.639,20181,10681,51253,35483,9500
52,2.691,21895,10873,48614,36035,11022
53,2.742,19749,10915,47851,36216,8834
54,2.794,21423,10879,48701,36690,10544
55,2.846,21000,10819,48125,35603,10181
56,2.898,22027,10855,47030,36059,11172
57,2.949,20080,10669,48017,36101,9411
58,3.001,20206,10969,48536,36534,9237
59,3.053,20618,10855,48856,36071,9763
60,3.105,18504,10609,49279,36198,7895
61,3.156,20422,10873,47564,36492,9549
62,3.208,19497,11023,47051,35921,8474
63,3.26,21144,10549,48556,35807,10595
64,3.311,19770,10813,48762,36059,8957
65,3.363,20380,10795,46754,36768,9585
66,3.415,20001,10639,49453,36318,9362
67,3.467,21805,10891,46814,36330,10914
68,3.518,21398,10603,48828,35591,10795
69,3.57,22116,10687,47973,36342,11429
70,3.622,19828,10765,48202,36534,9063
71,3.674,17143,10621,46685,36630,6522
72,3.725,20417,10741,48736,36035,9676
73,3.777,19186,10615,45143,36552,8571
74,3.829,21028,10729,46249,36372,10299
75,3.881,20790,10789,48305,36330,10001
76,3.932,19982,10927,47258,36252,9055
77,3.984,18594,10837,48151,35879,7757
78,4.036,19672,10771,48333,35675,8901
79,4.088,20421,10801,47478,36192,9620
80,4.139,20434,10639,46879,36174,9795
81,4.191,17452,10867,47428,35741,6585
82,4.243,20309,10789,50171,35849,9520
83,4.295,19909,10837,47603,36366,9072
84,4.346,20662,10753,48549,36546,9909
85,4.398,20889,10813,49114,36035,10076
86,4.45,18967,10783,48177,36047,8184
87,4.502,21186,10687,46782,36168,10499
88,4.553,20754,10795,46914,36029,9959
89,4.605,21483,10861,49610,36246,10622
90,4.657,18481,10651,47954,36114,7830
91,4.709,20554,10963,50218,36234,9591
92,4.76,18570,10567,47720,36095,8003
93,4.812,20828,10777,49598,36101,10051
94,4.864,21520,10633,47307,36077,10887
95,4.915,21047,10663,48547,35861,10384
96,4.967,21706,10777,48101,35873,10929
97,5.019,23796,10831,48880,36204,12965
98,5.071,22515,10819,49452,35867,11696
99,5.122,15565,10963,47437,36150,4602
100,5.174,17052,10609,46973,36708,6443
101,5.226,12493,10729,46712,36486,1764
102,5.278,12613,10555,47203,36047,2058
103,5.329,12664,10603,47817,36089,2061
104,5.381,11552,10687,47194,35759,865
105,5.433,13057,10693,48131,35813,2364
106,5.485,14725,10507,49627,35507,4218
107,5.536,15514,10669,48137,36089,4845
108,5.588,15902,10933,48631,36138,4969
109,5.64,14240,10693,49470,35945,3547
110,5.692,17067,10525,48586,36732,6542
111,5.743,18842,10723,46722,36456,8119
112,5.795,21115,10513,48983,35975,10602
113,5.847,20405,10759,47853,36168,9646
114,5.899,19596,10531,49023,36252,9065
115,5.95,18304,10729,49099,36348,7575
116,6.002,16702,10651,48077,36816,6051
117,6.054,18286,10699,48627,36354,7587
118,6.106,15197,10531,48233,35909,4666
119,6.157,14556,10519,45199,36396,4037
120,6.209,17787,10447,45186,36708,7340
