id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
1,28.390,33.060,28.73,33.47,1126.07,49623.0,18527.0,18527.0
2,28.390,33.060,28.79,33.32,1126.07,49638.0,17736.0,17736.0
3,28.390,33.060,28.84,33.58,1126.07,49411.0,17198.0,17198.0
4,28.390,33.060,28.63,33.76,1126.07,48765.0,15781.0,15781.0
5,28.390,33.060,28.71,33.25,1126.07,49067.0,15807.0,15807.0
6,28.390,33.060,28.64,33.48,1126.07,49954.0,15719.0,15719.0
7,28.390,33.060,28.78,33.49,1126.07,50691.0,17842.0,17842.0
8,28.390,33.060,28.62,33.48,1126.07,48347.0,14545.0,14545.0
9,28.390,33.060,28.57,33.39,1126.07,47177.0,13236.0,13236.0
10,28.390,33.060,28.61,33.38,1126.07,48775.0,16807.0,16807.0
11,28.390,33.060,28.63,33.38,1126.07,50760.0,18610.0,18610.0
12,28.390,33.060,28.84,33.39,1126.07,47739.0,15328.0,15328.0
13,28.390,33.060,28.69,33.53,1126.07,47986.0,14747.0,14747.0
14,28.390,33.060,28.54,33.41,1126.07,46540.0,13123.0,13123.0
15,28.390,33.060,28.67,33.35,1126.07,49383.0,16537.0,16537.0
16,28.390,33.060,28.76,33.54,1126.07,47333.0,15669.0,15669.0
17,28.390,33.060,28.57,33.49,1126.07,48823.0,16243.0,16243.0
18,28.390,33.060,28.63,33.43,1126.07,46139.0,12454.0,12454.0
19,28.390,33.060,28.5,33.44,1126.07,47771.0,15683.0,15683.0
20,28.390,33.060,28.61,33.49,1126.07,46566.0,14012.0,14012.0
21,28.390,33.060,28.73,33.41,1126.07,46654.0,14680.0,14680.0
22,28.390,33.060,28.66,33.66,1126.07,48582.0,16070.0,16070.0
23,28.390,33.060,28.54,33.42,1126.07,46288.0,14338.0,14338.0
24,28.390,33.060,28.66,33.41,1126.07,49543.0,17181.0,17181.0
25,28.390,33.060,28.49,33.29,1126.07,47650.0,15449.0,15449.0
26,28.390,33.060,28.7,33.5,1126.07,45445.0,13694.0,13694.0
27,28.390,33.060,28.53,33.32,1126.07,47336.0,14654.0,14654.0
28,28.390,33.060,28.53,33.5,1126.07,44529.0,13254.0,13254.0
29,28.390,33.060,28.54,33.38,1126.07,49095.0,15250.0,15250.0
30,28.390,33.060,28.57,33.42,1126.07,45201.0,13008.0,13008.0
31,28.390,33.060,28.36,33.57,1126.07,50271.0,17713.0,17713.0
32,28.390,33.060,28.44,33.31,1126.07,45453.0,12240.0,12240.0
33,28.390,33.060,28.62,33.68,1126.07,44616.0,12508.0,12508.0
34,28.390,33.060,28.56,33.57,1126.07,48655.0,16223.0,16223.0
35,28.390,33.060,28.52,33.47,1126.07,42449.0,9310.0,9310.0
36,28.390,33.060,28.81,33.51,1126.07,46648.0,13796.0,13796.0
37,28.390,33.060,28.58,33.44,1126.07,46054.0,14048.0,14048.0
38,28.390,33.060,28.75,33.37,1126.07,43333.0,11599.0,11599.0
39,28.390,33.060,28.56,33.38,1126.07,42231.0,10549.0,10549.0
