id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
336,260.860,249.610,260.95,249.45,959.71,22005.0,0.0,0.0
337,260.860,249.610,260.95,249.45,959.71,24135.0,1097.0,1097.0
338,260.860,249.610,260.95,249.45,959.71,22711.0,562.0,562.0
339,260.860,249.610,260.95,249.45,959.71,21863.0,0.0,0.0
340,260.860,249.610,260.95,249.45,959.71,21116.0,0.0,0.0
341,260.860,249.610,260.95,249.45,959.71,22686.0,278.0,278.0
342,260.860,249.610,260.95,249.45,959.71,21669.0,0.0,0.0
343,260.860,249.610,260.95,249.45,959.71,23754.0,797.0,797.0
344,260.860,249.610,260.95,249.45,959.71,22856.0,564.0,564.0
345,260.860,249.610,260.95,249.45,959.71,21869.0,65.0,65.0
346,260.860,249.610,260.95,249.45,959.71,22149.0,0.0,0.0
347,260.860,249.610,260.95,249.45,959.71,22560.0,311.0,311.0
348,260.860,249.610,260.95,249.45,959.71,22995.0,421.0,421.0
349,260.860,249.610,260.95,249.45,959.71,22679.0,692.0,692.0
350,260.860,249.610,260.95,249.45,959.71,21947.0,0.0,0.0
351,260.860,249.610,260.95,249.45,959.71,23230.0,2067.0,2067.0
352,260.860,249.610,260.95,249.45,959.71,22177.0,0.0,0.0
353,260.860,249.610,260.95,249.45,959.71,23450.0,1809.0,1809.0
354,260.860,249.610,260.95,249.45,959.71,22967.0,531.0,531.0
355,260.860,249.610,260.95,249.45,959.71,22976.0,199.0,199.0
356,260.860,249.610,260.95,249.45,959.71,22858.0,0.0,0.0
357,260.860,249.610,260.95,249.45,959.71,21987.0,305.0,305.0
358,260.860,249.610,260.95,249.45,959.71,21315.0,0.0,0.0
359,260.860,249.610,260.95,249.45,959.71,22374.0,913.0,913.0
360,260.860,249.610,260.95,249.45,959.71,21333.0,0.0,0.0
361,260.860,249.610,260.95,249.45,959.71,21049.0,0.0,0.0
362,260.860,249.610,260.95,249.45,959.71,23869.0,1200.0,1200.0
363,260.860,249.610,260.95,249.45,959.71,21891.0,0.0,0.0
364,260.860,249.610,260.95,249.45,959.71,21557.0,0.0,0.0
365,260.860,249.610,260.95,249.45,959.71,23504.0,523.0,523.0
366,260.860,249.610,260.95,249.45,959.71,20732.0,0.0,0.0
