id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
46,192.980,18.520,193.09,18.48,1210.08,26324.0,0.0,0.0
47,192.980,18.520,193.09,18.48,1210.08,29002.0,0.0,0.0
48,192.980,18.520,193.09,18.48,1210.08,28187.0,0.0,0.0
49,192.980,18.520,193.09,18.48,1210.08,26964.0,0.0,0.0
50,192.980,18.520,193.09,18.48,1210.08,29749.0,687.0,687.0
51,192.980,18.520,193.09,18.48,1210.08,28986.0,544.0,544.0
52,192.980,18.520,193.09,18.48,1210.08,26384.0,0.0,0.0
53,192.980,18.520,193.09,18.48,1210.08,29216.0,285.0,285.0
54,192.980,18.520,193.09,18.48,1210.08,27594.0,0.0,0.0
55,192.980,18.520,193.09,18.48,1210.08,26904.0,0.0,0.0
56,192.980,18.520,193.09,18.48,1210.08,28017.0,0.0,0.0
57,192.980,18.520,193.09,18.48,1210.08,28281.0,43.0,43.0
58,192.980,18.520,193.09,18.48,1210.08,28754.0,773.0,773.0
59,192.980,18.520,193.09,18.48,1210.08,29364.0,0.0,0.0
60,192.980,18.520,193.09,18.48,1210.08,27468.0,0.0,0.0
61,192.980,18.520,193.09,18.48,1210.08,27948.0,0.0,0.0
62,192.980,18.520,193.09,18.48,1210.08,29293.0,1242.0,1242.0
63,192.980,18.520,193.09,18.48,1210.08,25833.0,0.0,0.0
64,192.980,18.520,193.09,18.48,1210.08,27424.0,0.0,0.0
65,192.980,18.520,193.09,18.48,1210.08,26749.0,0.0,0.0
66,192.980,18.520,193.09,18.48,1210.08,28690.0,0.0,0.0
67,192.980,18.520,193.09,18.48,1210.08,27759.0,0.0,0.0
68,192.980,18.520,193.09,18.48,1210.08,28141.0,0.0,0.0
69,192.980,18.520,193.09,18.48,1210.08,28472.0,0.0,0.0
70,192.980,18.520,193.09,18.48,1210.08,27004.0,0.0,0.0
71,192.980,18.520,193.09,18.48,1210.08,29121.0,381.0,381.0
72,192.980,18.520,193.09,18.48,1210.08,29152.0,610.0,610.0
73,192.980,18.520,193.09,18.48,1210.08,27276.0,0.0,0.0
74,192.980,18.520,193.09,18.48,1210.08,28218.0,443.0,443.0
75,192.980,18.520,193.09,18.48,1210.08,27710.0,0.0,0.0
76,192.980,18.520,193.09,18.48,1210.08,27199.0,0.0,0.0
77,192.980,18.520,193.09,18.48,1210.08,30287.0,793.0,793.0
78,192.980,18.520,193.09,18.48,1210.08,28069.0,0.0,0.0
79,192.980,18.520,193.09,18.48,1210.08,27378.0,181.0,181.0
80,192.980,18.520,193.09,18.48,1210.08,26656.0,0.0,0.0
81,192.980,18.520,193.09,18.48,1210.08,26094.0,0.0,0.0
82,192.980,18.520,193.09,18.48,1210.08,28310.0,0.0,0.0
83,192.980,18.520,193.09,18.48,1210.08,26733.0,152.0,152.0
84,192.980,18.520,193.09,18.48,1210.08,27945.0,0.0,0.0
85,192.980,18.520,193.09,18.48,1210.08,29386.0,1212.0,1212.0
86,192.980,18.520,193.09,18.48,1210.08,28122.0,594.0,594.0
87,192.980,18.520,193.09,18.48,1210.08,28629.0,290.0,290.0
88,192.980,18.520,193.09,18.48,1210.08,27685.0,0.0,0.0
89,192.980,18.520,193.09,18.48,1210.08,26971.0,0.0,0.0
90,192.980,18.520,193.09,18.48,1210.08,28454.0,501.0,501.0
91,192.980,18.520,193.09,18.48,1210.08,26782.0,0.0,0.0
92,192.980,18.520,193.09,18.48,1210.08,26424.0,0.0,0.0
93,192.980,18.520,193.09,18.48,1210.08,28483.0,789.0,789.0
94,192.980,18.520,193.09,18.48,1210.08,27130.0,0.0,0.0
95,192.980,18.520,193.09,18.48,1210.08,26660.0,0.0,0.0
96,192.980,18.520,193.09,18.48,1210.08,28402.0,0.0,0.0
97,192.980,18.520,193.09,18.48,1210.08,27784.0,1291.0,1291.0
98,192.980,18.520,193.09,18.48,1210.08,25694.0,0.0,0.0
99,192.980,18.520,193.09,18.48,1210.08,29278.0,1421.0,1421.0
100,192.980,18.520,193.09,18.48,1210.08,26491.0,0.0,0.0
101,192.980,18.520,193.09,18.48,1210.08,26775.0,0.0,0.0
102,192.980,18.520,193.09,18.48,1210.08,28685.0,373.0,373.0
103,192.980,18.520,193.09,18.48,1210.08,26289.0,0.0,0.0
104,192.980,18.520,193.09,18.48,1210.08,25859.0,0.0,0.0
105,192.980,18.520,193.09,18.48,1210.08,28222.0,39.0,39.0
106,192.980,18.520,193.09,18.48,1210.08,29070.0,1191.0,1191.0
107,192.980,18.520,193.09,18.48,1210.08,26936.0,0.0,0.0
108,192.980,18.520,193.09,18.48,1210.08,29600.0,850.0,850.0
109,192.980,18.520,193.09,18.48,1210.08,29096.0,0.0,0.0
110,192.980,18.520,193.09,18.48,1210.08,28046.0,0.0,0.0
111,192.980,18.520,193.09,18.48,1210.08,26676.0,0.0,0.0
112,192.980,18.520,193.09,18.48,1210.08,27489.0,0.0,0.0
113,192.980,18.520,193.09,18.48,1210.08,27197.0,103.0,103.0
114,192.980,18.520,193.09,18.48,1210.08,27127.0,425.0,425.0
115,192.980,18.520,193.09,18.48,1210.08,28126.0,0.0,0.0
116,192.980,18.520,193.09,18.48,1210.08,42330.0,10576.0,10576.0
117,192.980,18.520,192.8,18.43,1210.08,43536.0,12471.0,12471.0
118,192.980,18.520,193.02,18.69,1210.08,38728.0,9796.0,9796.0
119,192.980,18.520,193.14,18.63,1210.08,47330.0,15684.0,15684.0
120,192.980,18.520,192.96,18.63,1210.08,50917.0,19372.0,19372.0
121,192.980,18.520,193.04,18.73,1210.08,43379.0,13416.0,13416.0
122,192.980,18.520,192.87,18.66,1210.08,46242.0,15527.0,15527.0
123,192.980,18.520,193.02,18.45,1210.08,48509.0,17598.0,17598.0
124,192.980,18.520,193.05,18.38,1210.08,42000.0,11675.0,11675.0
125,192.980,18.520,192.95,18.67,1210.08,44628.0,15384.0,15384.0
126,192.980,18.520,193.05,18.67,1210.08,46311.0,15510.0,15510.0
127,192.980,18.520,193.06,18.73,1210.08,42339.0,12577.0,12577.0
128,192.980,18.520,192.71,18.77,1210.08,38581.0,9506.0,9506.0
129,192.980,18.520,192.84,18.62,1210.08,40728.0,10999.0,10999.0
130,192.980,18.520,192.99,18.51,1210.08,42576.0,13963.0,13963.0
131,192.980,18.520,192.92,18.35,1210.08,41492.0,11389.0,11389.0
