id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
1,12.920,215.540,13.21,215.53,1093.54,46440.0,13666.0,13666.0
2,12.920,215.540,13.21,215.53,1093.54,46849.0,13722.0,13722.0
3,12.920,215.540,13.21,215.53,1093.54,54500.0,21079.0,21079.0
4,12.920,215.540,13.21,215.53,1093.54,49887.0,17373.0,17373.0
5,12.920,215.540,13.21,215.53,1093.54,48419.0,15529.0,15529.0
6,12.920,215.540,13.21,215.53,1093.54,48729.0,15325.0,15325.0
7,12.920,215.540,13.21,215.53,1093.54,47450.0,14953.0,14953.0
8,12.920,215.540,13.21,215.53,1093.54,47836.0,13976.0,13976.0
9,12.920,215.540,13.21,215.53,1093.54,51597.0,17548.0,17548.0
10,12.920,215.540,13.21,215.53,1093.54,48199.0,15349.0,15349.0
11,12.920,215.540,13.21,215.53,1093.54,46880.0,14044.0,14044.0
12,12.920,215.540,13.21,215.53,1093.54,49794.0,16308.0,16308.0
13,12.920,215.540,13.21,215.53,1093.54,49851.0,16404.0,16404.0
14,12.920,215.540,13.21,215.53,1093.54,45205.0,12625.0,12625.0
15,12.920,215.540,13.21,215.53,1093.54,43297.0,10051.0,10051.0
16,12.920,215.540,13.21,215.53,1093.54,41632.0,8712.0,8712.0
17,12.920,215.540,13.21,215.53,1093.54,41155.0,8196.0,8196.0
18,12.920,215.540,13.21,215.53,1093.54,36718.0,4236.0,4236.0
19,12.920,215.540,13.21,215.53,1093.54,40814.0,7904.0,7904.0
20,12.920,215.540,13.21,215.53,1093.54,41126.0,8032.0,8032.0
21,12.920,215.540,13.21,215.53,1093.54,46670.0,13324.0,13324.0
22,12.920,215.540,13.21,215.53,1093.54,48491.0,15801.0,15801.0
23,12.920,215.540,13.21,215.53,1093.54,51335.0,17152.0,17152.0
24,12.920,215.540,13.21,215.53,1093.54,52564.0,18384.0,18384.0
25,12.920,215.540,13.21,215.53,1093.54,51246.0,18114.0,18114.0
26,12.920,215.540,13.21,215.53,1093.54,51020.0,17621.0,17621.0
27,12.920,215.540,13.21,215.53,1093.54,49073.0,15824.0,15824.0
28,12.920,215.540,13.21,215.53,1093.54,47798.0,15293.0,15293.0
29,12.920,215.540,13.21,215.53,1093.54,48202.0,15033.0,15033.0
30,12.920,215.540,13.21,215.53,1093.54,49611.0,16924.0,16924.0
31,12.920,215.540,13.21,215.53,1093.54,50627.0,16932.0,16932.0
32,12.920,215.540,13.21,215.53,1093.54,47127.0,14105.0,14105.0
33,12.920,215.540,13.21,215.53,1093.54,43729.0,10750.0,10750.0
34,12.920,215.540,13.21,215.53,1093.54,40308.0,8339.0,8339.0
35,12.920,215.540,13.21,215.53,1093.54,40628.0,9593.0,9593.0
36,12.920,215.540,13.21,215.53,1093.54,42386.0,10423.0,10423.0
37,12.920,215.540,13.21,215.53,1093.54,42001.0,10357.0,10357.0
38,12.920,215.540,13.21,215.53,1093.54,38682.0,8648.0,8648.0
39,12.920,215.540,13.21,215.53,1093.54,43394.0,11107.0,11107.0
40,12.920,215.540,13.21,215.53,1093.54,40828.0,9635.0,9635.0
41,12.920,215.540,13.21,215.53,1093.54,41247.0,9087.0,9087.0
