id,avg_x,avg_y,x,y,bg,Square_intensity,circular_intensity,Gaussian_intensity
66,189.420,107.430,189.33,107.53,1151.4,31570.0,2096.0,2096.0
67,189.420,107.430,189.33,107.53,1151.4,31563.0,2435.0,2435.0
68,189.420,107.430,189.33,107.53,1151.4,30363.0,1606.0,1606.0
69,189.420,107.430,189.33,107.53,1151.4,31519.0,2399.0,2399.0
70,189.420,107.430,189.33,107.53,1151.4,30641.0,1582.0,1582.0
71,189.420,107.430,189.33,107.53,1151.4,32914.0,3225.0,3225.0
72,189.420,107.430,189.33,107.53,1151.4,31281.0,2086.0,2086.0
73,189.420,107.430,189.33,107.53,1151.4,34305.0,5034.0,5034.0
74,189.420,107.430,189.33,107.53,1151.4,34035.0,5208.0,5208.0
75,189.420,107.430,189.33,107.53,1151.4,33608.0,3193.0,3193.0
76,189.420,107.430,189.33,107.53,1151.4,33636.0,5421.0,5421.0
77,189.420,107.430,189.33,107.53,1151.4,33696.0,4220.0,4220.0
78,189.420,107.430,189.33,107.53,1151.4,31938.0,2564.0,2564.0
79,189.420,107.430,189.33,107.53,1151.4,32383.0,4391.0,4391.0
80,189.420,107.430,189.33,107.53,1151.4,34859.0,5327.0,5327.0
81,189.420,107.430,189.33,107.53,1151.4,33862.0,4894.0,4894.0
82,189.420,107.430,189.33,107.53,1151.4,32722.0,3429.0,3429.0
83,189.420,107.430,189.33,107.53,1151.4,30926.0,2342.0,2342.0
84,189.420,107.430,189.33,107.53,1151.4,34342.0,4541.0,4541.0
85,189.420,107.430,189.33,107.53,1151.4,33056.0,2686.0,2686.0
86,189.420,107.430,189.33,107.53,1151.4,35982.0,6555.0,6555.0
87,189.420,107.430,189.33,107.53,1151.4,33190.0,3400.0,3400.0
88,189.420,107.430,189.33,107.53,1151.4,34010.0,4514.0,4514.0
89,189.420,107.430,189.33,107.53,1151.4,33394.0,4576.0,4576.0
90,189.420,107.430,189.33,107.53,1151.4,36368.0,6274.0,6274.0
91,189.420,107.430,189.33,107.53,1151.4,36400.0,7357.0,7357.0
92,189.420,107.430,189.33,107.53,1151.4,33572.0,4174.0,4174.0
93,189.420,107.430,189.33,107.53,1151.4,36278.0,5918.0,5918.0
94,189.420,107.430,189.33,107.53,1151.4,32545.0,4593.0,4593.0
95,189.420,107.430,189.33,107.53,1151.4,35028.0,6211.0,6211.0
96,189.420,107.430,189.33,107.53,1151.4,33105.0,2715.0,2715.0
97,189.420,107.430,189.33,107.53,1151.4,31565.0,2788.0,2788.0
98,189.420,107.430,189.33,107.53,1151.4,30870.0,3025.0,3025.0
99,189.420,107.430,189.33,107.53,1151.4,33605.0,5283.0,5283.0
100,189.420,107.430,189.33,107.53,1151.4,34485.0,5687.0,5687.0
101,189.420,107.430,189.33,107.53,1151.4,29841.0,832.0,832.0
102,189.420,107.430,189.33,107.53,1151.4,39982.0,10463.0,10463.0
103,189.420,107.430,189.33,107.53,1151.4,37250.0,7643.0,7643.0
104,189.420,107.430,189.33,107.53,1151.4,38360.0,8431.0,8431.0
105,189.420,107.430,189.33,107.53,1151.4,38995.0,9293.0,9293.0
