682,200.69,30.26,874.92,263.19,0.75,-1,0,1,-0.07,1.24
683,199.51,29.88,1914,462.69,0.31,-1,0,1,2.15,2.07
684,197.5,29.4,2024,406.02,0.4,-1,0,1,-1.83,0.36
685,197.76,29.15,935.18,224.68,0.67,-1,0,1,-1.51,0.22
686,197.57,29.03,561.51,229.42,0.7,-1,0,1,0.87,0.17
687,197.47,29.17,667.61,0,1.34,-1,0,1,-2.72,0.14
688,197.33,29.18,750.12,0,1.27,-1,0,1,2.9,0.41
689,197.71,29.32,906.57,212.78,0.7,-1,0,1,2.14,0.29
690,197.43,29.29,751.06,0,1.28,-1,0,1,2.2,0.18
691,197.54,29.15,659.28,239.18,0.75,-1,0,1,-2.88,0.37
692,197.64,29.51,1554,308.98,0.38,-1,0,1,-2.95,0.88
693,197.63,28.62,1689.67,405.05,0.32,-1,0,1,-0.33,0.45
694,197.55,29.07,579.92,319.11,0.46,-1,0,1,-0.46,0.36
695,197.6,29.42,1738,302.51,0.37,-1,0,1,-2.99,0.07
696,197.64,29.48,1702,293.87,0.39,-1,0,1,-2.42,0.24
697,197.54,29.26,622.28,90.68,1.08,-1,0,1,-2.45,0.11
699,197.51,29.37,913.21,234.49,0.72,-1,0,1,2.87,0.38
701,197.81,29.15,462.44,264.61,0.67,-1,0,1,0.97,0.31
702,197.62,29.39,2194,271.75,0.38,-1,0,1,0.83,0.04
703,197.58,29.38,1740,329.11,0.36,-1,0,1,-0.06,0.07
704,197.54,29.32,2058,377.92,0.37,-1,0,1,-2.41,1.35
705,196.65,28.3,1254.43,79.57,0.93,-1,0,1,1.79,0.25
706,196.65,28.56,955,113.92,1.04,-1,0,1,2.87,0.53
707,196.13,28.44,861.49,276.7,0.63,-1,0,1,0.98,0.36
709,196.5,28.42,461.15,217.59,0.99,-1,0,1,-1.33,0.17
710,196.59,28.56,1652,299.02,0.39,-1,0,1,-1.22,0.26
712,196.83,28.46,638.21,156.09,0.79,-1,0,1,2.41,0.34
713,196.82,28.11,749.32,102.34,0.8,-1,0,1,1.92,0.49
715,197.16,28.47,1678,355.58,0.31,-1,0,1,2.77,1.18
716,196.09,28.95,678.3,0,1.06,-1,0,1,-1.9,0.96
717,196.77,28.27,649.39,322.51,0.47,-1,0,1,-1,0.09
718,196.68,28.23,661.19,234.34,0.75,-1,0,1,2.97,0.35
719,196.39,28.41,510.44,216.98,0.71,-1,0,1,2.29,0.45
722,196.73,28.12,740.63,0,1.25,-1,0,1,2.78,0.76
724,196.71,28.88,628.58,0,1.12,-1,0,1,0.15,0.4
725,196.58,28.51,1330,310.17,0.39,-1,0,1,-2.72,0.05
726,196.57,28.46,1384,266.65,0.41,-1,0,1,2.95,0.27
727,196.51,28.72,952.57,198.16,0.75,-1,0,1,-1.29,0.34
729,196.52,28.38,1302,269.3,0.39,-1,0,1,1.59,0.14
730,196.38,28.34,662.23,0,1.19,-1,0,1,2.87,0.33
732,196.49,28.03,379.13,352.56,0.62,-1,0,1,-1.07,0.35
733,196.47,28.38,1473.7,234.68,0.45,-1,0,1,3.13,0.41
734,196.82,28.6,1950.9,346.94,0.29,-1,0,1,0.02,0.37
737,196.5,28.4,836.45,0,1.19,-1,0,1,1.19,0.08
738,196.43,28.36,628.04,0,1.36,-1,0,1,2.9,0.15
739,196.46,28.21,715.09,229.04,0.75,-1,0,1,2.76,0.44
742,196.48,28.65,1764,273.19,0.4,-1,0,1,-0.98,0.42
743,196.31,28.26,856.83,220.71,0.58,-1,0,1,NaN,0.21
744,196.1,28.23,668.62,0,1.15,-1,0,1,NaN,NaN
